"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14544	22795	"Gondo Alpjen"	46.21167	8.11333	0	"AWI"	0	-90	72	-10	0	0	0	1.03626943005181	0	9.84455958549223	0	0	1.55440414507772	0	0.259067357512953	0	0.518134715025907	0	0	0	0	0	0.77720207253886	52.8497409326425	0	0	0	0	0	0.259067357512953	0	0	0	0.518134715025907	0	0	0	0	4.40414507772021	19.6891191709845	2.07253886010363	0	0	0	0.259067357512953	0	0.259067357512953	0	0	4.14507772020725	0	0	0	0	0	0	0	1.55440414507772	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	20	"AWI"	20	56	731	301	0.539568345323741	0	0	0	0	2.15827338129496	0.359712230215827	0	1.07913669064748	0	1.07913669064748	0	1.61870503597122	0.359712230215827	0	1.2589928057554	0	0	1.07913669064748	35.6115107913669	0	0	0	0	1.2589928057554	0	0	0.539568345323741	0.179856115107914	1.79856115107914	0	0	0	0	2.69784172661871	0	0	41.726618705036	0.179856115107914	0	1.79856115107914	0	0	2.51798561151079	0	1.97841726618705	0	0	0	0	0	0	0	0.179856115107914	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	35	"AWI"	35	202	1028	570	0.520833333333333	0	1.73611111111111	0	0	3.81944444444444	0	0	0.347222222222222	0	0.694444444444444	0.173611111111111	0.347222222222222	0.173611111111111	0	0.520833333333333	1.04166666666667	0	0	69.2708333333333	0	0	0	0	0.347222222222222	0	0	0.520833333333333	0.173611111111111	2.08333333333333	0	0	0	0	3.47222222222222	9.375	0	0	0.173611111111111	0.347222222222222	2.08333333333333	0	0	0	0.347222222222222	2.25694444444444	0	0	0.173611111111111	0	0	0	0	0	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	45	"AWI"	45	306	1167	756	1.67464114832536	0	0	0	0	2.39234449760766	0.478468899521531	0	0.239234449760766	0	1.43540669856459	0	0	0.239234449760766	0	0.239234449760766	0	0.478468899521531	0.717703349282297	66.0287081339713	0	0	0	0	1.43540669856459	0	0	1.67464114832536	0	6.9377990430622	0	0	0	0	11.9617224880383	0	0	0	0	0	2.39234449760766	0	0	0	0.478468899521531	0.956937799043062	0	0	0	0.239234449760766	0	0	0	0	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	55	"AWI"	55	510	1284	928	1.14503816793893	0	5.34351145038168	0	0	4.19847328244275	0	0	0.381679389312977	0	1.14503816793893	0	4.58015267175572	0.381679389312977	0	1.90839694656489	0.381679389312977	0	1.52671755725191	52.2900763358779	0	0	0	0	0.763358778625954	0	0	1.90839694656489	0.763358778625954	4.9618320610687	0	0	0	0	11.0687022900763	0	0	0	0	0	4.58015267175572	0	0	0	0.381679389312977	1.14503816793893	0	0	0	0	0	0	0.763358778625954	0	0.381679389312977
14544	22795	"Gondo Alpjen"	46.21167	8.11333	65	"AWI"	65	702	1425	1101	6.45161290322581	0	0	0	0	1.61290322580645	0	0	0	0	0.806451612903226	0	3.2258064516129	0	0	3.2258064516129	0	0	7.25806451612903	18.5483870967742	0	0	0.806451612903226	0	0.806451612903226	0	0	1.61290322580645	0	3.2258064516129	0	0	0	0	46.7741935483871	0	0	0	0	0	0.806451612903226	0	0	0	0.806451612903226	3.2258064516129	0.806451612903226	0	0	0	0	0	0	0	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	75	"AWI"	75	973	1516	1264	4.74898236092266	0.135685210312076	15.3324287652646	0	0	0.271370420624152	0	0.135685210312076	0.814111261872456	0	2.30664857530529	0	0	0	0	0.67842605156038	2.71370420624152	0	1.35685210312076	27.2727272727273	0	0	0	0	1.35685210312076	0.271370420624152	0.135685210312076	1.35685210312076	0.271370420624152	2.17096336499322	0	0	0	0	17.6390773405699	13.9755766621438	0	0	0	0	5.15603799185889	0	0	0	0	0.407055630936228	0.949796472184532	0	0.135685210312076	0	0	0	0.135685210312076	0.271370420624152	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	85	"AWI"	85	1110	1726	1417	2.30414746543779	0	0	0	0	0.230414746543779	0	0	0.691244239631336	0	2.30414746543779	0	0.230414746543779	0	0	0.460829493087558	0	0	2.76497695852535	56.9124423963134	0	0	0	0	2.07373271889401	0.230414746543779	0	0.230414746543779	0	1.84331797235023	0	0	0	0	23.7327188940092	0	0	0	0	0	4.3778801843318	0	0.230414746543779	0	0.230414746543779	0.230414746543779	0.460829493087558	0	0	0	0	0	0	0.230414746543779	0.230414746543779
14544	22795	"Gondo Alpjen"	46.21167	8.11333	95	"AWI"	95	1199	2060	1561	4.2713567839196	0	19.0954773869347	0	0	0.753768844221105	0	0	0.50251256281407	0	3.51758793969849	0.251256281407035	0	0	0	0	0	0	1.50753768844221	19.5979899497487	0	0	0	0	2.51256281407035	0.251256281407035	0	0	1.00502512562814	3.01507537688442	0	0	0	0	30.9045226130653	0	0	0	0	0	9.79899497487437	0	0	0	0	0.753768844221105	1.50753768844221	0	0	0	0.251256281407035	0	0.50251256281407	0	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	105	"AWI"	105	1314	2238	1722	1.5625	0.223214285714286	0	1.11607142857143	0	0.223214285714286	0	0	0	0	2.45535714285714	0	0.223214285714286	0	0	0.223214285714286	0	0	0.669642857142857	58.7053571428571	0	0	0	0	3.79464285714286	0.446428571428571	0	0.223214285714286	0.223214285714286	0.892857142857143	0	0	0	0	17.1875	0	0	0	0	0	6.47321428571429	1.33928571428571	0	0	0.892857142857143	2.23214285714286	0.223214285714286	0	0	0	0.223214285714286	0	0.223214285714286	0	0.223214285714286
14544	22795	"Gondo Alpjen"	46.21167	8.11333	115	"AWI"	115	1442	2434	1883	2.23880597014925	0.248756218905473	19.7761194029851	0.124378109452736	0	0.621890547263682	0	0	0.373134328358209	0	0.621890547263682	0	0.124378109452736	0	0	0	0.124378109452736	0	0.995024875621891	40.7960199004975	0	0	0	0	1.49253731343284	0.248756218905473	0	0	0	1.11940298507463	0	0	0.124378109452736	0	11.9402985074627	15.4228855721393	0	0	0	0	2.86069651741294	0	0.124378109452736	0	0	0.248756218905473	0.248756218905473	0	0	0	0	0	0.124378109452736	0	0
14544	22795	"Gondo Alpjen"	46.21167	8.11333	125	"AWI"	125	1542	2635	2052	3.75	0.5	0	0	0	0.25	0	0	0.25	0	3.25	0.25	0.5	0	0	0.25	0	0	1.5	32.25	0	0	0	0	1.25	0	0	0	0.25	1	0	0	0.25	0	31.25	20	0	0	0	0	3	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0
