"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
17506	29236	"Praz Rodet"	46.56667	6.17361	19	"AWI"	19	-48	249	88	2.46478873239437	0.352112676056338	2.8169014084507	0.352112676056338	0	0	0	0.352112676056338	0	6.69014084507042	0	0	0	0	0	0	0	2.46478873239437	0	0	0	0	5.63380281690141	0	9.50704225352113	0	0	0	0	0	5.63380281690141	0	1.76056338028169	0	0	0	0	0	0.352112676056338	0	0	0	0	0	0	0	0	0	0.704225352112676	0	21.830985915493	30.9859154929577	0	0	0	0	0	0	0	0	6.69014084507042	0	0	0	0	0	0.352112676056338	0	0	0	0	0	0	0	0	0	0	1.05633802816901	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	21	"AWI"	21	-33	266	104	3.71621621621622	0	0	0.337837837837838	0	0	0	0.337837837837838	0	8.78378378378378	0	0	0.337837837837838	0	0.675675675675676	0	0	3.04054054054054	0	0	0	0	1.68918918918919	0	10.472972972973	0	0	0	0	0	8.10810810810811	0	1.35135135135135	0	0	0	0	0	0.337837837837838	0	0	0	0	0	0	2.36486486486486	0	0	5.06756756756757	0	16.5540540540541	0	0	0	0	24.6621621621622	0	0	0	0	6.75675675675676	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	0	0	0	1.68918918918919	3.37837837837838	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	22	"AWI"	22	-24	272	113	3.75586854460094	0.469483568075117	0	0	0	0	0	0.938967136150235	0	7.981220657277	0	0	0.469483568075117	0	0	0	0	0.938967136150235	0	0	0	0	4.22535211267606	0	12.2065727699531	0	0	0	0	0	11.7370892018779	0	2.8169014084507	0	0	0	0	0	0.938967136150235	1.87793427230047	0	0	0	0	0	0.469483568075117	0	0	4.69483568075117	0	32.8638497652582	0	0	0	0	0	0	0	0	0	10.7981220657277	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0	0	2.34741784037559	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	23	"AWI"	23	-16	278	121	5.51181102362205	0	0	0	0	0	0	0	0	7.08661417322835	0	0.78740157480315	0	0	0	0	0	0.78740157480315	0	0	0	0	4.7244094488189	0	19.6850393700787	0	0	0	0	0	11.8110236220472	0	2.36220472440945	0.78740157480315	0	0	0	0	0	0.78740157480315	0	0	0	0	0	1.5748031496063	0	0	4.7244094488189	0	24.4094488188976	0	0	0	0.78740157480315	0	0	0	0	0	9.44881889763779	0	0	0	0	0	0.78740157480315	0	0.78740157480315	0.78740157480315	0	0	0	0	0	0	0.78740157480315	1.5748031496063	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	24	"AWI"	24	-9	287	130	4.73372781065089	0.591715976331361	0	1.77514792899408	0	0	0	1.18343195266272	0	4.73372781065089	0	1.18343195266272	0	0	0	0	0	1.77514792899408	0	0	0	0	12.4260355029586	0	17.7514792899408	0	0	0	0	0	6.50887573964497	0	3.55029585798817	0	0	0	0	0	0.591715976331361	0.591715976331361	0	0	0	0	0	1.77514792899408	0	0	0	0	15.9763313609467	0	0	0	0.591715976331361	0	0	0	0	0	10.0591715976331	0	0	0	0	0	0	5.32544378698225	1.77514792899408	0	0	0	0	0	0	0.591715976331361	1.18343195266272	5.32544378698225	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	25	"AWI"	25	-2	297	139	1.98019801980198	0	3.46534653465347	0.495049504950495	0	0	0	0.99009900990099	0	4.95049504950495	0	0.495049504950495	0.495049504950495	0	0	0	0	0.99009900990099	0	0	0	0	1.98019801980198	0	19.8019801980198	0	0	0	0	0	9.40594059405941	0	3.46534653465347	0	0	0	0	0	0	0.495049504950495	0	0.495049504950495	0	0	0	2.97029702970297	0	0	4.95049504950495	0.495049504950495	25.7425742574257	0	0	0	0	0	0	0	0	0	9.9009900990099	0	0	0	0	0	0	0	0.495049504950495	0.495049504950495	0	0	0.495049504950495	0	0	0	0.99009900990099	3.96039603960396	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	27	"AWI"	27	7	311	159	2.6530612244898	0.204081632653061	2.6530612244898	1.02040816326531	0	0	0	0	0	3.87755102040816	0	0	0.204081632653061	0	0	0	0	1.22448979591837	0	0	0	0	3.87755102040816	0	8.36734693877551	0	0	0	0	0	8.77551020408163	0	1.02040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0.816326530612245	0	0	1.83673469387755	0	34.0816326530612	24.4897959183673	0	0	0	0	0	0.408163265306122	0	0.204081632653061	2.6530612244898	0	0	0	0	0	0.204081632653061	0	0	0.204081632653061	0	0	0.204081632653061	0	0	0	0.204081632653061	0.816326530612245	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	29	"AWI"	29	16	335	177	4.85714285714286	0	0	0.571428571428571	0	0	0	1.14285714285714	0	4.85714285714286	0	1.42857142857143	0	0	0	0	0	1.14285714285714	0	0	0	0	5.14285714285714	0	10.5714285714286	0	0	0	0	0	4.28571428571429	0	2.28571428571429	0	0	0	0	0	0.571428571428571	0.285714285714286	0	0	0	0	0	1.42857142857143	0	0	0.857142857142857	0	16.5714285714286	34	0.571428571428571	0	0.857142857142857	0	0	0	0	0	4.57142857142857	0	0	0	0	0	0.571428571428571	0	0.857142857142857	0	0	0	0.285714285714286	0	0	0	0.571428571428571	1.71428571428571	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	31	"AWI"	31	29	351	195	5.77777777777778	0	0	0	0.444444444444444	0	0	0.888888888888889	0	2.66666666666667	0.444444444444444	0	0	0	0	0	0	2.22222222222222	0	0	0	0	4.88888888888889	0	33.3333333333333	0	0	0	0	0	6.22222222222222	0	3.55555555555556	0	0	0	0	0	0.444444444444444	0.444444444444444	0	0	0	0	0	1.77777777777778	0	0	0.888888888888889	0	20.8888888888889	0	0	0	0.444444444444444	0	0	0	0	0	8.88888888888889	0	0	0	0	0	0.444444444444444	0	0.888888888888889	0	0	0	0	0	0	0.444444444444444	1.33333333333333	2.66666666666667	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	33	"AWI"	33	47	359	212	2.7027027027027	0	1.96560196560197	0.737100737100737	0	0	0	0.491400491400491	0	2.7027027027027	0.245700245700246	0.737100737100737	0	0	0	0	0	0.245700245700246	0	0	0	0	2.45700245700246	0	36.1179361179361	0	0	2.7027027027027	0	0	3.43980343980344	0	0.982800982800983	0	0	0	0	0	0	0	0	0	0	0	0	0.982800982800983	0	0	0.491400491400491	0	10.0737100737101	23.8329238329238	0	0	0.245700245700246	0	0	0	0	0	3.68550368550369	0	0	0	0	0	0.245700245700246	3.19410319410319	0	0	0	0	0.245700245700246	0	0	0	0.491400491400491	0.737100737100737	0	0.245700245700246
17506	29236	"Praz Rodet"	46.56667	6.17361	35	"AWI"	35	60	369	230	1.84331797235023	0	2.53456221198157	0.460829493087558	0	0	0	0.230414746543779	0	2.07373271889401	0	0.230414746543779	0.230414746543779	0	0	0	0	1.38248847926267	0	0	0	0	2.53456221198157	0	38.2488479262673	0	0	0	0	0	2.76497695852535	0	0.691244239631336	0	0	0	0	0	0.460829493087558	0.691244239631336	0	0	0	0	0	1.38248847926267	0	0	0.691244239631336	0	7.37327188940092	27.8801843317972	0.230414746543779	0	0	0	0	0.230414746543779	0	0	5.29953917050691	0	0	0	0	0	0	0	0.230414746543779	0.230414746543779	0	0	0.230414746543779	0	0	0.230414746543779	0	1.61290322580645	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	37	"AWI"	37	72	380	247	2.72727272727273	0	1.81818181818182	0	0	0	0	0	0	1.81818181818182	0	0	0.303030303030303	0	0	0	0	1.21212121212121	0	0	0	0	2.12121212121212	0	12.1212121212121	0	0	0	0	0	3.03030303030303	0	1.51515151515152	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	2.42424242424242	0	0	1.21212121212121	0	12.7272727272727	49.6969696969697	0	0	0.606060606060606	0	0	0	0	0	3.63636363636364	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	0	0	0.303030303030303	1.51515151515152	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	39	"AWI"	39	81	397	264	6.83229813664596	0	6.83229813664596	0.62111801242236	0	0	0	0	0	11.8012422360248	0	0.62111801242236	0	0	0	0	0	1.24223602484472	0	0	0	0	4.96894409937888	0	36.0248447204969	0	0	0	0	0	4.34782608695652	0	2.48447204968944	0	0	0	0	0	0.62111801242236	0.62111801242236	0	0	0	0	0	0	0	0	2.48447204968944	0	11.8012422360248	0	0	0	0.62111801242236	0	0	0	0	0	3.72670807453416	0	0	0	0	0	1.24223602484472	0	1.24223602484472	0.62111801242236	0	0	0	0	0	0.62111801242236	0	0.62111801242236	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	41	"AWI"	41	100	412	281	2.76497695852535	0	1.84331797235023	0	0	0	0	1.38248847926267	0	5.52995391705069	0	0.460829493087558	0.460829493087558	0	0	0	0	0.921658986175115	0	0	0	0	5.52995391705069	0	29.4930875576037	0	0	0	0	0	11.9815668202765	0	0.460829493087558	0	0	0	0	0	0.460829493087558	1.84331797235023	0	0	0	0	0	2.30414746543779	0	0	1.38248847926267	0	22.1198156682028	0	0	0	0	0	0	0	0	0.460829493087558	8.29493087557604	0	0	0	0	0	0	0	1.38248847926267	0.460829493087558	0	0	0	0	0	0	0	0.460829493087558	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	43	"AWI"	43	130	420	298	1.06100795755968	0	2.12201591511936	0.26525198938992	0	0	0	0.26525198938992	0	5.83554376657825	0	0	0.26525198938992	0	0	0	0	2.12201591511936	0	0	0	0	4.24403183023873	0	53.0503978779841	0.26525198938992	0	0	0	0	4.24403183023873	0	1.3262599469496	0	0	0	0	0	0.26525198938992	0.795755968169761	0	0	0	0	0	0.795755968169761	0	0	0.530503978779841	0	9.81432360742706	0	0	0	0	0	0	0	0	0	6.10079575596817	0	0	0	0	0	0.530503978779841	4.50928381962865	0.26525198938992	0	0	0	0	0	0.26525198938992	0	0.26525198938992	0.795755968169761	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	45	"AWI"	45	155	430	315	1.10497237569061	0	0	0.276243093922652	0	0	0	0.552486187845304	0	3.31491712707182	0	0	0.276243093922652	0	0	0	0	0.828729281767956	0	0	0	0	4.41988950276243	0	55.524861878453	0	0	0	0	0	1.38121546961326	0.276243093922652	0.828729281767956	0	0	0	0	0	0.828729281767956	1.10497237569061	0	0	0	0	0	0.276243093922652	0	0	2.20994475138122	0	17.6795580110497	0	0	0	0	0	0	0	0	0	6.353591160221	0	0	0	0	0	0.276243093922652	0	0.828729281767956	0	0	0	0	0	0	0	0	1.65745856353591	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	47	"AWI"	47	168	441	334	1.11607142857143	0	3.34821428571429	0.446428571428571	0	0	0	0.223214285714286	0	3.57142857142857	0	0.446428571428571	0	0	0	0	0	1.33928571428571	0.223214285714286	0	0	0	1.78571428571429	0	49.5535714285714	0	0	0	0	0	2.23214285714286	0	0.669642857142857	0	0	0	0	0	0.669642857142857	0.446428571428571	0	0.223214285714286	0	0	0	0.223214285714286	0	0	0.446428571428571	0	10.4910714285714	0	0	0	0.223214285714286	16.2946428571429	0	0	0	0	4.6875	0	0	0	0	0	0.446428571428571	0	0.223214285714286	0	0	0	0	0	0	0	0.446428571428571	0	0	0.223214285714286
17506	29236	"Praz Rodet"	46.56667	6.17361	49	"AWI"	49	183	457	351	2.49110320284698	0	1.06761565836299	1.06761565836299	0	0	0	2.13523131672598	0	3.55871886120996	0	0.711743772241993	0	0	0	0	0	2.49110320284698	0	0	0	0	3.91459074733096	0	29.1814946619217	0	0	0	0	0	12.0996441281139	0	0.355871886120996	0	0	0	0	0	3.20284697508897	0	0	0	0	0	0	1.77935943060498	0	0	0.711743772241993	0	19.5729537366548	0	0	0	0	0	0	0	0	0	13.1672597864769	0	0	0	0	0	0.711743772241993	0	0	0.711743772241993	0	0	0	0	0.711743772241993	0	0	0	0	0.355871886120996
17506	29236	"Praz Rodet"	46.56667	6.17361	51	"AWI"	51	210	475	373	2.68456375838926	0	5.03355704697987	0.671140939597315	0	0	0	1.67785234899329	0	2.68456375838926	0	0.671140939597315	0	0	0	0	0	2.68456375838926	0	0.335570469798658	0	0	8.7248322147651	0	12.4161073825503	0	0	0	0	0	16.7785234899329	0	0	0	0	0	0	0	4.02684563758389	1.00671140939597	0	0	0	0	0	2.68456375838926	0	0	3.02013422818792	0	13.4228187919463	0	0	0	0	0	0	0	0	0	18.1208053691275	0	0	0	0	0	0.335570469798658	0	1.00671140939597	0	0	0	0	0	0	0	0	1.00671140939597	0.671140939597315	0.335570469798658
17506	29236	"Praz Rodet"	46.56667	6.17361	53	"AWI"	53	249	494	402	6.41025641025641	0.32051282051282	0	0.641025641025641	0	0	0	0.641025641025641	0	3.84615384615385	0	0	0	0	7.05128205128205	0	0	2.88461538461538	0	0	0	0	5.12820512820513	0	5.12820512820513	0	0	0	0	0	23.7179487179487	0	0.32051282051282	0	0	0	0	0	1.92307692307692	1.92307692307692	0	0	0	0	0	2.56410256410256	0	0	3.84615384615385	0	18.2692307692308	0	0	0	0	0	0	0	0	0.641025641025641	12.5	0	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0	0	0.32051282051282	0.641025641025641	0	0.32051282051282
17506	29236	"Praz Rodet"	46.56667	6.17361	55	"AWI"	55	269	525	425	11.5264797507788	0	0	0.311526479750779	0	0	0	2.18068535825545	0	6.85358255451713	0	0.311526479750779	0	0	0	0	0	0.623052959501558	0	0	0	0	7.16510903426791	0	3.42679127725857	0	0	0	0	0	12.4610591900312	0	0	0	0	0	0	0	0.623052959501558	0	0	0	0	0	0	0.311526479750779	0	0	1.55763239875389	0	42.3676012461059	0	0	0	0	0	0	0	0	0	8.09968847352025	0	0	0	0	0	0.311526479750779	0	0.311526479750779	0	0	0	0	0	0	0	0.623052959501558	0.934579439252336	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	57	"AWI"	57	278	575	448	13.9072847682119	0	5.62913907284768	0	0	0	0	0.33112582781457	0	4.96688741721854	0	0	0.33112582781457	0	0	0	0	0.33112582781457	0	0	0	0	5.29801324503311	0	6.62251655629139	0	0	0	0	0	9.93377483443709	0	0.993377483443709	0	0	0	0	0	1.98675496688742	0.993377483443709	0	0	0	0	0	0	0	0	0.33112582781457	0	35.4304635761589	0	0	0	0	0	0	0	0.33112582781457	0	9.60264900662252	0	0	0	0	0	0.33112582781457	0	0.662251655629139	0	0	0	0	0	0	0	0	1.98675496688742	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	59	"AWI"	59	286	633	469	18.4466019417476	0	0	0	0	0	0	0.970873786407767	0	2.58899676375405	0	0	0.323624595469256	0	5.8252427184466	0	0	0.323624595469256	0	0	0	0	4.53074433656958	0	6.14886731391586	0	0	0	0	0	7.11974110032362	0	0	0	0	0	0	0	0.323624595469256	0.323624595469256	0	0	0	0	0	0.323624595469256	0	0	0.647249190938511	0	40.1294498381877	0	0.323624595469256	0	0	0	0	0	0	0	7.76699029126214	0	0	0	0	0	0.323624595469256	2.9126213592233	0	0	0	0	0.323624595469256	0	0	0	0.323624595469256	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	61	"AWI"	61	308	675	493	24.1042345276873	0	0	0.651465798045603	0	0	0	1.30293159609121	0	1.30293159609121	0	0	0	0	0	0	0	1.62866449511401	0	0	0	0	1.95439739413681	0	3.90879478827362	0	0	0	0	0	10.4234527687296	0	0.325732899022801	0	0	0	0	0	1.30293159609121	1.30293159609121	0	0	0	0	0	0	0	0	0.651465798045603	0	32.5732899022801	10.0977198697068	0	0	0	0	0	0	0	0	5.53745928338762	0	0	0	0	0	0.325732899022801	0	0.325732899022801	0	0	0	0	0	0	0	0	1.62866449511401	0	0.651465798045603
17506	29236	"Praz Rodet"	46.56667	6.17361	63	"AWI"	63	337	701	522	21.380846325167	0	0	0.22271714922049	0	0	0	0.66815144766147	0	2.89532293986637	0	0	0.22271714922049	0	2.89532293986637	0	0	0.22271714922049	0	0	0	0	0.66815144766147	0	3.56347438752784	0	0	0	0	0	8.46325167037862	0	0	0	0	0	0	0	0.22271714922049	0.22271714922049	0	0	0	0	0	0.89086859688196	0	0	0.22271714922049	0	51.8930957683742	0	0	0	0	0	0	0	0	0	3.78619153674833	0	0	0	0	0	0.22271714922049	0	0	0.22271714922049	0	0	0.22271714922049	0	0	0	0.22271714922049	0.66815144766147	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	65	"AWI"	65	360	735	550	25.2100840336134	0	1.96078431372549	0.560224089635854	0	0	0	1.12044817927171	0	2.52100840336134	0	0.280112044817927	0	0	0	0	0	0.840336134453782	0	0	0	0	2.80112044817927	0	2.80112044817927	0	0	0	0	0	15.6862745098039	0	0.280112044817927	0	0	0	0	0	0.280112044817927	0.280112044817927	0	0	0	0	0	0	0	0	0.560224089635854	0	34.453781512605	0	0	0	0	0	0	0	0	0	8.68347338935574	0	0	0	0	0	0	0	0.280112044817927	0	0	0	0	0	0	0	0.280112044817927	0.840336134453782	0	0.280112044817927
17506	29236	"Praz Rodet"	46.56667	6.17361	67	"AWI"	67	377	777	578	26.4044943820225	0	1.12359550561798	0.561797752808989	0	0	0	0.561797752808989	0	2.52808988764045	0	0	0	0	0	0	0	0.842696629213483	0	0	0	0	0.842696629213483	0	4.7752808988764	0	0	0	0	0	13.2022471910112	0	0	0	0	0	0	0	0.561797752808989	0.280898876404494	0	0	0	0	0	0.561797752808989	0	0	0	0	41.0112359550562	0	0	0	0	0	0	0	0	0	5.0561797752809	0	0	0	0	0	0.280898876404494	0	0.561797752808989	0	0	0	0	0	0	0	0.280898876404494	0.561797752808989	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	69	"AWI"	69	391	825	604	14.6666666666667	0.266666666666667	2.66666666666667	0.266666666666667	0	0	0	0.533333333333333	0	4.53333333333333	0	0.266666666666667	0.266666666666667	0	0	0	0	0.533333333333333	0	0	0	0	5.6	0	2.66666666666667	0	0	0	0	0	22.4	0	0	0	0	0	0	0	0.8	0.266666666666667	0	0	0	0	0	0.266666666666667	0	0	2.13333333333333	0	32.5333333333333	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0.266666666666667	0	0	0	0.533333333333333	0	0.266666666666667	0.266666666666667	0.266666666666667	0.266666666666667	0	0.8
