"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Frangula"	"Fraxinus"	"Lamiaceae"	"Lythraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23789	41207	"Bazel-Sluis"	51.13583	4.32306	280	"AWI"	280	5525	5723	5634	0	41.4432989690722	0.412371134020619	0.412371134020619	0.412371134020619	0.206185567010309	0	3.29896907216495	0.206185567010309	0	0	0	0	0	0	12.9896907216495	2.68041237113402	0	0	0.206185567010309	0	0	0	4.94845360824742	0	0	0	18.3505154639175	0	0	0	0	0	0.824742268041237	0	0	0	0	0.206185567010309	7.62886597938144	1.64948453608247	4.12371134020619	0
23789	41207	"Bazel-Sluis"	51.13583	4.32306	290	"AWI"	290	5602	5795	5694	0	32.9805996472663	3.7037037037037	0.17636684303351	0	0.352733686067019	0.881834215167548	2.64550264550265	0.17636684303351	0.17636684303351	0	0	0	0.17636684303351	0	15.8730158730159	2.82186948853616	1.05820105820106	0	2.11640211640212	0	0	0	5.82010582010582	0.17636684303351	0.17636684303351	7.58377425044092	16.0493827160494	0	0	0	0	0	0.529100529100529	0	0	0.17636684303351	0	0	3.88007054673721	1.7636684303351	0.352733686067019	0.352733686067019
23789	41207	"Bazel-Sluis"	51.13583	4.32306	295	"AWI"	295	5622	5839	5721	0.17921146953405	41.0394265232975	1.25448028673835	0.17921146953405	0	0.17921146953405	0	2.32974910394265	0.537634408602151	0.3584229390681	0	0	0	0	0	11.2903225806452	3.9426523297491	0	0	2.1505376344086	0	0	0.17921146953405	4.12186379928315	0	0	4.6594982078853	20.0716845878136	0	0	0	0.17921146953405	0	0.3584229390681	0	0	0	0.17921146953405	0.17921146953405	3.584229390681	1.97132616487455	0.896057347670251	0.17921146953405
23789	41207	"Bazel-Sluis"	51.13583	4.32306	300	"AWI"	300	5650	5864	5752	0	41.9551934826884	2.03665987780041	0.814663951120163	0	0.407331975560081	0	2.44399185336049	0	0.407331975560081	0.203665987780041	0	0	0	0	5.90631364562118	3.25865580448065	0	0	5.29531568228106	0	0	0	4.07331975560081	0	0	5.29531568228106	18.3299389002037	0	0	0	0	0	1.0183299389002	0	0	0.203665987780041	0	0	4.27698574338086	2.85132382892057	0.610997963340122	0.610997963340122
23789	41207	"Bazel-Sluis"	51.13583	4.32306	305	"AWI"	305	5669	5904	5783	0	37.5968992248062	2.71317829457364	0	0.387596899224806	0.387596899224806	0	1.55038759689922	0	0.193798449612403	0	0	0	0	0.193798449612403	18.9922480620155	2.71317829457364	0	0	3.10077519379845	0	0	0	3.87596899224806	0.193798449612403	0	0	19.9612403100775	0	0	0	0	0	0.968992248062015	0	0	0	0.193798449612403	0	3.68217054263566	2.32558139534884	0.581395348837209	0.387596899224806
23789	41207	"Bazel-Sluis"	51.13583	4.32306	310	"AWI"	310	5734	5967	5831	0	33.1313131313131	1.81818181818182	0.202020202020202	0	0.404040404040404	0	1.41414141414141	0.202020202020202	0.202020202020202	0	0	0	0	0	16.5656565656566	1.41414141414141	0	0	1.01010101010101	0	0	0	3.63636363636364	0	0	3.63636363636364	14.7474747474747	0	0.202020202020202	0	0	0	0.808080808080808	0	0	0.202020202020202	0	0	17.3737373737374	1.61616161616162	0	1.41414141414141
23789	41207	"Bazel-Sluis"	51.13583	4.32306	314	"AWI"	314	5763	6035	5877	0	64.0151515151515	0.946969696969697	0	0.189393939393939	0	0.378787878787879	1.32575757575758	0	0	0	0	0	0	0	17.9924242424242	0.757575757575758	0	0	0.757575757575758	0	0	0	2.84090909090909	0	0	0	7.95454545454545	0	0	0	0	0	0	0	0	0	0	0	1.13636363636364	1.70454545454545	0	0
23789	41207	"Bazel-Sluis"	51.13583	4.32306	320	"AWI"	320	5882	6200	6003	0	49.8985801217039	0.405679513184584	0	0.405679513184584	0	0	1.82555780933063	0	0.405679513184584	0	0	0	0	0	10.7505070993915	1.82555780933063	0	0.202839756592292	1.82555780933063	0	0	0	3.44827586206897	0	0	3.04259634888438	17.2413793103448	0	0	0	0	0	0.608519269776876	0	0	0	0	0.405679513184584	4.25963488843813	2.4340770791075	0.405679513184584	0.608519269776876
23789	41207	"Bazel-Sluis"	51.13583	4.32306	325	"AWI"	325	6258	6519	6390	0	75.1736111111111	0	0	0	0	0	0	0	1.5625	0	0	0	0	0	2.77777777777778	0.347222222222222	0	0	0.520833333333333	0	0.173611111111111	0	1.21527777777778	0	0	0	16.1458333333333	0	0	0	0	0	0.694444444444444	0	0	0	0	0	0.694444444444444	0.520833333333333	0	0.173611111111111
23789	41207	"Bazel-Sluis"	51.13583	4.32306	330	"AWI"	330	6566	6917	6779	0	38.2	0	0	0.6	0	0	1.4	0	2.8	0	0	0	0	0	6.8	1.8	0	0	0.8	0	0	0	1.4	0	0	2.4	37	0	0.2	0	0	0	0.8	0	0.2	0	0	0	4.8	0.4	0.4	0
