"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	500	"AWI"	500	-149	20	-59	0.126103404791929	0.252206809583859	6.55737704918033	1.63934426229508	0.252206809583859	0	4.16141235813367	0	0	20.5548549810845	1.51324085750315	0	0	0	0	0	1.63934426229508	1.26103404791929	0	0	0	0.378310214375788	0.504413619167718	0	0	0	0	0	0	0.252206809583859	0	0	0	0.378310214375788	0.378310214375788	0	0.252206809583859	0	1.63934426229508	45.0189155107188	0	0.126103404791929	0	5.54854981084489	0	0	0.252206809583859	6.05296343001261	0.630517023959647	0	0	0	0	0	0	0	0.504413619167718	0.126103404791929	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	510	"AWI"	510	-101	225	20	0	0.145772594752187	5.83090379008746	1.45772594752187	0	0	3.49854227405248	0	0	20.2623906705539	2.76967930029155	0	0.291545189504373	0	0	0	1.89504373177843	1.89504373177843	0	0	0.43731778425656	1.02040816326531	0.145772594752187	0	0	0.145772594752187	0	0.291545189504373	0	0	0.145772594752187	0	0	0	1.02040816326531	0	0.145772594752187	0	2.33236151603499	43.002915451895	0	0.43731778425656	0	5.97667638483965	0	0	0.291545189504373	3.93586005830904	0.43731778425656	0	0	0	0.145772594752187	0	0	0	0.291545189504373	1.74927113702624	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	530	"AWI"	530	10	494	199	0.118764845605701	0.118764845605701	16.5083135391924	0	0.118764845605701	0	2.61282660332542	0	0	15.083135391924	0.831353919239905	0	0.237529691211401	0	0	0	6.88836104513064	2.37529691211401	0	0	0	0.831353919239905	0	0.118764845605701	0.118764845605701	0	0	0.118764845605701	0	0	0	0	0	0	7.12589073634204	0	0	0	1.78147268408551	22.4465558194774	0	0.118764845605701	0	16.270783847981	0	0	0	2.49406175771971	0.712589073634204	0	0	0	0.118764845605701	0	0	0	0.950118764845606	1.78147268408551	0	0.118764845605701
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	550	"AWI"	550	137	715	384	0.126582278481013	0.379746835443038	14.1772151898734	0.379746835443038	0	0	4.05063291139241	0	0	14.3037974683544	0.632911392405063	0	0.759493670886076	0	0	0	3.67088607594937	2.78481012658228	0	0	1.13924050632911	0.632911392405063	0.632911392405063	0	0	0	0.126582278481013	0	0	0	0	0.126582278481013	0	0.126582278481013	4.81012658227848	0	0	0	0.886075949367089	27.8481012658228	0	0	0	12.0253164556962	0	0	0.379746835443038	6.45569620253165	0.759493670886076	0.126582278481013	0	0	0.253164556962025	0	0.126582278481013	0	0.506329113924051	1.64556962025316	0	0.126582278481013
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	570	"AWI"	570	280	917	570	0.105263157894737	0	10.5263157894737	0.421052631578947	0.210526315789474	0	3.89473684210526	0	0	10.9473684210526	1.78947368421053	0	0.526315789473684	0	0	0	3.26315789473684	2.21052631578947	0	0	0	0.210526315789474	0.631578947368421	0	0	0	0	0	0	0	0	0.105263157894737	0	0.631578947368421	3.15789473684211	0	0.315789473684211	0	2.10526315789474	35.0526315789474	0	0.105263157894737	0	7.05263157894737	0	0	0.315789473684211	10.1052631578947	0.631578947368421	0.105263157894737	0	0	0.105263157894737	0	0	0	0.526315789473684	4.73684210526316	0	0.210526315789474
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	590	"AWI"	590	442	1103	755	0	0.119760479041916	11.9760479041916	0.838323353293413	0.359281437125749	0	2.03592814371257	0	0	12.814371257485	0.598802395209581	0.119760479041916	1.07784431137725	0	0	0	3.23353293413174	3.35329341317365	0	0	0	0.359281437125749	0.119760479041916	0.239520958083832	0.359281437125749	0	0	0.119760479041916	0	0	0	0	0	0.838323353293413	2.75449101796407	0	0.119760479041916	0	2.03592814371257	27.6646706586826	0	0.119760479041916	0	9.70059880239521	3.23353293413174	0	0	9.82035928143713	0.958083832335329	0	0	0	0.119760479041916	0	0	0	0.838323353293413	3.83233532934132	0	0.239520958083832
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	605	"AWI"	605	572	1224	892	0.172117039586919	0.516351118760757	13.4251290877797	1.03270223752151	0.172117039586919	0	3.6144578313253	0	0	20.1376936316695	1.03270223752151	0	4.13080895008606	0	0	0	3.6144578313253	4.64716006884682	0	0	0	1.37693631669535	0.172117039586919	0	0	0	0	0.172117039586919	2.23752151462995	0	0	0	0	0	4.30292598967298	0	0.172117039586919	0	2.06540447504303	0	0	1.03270223752151	0	13.7693631669535	0	0	0	11.0154905335628	1.37693631669535	0.688468158347676	0	0	0	0	0	0	1.20481927710843	7.57314974182444	0.172117039586919	0.172117039586919
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	625	"AWI"	625	751	1394	1076	0.275229357798165	0.458715596330275	16.8807339449541	0.55045871559633	0.0917431192660551	0	3.94495412844037	0	0	21.0091743119266	1.10091743119266	0.18348623853211	0.458715596330275	0	0	0	3.85321100917431	3.21100917431193	0	0	0	1.10091743119266	0.0917431192660551	0.36697247706422	0.0917431192660551	0	0	0.18348623853211	0	0	0	0	0	0	7.15596330275229	0.458715596330275	0.0917431192660551	0	2.01834862385321	7.06422018348624	0	0	0	21.8348623853211	0	0	0.0917431192660551	2.84403669724771	0.825688073394495	0.0917431192660551	0	0	0	0	0	0	1.28440366972477	2.29357798165138	0	0.0917431192660551
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	635	"AWI"	635	844	1480	1166	0.0985221674876847	0	15.0738916256158	0.197044334975369	0	0	1.67487684729064	0	0	47.5862068965517	0.492610837438424	0	0.197044334975369	0	0	0	3.64532019704433	1.47783251231527	0	0	0	0.886699507389163	0.0985221674876847	0	0	0	0.0985221674876847	0	0	0	0.0985221674876847	0	0	0	5.71428571428571	0	0	0	1.47783251231527	0	0	0.197044334975369	0	15.6650246305419	0	0	0.0985221674876847	1.77339901477833	0.689655172413793	0.0985221674876847	0	0	0	0	0	0	0.492610837438424	2.16748768472906	0	0
3393	4397	"Lake Skrzetuszewskie"	52.54984	17.35631	645	"AWI"	645	950	1556	1257	0.0758150113722517	0.0758150113722517	14.7081122062168	0.227445034116755	0	0	1.44048521607278	0	0	18.4230477634572	0.758150113722517	0.682335102350265	1.06141015921152	0	0	0	3.10841546626232	2.42608036391205	0	0	0	1.06141015921152	0	0.151630022744503	0.530705079605762	0	0	0.151630022744503	0	0	0.151630022744503	0	0	0.606520090978014	5.30705079605762	0	0.151630022744503	0	1.66793025018954	16.8309325246399	0	0.151630022744503	0	20.6974981046247	0	0.530705079605762	0.379075056861259	2.50189537528431	1.21304018195603	0	0	0	0.90978013646702	0	0.0758150113722517	0	1.51630022744503	2.42608036391205	0	0
