"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16658	26439	"Mieminger See"	47.29167	10.97639	110	"AWI"	110	-97	72	-13	2.16216216216216	0	0	0	1.62162162162162	0	1.08108108108108	0	5.94594594594595	0	0.540540540540541	0	0	0	1.08108108108108	0	0	0	3.24324324324324	23.2432432432432	0	0	2.16216216216216	0	1.08108108108108	0	0	0	0	9.72972972972973	0	3.78378378378378	0	0	0	0	0	36.7567567567568	0	0	0	0	0	0	0	0.540540540540541	0	0	0	0	0	2.16216216216216	0	0	1.08108108108108	0	0	0.540540540540541	0	3.24324324324324
16658	26439	"Mieminger See"	47.29167	10.97639	120	"AWI"	120	-56	159	43	0	0	0	0	0.241935483870968	0	0.0806451612903226	0	0.806451612903226	0	0	0	0	0	0.806451612903226	0	0.0806451612903226	0	0.32258064516129	3.79032258064516	0	0	0.32258064516129	0	0.483870967741935	0	0	0	0	3.70967741935484	0	0.0806451612903226	0	0	0	0	0	0.806451612903226	25.0806451612903	0	0	61.8548387096774	0	0	0	0.32258064516129	0.32258064516129	0	0	0	0	0.32258064516129	0	0	0.0806451612903226	0	0.0806451612903226	0	0.161290322580645	0.241935483870968
16658	26439	"Mieminger See"	47.29167	10.97639	130	"AWI"	130	-36	295	95	0	0	0	0.168776371308017	0.421940928270042	0	0.0843881856540084	0	1.77215189873418	0	0.0843881856540084	0	0	0	0.0843881856540084	0.0843881856540084	0	0	0.253164556962025	13.5021097046413	0.253164556962025	0	0.675105485232067	0	0.0843881856540084	0	0	0	0	3.88185654008439	0	0.0843881856540084	0	0	0	0	0	0.337552742616034	14.5991561181435	0	0	62.4472573839662	0	0	0	0.253164556962025	0	0	0	0.0843881856540084	0	0.0843881856540084	0	0	0	0	0.337552742616034	0	0	0.421940928270042
16658	26439	"Mieminger See"	47.29167	10.97639	140	"AWI"	140	-23	442	145	0.15220700152207	0	0	0	0.30441400304414	0	0.45662100456621	0	1.5220700152207	0	0.30441400304414	0	0	0	0.91324200913242	0	0	0	0.45662100456621	10.1978691019787	0	0	0	0	0	0	0	0	0	3.95738203957382	0	0.15220700152207	0	0	0	0	0	2.43531202435312	61.4916286149163	0	0	14.3074581430746	0	0	0	0.45662100456621	0	0	0	0.15220700152207	0	0.15220700152207	0	0	0	0.15220700152207	0	0.15220700152207	0	2.28310502283105
16658	26439	"Mieminger See"	47.29167	10.97639	150	"AWI"	150	14	548	201	0.153609831029186	0	0	0	0.768049155145929	0	0.614439324116744	0	4.91551459293395	0	0.768049155145929	0.153609831029186	0	0	0.614439324116744	0	0.153609831029186	0	1.53609831029186	5.37634408602151	0.307219662058372	0	0	0	0	0	0	0	0.153609831029186	13.5176651305684	0.307219662058372	0.460829493087558	0	0	0	0	0	4.14746543778802	0	0	0	60.5222734254992	0	0	0	1.84331797235023	0	0	0	0.307219662058372	0	1.68970814132104	0	0	0	0	0.307219662058372	0	0	1.38248847926267
16658	26439	"Mieminger See"	47.29167	10.97639	160	"AWI"	160	57	585	273	0	0	0	0	0.663129973474801	0	0.13262599469496	0	2.91777188328912	0	0.663129973474801	0	0	0	0.795755968169761	0	0.26525198938992	0	0.663129973474801	10.8753315649867	0	0	0	0	0	0	0	0	0.13262599469496	3.71352785145889	0	0.26525198938992	0	0	0	0	0	0.663129973474801	0	0	0	75.0663129973475	0	0	0	0.397877984084881	0	0	0	0	0	0.530503978779841	0	0	0	0	0.13262599469496	0	0.13262599469496	1.9893899204244
16658	26439	"Mieminger See"	47.29167	10.97639	170	"AWI"	170	91	635	348	0.153374233128834	0	0	0.153374233128834	0.460122699386503	0	0	0	5.3680981595092	0	0	0	0	0	0.153374233128834	0	0	0	0.766871165644172	10.8895705521472	0.306748466257669	0	0	0	0.766871165644172	0	0	0	0	7.97546012269939	0	0.613496932515337	0	0	0	0	0	5.67484662576687	31.441717791411	0	0	33.2822085889571	0	0.153374233128834	0	0.153374233128834	0	0	0	0.306748466257669	0	0	0	0	0	0	0	0	0	1.38036809815951
16658	26439	"Mieminger See"	47.29167	10.97639	180	"AWI"	180	114	710	414	1.17302052785924	0.293255131964809	10.5571847507331	0.293255131964809	2.05278592375367	0	0.439882697947214	0	6.45161290322581	0	0.586510263929619	0.146627565982405	0	0	0.586510263929619	0	1.75953079178886	0	2.34604105571848	10.9970674486804	0	0	0.586510263929619	0	1.61290322580645	0.146627565982405	0	0	0.146627565982405	10.8504398826979	1.02639296187683	0.439882697947214	0	0	0	0	0	7.03812316715543	0	0	0	34.6041055718475	0	0	0	1.90615835777126	0	0	0	0.293255131964809	0	0.146627565982405	0	0	0.439882697947214	0	0.293255131964809	0	0	2.78592375366569
16658	26439	"Mieminger See"	47.29167	10.97639	182	"AWI"	182	118	732	427	1.43487858719647	0	13.1346578366446	0.11037527593819	0.662251655629139	0	0.33112582781457	0	11.2582781456954	0	0.11037527593819	0	0	0	0.33112582781457	0.11037527593819	0.11037527593819	0	5.29801324503311	13.9072847682119	0.11037527593819	0	0.33112582781457	0	1.21412803532009	0.11037527593819	0	0	0.33112582781457	14.5695364238411	0	0.662251655629139	0	0	0	0	0.11037527593819	13.355408388521	0	0	0	16.9977924944812	0	0	0	1.76600441501104	0.33112582781457	0	0	0.22075055187638	0	0.662251655629139	0	0	0	0	0.22075055187638	0	0.11037527593819	2.09713024282561
16658	26439	"Mieminger See"	47.29167	10.97639	190	"AWI"	190	202	754	476	0.698324022346369	0	20.6703910614525	0.418994413407821	1.39664804469274	0	0.418994413407821	0	10.0558659217877	0	0.139664804469274	0	0	0	0.139664804469274	0	0	0.139664804469274	9.35754189944134	0	0.139664804469274	0	0	0	3.63128491620112	0	0	0	0.279329608938547	9.91620111731844	0	0.837988826815642	0	0	0	0	0	8.65921787709497	0	0	0	25.4189944134078	0	0	0	5.02793296089385	0.558659217877095	0.139664804469274	0	0.698324022346369	0	0.558659217877095	0	0	0	0	0.139664804469274	0	0	0.558659217877095
