"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celtis"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23889	41435	"Nachtigall"	51.80851	9.40223	2299	"AWI"	2299	102569	155919	130813	0	0	1	0	0	0	4	0	71	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	1	0	0	0	134	0	32	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2310	"AWI"	2310	103367	157040	131962	0	0	2	1	1	0	0	0	32	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	1	0	0	0	0	0	33	1	82	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2320	"AWI"	2320	104111	157923	132954	0	0	0	0	1	0	0	0	8	0	0	0	0	1	0	0	0	235	0	0	0	0	0	0	1	0	0	0	0	0	8	0	138	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2330	"AWI"	2330	104778	158904	133974	0	0	25	2	0	0	5	0	118	0	0	0	0	2	0	0	1	57	0	0	0	0	0	0	6	0	0	0	1	0	49	0	127	0	0	0	2	59	0	2	0	2	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2340	"AWI"	2340	106018	159537	134831	1	0	40	1	0	0	5	0	162	0	0	0	0	2	0	0	0	24	0	0	0	0	0	0	2	0	1	0	0	0	55	0	43	0	0	0	0	11	0	1	0	1	0	0	0	1	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2350	"AWI"	2350	107370	160026	135762	0	0	47	0	4	0	5	0	54	0	0	0	0	0	0	0	3	73	0	0	0	0	0	0	9	0	0	0	1	0	62	0	103	0	0	0	0	31	0	1	1	1	0	0	3	0	3	0
23889	41435	"Nachtigall"	51.80851	9.40223	2360	"AWI"	2360	108608	160704	136792	0	0	31	1	0	0	2	0	47	0	0	0	0	2	0	0	1	70	0	0	0	0	0	0	5	0	0	0	3	0	82	0	88	0	0	0	0	28	0	1	1	1	0	0	1	1	6	0
23889	41435	"Nachtigall"	51.80851	9.40223	2370	"AWI"	2370	109523	161325	137765	0	0	24	1	0	0	1	0	43	0	0	0	0	0	0	0	2	106	0	0	0	0	0	0	3	0	0	0	0	0	73	0	111	0	0	0	2	9	0	4	0	0	0	0	0	0	1	2
23889	41435	"Nachtigall"	51.80851	9.40223	2380	"AWI"	2380	110363	162174	138784	0	0	39	1	0	0	4	0	86	0	0	0	0	0	0	0	3	85	0	0	0	0	0	0	2	0	0	0	1	0	66	0	76	0	0	0	2	11	0	0	0	2	0	0	1	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2390	"AWI"	2390	111181	163082	139796	0	0	53	0	0	0	2	0	69	0	0	0	0	0	0	0	2	86	0	0	0	0	0	0	1	0	1	0	4	0	75	0	70	0	0	0	0	20	0	0	0	3	0	0	0	0	2	0
23889	41435	"Nachtigall"	51.80851	9.40223	2399	"AWI"	2399	112003	163956	140734	0	0	61	0	0	0	4	0	57	0	0	0	0	0	0	0	2	55	0	0	0	0	0	0	4	0	0	0	3	0	45	1	80	0	0	0	0	26	0	0	0	0	0	0	0	1	3	0
23889	41435	"Nachtigall"	51.80851	9.40223	2410	"AWI"	2410	112973	165076	141878	0	0	22	1	0	0	7	0	112	0	0	0	0	1	1	0	2	17	0	0	0	0	0	0	5	0	0	0	1	0	62	0	89	0	0	0	2	69	0	0	1	6	0	0	3	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2420	"AWI"	2420	114052	165687	142793	0	0	10	0	0	0	10	0	79	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	2	0	1	0	0	0	61	0	83	0	0	0	0	20	0	0	0	12	0	0	2	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2430	"AWI"	2430	115656	166309	143760	1	0	17	3	2	0	9	0	266	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	2	0	0	0	0	0	144	0	130	0	0	0	1	5	0	1	2	3	0	0	3	1	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2435	"AWI"	2435	116398	166612	144222	0	0	15	0	1	0	1	0	186	0	0	1	0	2	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	73	0	27	0	0	0	0	3	0	0	0	3	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2440	"AWI"	2440	116989	166911	144655	0	0	9	0	0	0	0	0	194	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	80	0	24	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2445	"AWI"	2445	117388	167194	145150	0	0	6	0	0	0	0	0	183	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	3	0	0	0	0	51	0	15	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0
23889	41435	"Nachtigall"	51.80851	9.40223	2450	"AWI"	2450	118118	167537	145668	0	0	40	4	2	0	6	0	122	0	0	0	0	2	0	2	1	45	0	0	0	0	0	0	1	0	0	0	2	0	63	0	49	0	0	0	5	2	0	2	0	5	0	0	3	0	2	1
23889	41435	"Nachtigall"	51.80851	9.40223	2455	"AWI"	2455	118728	167904	146123	0	0	42	1	0	0	5	0	96	0	0	0	0	1	0	1	2	33	0	0	0	0	0	0	5	0	0	0	3	0	35	0	84	0	0	0	4	4	0	0	1	6	0	0	1	1	2	0
23889	41435	"Nachtigall"	51.80851	9.40223	2460	"AWI"	2460	119214	168192	146612	0	0	59	4	0	0	6	0	92	0	0	0	0	0	0	0	5	21	0	0	0	0	0	0	3	0	0	0	6	0	49	0	82	0	0	0	1	5	0	0	2	2	0	0	2	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2465	"AWI"	2465	119619	168644	147013	0	0	39	1	1	0	20	0	174	0	0	0	0	3	0	0	1	19	0	0	0	0	1	0	2	0	0	0	1	0	55	1	98	0	0	0	2	1	0	0	0	7	0	0	3	1	1	1
23889	41435	"Nachtigall"	51.80851	9.40223	2470	"AWI"	2470	120242	168985	147481	0	0	61	1	0	0	13	0	116	0	0	0	0	0	0	0	6	22	0	0	0	0	0	0	10	0	0	0	0	0	32	1	63	0	0	0	5	1	0	0	1	5	0	0	0	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2475	"AWI"	2475	120683	169435	147996	0	0	19	0	0	0	15	0	85	0	0	0	0	0	0	0	1	26	0	0	0	1	1	0	2	0	0	0	0	0	70	0	54	0	0	0	1	4	0	0	1	0	0	0	0	0	3	0
23889	41435	"Nachtigall"	51.80851	9.40223	2480	"AWI"	2480	121132	169843	148520	0	0	16	0	0	0	2	0	70	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	160	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
23889	41435	"Nachtigall"	51.80851	9.40223	2485	"AWI"	2485	121500	170329	148983	0	0	18	0	0	0	0	0	85	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	133	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2490	"AWI"	2490	121971	170673	149470	1	0	15	0	0	0	0	0	94	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	99	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
23889	41435	"Nachtigall"	51.80851	9.40223	2499	"AWI"	2499	122634	171613	150337	0	0	10	0	1	0	3	0	181	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	4	0	0	0	0	0	65	0	22	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2501	"AWI"	2501	123011	171707	150507	0	0	5	0	1	0	1	0	130	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	175	0	0	0	0	0	22	0	51	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2510	"AWI"	2510	124423	172078	151377	1	0	20	1	1	0	3	0	54	0	0	0	0	1	0	0	2	22	0	0	0	0	0	0	0	0	0	0	4	0	152	0	53	0	0	0	2	6	0	0	1	3	0	0	1	1	0	1
23889	41435	"Nachtigall"	51.80851	9.40223	2520	"AWI"	2520	125674	172638	152345	0	0	30	2	4	0	10	0	66	0	0	0	0	1	0	0	10	24	0	16	0	0	0	0	3	0	0	0	0	0	67	0	103	0	0	0	1	16	0	0	0	0	0	0	6	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2540	"AWI"	2540	128256	173869	154319	0	0	57	1	0	0	2	0	114	0	0	0	0	1	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	75	0	67	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2560	"AWI"	2560	130564	175296	156324	0	0	33	5	1	0	11	0	80	0	0	0	0	1	0	2	4	35	0	0	0	0	0	0	0	0	6	0	2	0	76	0	111	0	0	0	1	11	0	0	0	2	0	0	3	0	3	0
23889	41435	"Nachtigall"	51.80851	9.40223	2580	"AWI"	2580	132590	177109	158347	0	0	42	2	2	0	5	0	115	0	0	0	0	4	0	3	0	34	0	0	0	0	0	0	0	0	0	0	1	0	39	0	121	0	0	0	0	7	0	0	1	7	0	1	4	0	1	2
23889	41435	"Nachtigall"	51.80851	9.40223	2590	"AWI"	2590	134116	177681	159305	0	0	117	7	3	0	22	0	135	0	0	0	0	5	0	0	11	126	0	0	0	0	0	0	1	0	0	0	1	0	176	0	195	1	0	0	6	22	0	1	0	7	0	0	5	2	7	0
23889	41435	"Nachtigall"	51.80851	9.40223	2601	"AWI"	2601	135929	178315	160350	0	0	101	4	4	0	11	0	138	1	0	0	0	3	0	0	15	77	0	0	0	0	0	0	1	0	0	0	3	0	117	3	167	0	0	0	6	9	0	1	1	8	0	0	6	1	7	2
23889	41435	"Nachtigall"	51.80851	9.40223	2605	"AWI"	2605	136566	178561	160738	4	0	207	0	1	0	3	0	231	1	0	0	0	1	1	0	13	41	0	0	0	0	1	0	4	0	0	0	4	0	175	0	93	0	0	0	1	0	0	0	0	0	0	0	1	2	9	0
23889	41435	"Nachtigall"	51.80851	9.40223	2610	"AWI"	2610	137308	178783	161204	1	0	173	0	1	0	2	0	196	0	0	0	0	3	0	0	19	38	0	21	0	0	0	0	0	0	0	0	16	0	152	0	89	0	0	0	5	2	0	1	0	0	0	0	0	8	4	0
23889	41435	"Nachtigall"	51.80851	9.40223	2615	"AWI"	2615	138188	179063	161685	2	0	280	2	1	0	2	0	241	1	0	0	0	3	0	0	17	24	0	0	0	0	0	0	0	0	0	0	10	0	145	0	83	0	0	0	5	0	0	1	0	3	0	0	0	5	4	0
23889	41435	"Nachtigall"	51.80851	9.40223	2620	"AWI"	2620	138915	179308	162142	1	0	233	1	1	0	1	0	225	0	0	0	0	0	0	0	10	32	0	0	0	0	0	0	0	0	0	0	15	0	88	0	58	0	0	0	1	0	0	0	0	3	0	0	0	1	5	0
23889	41435	"Nachtigall"	51.80851	9.40223	2625	"AWI"	2625	139551	179605	162629	0	0	292	0	2	0	1	0	238	0	0	0	0	4	0	0	40	30	0	0	0	1	0	0	0	0	0	0	14	0	101	0	75	0	0	0	1	1	0	1	1	0	0	0	0	5	11	1
23889	41435	"Nachtigall"	51.80851	9.40223	2630	"AWI"	2630	140199	179962	163096	0	0	266	1	0	0	0	0	209	0	0	0	0	3	0	0	26	27	0	0	0	0	0	0	0	0	0	0	15	0	127	0	85	0	0	0	1	4	0	1	0	0	0	1	0	4	11	0
23889	41435	"Nachtigall"	51.80851	9.40223	2635	"AWI"	2635	140721	180295	163571	4	0	416	0	2	0	1	0	234	0	0	0	0	4	0	0	32	40	0	0	0	0	0	0	1	0	0	0	18	47	143	0	87	0	0	0	3	3	0	2	0	2	0	0	0	5	12	0
23889	41435	"Nachtigall"	51.80851	9.40223	2640	"AWI"	2640	141181	180653	164054	5	0	373	1	0	0	2	0	167	0	0	0	0	3	1	0	20	23	0	0	0	0	0	0	0	0	0	0	28	0	89	0	76	0	0	0	3	3	0	0	0	0	0	0	2	3	13	1
23889	41435	"Nachtigall"	51.80851	9.40223	2645	"AWI"	2645	141874	180994	164562	4	0	476	1	0	0	2	0	217	0	0	0	0	1	0	0	36	27	0	0	0	1	0	0	0	0	0	0	15	0	98	0	79	0	0	0	3	5	0	1	0	2	1	0	0	4	10	1
23889	41435	"Nachtigall"	51.80851	9.40223	2650	"AWI"	2650	142456	181373	165024	5	0	273	0	0	0	2	0	154	0	0	0	0	2	1	0	21	25	0	8	0	0	0	0	0	0	0	0	24	0	133	0	74	0	0	0	2	0	0	1	0	1	0	2	2	3	10	0
23889	41435	"Nachtigall"	51.80851	9.40223	2655	"AWI"	2655	143032	181830	165560	9	0	582	1	0	0	4	0	152	0	0	0	0	1	1	0	41	17	0	0	0	0	1	0	1	0	0	0	28	0	79	0	51	0	0	0	2	3	0	0	0	1	0	0	0	5	15	0
23889	41435	"Nachtigall"	51.80851	9.40223	2660	"AWI"	2660	143372	182259	166037	8	0	761	0	0	0	5	0	151	0	1	0	0	3	0	0	50	18	0	0	0	2	0	0	0	0	0	0	58	0	110	1	63	0	0	1	4	6	0	1	0	0	0	0	2	2	19	0
23889	41435	"Nachtigall"	51.80851	9.40223	2665	"AWI"	2665	143835	182642	166508	6	0	548	1	3	0	2	4	120	1	0	0	0	2	0	0	41	17	0	0	0	2	1	0	2	0	0	0	22	30	73	0	56	0	0	0	10	4	0	0	1	0	0	0	0	8	13	0
23889	41435	"Nachtigall"	51.80851	9.40223	2670	"AWI"	2670	144453	183136	166915	5	0	378	0	1	0	3	0	83	0	0	0	0	0	0	0	32	15	0	0	1	0	0	0	0	0	0	0	42	0	70	0	47	0	0	0	4	1	0	0	0	2	0	0	0	2	21	0
23889	41435	"Nachtigall"	51.80851	9.40223	2675	"AWI"	2675	144811	183359	167251	10	0	263	1	0	0	4	0	128	0	0	2	0	0	1	0	26	20	0	0	0	0	1	0	0	0	0	0	23	40	118	0	44	0	0	0	9	3	0	0	0	4	0	0	0	5	14	0
23889	41435	"Nachtigall"	51.80851	9.40223	2680	"AWI"	2680	145226	183622	167584	2	0	69	2	0	0	7	0	100	0	0	0	0	0	0	0	2	31	0	0	0	0	0	0	0	0	0	0	4	0	234	0	31	0	0	0	3	0	0	0	0	6	0	0	0	1	8	0
23889	41435	"Nachtigall"	51.80851	9.40223	2685	"AWI"	2685	145726	183883	167910	2	0	38	2	2	0	4	9	90	0	0	0	0	0	0	0	2	45	0	0	0	0	0	0	0	0	0	0	2	56	242	0	46	0	0	0	0	5	0	0	0	5	0	0	0	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2690	"AWI"	2690	146023	184098	168237	0	0	48	1	0	0	9	0	158	0	0	0	0	1	0	2	5	32	0	0	0	0	0	0	3	0	0	0	4	0	102	0	76	0	0	0	2	5	0	0	0	10	0	0	5	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2694	"AWI"	2694	146320	184351	168495	1	0	60	3	0	0	13	0	86	1	0	3	0	1	0	0	3	45	0	0	0	0	0	0	0	0	0	0	1	0	194	0	50	0	0	0	3	2	0	1	0	2	0	0	2	0	4	0
23889	41435	"Nachtigall"	51.80851	9.40223	2699	"AWI"	2699	146563	184682	168839	0	0	10	1	0	0	1	0	59	0	0	0	0	3	0	0	2	37	0	0	0	0	0	0	2	0	0	0	0	0	210	0	64	0	0	0	0	3	0	0	0	1	0	0	1	1	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2701	"AWI"	2701	146694	184774	168975	1	0	12	1	0	0	3	10	114	0	0	0	0	4	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	81	270	0	83	0	0	0	0	2	0	0	0	2	0	0	2	0	2	1
23889	41435	"Nachtigall"	51.80851	9.40223	2710	"AWI"	2710	147371	185551	169567	0	0	5	3	0	0	3	0	42	1	0	0	0	4	0	1	0	37	0	0	0	0	0	0	0	0	0	0	1	0	190	0	205	0	0	0	0	0	0	4	0	2	0	0	2	0	1	0
23889	41435	"Nachtigall"	51.80851	9.40223	2720	"AWI"	2720	148070	186308	170166	0	0	17	6	1	0	8	0	69	0	0	0	0	4	0	0	1	123	0	0	0	0	0	0	0	0	1	0	0	0	197	0	409	0	0	0	0	0	0	0	1	5	0	0	7	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2730	"AWI"	2730	148728	187178	170821	0	0	7	0	0	0	4	0	56	0	0	0	0	1	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	15	98	0	143	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2740	"AWI"	2740	149458	188141	171453	0	0	9	3	0	0	6	0	29	0	0	0	0	1	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	108	0	177	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2750	"AWI"	2750	150050	189058	172078	0	0	7	1	1	0	4	0	28	0	0	0	0	2	0	0	1	43	0	0	0	0	1	0	1	0	0	0	2	0	114	0	95	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2760	"AWI"	2760	150783	189689	172705	0	0	11	0	0	0	2	0	41	2	0	0	0	2	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1	0	113	0	116	0	0	0	1	0	0	0	0	1	0	0	4	0	2	0
23889	41435	"Nachtigall"	51.80851	9.40223	2770	"AWI"	2770	151483	190276	173332	0	0	6	0	0	0	0	0	26	0	0	0	0	1	0	0	1	22	0	0	0	0	0	0	0	0	1	0	0	0	38	0	139	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2780	"AWI"	2780	152300	190801	174047	0	0	6	1	0	0	1	29	11	0	0	0	0	1	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	117	0	150	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2790	"AWI"	2790	153051	191350	174689	0	0	8	2	0	0	3	0	18	0	0	1	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	124	0	145	0	0	0	2	1	0	1	0	4	0	0	1	2	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2801	"AWI"	2801	153649	192093	175392	0	0	10	0	0	0	0	0	43	0	0	1	0	1	0	0	0	86	0	0	0	0	0	0	0	0	0	0	1	0	88	0	84	0	0	0	3	1	0	0	0	2	0	0	1	0	3	0
23889	41435	"Nachtigall"	51.80851	9.40223	2810	"AWI"	2810	154196	192835	175924	0	0	10	0	1	0	0	0	47	0	0	0	0	1	0	0	1	31	0	0	0	0	0	0	1	0	3	0	1	0	100	0	114	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
23889	41435	"Nachtigall"	51.80851	9.40223	2820	"AWI"	2820	154609	193676	176550	0	0	19	3	0	0	1	0	64	0	0	0	0	1	0	0	1	31	0	0	0	0	0	0	0	0	0	0	4	0	42	0	100	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
