"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Myrtus"	"Nerium"	"Olea"	"Onagraceae"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Portulacaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3309	4296	"Navarrés"	39.1	-0.68333	37	"AWI"	37	2636	3605	3160	0	0	0	6.04395604395604	0	0	0	0	0	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	0	0.549450549450549	0	0	26.9230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94505494505495	0	0	0	59.3406593406593	0	0	0	0	0	0	1.64835164835165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	38	"AWI"	38	2837	3648	3232	0	0	1.72413793103448	0	0	0	0	0	2.58620689655172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7241379310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.3793103448276	0	0	0	0	0	0	2.58620689655172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	39	"AWI"	39	2969	3709	3310	0	0	0.520833333333333	0.520833333333333	0	0	0	0	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.125	0	0	0	0	0	0	4.16666666666667	51.0416666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	40	"AWI"	40	3071	3801	3392	0	0	0	36.3636363636364	0	0	0	0	4.54545454545455	0	0	0	0	0	13.6363636363636	0	0	0	0	0	0	0	0	0	0	0	36.3636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	41	"AWI"	41	3166	3918	3505	0	0	1.36986301369863	5.47945205479452	0	0	0	0	4.10958904109589	0	0	0	2.73972602739726	0	0	0	0	0	0	0	0	0	0	2.73972602739726	0	0	17.8082191780822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	54.7945205479452	0	0	0	0	0	0	6.84931506849315	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0
3309	4296	"Navarrés"	39.1	-0.68333	42	"AWI"	42	3241	4109	3614	0	0	0	6.57894736842105	0	0	0	0	9.21052631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.3157894736842	0	0	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	43	"AWI"	43	3300	4365	3715	0	0	0	5.06329113924051	0	0	0	0	3.79746835443038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69620253164557	0	30.379746835443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0	49.3670886075949	0	0	0	0	0	0	4.43037974683544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	44	"AWI"	44	3343	4644	3813	0	0	3.59712230215827	3.59712230215827	0	0	0	0	2.87769784172662	0	0	0	0	0	2.87769784172662	0	0	0	0	0	0	0	0	2.15827338129496	0	0	32.3741007194245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.7625899280576	0	0	0	0	0	0	5.75539568345324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	45	"AWI"	45	3378	4935	3911	0	0	2.5974025974026	1.94805194805195	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.3116883116883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5974025974026	0	0	0	45.4545454545455	0	0	0	0	0	0	6.49350649350649	0	0	0	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0	0	0	0	0	0
3309	4296	"Navarrés"	39.1	-0.68333	46	"AWI"	46	3510	5031	4066	0	0	0	1.98019801980198	0	0	0	0	0	0	0	0	0	0	10.8910891089109	0	0	0	0	0	0	0	0	0	2.97029702970297	0	15.8415841584158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.3762376237624	0	0	0	0	0	0	3.96039603960396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98019801980198	0	0
