"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Clusiaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Zelkova"
3228	4188	"La Vie"	48.54833	-0.25833	5	"AWI"	5	30	1940	656	0	0	3.74149659863946	0.340136054421769	0.340136054421769	0	0	0	56.8027210884354	0	0	0	0	0	0	0.340136054421769	0	0	0	0	3.40136054421769	0	0.680272108843537	0	0	0	0	0	0.340136054421769	0	0	0	0	0	0	0.340136054421769	0	0	0	0	0.340136054421769	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	13.265306122449	0.340136054421769	0	0	0	0	1.36054421768707	1.36054421768707	0	0	0	0.340136054421769	0	0	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	10	"AWI"	10	409	3174	1575	0.340136054421769	0	2.04081632653061	0	0.680272108843537	0.340136054421769	0.340136054421769	0	70.4081632653061	0	0.680272108843537	0	0	0	0.680272108843537	0.680272108843537	0	0	0.340136054421769	0	6.80272108843537	0	0	0	1.36054421768707	0	0	0.680272108843537	0	0	0	0	0.340136054421769	0.340136054421769	0	0.340136054421769	0	0	0	0	0	0.340136054421769	0	0	0	0	0	0	0	0	0	0	0.340136054421769	8.84353741496599	0	0	0	0	0	1.36054421768707	1.70068027210884	0	0	0	0	0	0	0.340136054421769	0.680272108843537	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	15	"AWI"	15	1082	3891	2515	0	0	1.67785234899329	0.335570469798658	0	0	0	0	54.3624161073826	0	1.00671140939597	0	0	0	0	0.671140939597315	0	0	0	0	3.69127516778524	0	0	0	0	0	0	2.01342281879195	0.671140939597315	0	0	0	0	0	0	0	0	0	0	0	0	0.335570469798658	0	0	0	0	0	20.1342281879195	0	0	0	0	0	13.0872483221477	0	0	0	0	0	0.671140939597315	0.671140939597315	0	0	0	0	0	0	0	0.671140939597315	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	20	"AWI"	20	1848	4348	3409	0.311526479750779	0	7.47663551401869	0.623052959501558	0.623052959501558	0	0.311526479750779	0	23.98753894081	0.311526479750779	0.623052959501558	0	0	0	0	1.24610591900312	0	0	0.311526479750779	0	2.49221183800623	0.311526479750779	0.623052959501558	0	14.9532710280374	0.934579439252336	0	1.24610591900312	0.623052959501558	0	0	0.311526479750779	0	0.311526479750779	0	0.623052959501558	0	0	0	0	0	0	0	0	0	0	0	19.9376947040498	0	0	0	0	0	16.1993769470405	0	0	0.311526479750779	0	0	2.49221183800623	0.623052959501558	0	0	0	0.311526479750779	0	0	0.934579439252336	0.934579439252336	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	25	"AWI"	25	3063	4675	4196	0	0	62.7450980392157	0.280112044817927	0	0.560224089635854	0	0	0.560224089635854	0	0.280112044817927	0	0	0	0	0	0	0	0	0	8.40336134453782	0	0.560224089635854	0	1.68067226890756	0	0	0.560224089635854	0	0	0	0	0.560224089635854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92156862745098	0	0.280112044817927	0	0	0	14.5658263305322	0.280112044817927	0	0	0	0	0.560224089635854	0	0	0	0.560224089635854	0.280112044817927	0	0	2.52100840336134	0.840336134453782	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	30	"AWI"	30	4511	6093	4980	0.256410256410256	0	61.025641025641	0.256410256410256	0.256410256410256	0.512820512820513	0.512820512820513	0	1.53846153846154	0	0.256410256410256	0	0	0	0	0	0	0	0	0	9.23076923076923	0.256410256410256	0	0	0	0	0	0.512820512820513	0.256410256410256	0	0	0	1.02564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28205128205128	0	0	0	0	0	17.6923076923077	0.512820512820513	0	0	0	0	0.512820512820513	0.512820512820513	0	0.512820512820513	0	0	0	0	2.30769230769231	0.512820512820513	0	0	0.256410256410256	0
3228	4188	"La Vie"	48.54833	-0.25833	35	"AWI"	35	4894	7194	5811	0	0	56.4954682779456	0.302114803625378	0	0.604229607250755	0.302114803625378	0	2.11480362537764	0	0	0	0	0	0	0	0	0	0	0	13.595166163142	0.906344410876133	0.604229607250755	0	0	0	0	0.604229607250755	0	0	0	0	0.604229607250755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5438066465257	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11480362537764	1.20845921450151	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	40	"AWI"	40	5404	7902	6675	0	0	66.3129973474801	0.26525198938992	0	0.530503978779841	0.26525198938992	0	1.3262599469496	0	0	0	0	0	0	0	0	0	0	0	16.4456233421751	0	1.06100795755968	0	0	0	0	0	0	0	0	0	0.530503978779841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8753315649867	0.26525198938992	0	0	0	0	0	0.530503978779841	0	0.26525198938992	0	0	0	0	0.530503978779841	0.530503978779841	0	0.26525198938992	0	0
3228	4188	"La Vie"	48.54833	-0.25833	45	"AWI"	45	6269	8383	7525	0	0	65.8119658119658	0	0.284900284900285	0.284900284900285	0.284900284900285	0	0.56980056980057	0	0.284900284900285	0	0	0	0.284900284900285	0	0	0	0	0.284900284900285	9.4017094017094	0.284900284900285	0.284900284900285	0	0	0	0	0.56980056980057	0	0	0	0	0.56980056980057	0	0	0.284900284900285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3846153846154	0.56980056980057	0	0.284900284900285	0	0	0.284900284900285	0	0	0	0	0	0	0	2.84900284900285	1.13960113960114	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	50	"AWI"	50	7711	8776	8311	0	0	4.49826989619377	0	0	0.69204152249135	0.346020761245675	0	22.4913494809689	0	0.346020761245675	0	0	0	0	0	0	0	0	0	39.1003460207612	0	7.26643598615917	0	0	0	0	0	0	0	0	0	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346020761245675	17.3010380622837	0	0	0	0	0	0	2.7681660899654	0	0	0	0	0	0	0.69204152249135	3.80622837370242	0	0	0	0
