"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	385	"AWI"	385	5225	5499	5397	1	271	1	0	4	2	0	145	0	0	0	0	0	547	6	0	0	0	1	1	37	0	0	0	0	0	1	40	0	0	0	0	0	191	0	0	0	1	0	1	0	3	0	38	15	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	390	"AWI"	390	5278	5536	5427	2	221	0	1	2	3	0	115	0	0	0	0	0	523	1	0	0	0	0	1	35	0	0	0	0	0	2	31	0	0	0	0	0	182	0	0	0	0	0	1	0	4	0	22	24	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	395	"AWI"	395	5333	5550	5455	2	236	0	0	1	6	0	161	0	0	1	0	0	558	2	0	0	0	2	0	23	0	0	0	0	0	0	24	0	0	0	0	0	177	0	0	0	0	0	0	0	0	1	17	14	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	400	"AWI"	400	5374	5574	5484	1	263	0	0	3	4	0	216	0	0	1	0	0	594	8	0	0	0	0	3	22	0	0	0	0	0	0	32	0	0	0	0	0	165	0	0	0	0	0	1	0	1	0	13	22	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	405	"AWI"	405	5408	5593	5510	3	244	1	0	1	6	0	260	0	0	0	0	0	712	1	0	0	0	0	0	28	0	0	0	0	0	1	31	0	0	0	0	0	174	0	0	0	1	0	1	0	1	0	14	14	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	410	"AWI"	410	5438	5642	5538	1	240	0	1	0	2	0	273	0	0	0	0	0	546	3	0	0	0	0	1	17	0	0	0	0	0	0	26	0	0	0	0	0	150	0	0	0	0	0	2	0	0	0	10	9	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	415	"AWI"	415	5482	5690	5572	2	216	0	0	2	5	0	326	0	0	1	0	0	494	1	0	0	0	0	0	11	0	0	0	0	0	1	22	0	0	0	0	0	145	0	0	0	0	0	0	0	3	0	10	7	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	420	"AWI"	420	5504	5749	5601	1	222	3	3	1	7	0	289	0	0	2	0	0	593	2	0	0	0	0	0	7	0	0	0	0	0	0	25	0	0	0	0	0	149	0	1	0	1	0	1	0	1	0	8	13	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	425	"AWI"	425	5538	5799	5649	0	413	0	0	0	15	0	472	0	0	2	0	0	871	2	0	0	0	1	3	14	0	0	0	0	0	0	67	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	13	22	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	430	"AWI"	430	5557	5885	5693	0	298	0	1	3	13	0	279	0	0	2	0	0	616	4	1	0	0	2	1	12	0	0	0	0	0	2	37	0	0	0	0	0	156	0	0	0	0	0	5	0	0	0	23	12	0	3	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	435	"AWI"	435	5603	5922	5743	0	252	2	0	1	14	0	241	0	0	2	0	0	536	4	0	0	0	0	2	14	0	0	0	0	1	1	41	0	0	0	0	0	146	0	0	0	0	0	1	0	1	0	8	24	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	440	"AWI"	440	5627	5980	5790	1	278	1	0	1	15	0	272	0	0	5	0	0	538	7	0	0	0	1	3	18	0	0	0	0	0	1	35	0	0	0	0	0	179	0	0	0	0	0	3	0	1	0	15	19	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	445	"AWI"	445	5681	6015	5840	0	316	0	0	1	6	0	240	0	0	2	0	0	398	3	0	0	0	0	0	13	0	0	0	0	1	0	35	0	0	0	0	0	193	0	0	0	1	0	1	0	0	0	20	23	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	450	"AWI"	450	5712	6072	5890	0	260	1	0	0	5	0	232	0	0	0	0	0	425	3	0	0	0	0	0	18	0	0	0	0	0	0	38	0	0	0	0	0	164	0	0	0	0	0	3	0	3	1	27	35	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	455	"AWI"	455	5793	6094	5935	0	386	0	1	3	6	0	284	0	0	0	0	0	556	1	0	0	0	1	2	16	0	0	0	0	0	0	46	0	0	0	0	0	198	0	0	0	0	0	1	0	3	0	21	25	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	460	"AWI"	460	5837	6140	5984	0	341	1	0	1	9	0	171	0	0	0	0	0	479	2	1	0	0	0	0	21	0	0	0	0	0	1	35	0	0	0	0	0	195	0	0	0	0	0	1	0	0	0	20	39	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	465	"AWI"	465	5924	6170	6025	0	293	0	0	5	1	0	84	0	0	0	0	0	453	3	2	0	0	0	2	52	0	0	0	0	0	1	60	0	0	0	0	0	360	0	0	0	0	0	0	1	0	0	61	105	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	470	"AWI"	470	5956	6230	6074	3	278	0	0	3	2	0	73	0	0	0	0	0	385	4	0	0	0	0	1	60	0	0	0	0	0	1	57	0	0	0	0	0	309	0	0	0	0	0	1	0	0	0	60	106	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	475	"AWI"	475	6005	6267	6122	0	253	0	0	6	4	0	81	0	0	0	0	0	451	3	0	0	0	0	2	79	0	0	0	0	0	2	42	0	0	0	0	0	354	0	0	0	0	0	1	2	0	0	46	157	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	480	"AWI"	480	6024	6342	6168	1	237	1	0	8	2	0	58	0	0	0	0	0	349	0	0	0	0	1	0	60	0	0	0	0	0	2	34	0	0	0	0	0	289	0	0	0	0	0	3	1	1	0	54	122	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	485	"AWI"	485	6062	6394	6217	1	231	0	0	5	0	0	60	0	0	1	0	0	322	2	0	0	0	0	1	67	0	0	0	0	0	1	31	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	50	120	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	490	"AWI"	490	6087	6474	6264	2	247	1	0	6	1	0	99	0	0	0	0	0	451	2	0	0	0	0	0	101	0	0	0	0	0	1	43	0	0	0	0	0	316	0	0	0	0	0	0	1	0	0	54	156	0	2	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	495	"AWI"	495	6133	6510	6314	3	216	0	0	6	4	0	92	0	0	0	0	0	343	1	2	0	0	0	1	93	0	0	0	0	0	1	43	0	0	0	0	0	288	0	0	0	0	0	1	0	1	0	55	151	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	500	"AWI"	500	6158	6581	6364	0	242	0	0	6	4	0	95	0	0	0	0	0	292	1	0	0	0	0	0	85	0	0	0	0	0	2	38	0	0	0	0	0	302	0	1	0	0	0	0	1	6	0	63	153	0	2	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	505	"AWI"	505	6212	6618	6415	1	254	0	0	8	1	0	80	0	0	1	0	0	264	3	1	0	0	0	1	77	1	1	0	1	0	1	39	0	0	0	0	0	288	0	0	0	0	0	0	0	1	0	41	163	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	510	"AWI"	510	6241	6672	6463	0	193	1	0	4	0	0	84	0	0	0	0	0	247	1	0	0	0	0	0	71	0	0	0	0	0	1	65	0	0	0	0	0	298	0	0	0	0	0	1	0	2	1	71	175	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	515	"AWI"	515	6310	6701	6513	1	277	0	0	7	4	0	119	0	0	0	0	0	291	3	4	0	0	0	1	90	0	0	0	0	0	0	71	0	0	0	0	0	298	0	0	0	1	0	1	0	1	0	62	186	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	520	"AWI"	520	6349	6753	6565	0	250	0	1	6	2	0	101	0	0	0	0	0	292	3	1	0	0	0	1	76	0	0	0	0	0	2	66	0	0	0	0	0	265	0	0	0	1	0	1	0	0	1	69	159	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	525	"AWI"	525	6415	6778	6616	0	231	0	0	5	0	0	63	1	0	0	0	0	304	4	0	0	0	0	0	61	0	0	0	0	0	1	55	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	43	147	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	535	"AWI"	535	6484	6863	6691	0	196	0	0	11	2	0	82	0	0	0	0	0	355	3	2	0	0	0	0	57	0	1	0	0	0	1	61	0	0	0	0	0	201	0	0	0	0	0	0	0	2	0	53	147	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	545	"AWI"	545	6550	6940	6752	0	249	0	1	6	2	0	85	1	0	0	0	0	397	1	3	0	0	0	1	68	0	0	0	0	0	0	55	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	74	128	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	555	"AWI"	555	6607	7012	6816	1	285	1	0	11	2	0	82	0	0	0	0	0	437	2	0	0	0	0	1	53	1	1	0	0	0	1	40	0	0	0	0	0	261	0	0	0	0	0	0	1	2	0	63	162	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	565	"AWI"	565	6671	7078	6881	0	263	0	0	6	0	0	75	0	0	1	0	0	432	3	1	0	0	0	0	65	0	1	0	0	0	0	46	0	0	0	1	0	212	0	0	0	0	0	0	1	1	0	63	146	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	570	"AWI"	570	6700	7115	6913	0	263	1	1	4	1	0	81	1	0	0	0	0	422	0	1	0	0	0	0	56	0	0	0	0	0	0	21	0	0	0	1	0	212	0	0	0	1	0	1	0	0	0	54	134	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	575	"AWI"	575	6743	7142	6945	0	258	0	0	5	3	0	54	0	0	0	0	0	447	1	0	0	0	0	0	54	0	0	0	0	0	1	41	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	68	161	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	585	"AWI"	585	6813	7204	7007	0	264	0	0	2	1	0	84	0	0	0	0	0	465	3	1	0	0	0	1	58	0	0	0	0	0	0	44	0	0	0	0	0	235	0	0	0	0	0	0	1	0	0	53	143	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	595	"AWI"	595	6894	7266	7071	0	269	0	0	1	0	0	73	0	0	1	0	0	424	2	3	0	0	0	0	53	0	0	0	0	0	0	32	0	0	0	1	0	207	0	0	0	0	0	0	0	0	0	53	144	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	605	"AWI"	605	6962	7346	7140	0	227	2	0	5	1	0	119	0	0	0	0	0	525	3	0	0	0	0	3	32	0	0	0	0	0	0	31	0	0	0	0	0	260	0	0	0	0	0	2	0	0	0	64	148	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	610	"AWI"	610	6983	7426	7178	1	214	1	0	4	2	0	119	0	0	0	0	0	527	5	1	0	0	0	0	38	0	0	0	0	0	0	56	0	0	0	0	0	226	1	0	0	0	0	0	2	0	0	86	149	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	615	"AWI"	615	7015	7477	7222	0	254	0	0	3	1	0	91	0	0	0	0	0	549	2	2	0	0	1	0	45	0	0	0	0	0	0	58	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	79	151	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	620	"AWI"	620	7039	7563	7264	0	184	1	0	3	1	0	80	0	0	0	0	0	493	2	2	0	0	0	0	34	0	1	0	0	0	0	30	0	0	0	0	0	239	0	0	0	0	0	2	1	0	0	33	128	0	0	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	625	"AWI"	625	7072	7614	7308	0	292	0	1	11	14	0	86	1	0	0	0	0	513	0	0	0	0	1	0	47	0	0	0	0	0	0	62	0	0	0	0	0	287	0	0	0	1	0	2	2	0	0	82	131	0	1	0
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	630	"AWI"	630	7098	7685	7349	0	244	0	0	6	1	0	81	0	0	0	0	0	403	3	1	0	0	0	0	35	0	0	0	0	0	1	46	0	0	0	0	0	220	0	0	0	0	0	3	0	0	0	49	132	0	0	1
3017	3931	"Bjärsjöholmssjön"	55.453774	13.7798	640	"AWI"	640	7153	7812	7432	0	255	2	0	4	2	0	102	0	0	0	0	0	448	2	1	0	0	1	0	48	0	0	0	0	0	1	66	0	0	0	0	0	265	0	0	0	0	0	1	0	0	0	66	129	0	0	0
