"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"
3118	4060	"Cala Galdana"	39.93694	3.965	585	"AWI"	585	2513	6277	4492	0	2	13	3	0	3	105	3	6	0	0	0	0	0	7	8	4	137	0	0	0	0	0	0	2	0	0	0	17	0	12	24	0	10	13	8	8	0	0	1	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	630	"AWI"	630	2954	6419	4941	0	1	14	5	0	0	132	0	17	0	0	0	0	0	10	8	4	162	0	0	0	0	0	0	0	1	0	0	19	0	5	21	5	9	0	0	1	0	0	1	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	675	"AWI"	675	3242	6669	5384	0	6	36	14	0	2	91	0	11	0	0	0	0	0	6	9	0	201	0	0	0	0	0	0	2	0	0	0	29	0	2	35	0	14	0	14	7	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	720	"AWI"	720	3922	6821	5718	0	3	14	4	0	1	113	2	11	0	0	0	9	0	8	11	2	203	0	1	0	0	0	0	2	0	0	0	37	0	6	17	0	13	0	0	4	0	0	2	2	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	765	"AWI"	765	4548	6920	6072	0	2	16	4	0	1	94	0	7	0	0	0	0	0	5	12	3	172	0	0	0	0	0	0	1	0	0	0	34	0	5	16	5	16	54	0	2	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	810	"AWI"	810	4862	7101	6476	0	1	6	27	1	1	121	0	3	0	0	0	0	0	4	10	3	58	0	0	0	0	0	2	0	0	3	0	31	0	7	18	0	8	19	0	0	0	0	2	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	855	"AWI"	855	5619	7190	6715	0	3	7	17	0	0	106	0	5	0	0	0	0	0	6	10	3	91	0	1	0	0	0	0	0	0	1	0	26	0	3	15	0	9	48	0	1	0	0	0	1	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	900	"AWI"	900	6376	7255	6935	0	0	0	18	0	2	158	0	6	0	0	0	0	0	4	7	3	91	0	1	0	0	0	0	0	0	0	0	38	0	2	18	0	30	77	4	0	0	0	6	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	945	"AWI"	945	6849	7440	7192	0	6	13	11	0	2	183	2	5	2	0	0	0	0	5	3	5	91	0	0	0	0	0	0	0	0	0	0	49	0	3	16	0	23	80	0	2	0	0	3	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	990	"AWI"	990	6961	7585	7304	1	1	2	28	0	0	151	1	3	0	0	0	0	0	2	4	2	59	0	0	0	0	0	0	0	0	2	0	26	0	3	21	0	11	42	0	0	0	0	1	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1035	"AWI"	1035	7050	7701	7386	0	3	8	36	0	1	165	0	9	0	0	0	0	0	0	4	15	51	0	0	0	0	0	0	2	0	3	2	17	0	4	32	0	19	58	0	2	0	0	3	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1080	"AWI"	1080	7107	7863	7467	1	8	3	46	0	2	188	0	12	0	0	0	0	0	2	7	4	58	0	0	0	0	0	0	3	0	4	1	12	0	7	16	0	33	56	0	2	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1125	"AWI"	1125	7219	7933	7557	1	5	2	56	0	0	200	1	20	0	0	0	0	0	2	2	7	62	0	0	0	0	0	0	0	0	2	0	23	0	9	17	0	50	69	0	2	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1170	"AWI"	1170	7286	8003	7653	1	2	2	52	0	0	155	0	5	0	0	0	0	0	3	3	9	50	0	1	0	0	0	0	1	0	1	0	4	0	2	13	0	34	49	0	0	0	0	1	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1200	"AWI"	1200	7325	8060	7717	0	1	5	105	1	0	213	1	21	0	0	0	0	0	1	11	7	67	0	0	0	0	0	0	0	0	0	0	16	0	3	18	0	74	99	0	0	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1210	"AWI"	1210	7337	8085	7737	0	4	3	81	0	2	214	0	12	0	0	0	0	0	6	5	7	147	0	0	0	0	0	0	2	0	2	0	41	0	4	8	0	36	67	0	0	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1230	"AWI"	1230	7376	8128	7777	1	2	4	41	0	11	219	2	2	0	0	0	0	0	49	4	64	0	1	0	0	1	0	13	3	0	3	0	1	0	0	45	19	2	0	0	2	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1240	"AWI"	1240	7413	8134	7798	0	3	0	52	0	13	244	0	4	0	0	0	0	0	46	5	53	2	0	0	0	0	0	5	0	0	4	0	4	0	2	39	5	4	0	0	3	0	0	2	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1250	"AWI"	1250	7452	8140	7816	0	2	3	29	0	9	214	0	0	2	0	0	0	0	31	4	37	1	0	0	0	0	0	19	3	0	5	0	0	0	2	40	8	6	0	0	2	0	0	1	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1260	"AWI"	1260	7490	8146	7835	0	3	5	36	0	4	0	0	1	0	0	0	0	0	31	7	24	2	0	0	0	0	0	17	1	0	4	0	0	0	0	30	2	1	0	11	4	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1270	"AWI"	1270	7527	8152	7854	0	2	1	51	0	3	0	1	1	2	0	1	0	1	24	2	29	4	0	0	0	0	0	16	1	0	6	0	0	0	0	28	9	1	26	9	2	1	0	1	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1280	"AWI"	1280	7556	8159	7873	0	2	0	56	0	5	194	2	0	0	0	0	0	0	17	7	34	7	0	0	0	0	0	21	4	0	0	0	0	0	0	30	3	1	25	0	2	2	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1300	"AWI"	1300	7614	8176	7914	2	2	2	58	0	9	276	0	0	0	0	0	0	0	39	9	55	1	0	0	0	0	0	9	1	0	7	0	0	0	1	21	3	0	19	10	4	1	0	0	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1309	"AWI"	1309	7633	8180	7934	0	7	1	46	0	7	116	0	0	0	0	0	0	0	40	9	33	2	0	0	0	0	0	6	0	0	7	0	0	0	0	41	1	0	0	0	3	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1318	"AWI"	1318	7653	8194	7952	1	0	2	41	0	5	205	0	2	0	0	0	0	0	31	5	26	2	0	0	0	1	0	1	1	0	5	0	0	0	0	34	3	0	9	5	1	0	0	0	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1327	"AWI"	1327	7669	8205	7971	0	4	0	56	0	13	186	0	0	0	0	0	0	0	27	5	48	2	0	0	0	0	0	19	1	0	4	0	0	0	0	26	5	0	0	0	3	0	0	0	0	4	0
3118	4060	"Cala Galdana"	39.93694	3.965	1336	"AWI"	1336	7683	8220	7991	0	1	0	79	0	10	185	0	0	0	0	0	0	0	16	4	52	2	0	0	0	0	0	23	6	0	4	0	0	0	0	24	12	0	0	0	4	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1345	"AWI"	1345	7696	8238	8009	0	1	5	56	1	8	173	0	2	1	0	0	0	0	29	6	16	0	0	0	0	0	0	18	2	0	6	0	1	0	0	31	9	2	0	0	1	1	0	0	0	1	2
3118	4060	"Cala Galdana"	39.93694	3.965	1354	"AWI"	1354	7707	8262	8026	0	1	7	31	2	6	161	0	1	0	0	0	0	0	18	1	44	2	0	0	0	0	0	6	5	0	4	0	0	0	0	46	9	0	0	0	2	0	0	0	0	3	0
3118	4060	"Cala Galdana"	39.93694	3.965	1363	"AWI"	1363	7717	8277	8040	0	2	3	58	1	17	0	0	2	1	0	1	0	0	24	4	23	3	0	0	0	0	0	21	4	0	10	0	0	0	0	31	11	1	0	9	0	1	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1372	"AWI"	1372	7740	8283	8048	0	3	6	107	0	11	182	0	0	0	0	0	0	0	31	9	24	1	0	0	0	0	0	6	6	0	7	0	0	0	0	47	14	0	0	0	14	5	0	0	0	3	0
3118	4060	"Cala Galdana"	39.93694	3.965	1381	"AWI"	1381	7760	8288	8056	0	4	0	43	0	13	0	0	0	0	0	0	0	0	27	7	41	2	0	0	0	0	0	32	4	0	9	0	0	0	0	51	10	2	44	0	0	2	0	1	0	4	0
3118	4060	"Cala Galdana"	39.93694	3.965	1390	"AWI"	1390	7776	8293	8065	0	4	6	41	0	9	132	0	0	3	0	2	0	0	19	2	40	2	0	0	0	0	0	32	8	0	4	0	0	0	0	66	8	0	35	3	0	1	0	0	0	4	1
3118	4060	"Cala Galdana"	39.93694	3.965	1400	"AWI"	1400	7805	8300	8075	0	2	0	31	2	1	0	0	2	1	0	0	0	0	25	6	27	0	0	0	0	0	0	19	6	0	3	0	0	0	0	61	5	2	0	0	6	0	0	3	0	3	0
3118	4060	"Cala Galdana"	39.93694	3.965	1409	"AWI"	1409	7823	8305	8084	0	1	2	29	2	4	0	3	2	0	0	3	0	0	9	3	46	9	0	0	0	0	0	15	6	0	6	0	0	0	2	33	0	0	0	0	3	0	0	0	0	6	0
3118	4060	"Cala Galdana"	39.93694	3.965	1418	"AWI"	1418	7835	8309	8093	0	3	5	28	0	13	0	0	3	0	0	0	0	0	25	3	23	2	0	0	0	0	0	8	5	0	6	0	0	0	0	48	5	0	0	0	10	4	0	0	0	3	0
3118	4060	"Cala Galdana"	39.93694	3.965	1427	"AWI"	1427	7855	8317	8101	0	1	4	46	0	20	0	1	0	0	0	0	0	0	28	0	13	2	0	0	0	1	0	8	7	0	4	0	0	0	0	63	10	4	0	0	4	6	0	0	0	6	0
3118	4060	"Cala Galdana"	39.93694	3.965	1436	"AWI"	1436	7866	8322	8110	0	2	2	46	0	13	0	0	0	0	0	0	0	0	40	2	33	2	0	0	0	0	0	17	1	0	7	0	0	0	0	42	5	1	0	0	2	5	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1445	"AWI"	1445	7883	8328	8121	0	0	3	75	0	16	0	0	2	3	0	0	0	0	21	7	27	2	0	0	0	0	0	19	3	0	3	0	0	0	0	44	4	4	0	0	3	5	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1454	"AWI"	1454	7897	8335	8131	0	1	5	31	0	15	136	0	2	0	0	0	0	0	16	1	17	3	0	0	0	0	0	17	0	0	3	0	0	0	0	36	13	2	0	0	10	5	0	2	0	4	0
3118	4060	"Cala Galdana"	39.93694	3.965	1463	"AWI"	1463	7908	8339	8142	0	1	1	23	0	1	0	0	3	0	0	0	0	0	29	6	24	3	0	0	0	0	0	40	3	0	0	0	0	0	0	48	12	1	0	0	1	2	0	0	0	3	0
3118	4060	"Cala Galdana"	39.93694	3.965	1472	"AWI"	1472	7921	8350	8155	0	2	4	41	0	13	0	2	0	3	0	0	0	0	23	2	48	5	0	0	0	0	0	20	3	0	10	0	0	0	0	76	11	1	0	0	4	6	0	0	0	4	3
3118	4060	"Cala Galdana"	39.93694	3.965	1481	"AWI"	1481	7935	8360	8169	0	2	1	50	1	9	163	1	0	1	0	0	0	0	31	2	32	0	0	0	0	0	0	14	6	0	5	0	0	0	0	24	8	1	14	0	1	1	0	2	0	6	3
3118	4060	"Cala Galdana"	39.93694	3.965	1490	"AWI"	1490	7946	8367	8183	0	1	6	61	0	6	0	0	0	0	0	0	0	0	37	4	28	1	0	0	0	0	0	18	6	0	13	0	0	0	0	46	2	2	0	8	6	1	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1500	"AWI"	1500	7958	8380	8193	0	1	1	50	0	9	0	2	7	0	0	0	0	0	33	3	55	2	0	0	0	0	0	22	10	0	6	0	0	0	0	27	5	0	0	11	3	0	0	0	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1510	"AWI"	1510	7968	8381	8198	0	4	1	34	0	18	0	32	3	0	0	0	0	0	22	0	18	5	0	0	0	0	0	21	3	0	3	0	1	0	0	50	19	1	0	0	4	5	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1520	"AWI"	1520	7980	8385	8204	0	2	4	31	0	6	188	0	0	0	0	0	0	0	14	0	10	6	0	0	0	0	0	8	2	0	6	0	0	0	0	46	4	0	0	22	12	1	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1530	"AWI"	1530	7990	8388	8209	0	1	3	34	0	5	0	4	0	0	0	0	0	0	31	3	44	3	0	0	0	0	0	44	3	0	7	0	1	0	0	61	5	0	0	0	3	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1540	"AWI"	1540	8005	8391	8215	0	4	1	33	0	9	0	0	3	0	0	0	0	0	19	2	40	3	0	0	0	0	0	35	7	0	0	0	0	0	0	52	7	0	0	0	2	3	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1550	"AWI"	1550	8015	8395	8222	0	4	3	41	0	7	204	3	0	3	0	0	0	0	36	5	47	4	0	0	0	0	0	35	4	0	5	0	0	0	0	71	6	0	21	0	3	1	0	0	0	5	0
3118	4060	"Cala Galdana"	39.93694	3.965	1560	"AWI"	1560	8025	8400	8228	0	4	1	35	0	7	0	0	0	0	0	0	0	0	28	2	44	5	0	0	0	0	0	34	2	0	9	0	0	0	0	67	2	0	18	0	1	1	0	0	0	4	0
3118	4060	"Cala Galdana"	39.93694	3.965	1570	"AWI"	1570	8032	8406	8234	0	0	1	56	0	7	0	2	3	0	0	2	0	0	29	0	38	1	0	0	0	0	0	14	10	0	4	0	0	0	0	49	4	0	0	11	3	1	0	0	0	5	0
3118	4060	"Cala Galdana"	39.93694	3.965	1580	"AWI"	1580	8042	8410	8240	0	2	1	32	0	6	213	0	0	0	0	0	0	0	31	2	14	1	0	0	0	0	0	16	3	0	3	0	0	0	0	42	6	0	0	0	3	1	0	0	0	4	3
3118	4060	"Cala Galdana"	39.93694	3.965	1590	"AWI"	1590	8049	8415	8245	0	1	2	55	0	6	0	1	0	0	0	0	0	0	27	2	21	1	0	0	0	1	0	21	2	0	3	0	0	0	0	46	3	0	12	0	4	1	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1610	"AWI"	1610	8060	8429	8258	0	2	2	36	0	3	0	0	0	0	0	0	0	0	27	2	24	1	0	0	0	0	0	9	2	0	5	0	2	0	0	63	2	0	26	0	6	0	0	2	0	0	2
3118	4060	"Cala Galdana"	39.93694	3.965	1620	"AWI"	1620	8065	8438	8265	0	0	1	32	0	5	0	1	2	0	1	0	0	0	30	2	22	6	0	0	0	0	0	8	4	0	2	0	0	0	0	32	10	0	0	0	4	0	0	2	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1630	"AWI"	1630	8071	8445	8271	1	1	1	31	0	9	0	1	0	0	0	0	0	0	22	2	27	6	0	0	0	0	0	12	6	0	6	0	3	0	0	51	3	0	0	4	6	2	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1640	"AWI"	1640	8079	8450	8276	0	2	1	13	0	3	153	1	0	0	0	0	0	0	31	1	36	2	0	0	0	0	0	5	5	0	1	0	0	0	1	47	5	1	0	0	1	0	0	0	0	2	4
3118	4060	"Cala Galdana"	39.93694	3.965	1650	"AWI"	1650	8086	8453	8282	0	6	0	17	0	11	182	0	0	0	0	0	0	0	21	1	36	3	0	0	0	0	0	3	3	0	3	0	0	0	2	69	9	0	4	0	1	4	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1660	"AWI"	1660	8093	8461	8287	1	1	1	31	0	13	159	0	0	1	3	0	0	0	53	1	28	1	0	0	0	0	0	21	1	0	0	0	2	0	0	52	5	0	0	0	1	5	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1670	"AWI"	1670	8101	8466	8293	0	2	0	29	0	5	0	1	0	0	0	0	0	0	27	8	42	2	0	0	0	0	0	22	1	0	0	0	1	0	0	46	6	1	0	0	1	1	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1680	"AWI"	1680	8107	8470	8299	0	2	2	41	0	4	0	0	0	0	0	0	0	0	36	3	32	5	0	0	0	0	0	29	0	0	0	0	0	0	0	47	17	4	0	0	1	0	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1690	"AWI"	1690	8114	8477	8304	0	3	4	29	0	6	0	1	3	1	0	0	0	0	26	2	26	4	0	0	0	0	0	17	0	0	0	0	0	0	0	46	6	1	0	11	1	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1700	"AWI"	1700	8120	8480	8310	0	4	4	21	1	3	126	1	2	0	0	0	0	0	35	3	31	4	0	0	0	0	0	21	2	0	0	0	0	0	0	61	12	2	0	0	1	0	0	0	0	6	0
3118	4060	"Cala Galdana"	39.93694	3.965	1710	"AWI"	1710	8125	8486	8316	0	0	2	43	0	5	126	1	2	0	0	0	0	0	23	4	40	2	0	0	0	0	0	14	5	0	0	0	0	0	0	54	5	0	0	0	6	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1720	"AWI"	1720	8130	8494	8321	0	0	0	26	0	4	0	0	0	0	0	0	0	0	13	6	29	0	0	0	0	0	0	22	3	0	0	0	3	0	0	41	4	0	0	0	3	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1730	"AWI"	1730	8136	8499	8326	0	5	2	17	0	0	0	1	1	1	0	0	0	0	29	2	34	3	0	0	0	0	0	9	1	0	0	0	0	0	0	36	4	0	0	0	0	0	0	0	0	0	0
3118	4060	"Cala Galdana"	39.93694	3.965	1740	"AWI"	1740	8139	8505	8332	0	0	5	21	0	2	117	0	2	2	0	0	0	0	23	0	17	3	0	0	0	0	0	21	2	0	0	0	0	0	0	62	14	0	0	0	2	0	0	1	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1750	"AWI"	1750	8144	8513	8337	1	2	0	12	0	2	0	3	0	3	0	0	0	0	41	0	28	4	0	0	0	0	0	18	4	0	0	0	0	0	0	56	4	1	0	0	0	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1760	"AWI"	1760	8148	8522	8342	0	3	2	15	0	3	0	0	2	0	0	0	0	0	46	2	16	2	0	0	0	0	0	17	7	0	0	0	0	0	0	33	11	2	0	5	2	0	0	0	0	0	2
3118	4060	"Cala Galdana"	39.93694	3.965	1770	"AWI"	1770	8153	8529	8347	0	0	6	33	0	2	225	0	3	6	0	0	0	0	61	8	42	0	0	0	0	0	0	41	0	0	0	0	0	0	0	65	27	4	0	0	3	0	0	0	0	0	3
3118	4060	"Cala Galdana"	39.93694	3.965	1780	"AWI"	1780	8162	8531	8352	0	3	2	37	0	3	0	0	0	2	0	0	0	0	26	3	32	2	0	0	0	0	0	34	0	0	0	0	0	0	0	56	14	0	0	0	2	0	0	0	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1790	"AWI"	1790	8169	8535	8357	0	1	0	32	0	0	153	0	0	0	0	0	0	0	40	3	27	5	0	0	0	0	0	27	0	0	0	0	1	0	0	45	14	0	0	0	0	0	0	0	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1800	"AWI"	1800	8178	8541	8362	0	0	2	38	0	0	207	2	1	0	0	0	0	0	33	2	48	3	0	0	0	0	0	11	1	0	0	0	0	0	0	52	16	1	0	0	2	0	0	0	0	1	0
3118	4060	"Cala Galdana"	39.93694	3.965	1811	"AWI"	1811	8184	8547	8368	0	2	3	41	0	2	158	1	0	3	0	0	0	0	38	3	45	2	0	0	0	0	0	14	0	0	0	0	0	0	0	36	3	0	0	4	2	0	0	0	0	6	0
3118	4060	"Cala Galdana"	39.93694	3.965	1822	"AWI"	1822	8190	8553	8374	0	2	1	46	0	0	0	3	0	0	0	0	0	0	36	4	36	2	0	0	0	0	0	6	1	0	0	0	1	0	0	78	12	1	0	0	2	0	0	0	0	7	0
3118	4060	"Cala Galdana"	39.93694	3.965	1833	"AWI"	1833	8196	8558	8380	0	1	1	21	0	1	165	1	1	0	0	0	0	0	44	1	41	2	0	0	0	0	0	10	1	0	0	0	0	0	0	89	6	1	0	0	2	0	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1844	"AWI"	1844	8202	8564	8385	0	2	1	19	0	0	0	2	1	0	0	0	0	0	21	3	48	2	0	0	0	0	0	6	1	0	0	0	0	0	0	71	12	0	0	0	1	0	0	0	0	4	1
3118	4060	"Cala Galdana"	39.93694	3.965	1855	"AWI"	1855	8210	8576	8390	0	4	2	8	0	1	0	1	1	1	0	0	0	0	24	5	20	0	0	0	0	0	0	2	2	0	0	1	0	0	0	57	6	1	0	0	1	0	0	1	0	3	3
3118	4060	"Cala Galdana"	39.93694	3.965	1866	"AWI"	1866	8216	8579	8396	0	1	2	7	0	3	0	0	0	0	0	1	0	0	14	13	21	1	1	0	0	0	0	3	1	0	0	0	0	0	0	69	10	1	0	3	3	0	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1877	"AWI"	1877	8221	8586	8402	0	1	3	6	0	0	104	5	1	0	0	0	0	0	28	6	38	9	0	0	0	0	0	2	1	0	0	0	1	0	0	143	7	1	0	0	2	0	0	0	0	1	1
3118	4060	"Cala Galdana"	39.93694	3.965	1888	"AWI"	1888	8224	8594	8407	0	1	2	31	0	3	0	3	0	0	0	0	0	0	26	1	32	5	0	0	0	0	0	10	1	0	0	0	1	0	0	75	13	0	0	13	5	0	0	0	0	3	0
3118	4060	"Cala Galdana"	39.93694	3.965	1900	"AWI"	1900	8229	8605	8414	0	1	3	31	0	3	177	0	0	0	0	0	0	0	34	2	27	4	0	0	0	0	0	13	0	0	0	0	4	0	0	86	15	0	0	14	8	0	0	0	0	2	1
3118	4060	"Cala Galdana"	39.93694	3.965	1920	"AWI"	1920	8247	8619	8424	0	1	3	35	0	3	156	4	0	0	0	0	0	0	48	1	33	5	0	0	0	0	0	5	4	0	0	0	0	0	0	73	6	0	0	0	5	0	0	0	0	1	1
3118	4060	"Cala Galdana"	39.93694	3.965	1940	"AWI"	1940	8262	8631	8436	0	2	5	30	0	1	168	3	2	0	0	0	0	0	43	6	53	4	0	0	0	0	0	15	2	0	0	0	0	0	0	83	5	0	0	5	3	0	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1960	"AWI"	1960	8277	8647	8449	0	2	3	17	0	4	156	2	1	0	0	0	0	0	46	3	35	3	0	0	0	0	0	4	0	0	0	0	1	0	0	73	4	0	0	5	3	0	0	0	0	2	0
3118	4060	"Cala Galdana"	39.93694	3.965	1980	"AWI"	1980	8288	8663	8460	0	5	4	26	0	0	0	2	0	0	0	0	0	0	43	2	33	5	0	0	0	0	0	4	2	0	0	0	0	0	0	32	3	1	0	12	3	0	0	0	0	1	0
