"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Malus"	"Malvaceae"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Syringa"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3360	4358	"Lake Beloslav"	43.188396	27.670932	40	"AWI"	40	268	1663	819	0.641025641025641	0	1.92307692307692	17.3076923076923	0.641025641025641	0	0	7.69230769230769	0	3.84615384615385	0	0	0	1.28205128205128	0	0	0.641025641025641	0	0	0	0	0	0	1.28205128205128	0	0	0	0	0.641025641025641	0	6.41025641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5384615384615	0	1.92307692307692	0	0	0	0	0	0	35.8974358974359	0	0	0	4.48717948717949	0	0	0	0	0	0	0	0	0.641025641025641	1.92307692307692	0	0.641025641025641	0	0	0.641025641025641
3360	4358	"Lake Beloslav"	43.188396	27.670932	45	"AWI"	45	349	1783	937	0	0	1.41843971631206	8.51063829787234	2.12765957446809	0	0	5.67375886524823	0	0	0	1.41843971631206	0	3.54609929078014	0	0	0	0.709219858156028	0	0	0.709219858156028	0	0.709219858156028	6.38297872340426	0	0	0	0	0.709219858156028	0	7.80141843971631	0	0	0	0	0.709219858156028	2.12765957446809	0	0	0	0.709219858156028	0	0.709219858156028	0	10.6382978723404	0	0	0	0	0	0	0	0	40.4255319148936	0	0	0	0	2.83687943262411	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0
3360	4358	"Lake Beloslav"	43.188396	27.670932	50	"AWI"	50	401	1931	1051	0	0	2.75862068965517	5.51724137931035	2.75862068965517	0	0	2.06896551724138	0	2.06896551724138	0	0	0	0	0	0	0	1.37931034482759	0	0	0	0	0	4.13793103448276	0	0	0	0	1.37931034482759	0	6.20689655172414	0	0	0	0	0.689655172413793	1.37931034482759	2.75862068965517	0	0	0	0	0	0	15.1724137931034	0	0	0	0	0	0	0.689655172413793	0	42.7586206896552	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0	1.37931034482759	0	0	5.51724137931035	0.689655172413793	0	0
3360	4358	"Lake Beloslav"	43.188396	27.670932	55	"AWI"	55	520	2027	1174	0	0	2.20588235294118	8.08823529411765	2.20588235294118	0	0	8.82352941176471	0	2.94117647058824	0	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	6.61764705882353	0	0	0	0	0	0	8.82352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6470588235294	0	2.94117647058824	0	0	0	0	0	0	33.8235294117647	0	0	0	0	0.735294117647059	0	0.735294117647059	0	0	0	0	0	0.735294117647059	0.735294117647059	0	0.735294117647059	0	0	0.735294117647059
3360	4358	"Lake Beloslav"	43.188396	27.670932	60	"AWI"	60	598	2153	1302	0	0	1.36054421768707	4.08163265306122	2.04081632653061	0	0	4.76190476190476	0	0	0	0	0.680272108843537	2.72108843537415	0	0	0	0.680272108843537	0	0	0	0	0	2.72108843537415	0	0	0	0	0	0	1.36054421768707	0	0	0.680272108843537	0.680272108843537	1.36054421768707	1.36054421768707	0.680272108843537	0	0	0	0	0	0	14.9659863945578	0	0	0	0	0	0	1.36054421768707	0	44.8979591836735	0	0	0	0	1.36054421768707	0.680272108843537	1.36054421768707	0	0	0	0	0	1.36054421768707	1.36054421768707	0	5.4421768707483	1.36054421768707	0	0.680272108843537
3360	4358	"Lake Beloslav"	43.188396	27.670932	65	"AWI"	65	688	2278	1424	0.469483568075117	0.469483568075117	0.469483568075117	1.87793427230047	0.469483568075117	0	0	3.28638497652582	0	12.2065727699531	0	2.8169014084507	0	0.469483568075117	0	0	0.469483568075117	0	0	0	0	0	0.469483568075117	3.75586854460094	0	0	0	0	0	0	4.22535211267606	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0	21.1267605633803	0.469483568075117	0	0	0	0	0	0	0	42.7230046948357	0	0	0.469483568075117	0	0	0	0	0	0	0	0	0	0	0.938967136150235	0	2.34741784037559	0	0	0
3360	4358	"Lake Beloslav"	43.188396	27.670932	80	"AWI"	80	949	2635	1780	0	0	4.3859649122807	0	0	0	0	0	0	0	0	0	0	0.87719298245614	0	0	0	0.87719298245614	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	3.50877192982456	0	0	0	0	0	0	0	0	0	0	0	0	0	32.4561403508772	0	0	0	0	0	0	0	0	44.7368421052632	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	4.3859649122807	0	0	0.87719298245614
3360	4358	"Lake Beloslav"	43.188396	27.670932	115	"AWI"	115	1745	3367	2624	0.411522633744856	0	1.23456790123457	0	33.7448559670782	0	0	4.93827160493827	0	2.05761316872428	0	0.411522633744856	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	2.46913580246914	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2880658436214	0	0.411522633744856	0	0	0	0	0.411522633744856	0	32.9218106995885	0	0	0	1.23456790123457	0.411522633744856	0	0.823045267489712	0	0	0	0	0	0.411522633744856	2.88065843621399	0	1.23456790123457	0	0	0
3360	4358	"Lake Beloslav"	43.188396	27.670932	120	"AWI"	120	1885	3443	2743	0	0	1.98019801980198	1.98019801980198	0	0	0	4.45544554455445	0	1.98019801980198	0	0	0	0.99009900990099	0	0	0	0	0	0	0.495049504950495	0	0	5.94059405940594	0	0	0	0	0	0	6.93069306930693	0	0	0	0	0.495049504950495	0	0	0	0	0	0	0	0	23.7623762376238	0	0	0	0	0	0	2.97029702970297	0	43.0693069306931	0	0	0	0	0	0.495049504950495	0	0	0	0	0	0	1.98019801980198	0.99009900990099	0	1.48514851485149	0	0	0
3360	4358	"Lake Beloslav"	43.188396	27.670932	140	"AWI"	140	2392	3804	3212	0	0	3.41880341880342	17.9487179487179	1.70940170940171	0	0	12.8205128205128	0	1.70940170940171	0	1.70940170940171	0	0	0	0	1.70940170940171	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0.854700854700855	0	0	0	0	0.854700854700855	0	0	0	2.56410256410256	0.854700854700855	0	0	0	0	0	11.965811965812	0	0	0	0	0	0	0	0	24.7863247863248	0	0	0	0	6.83760683760684	0	0.854700854700855	0	0	0	0	0	0	4.27350427350427	0	0.854700854700855	0	0	1.70940170940171
