"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	0	"AWI"	0	-82	78	-5	0.584795321637427	0	4.97076023391813	0	0.292397660818713	0.292397660818713	1.75438596491228	0	1.46198830409357	1.16959064327485	0	0.584795321637427	0.584795321637427	0	0	0.292397660818713	0	0	0	0	67.5438596491228	0	0	0	0	0	0	0	2.04678362573099	0	0.292397660818713	0	0	0	0	7.89473684210526	9.35672514619883	0	0	0	0	0	0	0	0	0.584795321637427	0	0	0	0	0	0	0	0.292397660818713	0	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	10	"AWI"	10	59	1653	540	0.21978021978022	0.21978021978022	2.41758241758242	0	0.43956043956044	0	0.21978021978022	0	3.2967032967033	0	0.21978021978022	1.53846153846154	0	0	0	0	0	0	0	0	44.1758241758242	0	1.0989010989011	0	0	0	0	0	0	0	0.21978021978022	0	0	0	0	5.71428571428571	7.69230769230769	0	31.2087912087912	0	0	0	0	0	0	0.879120879120879	0.21978021978022	0	0	0	0	0	0	0.21978021978022	0	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	20	"AWI"	20	344	2339	1170	1.48777895855473	0	4.35706695005314	0	0.318809776833156	0	0.850159404888417	0	1.70031880977683	0.743889479277364	0	0.425079702444208	0.318809776833156	0	0.53134962805526	0	0	0	0	0	41.9766206163656	0	0	0.318809776833156	0	0	0	0.212539851222104	0	0	0	0	0.106269925611052	0	0.106269925611052	6.69500531349628	20.403825717322	0	18.8097768331562	0	0	0	0	0	0.212539851222104	0.106269925611052	0.318809776833156	0	0	0	0	0	0	0	0	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	30	"AWI"	30	741	2880	1833	0.819672131147541	0	4.26229508196721	0	0.491803278688525	0	1.47540983606557	0	2.78688524590164	0.983606557377049	0	1.0655737704918	0.245901639344262	0	0.163934426229508	0	0	0	0.327868852459016	0	39.344262295082	0	0	0.245901639344262	0	0	0	0	0.163934426229508	0	0.163934426229508	0	0	0	0	7.54098360655738	18.6065573770492	0	20.4918032786885	0	0	0	0	0	0.0819672131147541	0.491803278688525	0	0	0	0.0819672131147541	0.163934426229508	0	0	0	0	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	40	"AWI"	40	1312	3302	2468	0.837696335078534	0	3.66492146596859	0.418848167539267	0.523560209424084	0	1.15183246073298	0	5.0261780104712	0.837696335078534	0	0.418848167539267	0	0	0.104712041884817	0	0	0	0.418848167539267	0	32.0418848167539	0	0	0.209424083769634	0	0	0.104712041884817	0	0	0	0.104712041884817	0	0	0	0	7.53926701570681	15.4973821989529	0	29.738219895288	0	0	0.31413612565445	0	0	0	0.31413612565445	0	0	0	0	0.104712041884817	0.31413612565445	0.104712041884817	0	0.104712041884817	0.104712041884817
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	50	"AWI"	50	2211	3660	3112	0.340136054421769	0	6.12244897959184	0.170068027210884	0	0	1.19047619047619	0	8.16326530612245	1.36054421768707	0	0.510204081632653	0	0	0.340136054421769	0	0	0	0.850340136054422	0	19.5578231292517	0	0	0.170068027210884	0	0	0	0	0.510204081632653	0	0.170068027210884	0	0	0.170068027210884	0	6.29251700680272	13.4353741496599	0	39.7959183673469	0	0	0.340136054421769	0	0	0.170068027210884	0.170068027210884	0	0	0	0	0	0	0	0	0.170068027210884	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	55	"AWI"	55	3140	3889	3488	2.97619047619048	0.198412698412698	1.88492063492063	0	0.892857142857143	0	1.78571428571429	0	1.88492063492063	1.58730158730159	0	0.694444444444444	0	0	0	0	0	0	1.28968253968254	0	64.1865079365079	0	0	0	0	0	0	0	0.496031746031746	0	0.198412698412698	0	0	0	0	1.88492063492063	19.3452380952381	0	0	0	0	0.297619047619048	0	0	0	0.0992063492063492	0	0	0	0	0.198412698412698	0	0.0992063492063492	0	0	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	60	"AWI"	60	3362	4805	3879	6.17469879518072	0	1.80722891566265	0.150602409638554	4.96987951807229	0	2.25903614457831	0	2.25903614457831	15.5120481927711	0	0.301204819277108	0	0	0.150602409638554	0	0	0	1.05421686746988	0	17.1686746987952	0	0	0	0	0	0	0	0.150602409638554	0	0	0	0	0	0	0.753012048192771	46.3855421686747	0	0	0	0	0.150602409638554	0	0	0	0	0.150602409638554	0	0	0	0	0.301204819277108	0.150602409638554	0	0.150602409638554	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	65	"AWI"	65	3751	5284	4548	5.70934256055363	0	2.59515570934256	0	2.24913494809689	0	1.3840830449827	0	2.24913494809689	3.80622837370242	0	1.03806228373702	0	0	0	0	0	0	0.69204152249135	0.173010380622837	41.522491349481	0	0	0	0.173010380622837	0	0	0	0.173010380622837	0	0.69204152249135	0	0	0	0	0.346020761245675	32.0069204152249	0	0	0	0.173010380622837	0	2.42214532871972	0	0	0.519031141868512	0.519031141868512	0	0	0.173010380622837	0.346020761245675	0.346020761245675	0.69204152249135	0	0	0
23497	40584	"Alp Lüsga Belalp 2"	46.38393	7.97933	70	"AWI"	70	3928	6291	5140	9.9737532808399	0	1.83727034120735	0	2.88713910761155	0	1.0498687664042	0	2.0997375328084	3.93700787401575	0	0	0	0	0	0	0	0	2.88713910761155	0	15.4855643044619	0	0	0	0	0	0	0	0.5249343832021	0	1.0498687664042	0	0	0.26246719160105	0	0.26246719160105	53.8057742782152	0	0	0	0.26246719160105	0.5249343832021	0	0	0	0	0.26246719160105	0	0	0	0.78740157480315	0.5249343832021	1.5748031496063	0	0	0
