"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"
16671	26501	"Lanser Moor"	47.24028	11.42083	750	"AWI"	750	8028	10296	9476	0.107642626480086	7.31969860064586	0	0	0.215285252960172	0.322927879440258	0.107642626480086	0	5.48977395048439	0	0	0	0	0	17.6533907427341	8.07319698600646	0	0	0	0	0	3.8751345532831	0	0.107642626480086	0	0	0	1.82992465016146	13.8858988159311	10.5489773950484	0	7.42734122712594	0	0	3.55220667384284	0	0	0	0	0.215285252960172	1.07642626480086	0	0.215285252960172	0	0.107642626480086	0	3.98277717976319	0	13.8858988159311
16671	26501	"Lanser Moor"	47.24028	11.42083	755	"AWI"	755	8394	10362	9674	0.371747211895911	11.0285006195787	0	0	0	0.247831474597274	0	0	2.97397769516729	0	0	0	0	0	27.633209417596	6.31970260223048	0	0	0	0	0	1.73482032218092	0	0	0	0	0	2.72614622057001	9.54151177199504	9.16976456009913	0	7.43494423791822	0	0	4.46096654275093	0	0	0	0.123915737298637	0.247831474597274	0.371747211895911	0	0	0	0	0	4.83271375464684	0	10.7806691449814
16671	26501	"Lanser Moor"	47.24028	11.42083	760	"AWI"	760	8681	10479	9876	0	7.75193798449612	0	0	0	0.221483942414175	0	0	3.10077519379845	0	0	0	0	0	24.4739756367663	6.53377630121816	0	0	0	0	0	0.775193798449612	0	0	0	0.221483942414175	0	0.996677740863787	17.718715393134	9.08084163898117	0	4.4296788482835	0	0	4.4296788482835	0	0	0	0.110741971207087	0	0.110741971207087	0	0	0	0	0	11.5171650055371	0	8.52713178294574
16671	26501	"Lanser Moor"	47.24028	11.42083	765	"AWI"	765	9100	10545	10056	0.476190476190476	6.50793650793651	0	0	0.158730158730159	0	0	0	4.76190476190476	0	0	0	0	0	20.6349206349206	10.6349206349206	0.158730158730159	0	0	0	0	2.53968253968254	0	0	0	0	0	1.26984126984127	13.4920634920635	11.5873015873016	0	6.98412698412698	0	0	3.49206349206349	0	0	0	0	0.158730158730159	0.158730158730159	0	0	0	0	0	7.3015873015873	0	9.68253968253968
16671	26501	"Lanser Moor"	47.24028	11.42083	770	"AWI"	770	9385	10658	10267	0.212314225053079	8.70488322717622	0	0	0	0.106157112526539	0.106157112526539	0	1.91082802547771	0	0	0	0	0	37.1549893842887	4.03397027600849	0	0	0	0	0	1.80467091295117	0	0	0	0.212314225053079	0	2.76008492569002	6.90021231422505	9.02335456475584	0	5.30785562632696	0	0	4.77707006369427	0	0	0	0	0	0.106157112526539	0	0	0	0	0.106157112526539	8.17409766454352	0	8.59872611464968
16671	26501	"Lanser Moor"	47.24028	11.42083	775	"AWI"	775	9941	10716	10414	0.152439024390244	9.14634146341463	0	0	0.304878048780488	0.152439024390244	0.304878048780488	0	1.98170731707317	0	0	0	0	0	41.7682926829268	3.35365853658537	0	0	0	0	0	2.28658536585366	0	0	0	0.304878048780488	0	1.3719512195122	3.96341463414634	6.09756097560976	0	7.46951219512195	0	0	6.85975609756098	0	0	0	0	0	0.152439024390244	0	0	0	0	0	6.40243902439024	0	7.92682926829268
16671	26501	"Lanser Moor"	47.24028	11.42083	780	"AWI"	780	10304	10849	10581	0.18001800180018	7.11071107110711	0	0	0	0.09000900090009	0	0	3.51035103510351	0	0	0	0	0	40.2340234023402	4.05040504050405	0	0	0	0	0	0.99009900990099	0	0	0	0	0	4.14041404140414	1.71017101710171	8.01080108010801	0	3.78037803780378	0	0	10.8910891089109	0	0	0	0.09000900090009	0	0.09000900090009	0	0.18001800180018	0	0	0	5.31053105310531	0	9.63096309630963
16671	26501	"Lanser Moor"	47.24028	11.42083	785	"AWI"	785	10398	10998	10692	0.163934426229508	7.21311475409836	0	0	0	0	0.163934426229508	0	3.27868852459016	0	0	0	0	0	38.0327868852459	5.08196721311475	0	0	0	0	0	0.163934426229508	0	0	0	0.163934426229508	0	3.27868852459016	4.59016393442623	12.4590163934426	0	1.80327868852459	0	0	5.40983606557377	0	0	0	0	0	0.163934426229508	0	0	0	0.163934426229508	0	11.3114754098361	0	6.55737704918033
16671	26501	"Lanser Moor"	47.24028	11.42083	790	"AWI"	790	10470	11232	10789	0.420168067226891	8.08823529411765	0	0	0	0	0	0	5.35714285714286	0	0	0	0	0	32.7731092436975	3.67647058823529	0	0	0	0	0	0.315126050420168	0	0	0	0	0	1.78571428571429	1.78571428571429	13.2352941176471	0	1.05042016806723	0	0	5.67226890756303	0	0	0	0	0	0	0	0	0	0	0	11.7647058823529	0	14.0756302521008
16671	26501	"Lanser Moor"	47.24028	11.42083	795	"AWI"	795	10581	11313	10917	0.173310225303293	19.7573656845754	0	0	0	0	0.173310225303293	0	4.15944540727903	0	0	0	0	0	22.8769497400347	6.75909878682842	0	0	0	0	0	0.866551126516464	0	0	0	0.173310225303293	0	3.63951473136915	1.55979202772964	12.8249566724437	0	1.90641247833622	0	0	10.2253032928943	0	0.173310225303293	0	0	0.173310225303293	0.519930675909879	0	0	0	0	0	4.15944540727903	0	9.8786828422877
