"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cercis"	"Cistaceae"	"Cornus"	"Corylus"	"Cotinus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Paliurus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"	"Vitex"
15829	24358	"Litochoro"	40.13889	22.54611	345	"AWI"	345	1413	2334	1840	0	0	36.8678629690049	1.79445350734095	1.30505709624796	0	0	0	0.978792822185971	0	0	0	0	0.163132137030995	0	0	0.163132137030995	0	0	0.32626427406199	0	0	0	0.489396411092985	0	3.58890701468189	0	0	0	0.815660685154975	1.63132137030995	0	0	2.77324632952692	0.489396411092985	0	1.46818923327896	0	0.163132137030995	0	0	0.32626427406199	0	4.89396411092985	0	1.63132137030995	0	20.0652528548124	0.978792822185971	5.70962479608483	2.61011419249592	0.163132137030995	0.163132137030995	0	0.163132137030995	0	7.34094616639478	0	0.163132137030995	0.163132137030995	0.163132137030995	0.163132137030995	0	2.28384991843393	0
15829	24358	"Litochoro"	40.13889	22.54611	360	"AWI"	360	1482	2460	1948	0.504201680672269	0	39.4957983193277	1.17647058823529	0.336134453781513	0	0.336134453781513	0	2.85714285714286	0	0	0	0	0.672268907563025	0	0	0.504201680672269	0	0	0	0	0	0	1.00840336134454	0	5.04201680672269	0	0	0	1.34453781512605	2.01680672268908	0.168067226890756	0	3.52941176470588	0.336134453781513	0	0.504201680672269	0	0	0	0	0.168067226890756	0	3.69747899159664	0.168067226890756	0.672268907563025	0	13.109243697479	1.51260504201681	5.54621848739496	3.86554621848739	0.168067226890756	0.168067226890756	0	0.336134453781513	0.840336134453782	6.89075630252101	0	0	0	0.168067226890756	0	0	2.85714285714286	0
15829	24358	"Litochoro"	40.13889	22.54611	375	"AWI"	375	1599	2547	2055	2.99823633156966	0	24.8677248677249	0.352733686067019	0.17636684303351	0	0	0	0.705467372134039	0	0	0	0	0.881834215167548	0	0	1.94003527336861	0	1.7636684303351	0.352733686067019	0	0	0	1.05820105820106	0	5.11463844797178	0	0	0	0.881834215167548	0	0	0	0.705467372134039	0.529100529100529	0	0.17636684303351	0.17636684303351	0	0	0	0.352733686067019	0	11.9929453262787	0.352733686067019	1.41093474426808	0.352733686067019	6.34920634920635	1.23456790123457	15.8730158730159	3.17460317460317	0	0	0	0.529100529100529	0	9.70017636684303	0	0.17636684303351	0	0.529100529100529	0.352733686067019	0	4.93827160493827	0
15829	24358	"Litochoro"	40.13889	22.54611	390	"AWI"	390	1706	2652	2163	1.72413793103448	0	31.2068965517241	0.862068965517241	0.172413793103448	0	0.172413793103448	0	1.03448275862069	0	0	0	0	0.689655172413793	0	0	1.03448275862069	0	0	0	0	0	0	2.41379310344828	0	5.86206896551724	0	0	0	1.03448275862069	2.41379310344828	0	0	0.517241379310345	0	0	0.172413793103448	0	0	0	0	0	0	12.9310344827586	0.344827586206897	1.03448275862069	0	8.96551724137931	0	8.10344827586207	4.6551724137931	0.344827586206897	0	0	0.172413793103448	0	9.6551724137931	0.172413793103448	0.172413793103448	0	0.344827586206897	0.172413793103448	0	3.62068965517241	0
15829	24358	"Litochoro"	40.13889	22.54611	400	"AWI"	400	1773	2719	2236	1.22199592668024	0.203665987780041	31.9755600814664	0.814663951120163	0.610997963340122	0	0.203665987780041	0	0.407331975560081	0	0	0	0	0.814663951120163	0	0	1.83299389002037	0	0	0.407331975560081	0	0	0	0.407331975560081	0	5.70264765784114	0	0	0	1.22199592668024	2.03665987780041	0	0	1.22199592668024	1.0183299389002	0	0.814663951120163	0	0	2.85132382892057	0	0	0	8.55397148676171	0	1.0183299389002	0	10.7942973523422	0.814663951120163	6.92464358452139	2.24032586558045	0.203665987780041	0.203665987780041	0	0.610997963340122	0	10.5906313645621	0	0.203665987780041	0	0.407331975560081	0	0	3.66598778004073	0
15829	24358	"Litochoro"	40.13889	22.54611	410	"AWI"	410	1849	2782	2307	2.63157894736842	0	19.7368421052632	1.84210526315789	0.526315789473684	0	0.526315789473684	0	1.57894736842105	0	0	0	0	0.526315789473684	0	0	0.789473684210526	0	0	0.526315789473684	0	0	0	0.526315789473684	0	5.26315789473684	0	0	0	1.57894736842105	1.84210526315789	0	0	1.05263157894737	0.263157894736842	0	2.89473684210526	0	0	0	0	0.789473684210526	0	18.4210526315789	0.263157894736842	2.63157894736842	0	13.1578947368421	0.263157894736842	8.68421052631579	1.84210526315789	0.263157894736842	0	0	0	0	7.10526315789474	0	0.263157894736842	0	0.526315789473684	0	0	3.68421052631579	0
15829	24358	"Litochoro"	40.13889	22.54611	419	"AWI"	419	1910	2842	2374	1.10132158590308	0	26.431718061674	1.3215859030837	0.220264317180617	0	0.66079295154185	0	1.54185022026432	0	0	0	0	0.440528634361234	0	0	1.54185022026432	0	0	0	0	0	0	0.440528634361234	0	6.82819383259912	0	0	0	1.54185022026432	1.54185022026432	0	0.440528634361234	0.881057268722467	0.881057268722467	0	2.20264317180617	0	0	4.40528634361234	0	0	0	8.81057268722467	0	0.881057268722467	0.220264317180617	11.0132158590308	0.881057268722467	8.14977973568282	4.62555066079295	0.440528634361234	0	0	0.66079295154185	0	7.26872246696035	0	0	0	0	0	0	4.62555066079295	0
15829	24358	"Litochoro"	40.13889	22.54611	425	"AWI"	425	1942	2889	2418	1.27551020408163	0	32.1428571428571	1.78571428571429	0.76530612244898	0	0.510204081632653	0	1.78571428571429	0	0	0	0	0.255102040816327	0.255102040816327	0	0	0	0	0.255102040816327	0	0	0	2.80612244897959	0	5.86734693877551	0	0	0	1.27551020408163	2.04081632653061	0	0	0.255102040816327	0	0	0	0	0	2.80612244897959	0	0	0	5.86734693877551	0	2.29591836734694	0	8.16326530612245	0.76530612244898	6.37755102040816	3.06122448979592	0	0	0	0.510204081632653	0	12.7551020408163	0	0.255102040816327	0.255102040816327	0	0.255102040816327	0	5.35714285714286	0
15829	24358	"Litochoro"	40.13889	22.54611	430	"AWI"	430	1988	2917	2451	0.185185185185185	0	32.037037037037	1.11111111111111	0.185185185185185	0	0.37037037037037	0	1.85185185185185	0	0	0	0	0.925925925925926	0	0	0.37037037037037	0	0	0.37037037037037	0	0	0	3.14814814814815	0	9.07407407407407	0	0	0	0.555555555555556	2.22222222222222	0	0.37037037037037	1.2962962962963	0.185185185185185	0	0.740740740740741	0	0	1.85185185185185	0	0	0	6.85185185185185	0	1.2962962962963	0	11.6666666666667	0.555555555555556	5.55555555555556	4.44444444444444	0.555555555555556	0	0	0.37037037037037	0	11.2962962962963	0	0	0	0	0	0	0.555555555555556	0
15829	24358	"Litochoro"	40.13889	22.54611	440	"AWI"	440	2071	2967	2519	1.12	0	18.4	0.96	0.32	0	0.16	0	1.44	0	0	0	0	2.24	0	0	0	0	0	0.48	0	0.48	0	3.2	0	7.52	0	0	0	0.48	1.44	0	0	0.16	1.6	0	0.8	0	0	4.16	0	0.48	0.16	9.76	0.16	3.2	0	13.44	0	10.24	6.08	0	0.16	0	0.64	1.28	7.2	0	0.32	0.16	0	0.16	0	1.6	0
15829	24358	"Litochoro"	40.13889	22.54611	455	"AWI"	455	2188	3063	2623	0	0	20.4697986577181	1.34228187919463	1.34228187919463	0	0.335570469798658	0	2.68456375838926	0	0	0	0	0	0	0	1.67785234899329	0	0	0	0	0	0	2.01342281879195	0	11.0738255033557	0	0	0	0.671140939597315	3.02013422818792	0	0	3.02013422818792	0.335570469798658	0	0	0	0	0	0	0.335570469798658	0	4.69798657718121	0	2.68456375838926	0	18.4563758389262	0.335570469798658	5.70469798657718	4.69798657718121	1.34228187919463	0	0	0.335570469798658	0	12.4161073825503	0	0	0	0	0	0.335570469798658	0.671140939597315	0
15829	24358	"Litochoro"	40.13889	22.54611	462	"AWI"	462	2254	3101	2668	0.675675675675676	0	23.4234234234234	0.900900900900901	0.675675675675676	0	0.45045045045045	0.45045045045045	1.35135135135135	0	0	0	0	0.675675675675676	0	0	0.225225225225225	0	0	0	0	0	0	2.7027027027027	0	7.88288288288288	0	0	0	1.35135135135135	2.02702702702703	0	0	1.8018018018018	1.12612612612613	0	0.225225225225225	0	0	0	0	0.45045045045045	0	5.40540540540541	0.225225225225225	1.8018018018018	0	15.5405405405405	2.7027027027027	7.88288288288288	6.08108108108108	0.225225225225225	0	0	0.225225225225225	0	11.4864864864865	0	0.45045045045045	0	0.225225225225225	0	0	1.12612612612613	0.225225225225225
15829	24358	"Litochoro"	40.13889	22.54611	470	"AWI"	470	2310	3161	2722	0.410677618069815	0.205338809034908	21.3552361396304	1.43737166324435	1.23203285420945	0	1.02669404517454	0	1.02669404517454	0	0	0.205338809034908	0	0.82135523613963	0	0.205338809034908	0	0	0	0.410677618069815	0.205338809034908	0	0	2.05338809034908	0	7.80287474332649	0	0	0	1.02669404517454	2.25872689938398	0	0	2.05338809034908	0.410677618069815	0	0	0	0	2.46406570841889	0	0	0	4.92813141683778	0.205338809034908	1.64271047227926	0	14.9897330595483	1.02669404517454	6.77618069815195	4.51745379876797	0.616016427104723	0	2.46406570841889	0.82135523613963	0	13.5523613963039	0.205338809034908	0	0	0.205338809034908	0	0	0.82135523613963	0.616016427104723
15829	24358	"Litochoro"	40.13889	22.54611	482	"AWI"	482	2460	3220	2800	2.47933884297521	0	16.5289256198347	0.826446280991736	0	0	0	0	2.47933884297521	0	0	0	0	0.826446280991736	0	0	0	0	0	0	0	0	0	1.65289256198347	0	4.13223140495868	0	0	0	0	2.47933884297521	0	0	0	1.65289256198347	0	0	0	0	0	0	0.826446280991736	0	43.801652892562	0	0	0	0	0	10.7438016528926	3.30578512396694	0	0	0	1.65289256198347	0	3.30578512396694	0	0.826446280991736	0	0	0	0	2.47933884297521	0
15829	24358	"Litochoro"	40.13889	22.54611	490	"AWI"	490	2533	3267	2854	1.06951871657754	0	51.0695187165775	1.33689839572193	0	0.267379679144385	0.267379679144385	0	0.53475935828877	0	0	0	0	0.802139037433155	0	0	0	0	0	0	0	0	0	2.40641711229947	0	3.20855614973262	0	0	0	1.33689839572193	1.33689839572193	0	0	0.53475935828877	0.267379679144385	0	0	0	0	3.47593582887701	0	0.267379679144385	0	9.89304812834225	0	0.267379679144385	0	0	0	11.7647058823529	5.08021390374332	0	0	0	0	0	0.802139037433155	0	0	0	1.33689839572193	0	0	2.67379679144385	0
15829	24358	"Litochoro"	40.13889	22.54611	502	"AWI"	502	2702	3342	2950	2.0979020979021	0	30.4195804195804	0.699300699300699	0	0	1.3986013986014	0	0.34965034965035	0	0	0	0	0.699300699300699	0	0	0.34965034965035	0	0	0	0	0	0	4.1958041958042	0	2.7972027972028	0	0	0	2.44755244755245	2.0979020979021	0	0	0	1.04895104895105	0	0	0	0	0	0	0	0	23.7762237762238	0	1.3986013986014	0	4.54545454545455	0.34965034965035	12.2377622377622	3.14685314685315	0	0	0	0.699300699300699	0	0.34965034965035	0	0.34965034965035	0	0.34965034965035	0	0	4.1958041958042	0
15829	24358	"Litochoro"	40.13889	22.54611	510	"AWI"	510	2774	3425	3031	1.48148148148148	0	14.0740740740741	1.48148148148148	0	0	2.96296296296296	0	1.48148148148148	0	0	0	0	0.740740740740741	0	0	0	0	0	0	0	0	0	0	0	2.96296296296296	0	0	0	0	5.18518518518519	0	0	0.740740740740741	3.7037037037037	0	0	0	0	0	0.740740740740741	0	0	36.2962962962963	0	0	0	0	0	15.5555555555556	5.92592592592593	0	0	0	0.740740740740741	0	0.740740740740741	0	0.740740740740741	0	0	0	0	4.44444444444444	0
15829	24358	"Litochoro"	40.13889	22.54611	520	"AWI"	520	2833	3567	3134	1.48883374689826	0	37.9652605459057	0.992555831265509	0	0	0.992555831265509	0	0.496277915632754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744416873449132	0	1.48883374689826	0	0	0	0	2.23325062034739	0	0	0	0	0	0	0	0	2.72952853598015	0	0	0	34.4913151364764	0	0	0	0	0	8.18858560794045	4.71464019851117	0	0	0	0	0	1.73697270471464	0	0	0	0.496277915632754	0	0	1.24069478908189	0
15829	24358	"Litochoro"	40.13889	22.54611	530	"AWI"	530	2903	3735	3251	1.06382978723404	0	37.7659574468085	0.797872340425532	0	0	0	0	0.797872340425532	0	0	0	0	0.265957446808511	0	0	0	0	0	0	0	0	0	1.59574468085106	0	1.06382978723404	0	0	0	0.797872340425532	2.65957446808511	0	0	0	0	0	0	0	0	0	0	0	0	36.7021276595745	0.265957446808511	0	0	0	0.265957446808511	7.97872340425532	3.98936170212766	0	0	0	0	0	1.06382978723404	0	0	0	0.265957446808511	0	0	2.65957446808511	0
15829	24358	"Litochoro"	40.13889	22.54611	554	"AWI"	554	3076	4121	3542	1.29310344827586	0	28.2327586206897	0.431034482758621	0	0	1.72413793103448	0	0.862068965517241	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0	4.52586206896552	0	1.29310344827586	0	0	0	1.07758620689655	5.38793103448276	0	0	0	0	0	0	0	0	4.52586206896552	0	0	0	28.8793103448276	0	0.431034482758621	0	0	0	13.3620689655172	3.44827586206897	0.21551724137931	0	0	0	0	0.431034482758621	0	0	0.21551724137931	1.72413793103448	0	0	1.50862068965517	0
15829	24358	"Litochoro"	40.13889	22.54611	555	"AWI"	555	3083	4137	3555	3.17460317460317	0	1.58730158730159	2.38095238095238	0	0	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0	0	0.793650793650794	0	2.38095238095238	0	0	0	6.34920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	70.6349206349206	0	0	0	0	0	10.3174603174603	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0.793650793650794	0
15829	24358	"Litochoro"	40.13889	22.54611	560	"AWI"	560	3112	4230	3618	1.06382978723404	0	27.6595744680851	0.354609929078014	0	0	0.709219858156028	0	0.354609929078014	0	0	0	0	0.354609929078014	0	0	0	0	0	0	0	0	0	5.31914893617021	0	1.77304964539007	0	0	0	1.06382978723404	4.25531914893617	0	0	0	0.354609929078014	0	0	0	0	3.54609929078014	0	0.354609929078014	0	26.5957446808511	0	0	0	0	0	16.6666666666667	5.31914893617021	0	0	0	0	0	1.06382978723404	0	0	0	0.354609929078014	0	0	2.83687943262411	0
15829	24358	"Litochoro"	40.13889	22.54611	573	"AWI"	573	3259	4374	3783	0.911161731207289	0.227790432801822	49.8861047835991	0.227790432801822	0	0	4.32801822323462	0	0.227790432801822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0501138952164	0	1.59453302961276	0	0	0	0.455580865603645	6.37813211845103	0	0	0	0	0	0	0	0	5.01138952164009	0	0.227790432801822	0	19.3621867881549	0	0	0	0	0	5.46697038724374	1.59453302961276	0	0	0	0.227790432801822	0	0	0	0	0	0.683371298405467	0	0	1.13895216400911	0
15829	24358	"Litochoro"	40.13889	22.54611	582	"AWI"	582	3327	4493	3897	0.691244239631336	0	44.9308755760369	0.691244239631336	0	0	3.68663594470046	0	0.460829493087558	0	0	0	0	0.230414746543779	0	0	0	0	0	0	0	0	0	2.76497695852535	0	1.15207373271889	0	0	0	0	6.91244239631336	0	0	0	0	0	0.230414746543779	0	0	11.7511520737327	0	0.460829493087558	0	15.2073732718894	0	0	0	0	0	6.45161290322581	1.61290322580645	0	0.230414746543779	0	0	0	0.691244239631336	0	0	0	0	0	0	1.84331797235023	0
15829	24358	"Litochoro"	40.13889	22.54611	589	"AWI"	589	3427	4567	3982	1.70940170940171	0	17.9487179487179	0.854700854700855	0	0	3.41880341880342	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70940170940171	0	1.70940170940171	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	21.3675213675214	0	0	0	0	0	32.4786324786325	10.2564102564103	0	0	0	0	0	2.56410256410256	0	0	2.56410256410256	0	0	0	1.70940170940171	0
15829	24358	"Litochoro"	40.13889	22.54611	595	"AWI"	595	3496	4618	4056	0.826446280991736	0	23.1404958677686	1.65289256198347	0.826446280991736	0.826446280991736	2.47933884297521	0	3.30578512396694	0	0	0	0.826446280991736	0	0	0	0	0	0	0	0	0	0	0	0	1.65289256198347	0	0	0	0.826446280991736	0	0	0	0	0	0	0.826446280991736	0	0	0	0	0	0	27.2727272727273	0	0	0	0	0	27.2727272727273	6.61157024793388	0	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0.826446280991736	0
15829	24358	"Litochoro"	40.13889	22.54611	610	"AWI"	610	3651	4780	4239	2.15311004784689	0	24.6411483253589	1.91387559808612	0.478468899521531	0.239234449760766	1.43540669856459	0.239234449760766	1.43540669856459	0	0	0	0	0.478468899521531	0	0	0	0	0	0	0	0	0	0.239234449760766	0	3.58851674641148	0	0	0	0.717703349282297	2.39234449760766	0	0	0	1.19617224880383	0	0.956937799043062	0	0	1.91387559808612	0	0.239234449760766	0	24.8803827751196	0	0	0	0	0.239234449760766	18.6602870813397	7.6555023923445	0.239234449760766	0.239234449760766	0	0.239234449760766	0	1.91387559808612	0	0.239234449760766	0.478468899521531	0.239234449760766	0	0	0.717703349282297	0
15829	24358	"Litochoro"	40.13889	22.54611	620	"AWI"	620	3788	4870	4364	0.898203592814371	0	28.1437125748503	1.49700598802395	0.29940119760479	0.598802395209581	0.29940119760479	0	1.19760479041916	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0	0	0	0	0	0	0	0	0	1.49700598802395	0	3.2934131736527	0	0	0	1.49700598802395	1.79640718562874	0	0	0	0	0	0.29940119760479	0	0	0	0	0	0.29940119760479	23.3532934131737	0	0	0	0	0	23.3532934131737	6.2874251497006	0	0	0	0.29940119760479	0	1.19760479041916	0	0	0	0.29940119760479	0	0	2.69461077844311	0
15829	24358	"Litochoro"	40.13889	22.54611	630	"AWI"	630	3886	4992	4488	2.52100840336134	0	23.5294117647059	0.840336134453782	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20168067226891	0	1.68067226890756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.6218487394958	0	0.840336134453782	0	0	0	0	5.04201680672269	0	0	0	0	0	3.36134453781513	0	0	0	0.840336134453782	0	0	1.68067226890756	0
15829	24358	"Litochoro"	40.13889	22.54611	645	"AWI"	645	4170	5102	4669	2.18181818181818	0	40.7272727272727	0.727272727272727	0	0	2.18181818181818	0	1.81818181818182	0	0	0	0	0.363636363636364	0	0	0	0	0	0	0	0	0	1.09090909090909	0	2.90909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27272727272727	0	0	0.363636363636364	18.1818181818182	0	0	0	0	0	15.6363636363636	3.27272727272727	0.727272727272727	0	0	0	0	0.363636363636364	0	0	1.09090909090909	0.363636363636364	0	0	4.72727272727273	0
15829	24358	"Litochoro"	40.13889	22.54611	654	"AWI"	654	4278	5196	4778	2.34604105571848	0	35.4838709677419	0.586510263929619	0.586510263929619	0	1.75953079178886	0	0.293255131964809	0	0	0	0	0.293255131964809	0	0	0	0	0	0	0	0	0	1.46627565982405	0	3.51906158357771	0	0	0	0.586510263929619	1.46627565982405	0	0	0	0	0	0.293255131964809	0	0	7.33137829912024	0	0	0.586510263929619	19.0615835777126	0	0.586510263929619	0	0	0.293255131964809	13.1964809384164	2.34604105571848	0	0	0	0	0	1.17302052785924	0	0	0.586510263929619	0.586510263929619	0	0	5.57184750733138	0
15829	24358	"Litochoro"	40.13889	22.54611	660	"AWI"	660	4358	5239	4846	1.67464114832536	0	33.2535885167464	1.19617224880383	0.478468899521531	0	2.15311004784689	0	0.239234449760766	0	0	0.239234449760766	0	0.717703349282297	0	0	0	0	0	0	0	0	0	1.67464114832536	0	2.87081339712919	0	0	0	1.19617224880383	1.43540669856459	0	0	0	0	0	0	0	0	2.87081339712919	0	0.239234449760766	0	21.7703349282297	0.717703349282297	0.239234449760766	0	3.58851674641148	0.239234449760766	15.311004784689	3.34928229665072	0.239234449760766	0	0	0	0	1.43540669856459	0	0	0.478468899521531	0.478468899521531	0.239234449760766	0	1.67464114832536	0
15829	24358	"Litochoro"	40.13889	22.54611	667	"AWI"	667	4423	5321	4918	3.87931034482759	0	20.9051724137931	0.431034482758621	0	0.21551724137931	0.862068965517241	0	0.431034482758621	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0	3.01724137931034	0	3.44827586206897	0	0	0	1.07758620689655	1.93965517241379	0	0	0	0	0	0.21551724137931	0	0	3.66379310344828	0	0	0	32.7586206896552	0.21551724137931	0.431034482758621	0	3.44827586206897	0	15.301724137931	2.37068965517241	0.21551724137931	0.21551724137931	0	0.21551724137931	0	0.431034482758621	0	0	0	0.431034482758621	0	0	3.44827586206897	0
15829	24358	"Litochoro"	40.13889	22.54611	674	"AWI"	674	4459	5464	4982	1.31291028446389	0.218818380743982	13.3479212253829	0.656455142231947	0	0	0.656455142231947	0	0.656455142231947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06345733041575	0	2.18818380743982	0	0	0	1.96936542669584	1.75054704595186	0	0	0	0	0	0.218818380743982	0	0	4.15754923413567	0	0	0	40.7002188183807	0.218818380743982	0.218818380743982	0	0	0	18.5995623632385	4.59518599562363	0	0	0	0.218818380743982	0	1.53172866520788	0	0	0.437636761487965	0	0	0	3.28227571115974	0
