"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26211	45701	"Kinnshaugen"	61.108412	10.358996	538	"AWI"	538	1123	1527	1339	0	30.0813008130081	0	0	0	0.40650406504065	0	0	0	0	0	0	0	0	0	0	1.21951219512195	2.4390243902439	0	0	0	0.40650406504065	0	0	0	2.84552845528455	0	11.3821138211382	0	0	0	0.813008130081301	42.2764227642276	0	0	0	0	0	0	0	0.40650406504065	1.6260162601626	0	0	0	0	0	0	0	0	0	0.40650406504065	1.6260162601626	4.0650406504065	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	546	"AWI"	546	1203	1603	1413	0	39.6551724137931	0	0	0	2.8735632183908	0	0	0	0	0	0	0	0	0	0	3.44827586206897	4.02298850574713	0	0	0	0	0.574712643678161	0	0	5.74712643678161	0	29.8850574712644	0	0	0	0.574712643678161	0	0	0	0	0	0	0	0	0	2.8735632183908	0	0	0	0	0	0	0	1.14942528735632	0	0	2.29885057471264	6.89655172413793	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	562	"AWI"	562	1392	1736	1563	0	22.2222222222222	0	0	0	0.444444444444444	0	0	0	0	0	0	0	0	0	0	1.77777777777778	0	0	0	0	0	0.888888888888889	0	0	0.888888888888889	0	12.4444444444444	0	0	0	0	56.8888888888889	0	0	0	0	0	0	0	0	1.77777777777778	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	578	"AWI"	578	1555	1917	1721	0.854700854700855	58.1196581196581	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	0	0	5.98290598290598	1.70940170940171	0	0	0	1.70940170940171	0.854700854700855	0	0	3.41880341880342	0	11.1111111111111	0	0	1.70940170940171	0	0	0	0	0	0	0	0	0	0	3.41880341880342	0	0	0.854700854700855	0	0	0	0	0	0	0	3.41880341880342	4.27350427350427	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	594	"AWI"	594	1665	2140	1881	0	66.1870503597122	0.719424460431655	0	0	1.43884892086331	0	0	0	0	0	0	0	0	0	0	3.59712230215827	0	0	0	0	0	0	0	0	5.03597122302158	0	7.9136690647482	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	0	3.59712230215827	0	0	0	0	0	0	0	3.59712230215827	0	0	5.03597122302158	2.15827338129496	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	610	"AWI"	610	1798	2322	2051	0	64.7398843930636	0.578034682080925	0	0	1.73410404624277	0	0	0	0	0	0	0	0	0	0	5.20231213872832	0	0	0	0	0	0.578034682080925	0	0	2.89017341040462	0	8.67052023121387	0	0.578034682080925	0	1.73410404624277	0	0	0	0	0	0	0	0	1.15606936416185	3.46820809248555	1.73410404624277	0	0	0	0	0	0	1.15606936416185	0.578034682080925	0	4.6242774566474	0.578034682080925	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	626	"AWI"	626	1927	2485	2218	0	75.1552795031056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96894409937888	0	0	0	0	0	0	0	0	1.86335403726708	0	4.96894409937888	0	0	0	0	0	0	0	0	0	0	0	0	1.24223602484472	1.86335403726708	0	0	0	0	0	0	0	1.24223602484472	0	0	6.2111801242236	2.48447204968944	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	642	"AWI"	642	2124	2597	2384	0	31.0160427807487	0	0	0	0	0	0	58.2887700534759	0	0.267379679144385	0	0	0	0	0	1.06951871657754	0	0	0	0	0	0	0	0	1.33689839572193	0.267379679144385	1.8716577540107	0	0	0.802139037433155	0	0	0	0	0	0	0	0	0	0	0.802139037433155	0	0	0	0	0	0	0	0.802139037433155	0	0	2.94117647058824	0.53475935828877	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	658	"AWI"	658	2328	2708	2571	0	63.0573248407643	0	0	0	0	0	0	0	0	0	0	0	0	0.636942675159236	0	4.45859872611465	2.54777070063694	0	0	0	0	0.636942675159236	0	0	5.09554140127389	0	3.18471337579618	0	0	0.636942675159236	0	0	0	0	0	0	0	1.27388535031847	0	0.636942675159236	5.09554140127389	0	0	0.636942675159236	0	0	0	0	2.54777070063694	0	1.27388535031847	6.36942675159236	1.91082802547771	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	674	"AWI"	674	2499	3110	2794	0	24.8704663212435	0.259067357512953	0	0	0.259067357512953	0	0	62.4352331606218	0	0	0	0	0	0	0	3.10880829015544	0	0	0	0	0	0	0	0	1.81347150259067	0	1.55440414507772	0	0	0.518134715025907	0	0	0	0	0	0	0	0.259067357512953	0	0	1.03626943005181	0	0	0	0	0	0	0	2.07253886010363	0	0	1.81347150259067	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	690	"AWI"	690	2690	3444	3043	0	31.437125748503	0	0	0	0	0	0	56.8862275449102	0	0	0	0	0	0	0	1.49700598802395	0	0	0	0	0.29940119760479	0.29940119760479	0	0	2.69461077844311	0	0.898203592814371	0	0	0	0	0	0	0	0	0	0	0.898203592814371	0	0	1.19760479041916	0	0	0	0	0	0	0	0.29940119760479	0	0.29940119760479	2.39520958083832	0.898203592814371	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	706	"AWI"	706	2901	3710	3306	0	60	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	4.13793103448276	0	0	0	0	0	0	0	0	6.20689655172414	0	8.27586206896552	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0.689655172413793	3.44827586206897	0	0	0	0	0	0	0	2.75862068965517	0	1.37931034482759	11.7241379310345	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	722	"AWI"	722	3176	3932	3575	0	67.2955974842767	0	0	0	1.25786163522013	0	0	0	0	0	0	0	0	0	0	4.40251572327044	0	0	0	0	0	0.628930817610063	0	0	1.88679245283019	0	5.0314465408805	0	0	0	0	0	0	0	0	0	0	2.51572327044025	0	0	2.51572327044025	0	0	0	0	0	0	0	4.40251572327044	0	2.51572327044025	5.66037735849057	1.88679245283019	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	738	"AWI"	738	3481	4127	3835	0	61.3333333333333	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	8	4.66666666666667	0	0	0	0	1.33333333333333	0	0	0.666666666666667	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0.666666666666667	2.66666666666667	0	0	0	0	0	0	0	4	0	1.33333333333333	10	0.666666666666667	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	754	"AWI"	754	3791	4330	4066	0	60.2564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48717948717949	7.05128205128205	0	0	0	0	0	0	0	2.56410256410256	0	3.2051282051282	0	0	3.2051282051282	0	0	0	0	0	0	0	5.12820512820513	0	0.641025641025641	1.92307692307692	0	0	0	0	0	0	0	3.2051282051282	0	4.48717948717949	3.84615384615385	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	770	"AWI"	770	3969	4615	4269	0	17.0995670995671	0	0	0	0.216450216450216	0	0	67.3160173160173	0	0	0	0	0	0	0	2.81385281385281	2.5974025974026	0	0	0	0	0.649350649350649	0	0	1.73160173160173	0	1.73160173160173	0	0	0.216450216450216	0.216450216450216	0	0	0	0	0	0	0.865800865800866	0	0	0.865800865800866	0	0	0.216450216450216	0	0	0	0	0.865800865800866	0	0.432900432900433	1.94805194805195	0.216450216450216	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	786	"AWI"	786	4136	4849	4475	0	27.9445727482679	0	0	0	0	0	0	58.891454965358	0	0	0	0	0	0	0	4.38799076212471	0	0	0	0	0	0.23094688221709	0	0	1.61662817551963	0	1.38568129330254	0	0	0.69284064665127	0	0	0	0	0	0	0	0.23094688221709	0	0.23094688221709	0.69284064665127	0	0	0.23094688221709	0	0	0	0	0.46189376443418	0	0.92378752886836	1.84757505773672	0.23094688221709	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	802	"AWI"	802	4345	5065	4686	0	26.3274336283186	0	0	0	0	0	0	54.646017699115	0	0.442477876106195	0	0	0	0	0	4.42477876106195	3.09734513274336	0	0	0	0	0.221238938053097	0	0	1.76991150442478	0	0.442477876106195	0	0	1.10619469026549	0	0	0	0	0	0	0	0.663716814159292	0	0.221238938053097	1.54867256637168	0	0	0	0	0	0	0	1.32743362831858	0	0.663716814159292	2.43362831858407	0.442477876106195	0.221238938053097
26211	45701	"Kinnshaugen"	61.108412	10.358996	818	"AWI"	818	4541	5249	4896	0	25.4799301919721	0.174520069808028	0	0	0	0	0	60.5584642233857	0	0	0	0	0	0	0	3.49040139616056	0	0	0	0	0	0.523560209424084	0	0	2.79232111692845	0	1.04712041884817	0	0	0.174520069808028	0	0	0	0	0	0	0	0.87260034904014	0	0.174520069808028	0.698080279232112	0	0	0	0	0	0	0	1.04712041884817	0	1.04712041884817	1.74520069808028	0.174520069808028	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	834	"AWI"	834	4789	5416	5101	0	60.7954545454545	0	0	0	0	0	0	0	0	0.568181818181818	0	0	0	0	0	6.81818181818182	2.84090909090909	0	0	0	0	0.568181818181818	0	0	4.54545454545455	0	3.40909090909091	0	0	0.568181818181818	0	0	0	0	0	0	0	1.13636363636364	0	1.13636363636364	3.97727272727273	0	0	0.568181818181818	0	0	0	0	3.97727272727273	0	2.84090909090909	5.68181818181818	0.568181818181818	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	850	"AWI"	850	5032	5673	5333	0	26.0143198090692	0	0	0	0	0	0	62.5298329355609	0	0	0	0	0	0	0	2.38663484486873	0	0	0	0	0	0.477326968973747	0	0	0.715990453460621	0	1.67064439140811	0	0	0.477326968973747	0	0	0	0	0	0	0	0.238663484486874	0	0.238663484486874	0.715990453460621	0	0	0	0	0	0	0	1.19331742243437	0	0.954653937947494	1.90930787589499	0.477326968973747	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	866	"AWI"	866	5251	6101	5651	0	22.8	0	0	0	0	0	0	62.6	0	0	0.6	0	0	0	0	3.8	0	0	0	0	0	0	0	0	1.2	0	1.6	0	0	0.2	0	0	0	0	0	0	0	2.2	0	0.2	0.4	0	0	0	0	0	0	0	0.6	0	1.2	2.2	0.4	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	874	"AWI"	874	5375	6280	5807	0	22.1135029354207	0	0	0	0	0	0	61.6438356164384	0	0	0	0	0	0	0	6.84931506849315	0	0	0	0	0	0.195694716242661	0	0	0.391389432485323	0	0.391389432485323	0	0	0.195694716242661	0	0	0	0	0	0	0	1.95694716242661	0	0	1.17416829745597	0	0	0	0	0	0	0	0.782778864970646	0	0.978473581213307	3.13111545988258	0.195694716242661	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	882	"AWI"	882	5498	6456	5967	0	59.2417061611374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4834123222749	2.8436018957346	0	0	0	0	0	0	0	1.4218009478673	0	0.4739336492891	0	0	0.4739336492891	0	0	0	0	0	0	0	2.3696682464455	0	0	3.7914691943128	0	0	0	0	0	0	0	1.8957345971564	0	0	8.53080568720379	0.4739336492891	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	890	"AWI"	890	5622	6605	6131	0	24.7211895910781	0	0	0	0	0	0	55.7620817843866	0	0	0.557620817843866	0	0	0	0	7.62081784386617	0.557620817843866	0	0	0	0	0.185873605947955	0	0	1.30111524163569	0	0.929368029739777	0	0	0.371747211895911	0	0	0	0	0	0	0	2.04460966542751	0	0	0.929368029739777	0	0	0	0	0	0	0	1.30111524163569	0	0.185873605947955	3.53159851301115	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	898	"AWI"	898	5801	6733	6300	0	28.0230326295585	0	0	0	0	0	0	53.1669865642994	0	0	0	0	0	0	0.383877159309021	7.10172744721689	0.959692898272553	0	0	0	0	0	0	0	1.34357005758157	0	0.575815738963532	0	0	0.191938579654511	0	0	0	0	0	0	0	2.11132437619962	0	0	0.767754318618042	0	0	0	0	0	0	0	1.34357005758157	0	0.575815738963532	3.45489443378119	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	906	"AWI"	906	5980	6856	6459	0	55.1020408163265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5102040816327	1.22448979591837	0	0	0	0	0.408163265306122	0	0	2.44897959183673	0	2.04081632653061	0	0	0.408163265306122	0	0	0	0	0	0	0	1.63265306122449	0	0.408163265306122	0.816326530612245	0	0	0	0	0	0	0	4.48979591836735	0	2.04081632653061	13.0612244897959	0.408163265306122	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	914	"AWI"	914	6171	6978	6617	0	27.1523178807947	0	0	0	0	0	0	49.2273730684327	0	0	0	0	0	0	0	8.83002207505519	0	0	0	0	0	0.441501103752759	0	0	1.54525386313466	0	0.441501103752759	0	0	0	0	0	0	0	0	0	0	1.32450331125828	0	0.22075055187638	1.54525386313466	0	0	0	0	0	0	0	2.2075055187638	0	0.441501103752759	6.62251655629139	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	922	"AWI"	922	6379	7087	6773	0	53.7190082644628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1818181818182	0	0.413223140495868	0	0	0	0.826446280991736	0	0	1.2396694214876	0	2.06611570247934	0	0	0	0	0	0	0	0	0	0	6.19834710743802	0	0	0	0	0	0	0	0	0	0	3.71900826446281	0	0.413223140495868	13.2231404958678	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	930	"AWI"	930	6648	7178	6916	0	51.2931034482759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9827586206897	0	0	0	0	0	0	0	0	1.72413793103448	0	0.862068965517241	0	0	0.862068965517241	0	0	0	0	0	0	0	4.74137931034483	0	0	1.29310344827586	0	0	0	0	0	0	0	5.17241379310345	0	1.29310344827586	9.91379310344828	0.862068965517241	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	938	"AWI"	938	6839	7421	7111	0	61.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0588235294118	2.64705882352941	0	0	0	0	0	0	0	1.47058823529412	0	0.882352941176471	0	0	0	0	0	0	0	0	0	0	3.82352941176471	0	0.588235294117647	0.882352941176471	0	0	0	0	0	0	0	4.41176470588235	0	0	11.4705882352941	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	946	"AWI"	946	6966	7743	7309	0	60.6617647058823	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	0	0	13.9705882352941	0	0	0	0	0	0.367647058823529	0	0	2.20588235294118	0.367647058823529	0.367647058823529	0.367647058823529	0	0.367647058823529	0	0	0	0	0	0	0	0.735294117647059	0	0.367647058823529	0.735294117647059	0	0	0	0	0	0	0	3.67647058823529	0	0	15.0735294117647	0.367647058823529	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	954	"AWI"	954	7083	8075	7516	0	62.1739130434783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6086956521739	0	0	0	0	0	0	0	0	2.17391304347826	0	0.434782608695652	0	0	0.434782608695652	0	0	0	0	0	0	0	3.91304347826087	0	0.434782608695652	1.73913043478261	0	0	0.434782608695652	0	0	0	0	1.73913043478261	0	0	13.4782608695652	0	0.434782608695652
26211	45701	"Kinnshaugen"	61.108412	10.358996	962	"AWI"	962	7201	8345	7728	0	67.4603174603175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264550264550265	7.67195767195767	1.85185185185185	0	0	0	0	0	0	0	0.793650793650794	0	2.38095238095238	0	0	0.264550264550265	0	0	0	0	0	0	0	1.32275132275132	0	0.529100529100529	1.05820105820106	0	0	0	0	0	0	0	3.7037037037037	0	0.529100529100529	12.1693121693122	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	970	"AWI"	970	7374	8573	7939	0	61.6279069767442	0	0	0	0.290697674418605	0	0	0	0	0	0	0	0	0	0	14.5348837209302	0	0	0	0	0	0	0	0	1.45348837209302	0	1.45348837209302	0	0	0.581395348837209	0	0	0	0	0	0	0	4.06976744186047	0	0	0.872093023255814	0	0	0	0	0	0	0	2.61627906976744	0	0	12.5	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	978	"AWI"	978	7556	8778	8151	0	37.603305785124	0	0	0	0	0	0	29.9586776859504	0	0	0	0	0	0	0	11.9834710743802	0.826446280991736	0	0	0	0	0	0	0	1.44628099173554	0	0.619834710743802	0	0	0.413223140495868	0	0	0	0	0	0	0	3.30578512396694	0	0	0.826446280991736	0	0	0	0	0	0	0	3.71900826446281	0	0	9.09090909090909	0.206611570247934	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	986	"AWI"	986	7760	8972	8366	0	42.5047438330171	0	0	0	0	0	0	28.0834914611006	0	0	0	0	0	0	0	9.4876660341556	0.94876660341556	0.189753320683112	0	0	0	0.189753320683112	0	0	1.32827324478178	0	1.70777988614801	0	0	0.379506641366224	0	0	0	0	0	0	0	2.65654648956357	0	0	0.94876660341556	0	0	0	0	0	0	0	5.12333965844402	0	0.189753320683112	6.07210626185958	0.189753320683112	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	994	"AWI"	994	7959	9153	8581	0	60.1731601731602	0	0	0	0	0	0	0	0	0	0.865800865800866	0	0	0	0	10.3896103896104	0.865800865800866	0	0	0	0	0	0	0	0.865800865800866	0	2.5974025974026	0	0	0	0	0	0	0	0	0	0	2.16450216450216	0	0	0.432900432900433	0	0	0	0	0	0	0	7.35930735930736	0	0	14.2857142857143	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1002	"AWI"	1002	8138	9337	8793	0	69.3140794223827	0	0	0	0.36101083032491	0	0	0	0	0	0	0	0	0	0	5.41516245487365	0	0	0	0	0	0	0	0	0.72202166064982	0	1.80505415162455	0	0	0	0	0	0	0	0	0	0	3.6101083032491	0	0	1.44404332129964	0	0	0	0	0	0	0	5.77617328519856	0	0	10.4693140794224	1.08303249097473	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1010	"AWI"	1010	8467	9489	9003	0	69.6428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	2.67857142857143	0	0	0	0	0	0	0	3.86904761904762	0	2.67857142857143	0	0	0	0	0	0	0	0	0	0	5.65476190476191	0	0.595238095238095	0.297619047619048	0	0	0	0	0	0	0	5.35714285714286	0	0	1.78571428571429	0.297619047619048	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1014	"AWI"	1014	8621	9608	9103	0	55.9164733178654	0.464037122969838	0	0	0	0	0	29.4663573085847	0	0	0	0	0	0	0	3.01624129930394	0	0	0	0	0	0	0	0	0.928074245939675	0	1.39211136890951	0	0	0	0	0	0	0	0	0	0	3.48027842227378	0	0	0.696055684454756	0	0	0	0	0	0	0	3.94431554524362	0	0	0.464037122969838	0.232018561484919	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1018	"AWI"	1018	8853	9701	9192	0	74.910394265233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81003584229391	2.5089605734767	0	0	0	0	0	0	0	2.5089605734767	0	1.7921146953405	0	0	0.3584229390681	0	0	0	0	0	0	0	1.7921146953405	0	0.3584229390681	0	0	0	0	0	0	0	0	8.24372759856631	0	0	0.716845878136201	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1022	"AWI"	1022	8987	9818	9290	0	47.1057884231537	0	0	0	0.399201596806387	0	0	0	0	0	0	0	0	0	0	1.39720558882236	0.998003992015968	0	0	0	0	0	0	0	0.998003992015968	0	2.19560878243513	0	0	0	0	0	41.5169660678643	0	0	0	0	3.1936127744511	0	0	0.399201596806387	0	0	0	0	0	0	0	1.59680638722555	0	0	0.199600798403194	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1026	"AWI"	1026	9291	10124	9615	0	63.4328358208955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.910447761194	0	0	0	0	0	0	0	0	2.98507462686567	0	8.2089552238806	0	0	0	0	0	0	0	0	0	0	4.47761194029851	0	0	1.49253731343284	0	0	0.746268656716418	0	0	0	0	0.746268656716418	0	0	0	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1030	"AWI"	1030	9395	10877	9975	0	1.06571936056838	0	0	0	0	0	0	33.7477797513321	0	0	0	0	0	0	0	2.66429840142096	1.42095914742451	0.177619893428064	0	0	0	0	0	0	0.88809946714032	0	1.9538188277087	0	0	0.177619893428064	0	0	56.1278863232682	0	0	0	0	0.177619893428064	0	0	0.710479573712256	0	0	0	0	0	0	0.177619893428064	0	0	0	0.710479573712256	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1034	"AWI"	1034	9648	11543	10365	0	0	0.264550264550265	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	1.32275132275132	0	0	0	0	0	0	2.64550264550265	0	1.58730158730159	0	0	0.529100529100529	0	0	86.5079365079365	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0.264550264550265	0	0	0.264550264550265	0.264550264550265	0
