"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
14663	23006	"Khomin Mokh"	51.206374	28.044644	10	"AWI"	10	-51	209	67	0	4.20168067226891	1.68067226890756	0	1.68067226890756	6.72268907563025	0	1.68067226890756	0	0	1.68067226890756	0	1.68067226890756	2.52100840336134	0	0	0	0	0	0	0.840336134453782	1.68067226890756	65.546218487395	0.840336134453782	2.52100840336134	0.840336134453782	1.68067226890756	0.840336134453782	0.840336134453782	0	0.840336134453782	0.840336134453782	0.840336134453782	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	20	"AWI"	20	34	316	168	0	3.41880341880342	0.854700854700855	0.854700854700855	0	7.69230769230769	0	0	0	0.854700854700855	1.70940170940171	0.854700854700855	1.70940170940171	0.854700854700855	0	0.854700854700855	0	0	0.854700854700855	0	2.56410256410256	0	67.5213675213675	0	1.70940170940171	1.70940170940171	1.70940170940171	0	1.70940170940171	0	0	1.70940170940171	0.854700854700855	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	30	"AWI"	30	129	410	269	0	2.67857142857143	1.78571428571429	0	0	7.14285714285714	0.892857142857143	0	0	0	2.67857142857143	0.892857142857143	0	0	0	0	0	0.892857142857143	0	0.892857142857143	0	0	75.8928571428571	0	1.78571428571429	0	0.892857142857143	0	0	0	1.78571428571429	1.78571428571429	0	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	40	"AWI"	40	242	496	372	0	4.46428571428571	0	0	0	8.92857142857143	0	0.892857142857143	0.892857142857143	0	1.78571428571429	0	0	1.78571428571429	0	0	1.78571428571429	0	0	0.892857142857143	0	1.78571428571429	68.75	0.892857142857143	0.892857142857143	0.892857142857143	2.67857142857143	0	0	0	0.892857142857143	0	0.892857142857143	0.892857142857143
14663	23006	"Khomin Mokh"	51.206374	28.044644	50	"AWI"	50	390	801	527	0.854700854700855	4.27350427350427	0	0	0.854700854700855	7.69230769230769	0	0.854700854700855	0	0	3.41880341880342	0	0	4.27350427350427	0.854700854700855	0	1.70940170940171	0	0	0	2.56410256410256	0	63.2478632478632	0	1.70940170940171	0	4.27350427350427	0	1.70940170940171	0	0.854700854700855	0.854700854700855	0	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	60	"AWI"	60	561	1246	836	0	7.07964601769912	0	0	0.884955752212389	6.19469026548673	0	0	0	0	1.76991150442478	0.884955752212389	0.884955752212389	1.76991150442478	0	0.884955752212389	0	0	0	0	0	0	72.5663716814159	0	0.884955752212389	1.76991150442478	2.65486725663717	0	0	0.884955752212389	0.884955752212389	0	0	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	70	"AWI"	70	796	1608	1176	0.909090909090909	2.72727272727273	0	0.909090909090909	1.81818181818182	3.63636363636364	0	0	0	0	0.909090909090909	0	1.81818181818182	0.909090909090909	0	0	0	0	0	0	0.909090909090909	0	80	0	0.909090909090909	0.909090909090909	1.81818181818182	0	0	0.909090909090909	0	0	0.909090909090909	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	80	"AWI"	80	1094	1874	1518	0	8.03571428571429	0	0	0	7.14285714285714	0	0	0	0.892857142857143	1.78571428571429	0	1.78571428571429	3.57142857142857	0	0	0	0	0.892857142857143	0	0	0	71.4285714285714	0	0	0	1.78571428571429	0	0.892857142857143	0	0.892857142857143	0.892857142857143	0	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	90	"AWI"	90	1487	2113	1855	0	9.75609756097561	1.6260162601626	0	1.6260162601626	7.31707317073171	0	0.813008130081301	0	0	3.2520325203252	0.813008130081301	1.6260162601626	0.813008130081301	0.813008130081301	0.813008130081301	0	0.813008130081301	0	0	0	0	65.0406504065041	0	0	0.813008130081301	2.4390243902439	0	0	0	0	1.6260162601626	0	0
14663	23006	"Khomin Mokh"	51.206374	28.044644	100	"AWI"	100	1985	2751	2220	0	8.92857142857143	0	0	0	13.3928571428571	0	0	0	0	2.67857142857143	0.892857142857143	0.892857142857143	1.78571428571429	0	0	0	0	0	0	0	1.78571428571429	63.3928571428571	0	1.78571428571429	0	1.78571428571429	0	2.67857142857143	0	0	0	0	0
