"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Celastraceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
13384	20020	"Lake Ifjord"	70.43333	27.63333	0	"AWI"	0	-117	49	-38	0	1.40845070422535	0	0.402414486921529	0.201207243460765	0	34.4064386317907	0	0	0	0	0	0	20.1207243460765	3.01810865191147	0	0	1.81086519114688	0	0	0.603621730382294	16.7002012072435	15.8953722334004	0	0	0	0.201207243460765	0	2.8169014084507	0	0	0	2.01207243460765	0	0	0	0.402414486921529	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	4	"AWI"	4	-50	545	128	0	0.829875518672199	0	0	0.20746887966805	0	38.3817427385892	0	0	0	0	0	0	17.8423236514523	0	0	0	2.0746887966805	0	0	0.4149377593361	16.1825726141079	16.804979253112	0	0.20746887966805	0	0	0	3.11203319502075	0	0	0	3.94190871369295	0	0	0	0	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	8	"AWI"	8	-23	1093	286	0	1.26849894291755	0	0.211416490486258	0.422832980972516	0	35.9408033826639	0	0	0	0	0.634249471458774	0	20.2959830866808	0	0	0	0.845665961945032	0	0	1.05708245243129	17.9704016913319	15.8562367864693	0	0.211416490486258	0	0	0	2.32558139534884	0	0	0	2.5369978858351	0	0	0	0.211416490486258	0	0.211416490486258	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	12	"AWI"	12	52	1480	469	0	1.28755364806867	0	0.643776824034335	1.50214592274678	0	32.1888412017167	0	0	0	0	0.429184549356223	0.214592274678112	20.1716738197425	0	0	0	1.931330472103	0	0	0.643776824034335	14.3776824034335	18.4549356223176	0	0.214592274678112	0	0	0.643776824034335	4.07725321888412	0	0	0	3.00429184549356	0	0	0	0.214592274678112	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	16	"AWI"	16	125	1753	670	0	1.41987829614604	0	0	0.202839756592292	0	30.8316430020284	0	0	0	0	1.01419878296146	0.202839756592292	19.6754563894523	2.4340770791075	0	0	3.04259634888438	0	0	0.608519269776876	19.47261663286	16.4300202839757	0	0	0	0	0.202839756592292	2.23123732251521	0	0	0	2.02839756592292	0	0	0	0	0	0.202839756592292	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	20	"AWI"	20	175	2136	858	0	1.85567010309278	0	0	0.206185567010309	0	32.5773195876289	0	0	0	0	0.412371134020619	0.206185567010309	20	0	0	0	1.44329896907216	0	0	0.618556701030928	20.4123711340206	17.5257731958763	0	0	0	0	0	3.09278350515464	0	0	0	1.03092783505155	0	0	0	0.412371134020619	0	0.206185567010309	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	24	"AWI"	24	323	2314	1074	0	0.856531049250535	0	0	0	0	34.475374732334	0	0	0	0	0	0	25.0535331905782	0	0	0	2.35546038543897	0	0	0.428265524625268	18.6295503211991	15.8458244111349	0	0.214132762312634	0	0	0.428265524625268	0	0	0	0	1.71306209850107	0	0	0	0	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	28	"AWI"	28	417	2620	1282	0	2.57510729613734	0	0.214592274678112	0.214592274678112	0	39.2703862660944	0	0	0	0	0.858369098712446	0	15.2360515021459	0	0	0	1.71673819742489	0	0	0.858369098712446	14.8068669527897	20.8154506437768	0	0.214592274678112	0	0	0	0	0	0	0	3.21888412017167	0	0	0	0	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	32	"AWI"	32	549	2887	1473	0	2.84552845528455	0	0.813008130081301	0.203252032520325	0	45.3252032520325	0	0	0	0	0.813008130081301	0	16.6666666666667	0	0	0	2.23577235772358	0	0	0	13.8211382113821	13.4146341463415	0	0	0	0	0.609756097560976	1.21951219512195	0	0	0	1.6260162601626	0	0	0	0.203252032520325	0	0	0.203252032520325	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	36	"AWI"	36	694	3085	1667	0	0.883002207505519	0	0.22075055187638	0.22075055187638	0	33.3333333333333	0	0	0	0	0.441501103752759	0	23.6203090507726	0	0	0	0.441501103752759	0	0	0.22075055187638	19.205298013245	14.5695364238411	0	0	0	0	0	4.41501103752759	0	0	0	2.2075055187638	0	0	0	0.22075055187638	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	40	"AWI"	40	782	3377	1853	0	2.30125523012552	0	0	0.209205020920502	0	30.1255230125523	0	0	0	0	0.209205020920502	0	26.1506276150628	0	0	0	1.04602510460251	0	0	0.209205020920502	19.4560669456067	14.4351464435146	0	0	0	0	0	3.34728033472803	0	0	0	2.51046025104602	0	0	0	0	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	44	"AWI"	44	980	3525	2048	0	1.88679245283019	0	0	0.209643605870021	0	32.7044025157233	0.209643605870021	0	0	0	0	0	24.3186582809224	0	0	0	0.628930817610063	0.209643605870021	0	1.25786163522013	19.4968553459119	13.2075471698113	0	0	0	0	0.628930817610063	4.19287211740042	0	0	0	1.0482180293501	0	0	0	0	0	0	0	0
13384	20020	"Lake Ifjord"	70.43333	27.63333	48	"AWI"	48	1098	3737	2255	0	1.53846153846154	0	0	0.384615384615385	0	29.0384615384615	0	0	0	0	0.384615384615385	0	24.0384615384615	0	0	0	1.73076923076923	0.192307692307692	0	0.576923076923077	21.9230769230769	13.6538461538462	0	0	0	0	0.384615384615385	2.30769230769231	0	0	0	3.26923076923077	0	0	0.192307692307692	0.192307692307692	0	0.192307692307692	0	0
