"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13452	20183	"Tišice"	50.23694	14.53278	70	"AWI"	70	585	2124	1399	0.419815281276238	0	5.96137699412259	2.09907640638119	0	0	1.7632241813602	0	0	4.45004198152813	0.755667506297229	0	1.42737195633921	0	0	0	0	0	0.923593618807725	0	7.89252728799328	0.0839630562552477	0.167926112510495	0	0	0	0.251889168765743	0	0.0839630562552477	0	0.419815281276238	0	0	0.167926112510495	0	0	0	0.251889168765743	4.36607892527288	47.9429051217464	0	15.0293870696893	0	0	0	3.6943744752309	0.419815281276238	0	0	0	0.335852225020991	0	0.335852225020991	0	0	0.0839630562552477	0	0.167926112510495	0.503778337531486	0	0
13452	20183	"Tišice"	50.23694	14.53278	80	"AWI"	80	765	2256	1576	3.04990757855823	0	15.8040665434381	0.0924214417744917	0	0	1.75600739371534	0	0	1.1090573012939	0.739371534195933	0	0	0	0	0	0	0	2.40295748613678	0	7.85582255083179	0	0	0	0	0	0.55452865064695	0	0.55452865064695	0	0	0	1.29390018484288	0	0.0924214417744917	0	0	0.369685767097967	2.03327171903882	42.7911275415896	0	14.3253234750462	0	0	0	2.31053604436229	0	0	0	0	0.646950092421442	0	1.47874306839187	0	0	0	0	0	0.646950092421442	0.0924214417744917	0
13452	20183	"Tišice"	50.23694	14.53278	85	"AWI"	85	877	2313	1662	2.92532717474981	0	10.3156274056967	0.153964588144727	0	0	1.84757505773672	0	0	1.69361046959199	0.69284064665127	0	0	0	0	0	0	0	1.77059276366436	0	6.54349499615089	0	0	0	0	0	0.615858352578907	0	0.384911470361817	0	0.0769822940723634	0	0.846805234795997	0	0	0	0	0.153964588144727	2.69438029253272	51.8860662047729	0	13.7028483448807	0	0	0	2.23248652809854	0	0	0	0	0.384911470361817	0	0.69284064665127	0	0	0	0	0	0.384911470361817	0	0
13452	20183	"Tišice"	50.23694	14.53278	90	"AWI"	90	981	2390	1746	2.9810298102981	0	5.32971996386631	0.3613369467028	0	0	2.0776874435411	0	0	2.3486901535682	0.722673893405601	0	0	0.0903342366757001	0	0	0	0	1.2646793134598	0	5.51038843721771	0	0.0903342366757001	0	0	0.0903342366757001	0.722673893405601	0	0.3613369467028	0	0.1806684733514	0	0.5420054200542	0	0	0	0	0.0903342366757001	3.4327009936766	57.542908762421	0	13.4598012646793	0	0	0	2.3486901535682	0	0	0	0	0.1806684733514	0	0	0	0	0	0	0	0.2710027100271	0	0
13452	20183	"Tišice"	50.23694	14.53278	95	"AWI"	95	1094	2456	1835	3.61552028218695	0	6.79012345679012	0.617283950617284	0	0	1.85185185185185	0	0	1.58730158730159	0.529100529100529	0	0.529100529100529	0	0	0	0	0	1.94003527336861	0	5.64373897707231	0	0	0	0	0	0.617283950617284	0	0.17636684303351	0	0.0881834215167548	0	0	0	0	0	0	0.264550264550265	3.43915343915344	55.7319223985891	0	11.7283950617284	0	0	0	2.91005291005291	0	0	0	0	0.705467372134039	0	0.0881834215167548	0	0	0	0	0.17636684303351	0.970017636684303	0	0
13452	20183	"Tišice"	50.23694	14.53278	100	"AWI"	100	1186	2545	1924	4.20098846787479	0	8.23723228995058	0.906095551894563	0	0	1.64744645799012	0	0	0.823723228995058	0.411861614497529	0	0.906095551894563	0.0823723228995058	0	0.0823723228995058	0	0	2.63591433278418	0	5.7660626029654	0	0.0823723228995058	0	0	0	0.658978583196046	0	0	0	0	0.0823723228995058	0.247116968698517	0	0	0	0	0.57660626029654	2.30642504118616	52.4711696869852	0.906095551894563	10.0494233937397	0	0	0	3.54200988467875	0	0	0	0	1.31795716639209	0	0.329489291598023	0	0	0	0	0.494233937397035	1.07084019769358	0.0823723228995058	0.0823723228995058
13452	20183	"Tišice"	50.23694	14.53278	105	"AWI"	105	1317	2595	2008	3.87469084913438	0	8.32646331409728	1.0717230008244	0	0	2.3083264633141	0	0	1.15416323165705	0.659521846661171	0	0.412201154163232	0	0	0	0	0	2.1434460016488	0	5.19373454245672	0	0.0824402308326463	0	0	0	0.412201154163232	0	0	0	0.0824402308326463	0	0	0	0	0	0	0.329760923330585	1.89612530915087	53.9983511953833	0	11.9538334707337	0	0	0	2.72052761747733	0	0	0	0	1.0717230008244	0	1.15416323165705	0	0	0	0	0.247320692497939	0.741962077493817	0.164880461665293	0
13452	20183	"Tišice"	50.23694	14.53278	110	"AWI"	110	1414	2672	2092	3.57142857142857	0	8.23412698412698	1.28968253968254	0	0	2.97619047619048	0	0	1.48809523809524	0.892857142857143	0	0	0	0	0	0	0	1.58730158730159	0.0992063492063492	4.46428571428571	0	0.198412698412698	0	0	0	0.297619047619048	0	0	0	0.0992063492063492	0	0.198412698412698	0	0	0	0	0.0992063492063492	1.48809523809524	53.7698412698413	0	13.6904761904762	0	0	0	1.88492063492063	0	0	0	0	0.793650793650794	0	2.08333333333333	0	0	0	0	0	0.396825396825397	0.396825396825397	0
13452	20183	"Tišice"	50.23694	14.53278	120	"AWI"	120	1603	2817	2262	3.125	0	3.83064516129032	1.00806451612903	0	0	2.72177419354839	0	0	1.20967741935484	0.504032258064516	0	0	0	0	0	0	0	1.20967741935484	0	4.23387096774194	0	0.201612903225806	0	0	0	0.504032258064516	0	0	0	0	0	0	0.201612903225806	0	0	0	0.201612903225806	1.41129032258065	63.4072580645161	0	12.6008064516129	0	0	0	1.71370967741935	0	0	0	0	0.504032258064516	0	1.00806451612903	0	0	0	0	0	0.201612903225806	0.201612903225806	0
13452	20183	"Tišice"	50.23694	14.53278	130	"AWI"	130	1831	2950	2433	2.69382391590013	0	1.31406044678055	0.854139290407359	0	0	2.43101182654402	0	0	1.05124835742444	0.26281208935611	0	0	0	0	0	0.131406044678055	0	0.854139290407359	0	4.00788436268068	0	0.26281208935611	0	0	0	0.657030223390276	0	0	0	0	0	0	0.459921156373193	0	0.0657030223390276	0	0.328515111695138	1.37976346911958	69.9737187910644	0	11.2352168199737	0	0	0	1.51116951379763	0	0	0	0	0.26281208935611	0	0.0657030223390276	0	0	0	0	0	0.131406044678055	0.0657030223390276	0
