"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Anacardiaceae"	"Apiaceae"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Castanea"	"Corylus"	"Ericales"	"Fagus"	"Geraniaceae"	"Ilex"	"Liliaceae"	"Nyssaceae"	"Ostrya.Carpinus"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
2970	3870	"Alsa"	43.11778	-4.01667	30	"AWI"	30	-147	23	-68	0	4.16666666666667	10	0	0	0.833333333333333	5.83333333333333	6.66666666666667	0	0	0.833333333333333	9.16666666666667	29.1666666666667	8.33333333333333	0	0	0	0	0	1.66666666666667	11.6666666666667	0	6.66666666666667	0	0	5	0	0
2970	3870	"Alsa"	43.11778	-4.01667	40	"AWI"	40	-65	465	287	0.595238095238095	9.52380952380952	1.78571428571429	0	0	1.19047619047619	6.54761904761905	9.52380952380952	0	0.595238095238095	0.595238095238095	10.7142857142857	13.6904761904762	23.8095238095238	0	2.97619047619048	0	0	0.595238095238095	2.97619047619048	2.38095238095238	0	8.33333333333333	0	0	0	2.38095238095238	1.78571428571429
2970	3870	"Alsa"	43.11778	-4.01667	50	"AWI"	50	41	1139	522	0	13.2978723404255	3.19148936170213	0.531914893617021	0	0.531914893617021	4.25531914893617	13.2978723404255	0	0	1.06382978723404	4.78723404255319	17.5531914893617	19.1489361702128	0	1.06382978723404	0	0	0	6.38297872340426	7.97872340425532	0	4.25531914893617	0	0	0	1.59574468085106	1.06382978723404
2970	3870	"Alsa"	43.11778	-4.01667	60	"AWI"	60	256	1551	818	0.938967136150235	16.4319248826291	15.4929577464789	0	0	0	4.22535211267606	9.85915492957746	0	0	0	3.75586854460094	14.5539906103286	14.5539906103286	0	0	0.469483568075117	0	0	4.69483568075117	5.16431924882629	0	5.63380281690141	0	0	0	3.28638497652582	0.938967136150235
2970	3870	"Alsa"	43.11778	-4.01667	70	"AWI"	70	497	1928	1133	1.04712041884817	26.1780104712042	0	1.04712041884817	0	0.523560209424084	2.61780104712042	6.80628272251309	1.04712041884817	0	0	2.61780104712042	13.0890052356021	16.2303664921466	0	0	0	0	0	7.85340314136126	11.5183246073298	0	5.75916230366492	0	1.57068062827225	0	0.523560209424084	1.57068062827225
2970	3870	"Alsa"	43.11778	-4.01667	80	"AWI"	80	752	2182	1453	0	31.638418079096	1.69491525423729	1.69491525423729	0	2.82485875706215	1.69491525423729	11.864406779661	4.51977401129944	0	0	3.95480225988701	6.77966101694915	6.77966101694915	0	0.564971751412429	0	0	0	6.77966101694915	6.77966101694915	0.564971751412429	6.77966101694915	0	0.564971751412429	0	4.51977401129944	0
2970	3870	"Alsa"	43.11778	-4.01667	90	"AWI"	90	1014	2453	1781	3.35195530726257	24.0223463687151	6.70391061452514	0	0	0	1.11731843575419	20.1117318435754	0	0	0	7.26256983240224	5.58659217877095	5.58659217877095	0	4.46927374301676	1.11731843575419	0	0.558659217877095	4.46927374301676	4.46927374301676	0	8.37988826815642	0	0	0	2.23463687150838	0.558659217877095
2970	3870	"Alsa"	43.11778	-4.01667	100	"AWI"	100	1299	2669	2095	8.81057268722467	16.2995594713656	22.0264317180617	0	0	0.881057268722467	1.3215859030837	14.0969162995595	0	0	0	12.3348017621145	6.16740088105727	0.881057268722467	0	3.9647577092511	0	0	0	4.84581497797357	3.52422907488987	0.440528634361234	3.08370044052863	0	0	0	0	1.3215859030837
2970	3870	"Alsa"	43.11778	-4.01667	110	"AWI"	110	1650	2873	2408	11.6788321167883	18.2481751824818	21.8978102189781	0	0	0.72992700729927	0.72992700729927	16.0583941605839	0	0	0	10.9489051094891	5.10948905109489	0	0	2.18978102189781	0	0	0	3.64963503649635	1.45985401459854	0	1.45985401459854	0	0	0	0	5.83941605839416
2970	3870	"Alsa"	43.11778	-4.01667	120	"AWI"	120	2119	3027	2723	5.67685589519651	23.1441048034935	34.9344978165939	0	0	0	0	9.60698689956332	2.62008733624454	0	0	7.4235807860262	2.18340611353712	2.18340611353712	0	0	0	0	0	4.80349344978166	1.31004366812227	0	3.05676855895197	0	0	0	0	3.05676855895197
