"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Malvaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Vitaceae"
3068	3999	"Cala'n Porter"	39.87056	4.13139	910	"AWI"	910	5012	5637	5323	0	0	2.10084033613445	1.26050420168067	12.1848739495798	0.420168067226891	1.26050420168067	0	28.1512605042017	0	0	0	0	0	1.68067226890756	0	0	0.420168067226891	4.20168067226891	1.68067226890756	2.52100840336134	0	1.68067226890756	1.68067226890756	0	0	0	2.94117647058824	0	0	0	10.9243697478992	0	0	0.420168067226891	5.46218487394958	0.420168067226891	17.2268907563025	0	0	1.26050420168067	1.26050420168067	0	0	0	0	0.840336134453782	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	920	"AWI"	920	5076	5679	5366	0	0	2.4	1.2	10.4	0	1.2	0	22.4	0	0	0.8	0	0	3.6	0	0	2.8	10.4	2	2.4	0	0.8	0	0	0	0	0.4	0	0	0	6	0	0	0	5.2	0	24.8	0	0	2.4	0.8	0	0	0	0	0	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	930	"AWI"	930	5131	5703	5411	0	0	1	1.66666666666667	7.66666666666667	0	0.666666666666667	1	14.6666666666667	0	0	0	0	0	1	0	0	1.66666666666667	5	0.333333333333333	1	0	0.333333333333333	0.333333333333333	0	0.333333333333333	0	0	0	0	0	29	0	0	0	1	0	26.6666666666667	0	0	2.33333333333333	2.33333333333333	0	0	0	0	1	0	0	0	0	0	1
3068	3999	"Cala'n Porter"	39.87056	4.13139	940	"AWI"	940	5174	5725	5460	0	0	1.90839694656489	1.14503816793893	7.25190839694656	0	0.763358778625954	0.381679389312977	19.4656488549618	0	0	0	0	0	1.14503816793893	0	0	1.52671755725191	4.19847328244275	1.52671755725191	0.381679389312977	0	0.763358778625954	0.381679389312977	0	0	0	0	0.381679389312977	0	0	27.4809160305344	0	0	0	2.29007633587786	0	22.5190839694656	0	0	3.81679389312977	0.381679389312977	0	0	0	0	2.29007633587786	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	950	"AWI"	950	5208	5760	5512	0.338983050847458	0	0.677966101694915	2.03389830508475	3.38983050847458	0	0.677966101694915	1.01694915254237	13.8983050847458	0	0	0	0	0	2.3728813559322	0	0	4.06779661016949	0.677966101694915	0.677966101694915	1.69491525423729	0	0	0	0	0	0	0	0	0	0	31.864406779661	0	0	0	3.05084745762712	0	29.1525423728814	0	0	2.03389830508475	0.677966101694915	0	0	0	0	1.01694915254237	0	0.338983050847458	0	0.338983050847458	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	960	"AWI"	960	5239	5799	5558	0	0	1.99004975124378	0.995024875621891	13.4328358208955	0	0.995024875621891	0.995024875621891	26.3681592039801	0	0	1.49253731343284	0	0	4.97512437810945	0	0	2.48756218905473	3.98009950248756	2.48756218905473	0.995024875621891	0	0	0	0	0.497512437810945	0	0.497512437810945	0	0	0	3.98009950248756	0	0	0	4.97512437810945	0.995024875621891	25.8706467661692	0	0	1.49253731343284	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	970	"AWI"	970	5265	5858	5604	0	0	0.485436893203883	2.9126213592233	12.621359223301	0	0	0.485436893203883	21.8446601941748	0	0	0	0	0	2.9126213592233	0	0	1.45631067961165	4.36893203883495	1.94174757281553	1.45631067961165	0	0	0	0	0	0	0.485436893203883	0	0	0	3.39805825242718	0	0	0	6.31067961165049	0	33.9805825242718	0	0	2.42718446601942	0.970873786407767	0.485436893203883	0	0	0	1.45631067961165	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	980	"AWI"	980	5348	5880	5642	0	0	2.9585798816568	1.18343195266272	15.3846153846154	0	2.9585798816568	0.591715976331361	20.1183431952663	0	0	0	0	0	1.18343195266272	0	0	0	0.591715976331361	2.36686390532544	4.14201183431953	0	0	0	0	1.18343195266272	0	1.18343195266272	0.591715976331361	0	0	21.8934911242604	0	0	0	2.36686390532544	0	14.2011834319527	0	0	1.77514792899408	2.36686390532544	0	0	0	0	2.36686390532544	0	0	0	0	0.591715976331361	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	990	"AWI"	990	5435	5898	5679	1.06951871657754	0	1.06951871657754	0	3.20855614973262	0	0	2.67379679144385	24.0641711229947	0.53475935828877	0	0	0	0	5.3475935828877	0	0	1.06951871657754	0.53475935828877	2.13903743315508	1.06951871657754	0	0.53475935828877	0	0	1.60427807486631	0	0	1.06951871657754	0	0.53475935828877	16.0427807486631	0	0	0	6.95187165775401	0	28.8770053475936	0	0	1.06951871657754	0	0	0	0	0	0	0	0	0	0	0	0.53475935828877
3068	3999	"Cala'n Porter"	39.87056	4.13139	1000	"AWI"	1000	5515	5918	5716	0	0	2.4	1.2	12	0	0.8	0.8	8.4	0.4	0	0.4	0	0	0.4	0	0	1.6	0	0.8	1.6	0.4	0	0	0	0.8	0	2.4	0.4	0	0	31.6	0	0	0.8	2.4	0	25.2	0	0	1.6	2	0	0	0	0.4	0	0	0	0	0.4	0	0.8
3068	3999	"Cala'n Porter"	39.87056	4.13139	1010	"AWI"	1010	5575	5943	5752	0	0	0	3.86473429951691	14.0096618357488	0	0.483091787439614	0.483091787439614	14.0096618357488	0	0	1.44927536231884	0	0	2.89855072463768	0	0	0.483091787439614	0.483091787439614	1.44927536231884	2.89855072463768	0	0	0.483091787439614	0	1.93236714975845	0	3.86473429951691	0.483091787439614	0	0	14.975845410628	0	0	0	6.76328502415459	0	25.6038647342995	0	0	1.44927536231884	0	0	0	0	0	0	0	0	0	0	0	1.93236714975845
3068	3999	"Cala'n Porter"	39.87056	4.13139	1020	"AWI"	1020	5613	5983	5790	0	0	6.18892508143322	1.95439739413681	2.93159609120521	0	4.23452768729642	0.651465798045603	0	3.58306188925081	0	15.9609120521173	0	0	0	0	0	7.16612377850163	0	3.90879478827362	1.95439739413681	0	0	0	0	0	0	14.0065146579805	0.651465798045603	0	0	0.977198697068404	0	0	0.325732899022801	13.6807817589577	0	2.60586319218241	0	0	11.7263843648208	6.18892508143322	0	0	0	0	0.325732899022801	0	0.325732899022801	0	0	0.651465798045603	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1030	"AWI"	1030	5637	6043	5832	0	0	5.0761421319797	0.50761421319797	1.01522842639594	0	3.55329949238579	0	0	0.50761421319797	0	13.1979695431472	0	0	0	0	0	6.09137055837564	0.50761421319797	2.03045685279188	1.52284263959391	0	0	0	0	0	0	20.8121827411168	1.01522842639594	0	0	1.52284263959391	0	0	0	19.7969543147208	0	0.50761421319797	0	0	15.2284263959391	7.10659898477157	0	0	0	0	0	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1040	"AWI"	1040	5660	6085	5860	0	0	4.32276657060519	1.15273775216138	1.72910662824208	0	0.864553314121038	1.15273775216138	0	2.01729106628242	0	17.5792507204611	0	0	0	0	0	6.9164265129683	0	5.76368876080692	2.59365994236311	0	0	0.288184438040346	0	0	0	15.2737752161383	0.576368876080692	0	0	1.72910662824208	0	0	0	15.850144092219	0	0.288184438040346	0	0	8.35734870317003	12.9682997118156	0	0	0	0	0	0	0	0	0.288184438040346	0.288184438040346	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1050	"AWI"	1050	5681	6118	5887	0	0	0.949367088607595	1.26582278481013	6.9620253164557	0	0.949367088607595	0.632911392405063	18.3544303797468	0.632911392405063	0	1.58227848101266	0	0	2.21518987341772	0	0	0	1.58227848101266	2.53164556962025	0.632911392405063	0	1.58227848101266	0	0	0.949367088607595	0	2.84810126582278	0.949367088607595	0	0	18.9873417721519	0	0	1.26582278481013	4.11392405063291	0	28.1645569620253	0	0	0	1.89873417721519	0	0	0	0	0.316455696202532	0	0	0	0	0	0.632911392405063
3068	3999	"Cala'n Porter"	39.87056	4.13139	1100	"AWI"	1100	5749	6375	6006	0	0	3.73134328358209	1.86567164179104	0.746268656716418	0	4.1044776119403	0	0	1.11940298507463	0	23.5074626865672	0	0	0	0	0	5.22388059701492	0	4.85074626865672	2.98507462686567	0	0	0.373134328358209	0	0	0	17.5373134328358	0	0	0	3.73134328358209	0	0	0	15.6716417910448	0	0	0	0	9.70149253731343	4.85074626865672	0	0	0	0	0	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1115	"AWI"	1115	5781	6414	6045	0.526315789473684	0	5	1.31578947368421	1.05263157894737	0	2.36842105263158	0.526315789473684	0	1.05263157894737	0	16.5789473684211	0	0	0.526315789473684	0	0	9.21052631578947	0.789473684210526	3.94736842105263	2.36842105263158	0	0	1.57894736842105	0.263157894736842	0	0	15.7894736842105	1.05263157894737	0	0	2.63157894736842	0	0	0.789473684210526	12.3684210526316	0.526315789473684	1.05263157894737	0	0	11.3157894736842	6.31578947368421	0	0	0	0	0.263157894736842	0	0	0	0.263157894736842	0.263157894736842	0.263157894736842
3068	3999	"Cala'n Porter"	39.87056	4.13139	1130	"AWI"	1130	5802	6461	6083	0.227790432801822	0	2.27790432801822	1.59453302961276	1.36674259681093	0.227790432801822	1.13895216400911	0.455580865603645	0	1.36674259681093	0	29.3849658314351	0.227790432801822	0	0	0	0	7.51708428246014	0.227790432801822	2.96127562642369	2.96127562642369	0	0	1.13895216400911	0	0	0	15.4897494305239	1.13895216400911	0	0	1.13895216400911	0	0	0.911161731207289	9.11161731207289	0	0.683371298405467	0	0	10.0227790432802	7.74487471526196	0	0	0	0	0.227790432801822	0	0	0	0.227790432801822	0.227790432801822	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1145	"AWI"	1145	5816	6533	6117	0.324675324675325	0	2.11038961038961	2.11038961038961	1.62337662337662	0	2.11038961038961	0.162337662337662	0	0.974025974025974	0.162337662337662	23.7012987012987	0	0	0	0	0	4.70779220779221	0.649350649350649	2.5974025974026	1.2987012987013	0	0	0	0	0	0	31.8181818181818	0.974025974025974	0	0	1.62337662337662	0	0	0.162337662337662	9.25324675324675	0	0	0	0	8.27922077922078	4.87012987012987	0	0	0	0	0	0	0	0	0.162337662337662	0.324675324675325	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1160	"AWI"	1160	5849	6579	6156	0.160513643659711	0	1.76565008025682	1.12359550561798	2.24719101123596	0	0.321027287319422	0.160513643659711	3.37078651685393	0.642054574638844	0.160513643659711	0.963081861958266	0	0	0	0	0	0.963081861958266	0.160513643659711	0.642054574638844	0.963081861958266	0	0.160513643659711	0.321027287319422	0	0	0	0.802568218298555	0.160513643659711	0.160513643659711	0	63.2423756019262	0	0	0.321027287319422	2.72873194221509	0	8.98876404494382	0	0	3.04975922953451	4.97592295345104	0	0	0	0	0	0	0	0	0.160513643659711	0.321027287319422	0.963081861958266
3068	3999	"Cala'n Porter"	39.87056	4.13139	1175	"AWI"	1175	5880	6618	6195	0	0	6	4.85714285714286	3.42857142857143	0.571428571428571	0.857142857142857	0.285714285714286	7.42857142857143	0.285714285714286	0.571428571428571	12	0	0	0	0	0	4.28571428571429	1.14285714285714	0.857142857142857	2	0	0.285714285714286	1.14285714285714	0	0	0	10.5714285714286	0.571428571428571	0	0	9.14285714285714	0	0	0.571428571428571	12	0.285714285714286	1.42857142857143	0	0	11.4285714285714	7.14285714285714	0	0	0	0	0	0	0	0	0	0.571428571428571	0.285714285714286
3068	3999	"Cala'n Porter"	39.87056	4.13139	1190	"AWI"	1190	5900	6676	6236	0	0	2.44755244755245	0.699300699300699	8.74125874125874	0	0.699300699300699	0	6.29370629370629	0.34965034965035	0	0	0.34965034965035	0	0	0	0	1.3986013986014	0.34965034965035	0.34965034965035	0.699300699300699	0	0.699300699300699	0	0	0	0	1.04895104895105	0	0	0	55.9440559440559	0	0	0.34965034965035	0.699300699300699	0	10.4895104895105	0	0	2.0979020979021	4.1958041958042	0	0	0	0	0.699300699300699	0	0	0	0.34965034965035	0	1.04895104895105
3068	3999	"Cala'n Porter"	39.87056	4.13139	1205	"AWI"	1205	5916	6740	6274	0	0	4.30379746835443	0.759493670886076	2.27848101265823	0	3.54430379746835	0	0	1.51898734177215	0.253164556962025	28.8607594936709	0.759493670886076	0	0.253164556962025	0	0	6.83544303797468	0.253164556962025	2.0253164556962	2.53164556962025	0	0.253164556962025	0.253164556962025	0	0	0	6.58227848101266	0.759493670886076	0.253164556962025	0	1.26582278481013	0	0	0.253164556962025	13.6708860759494	0.506329113924051	0.506329113924051	0	0	10.379746835443	10.6329113924051	0	0	0	0	0.253164556962025	0	0	0	0.253164556962025	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1220	"AWI"	1220	5955	6780	6313	0	0	4.23452768729642	1.30293159609121	1.95439739413681	0	1.95439739413681	1.62866449511401	13.3550488599349	1.62866449511401	0	14.6579804560261	0	0	0.325732899022801	0	0	7.16612377850163	0.651465798045603	4.56026058631922	4.56026058631922	0	0.651465798045603	0	0	0	0	8.79478827361564	1.30293159609121	0	0	0.651465798045603	0	0	0	18.2410423452769	0.325732899022801	0.325732899022801	0	0	4.88599348534202	5.86319218241042	0.325732899022801	0	0	0	0.651465798045603	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1235	"AWI"	1235	5990	6826	6352	0.227272727272727	0	2.72727272727273	0.909090909090909	2.04545454545455	0	1.36363636363636	0	0	1.36363636363636	0	35.4545454545455	0	0	0.227272727272727	0	0	5.22727272727273	0	1.36363636363636	1.81818181818182	0	0.227272727272727	0	0	0	0	14.3181818181818	1.59090909090909	0	0	2.27272727272727	0	0	0	10.2272727272727	0	0.454545454545455	0	0	10	6.81818181818182	0	0	0	0	0.681818181818182	0	0	0	0	0.681818181818182	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1250	"AWI"	1250	6017	6866	6391	0	0	4.24107142857143	0.446428571428571	2.23214285714286	0	1.78571428571429	0.223214285714286	5.35714285714286	0.669642857142857	0	39.9553571428571	0	0	0.446428571428571	0	0	8.70535714285714	0	3.57142857142857	3.125	0	0	0.446428571428571	0	0	0	10.0446428571429	0.669642857142857	0	0	2.23214285714286	0	0	0	3.57142857142857	0	0.892857142857143	0	0	5.13392857142857	4.46428571428571	0	0.446428571428571	0	0	0.669642857142857	0	0	0	0.223214285714286	0.446428571428571	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1265	"AWI"	1265	6036	6909	6429	0	0	3.32326283987915	1.51057401812689	1.51057401812689	0	2.7190332326284	0	0	3.32326283987915	0	31.7220543806647	0	0	0	0	0	10.2719033232628	0	2.7190332326284	1.81268882175227	0	0.604229607250755	0.906344410876133	0	0	0	7.25075528700906	0.604229607250755	0	0	1.20845921450151	0	0	0	5.74018126888217	0	0.604229607250755	0	0	11.178247734139	11.4803625377643	0	0	0	0	0.302114803625378	0	0	0.604229607250755	0	0.604229607250755	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1280	"AWI"	1280	6072	6941	6465	0.301204819277108	0	4.81927710843374	1.50602409638554	2.10843373493976	0	0	0	0	0	0.301204819277108	30.421686746988	0	0	0	0	0	9.93975903614458	0.301204819277108	3.01204819277108	1.80722891566265	0	0.602409638554217	0	0	0	0	22.289156626506	0.903614457831325	0	0	0.602409638554217	0	0	0.301204819277108	9.03614457831325	0.903614457831325	0.903614457831325	0	0	1.80722891566265	6.32530120481928	0	0	0	0	0	0.301204819277108	0	0.602409638554217	0.301204819277108	0.301204819277108	0.301204819277108
3068	3999	"Cala'n Porter"	39.87056	4.13139	1295	"AWI"	1295	6107	6968	6502	0	0	3.3112582781457	1.98675496688742	2.64900662251656	0	0.662251655629139	0	0	1.32450331125828	0	31.1258278145695	0	0	0	0	0	7.6158940397351	0.993377483443709	2.98013245033113	0.662251655629139	0	0	0.33112582781457	0	0	0	17.5496688741722	1.98675496688742	0	0	1.65562913907285	0.662251655629139	0	0	8.27814569536424	0	0.662251655629139	0	0	4.96688741721854	9.60264900662252	0	0	0	0	0	0	0	0	0	0.33112582781457	0.662251655629139
3068	3999	"Cala'n Porter"	39.87056	4.13139	1310	"AWI"	1310	6135	7019	6539	0	0	0.980392156862745	0.980392156862745	4.90196078431373	0	1.7156862745098	0.245098039215686	0	1.22549019607843	0	59.0686274509804	0	0	0	0	0	1.7156862745098	0.245098039215686	2.94117647058824	0.735294117647059	0	0.490196078431373	0	0	0.245098039215686	0	10.5392156862745	2.20588235294118	0	0	3.18627450980392	0.245098039215686	0	0	3.67647058823529	0	0	0	0	0.735294117647059	3.43137254901961	0	0	0	0	0	0	0	0.490196078431373	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1325	"AWI"	1325	6156	7074	6574	0	0	2.84900284900285	0.284900284900285	3.13390313390313	0	1.99430199430199	0.284900284900285	0	0.284900284900285	0	33.9031339031339	0	0	0	0	0	5.41310541310541	0.284900284900285	3.13390313390313	6.26780626780627	0	0.284900284900285	0.854700854700855	0	0	0	13.6752136752137	1.42450142450142	0	0	2.56410256410256	0	0	0	8.83190883190883	0	0.284900284900285	0	0	4.84330484330484	8.54700854700855	0	0	0	0	0.284900284900285	0	0	0.284900284900285	0.284900284900285	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1340	"AWI"	1340	6191	7111	6615	0	0.248138957816377	2.72952853598015	0.248138957816377	1.73697270471464	0	1.48883374689826	0.248138957816377	0	1.24069478908189	0	33.4987593052109	0	0	0	0	0	8.18858560794045	0	2.97766749379653	1.98511166253102	0	0.992555831265509	0	0	0	0	15.136476426799	1.98511166253102	0.248138957816377	0	0.992555831265509	0	0	0.248138957816377	7.44416873449131	0	0.744416873449132	0	0	9.18114143920596	7.69230769230769	0	0.248138957816377	0	0.248138957816377	0	0	0	0	0.248138957816377	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1355	"AWI"	1355	6230	7144	6654	0	0	1.77935943060498	0.355871886120996	2.49110320284698	0	0.355871886120996	0	0	0	0	66.1921708185053	0	0	0	0	0	3.20284697508897	0	2.13523131672598	0.355871886120996	0	0.355871886120996	0	0	0	0	10.6761565836299	1.06761565836299	0	0	0.711743772241993	0	0	0	3.20284697508897	0	0	0	0	2.13523131672598	3.91459074733096	0	0	0	0	0	0	0	0.355871886120996	0.355871886120996	0	0.355871886120996
3068	3999	"Cala'n Porter"	39.87056	4.13139	1370	"AWI"	1370	6257	7188	6692	0	0	0.69204152249135	9.68858131487889	2.42214532871972	0	0.69204152249135	0	0	0.346020761245675	0	60.5536332179931	0	0	0	0	0	4.84429065743945	1.03806228373702	0.69204152249135	0.69204152249135	0	0	0	0	0	0	6.9204152249135	1.03806228373702	0	0	0.69204152249135	0	0	0	4.49826989619377	0	0	0	0	2.07612456747405	3.11418685121107	0	0	0	0	0	0	0	0	0	0	0
3068	3999	"Cala'n Porter"	39.87056	4.13139	1400	"AWI"	1400	6324	7278	6769	0.311526479750779	0	1.86915887850467	0.623052959501558	6.23052959501558	0	2.18068535825545	0	0	0.934579439252336	0	61.3707165109034	0	0	0	0	0	7.16510903426791	0.623052959501558	2.18068535825545	0.623052959501558	0	0.623052959501558	0	0	0	0	1.55763239875389	0.934579439252336	0	0	0.311526479750779	0	0	0	5.60747663551402	0.311526479750779	0.311526479750779	0	0	1.24610591900312	4.3613707165109	0	0	0	0	0	0	0	0.623052959501558	0	0	0
