"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3272	4249	"Hobbs Lot March"	52.58592	0.07036	99	"AWI"	99	1834	2287	2104	0	11.6504854368932	29.126213592233	0	0.485436893203883	0	1.45631067961165	0	5.8252427184466	0	0	0	0	0	13.5922330097087	0	12.1359223300971	0	0	0	0.485436893203883	0	1.94174757281553	0	0	0	0	0	0	1.94174757281553	0	0	0	0	0	0	0	16.9902912621359	0	0	0	0	0	1.94174757281553	0	0	0	0	0	0	0.970873786407767	1.45631067961165	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	101	"AWI"	101	1886	2295	2120	0	22.8723404255319	17.0212765957447	0	1.59574468085106	0	0	0	3.72340425531915	0	0	0	0	0	15.4255319148936	0	10.6382978723404	0	0.531914893617021	0	0	0	0.531914893617021	0	0	0	0	0	0	0.531914893617021	0	0	0	0	0	0	0	18.6170212765957	0	0	0	0.531914893617021	0	5.85106382978723	0	0	0.531914893617021	0	0	0	0.531914893617021	0.531914893617021	0.531914893617021	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	103	"AWI"	103	1929	2302	2139	0	24.1071428571429	14.2857142857143	0	3.57142857142857	0	0	0	4.46428571428571	0	0	0	0	0	19.6428571428571	0	8.92857142857143	0	0	0	0	0	0	0	0	0	0	0	0	2.67857142857143	0	0	0	0.892857142857143	0	0	0	16.0714285714286	0	0	0	0.892857142857143	0	3.57142857142857	0	0	0	0	0	0	0.892857142857143	0	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	104	"AWI"	104	1951	2309	2148	0	57.2815533980583	0.647249190938511	0	2.26537216828479	0	0	0	0.970873786407767	0	0	0	0	0	6.14886731391586	0	5.50161812297735	0	0.970873786407767	0	0.647249190938511	0	0.323624595469256	0	0	0	0	0	0	0.647249190938511	0	0	10.0323624595469	0	0	0	0	5.17799352750809	0	0	0	0.323624595469256	0	8.7378640776699	0.323624595469256	0	0	0	0	0	0	0	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	105	"AWI"	105	1970	2314	2158	0	50.8	4	0	2.8	0	0.8	0	1.6	0	0	0	0	0	6.8	0	9.6	0	0	0	0	0	1.2	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	6.4	0.4	0	0	0.4	0	14	0	0	0	0	0.4	0	0	0.4	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	106	"AWI"	106	1986	2318	2168	0	52.2193211488251	3.39425587467363	0	1.0443864229765	0	0	0	1.56657963446475	0	0	0	0	0	4.96083550913838	0	5.74412532637076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4490861618799	0	0	0	0	4.43864229765013	0	0	0	0	0	9.66057441253264	0	0	0	0.261096605744125	0	0	0	0.261096605744125	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	107	"AWI"	107	2000	2324	2178	0	54.8571428571429	3.71428571428571	0	2	0	0.285714285714286	0	1.42857142857143	0	0	0	0	0	4.57142857142857	0	2.85714285714286	0	0.285714285714286	0	0	0	0.571428571428571	0	0	0	0	0	0	0.857142857142857	0	0	13.7142857142857	0	0	0	0	6.28571428571429	0	0	0	0.285714285714286	0	7.71428571428571	0.285714285714286	0	0	0	0	0	0	0.285714285714286	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	109	"AWI"	109	2024	2339	2197	0	36.9318181818182	1.70454545454545	0	1.70454545454545	0	0	0	4.54545454545455	0	0	0	0	0	11.9318181818182	0	3.97727272727273	0	0	0	0	0	0.568181818181818	0	0	0	0	0.568181818181818	0	0	0	0	13.0681818181818	0	0	0	0	9.65909090909091	0.568181818181818	0	0	0.568181818181818	0	13.6363636363636	0	0	0	0	0	0	0	0.568181818181818	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	111	"AWI"	111	2057	2355	2216	0	52.7696793002915	0	0	1.16618075801749	0.583090379008746	0.291545189504373	0	2.04081632653061	0	0	0	0	0	7.28862973760933	0.291545189504373	10.2040816326531	0	0	0	0.583090379008746	0	0.583090379008746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45481049562682	0	0	0	0.291545189504373	0	13.7026239067055	0	0	0	0	0	0	0.291545189504373	1.45772594752187	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	113	"AWI"	113	2085	2369	2235	0	49.079754601227	0.920245398773006	0	3.98773006134969	0	0	0	2.45398773006135	0	0	0	0	0	6.13496932515337	0	13.4969325153374	0	0	0	0	0	0	0	0	0	0	0	0	0.306748466257669	0	0	0	0	0	0	0	6.74846625766871	0	0	0	1.84049079754601	0	13.4969325153374	0	0	0	0.306748466257669	0	0	0	1.22699386503067	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	115	"AWI"	115	2112	2393	2254	0	46.900269541779	0.808625336927224	0	2.15633423180593	0	0.539083557951483	0	2.15633423180593	0	0	0	0	0	7.8167115902965	0	7.54716981132075	0	0	0	0.269541778975741	0	0	0	0	0	0	0	0	0.269541778975741	0	0	11.5902964959569	0	0	0	0	7.27762803234501	0.539083557951483	0	0	2.96495956873315	0	9.1644204851752	0	0	0	0	0	0	0	0	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	117	"AWI"	117	2135	2420	2274	0	58.9385474860335	0.279329608938547	0	0.279329608938547	0	0.279329608938547	0	1.11731843575419	0	0	0	0	0	7.82122905027933	0	5.8659217877095	0	0	0	0	0	0	0	0	0	0.279329608938547	0	0	0	0	0	6.98324022346369	0	0	0	0	9.77653631284916	0	0	0	0	0	7.54189944134078	0	0	0	0	0	0	0.279329608938547	0.558659217877095	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	119	"AWI"	119	2150	2451	2294	0	41.0179640718563	0.598802395209581	0	0.598802395209581	0	0	0	0.898203592814371	0	0	0	0	0	3.2934131736527	0	14.9700598802395	0	0	0	0	0	0.898203592814371	0	0	0	0	0	0	0	0	0	11.0778443113772	0	0	0	0	8.68263473053892	0	0	0	0	0	17.3652694610778	0.29940119760479	0	0	0	0	0	0	0.29940119760479	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	120	"AWI"	120	2167	2463	2304	0	5.77507598784195	0	0	0.303951367781155	0.303951367781155	0	0	1.82370820668693	0	0	0	0	0	2.43161094224924	0	72.0364741641337	0	0	0	0	0	0	0	0	0	0.303951367781155	0	0	0	0	0	0	0	0	0	0	8.20668693009119	0	0	0	0.911854103343465	0	7.29483282674772	0	0	0.303951367781155	0	0	0	0	0.303951367781155	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	121	"AWI"	121	2185	2474	2315	0	3.64741641337386	1.21580547112462	0	0.303951367781155	0	0.60790273556231	0	0.303951367781155	0	0	0	0	0	2.73556231003039	0	52.5835866261398	0	0	0	0.303951367781155	0	0.303951367781155	0	0	0	0	0.303951367781155	0	0	0	0	14.8936170212766	0	0	0	0	11.854103343465	0	0	0	4.25531914893617	0	6.38297872340426	0	0	0	0	0	0	0	0.303951367781155	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	123	"AWI"	123	2212	2504	2338	0	8	2.4	0	0	0.8	0	0	0	0	0	0	0	0	4.8	0	42.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4	1.6	0	0	1.6	0	9.6	0	0	0	0	0	0	0	0	0	0
3272	4249	"Hobbs Lot March"	52.58592	0.07036	125	"AWI"	125	2235	2544	2358	0	1.63934426229508	0.983606557377049	0	0	0.327868852459016	0	0	0.327868852459016	0	0	0	0	0	2.62295081967213	0	20	0	0	0	0	0	0.327868852459016	0	0	0	0	0	0	0	0	0	67.2131147540984	0	0	0	0	5.24590163934426	0	0	0	0	0	0.655737704918033	0	0	0	0	0	0	0.327868852459016	0.327868852459016	0	0
