"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Solanaceae"	"Tilia"	"Ulmus"	"Urticaceae"
13398	20065	"Leerdam"	51.88806	5.07556	70	"AWI"	70	1907	2278	2122	0.0956937799043062	0	34.5454545454545	0.287081339712919	0	0	0.191387559808612	0	0.669856459330144	12.3444976076555	0	0	0	0	0.669856459330144	31.3875598086124	0	0	0.478468899521531	0	0	0	0.0956937799043062	0	0	0	0	2.29665071770335	0	0	0	0	12.4401913875598	0	0	1.24401913875598	0	3.25358851674641	0	0	0	0	0
13398	20065	"Leerdam"	51.88806	5.07556	74	"AWI"	74	1948	2313	2160	0	0.12453300124533	56.2889165628892	0.37359900373599	0	0	0.24906600249066	0	1.74346201743462	12.3287671232877	0	0	0	0	0.99626400996264	8.59277708592777	0	0	2.11706102117061	0	0.49813200498132	0	0	0.24906600249066	0	0.12453300124533	0.37359900373599	2.11706102117061	0	0	0	0	7.34744707347447	0	0	1.2453300124533	0	4.48318804483188	0	0	0.37359900373599	0	0.37359900373599
13398	20065	"Leerdam"	51.88806	5.07556	78	"AWI"	78	1987	2348	2197	0	0.354819633353046	17.6227084565346	0.473092844470727	0	0	0	0	0.473092844470727	5.67711413364873	0	0	0	0	0.591366055588409	10.8811354228267	0	0	0.827912477823773	0	0.354819633353046	0	0.118273211117682	0	0	0.118273211117682	0.118273211117682	1.5966883500887	0	50.6209343583678	0	0	6.97811945594323	0.354819633353046	0	0.709639266706091	0.473092844470727	1.53755174452986	0	0	0	0.118273211117682	0
13398	20065	"Leerdam"	51.88806	5.07556	82	"AWI"	82	2025	2384	2236	0.0572737686139748	0	34.0588010691103	0.11454753722795	0	0.0381825124093165	0.152730049637266	0	1.26002290950745	0.954562810232913	0	0	0	0	1.68003054600993	1.98549064528446	0	0	1.94730813287514	0	0.0381825124093165	0	0.0381825124093165	0	0	0.0381825124093165	0	1.08820160366552	0	50.4009163802978	0	0.0381825124093165	3.51279114165712	0	0	0.572737686139748	0.190912562046583	1.48911798396334	0	0.0381825124093165	0.0763650248186331	0.190912562046583	0.0381825124093165
13398	20065	"Leerdam"	51.88806	5.07556	86	"AWI"	86	2064	2423	2274	0.0117041198501873	0	31.25	0.0936329588014981	0	0	0.0468164794007491	0	0.749063670411985	2.94943820224719	0	0	0	0	0.561797752808989	1.3810861423221	0	0	2.01310861423221	0	0.0234082397003745	0	0.936329588014981	0	0	0	0.0117041198501873	0.608614232209738	0	53.4176029962547	0	0	1.75561797752809	0	0	1.80243445692884	0.374531835205993	1.82584269662921	0	0.0936329588014981	0.0234082397003745	0.0702247191011236	0
13398	20065	"Leerdam"	51.88806	5.07556	90	"AWI"	90	2104	2460	2313	0	0	30.8744361996217	0.116397497453805	0	0	0.0872981230903535	0	1.10577622581115	3.11363305688928	0	0	0	0	1.33857122071875	1.86235995926088	0.72748435908628	0	1.74596246180707	0	0.145496871817256	0	0.407391241088317	0	0	0	0.0290993743634512	0.538338425723847	0.145496871817256	47.3446820893351	0	0	1.97875745671468	0	0	4.39400552888113	0.698384984722828	3.14273243125273	0	0	0.0290993743634512	0.145496871817256	0.0290993743634512
13398	20065	"Leerdam"	51.88806	5.07556	94	"AWI"	94	2141	2499	2351	0	0	21.2408990186768	0.126622348844571	0	0.0316555872111428	0.0633111744222855	0	0.886356441911997	2.78569167458056	0	0	0	0	1.74105729661285	3.00728078505856	0	0	1.86767964545742	0	0.0633111744222855	0	0.0316555872111428	0	0	0.0316555872111428	0	0.506489395378284	0	62.741373852485	0	0	1.99430199430199	0	0	0.56980056980057	0.221589110477999	1.83602405824628	0	0	0.0316555872111428	0.158277936055714	0.0633111744222855
13398	20065	"Leerdam"	51.88806	5.07556	96	"AWI"	96	2158	2518	2369	0	0.0445632798573975	30.1693404634581	0.222816399286988	0	0.133689839572192	0.17825311942959	0	0.980392156862745	1.60427807486631	0	0	0	0	1.55971479500891	2.49554367201426	0	0	1.47058823529412	0.0445632798573975	0.133689839572192	0	0.222816399286988	0.0445632798573975	0	0.0445632798573975	0	0.757575757575758	0.17825311942959	54.1889483065954	0	0	2.71836007130125	0	0	0.89126559714795	0	1.7379679144385	0	0	0.089126559714795	0.089126559714795	0
13398	20065	"Leerdam"	51.88806	5.07556	98	"AWI"	98	2177	2536	2388	0.047192071731949	0.0314613811546327	27.8433223218499	0.157306905773163	0	0.0314613811546327	0.0629227623092654	0	0.597766241938021	3.55513607047349	0	0	0	0.0314613811546327	1.28991662733994	2.26521944313355	0	0	1.76183734465943	0	0.0314613811546327	0	0.0629227623092654	0	0	0	0.0314613811546327	0.47192071731949	0	56.6934088406481	0	0	2.32814220544282	0	0	0.440459336164858	0	1.95060563158723	0	0.0314613811546327	0.0943841434638981	0.157306905773163	0.0314613811546327
13398	20065	"Leerdam"	51.88806	5.07556	102	"AWI"	102	2215	2575	2426	0	0.0828958275766786	22.1884498480243	0.193423597678917	0	0	0.138159712627798	0	0.580270793036751	2.51450676982592	0	0	0	0	0.967117988394584	1.90660403426361	0	0	1.38159712627798	0	0.110527770102238	0	0.0828958275766786	0	0	0.0276319425255595	0.0552638850511191	0.773694390715667	0.193423597678917	64.741641337386	0	0	1.98949986184029	0	0	0.663166620613429	0	1.21580547112462	0	0	0.0552638850511191	0.110527770102238	0.0276319425255595
