"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15904	24481	"La Guérivière"	46.96361	-0.91917	75	"AWI"	75	1561	4514	2899	0	0	5	4	32	1	1	0	8	0	2	0	0	0	2	0	0	0	10	4	0	0	2	0	2	0	0	0	0	0	9	0	2	0	0	0	10	3	0	0	0	0	0	0	13	0	0	0	0	0	40	0	0	0	3	0	2	0	1	0	0	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	100	"AWI"	100	2433	5403	3922	0	0	19	3	2	0	0	0	2	0	2	0	1	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	9	0	0	0	0	1	0	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	105	"AWI"	105	2592	5621	4114	0	0	75	1	21	0	0	0	7	0	0	0	0	0	0	0	0	0	11	6	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	2	23	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	110	"AWI"	110	2806	5776	4334	0	0	0	0	29	0	3	0	9	0	0	0	2	0	0	0	0	0	2	12	0	0	0	0	0	1	0	0	0	0	16	0	1	0	0	0	22	0	0	0	0	0	3	0	0	4	0	0	2	0	44	0	0	0	4	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	115	"AWI"	115	2953	5992	4539	0	0	19	2	21	0	2	0	11	0	0	0	0	0	0	0	0	0	8	21	0	0	0	0	0	2	0	1	0	0	7	0	0	0	0	0	15	0	0	0	0	0	0	0	1	7	0	0	0	0	20	0	0	0	0	0	6	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	140	"AWI"	140	3942	6934	5583	0	0	0	0	47	0	3	0	13	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	50	1	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	150	"AWI"	150	4412	7234	6001	0	0	0	0	18	0	1	0	9	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	17	0	0	0	0	0	0	0	3	4	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	155	"AWI"	155	4607	7377	6217	0	0	2	0	20	0	3	0	6	0	2	0	0	0	0	0	0	0	5	16	0	0	0	0	0	0	0	0	0	0	10	0	1	1	0	1	40	0	0	0	0	0	4	0	4	0	0	0	0	11	11	0	0	0	0	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	160	"AWI"	160	4886	7484	6418	0	0	0	1	39	0	0	0	6	0	3	1	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	6	0	0	0	0	0	3	0	1	0	0	0	0	0	28	0	0	0	0	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	180	"AWI"	180	5930	7943	7249	0	0	2	0	12	0	0	0	4	0	0	0	1	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	16	1	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	200	"AWI"	200	7504	8291	7992	0	0	2	0	18	0	2	0	2	0	0	0	0	0	0	0	0	0	48	9	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	12	1	0	19	0	0	0	1	0	2	0	0	1	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	205	"AWI"	205	7970	8378	8176	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	210	"AWI"	210	8101	8715	8365	0	0	3	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	182	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	215	"AWI"	215	8176	9062	8528	0	0	2	2	3	0	2	0	1	0	2	0	0	0	0	0	0	0	156	8	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	1	9	1	0	0	0	0	0	0	29	0	0	0	1	0	1	0	0	0	0	0	3	2	0	2	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	220	"AWI"	220	8225	9501	8683	0	0	0	3	2	0	0	0	0	0	1	2	0	0	0	0	0	0	190	2	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	2	0	0	0	1	0	0	17	0	0	0	0	0	1	0	0	0	1	0	2	1	1	1	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	225	"AWI"	225	8348	9684	8871	0	0	1	5	1	0	0	0	2	0	0	0	0	0	0	0	0	0	200	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3	1	0	6	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	230	"AWI"	230	8431	9862	9060	0	1	2	0	4	0	2	0	1	0	1	0	0	0	1	0	0	0	215	1	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	10	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	235	"AWI"	235	8538	10100	9240	0	0	1	1	6	0	2	0	0	0	1	0	1	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	240	"AWI"	240	8702	10189	9430	0	1	0	0	2	0	2	0	3	0	1	0	0	0	0	0	0	0	220	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	1	0	0	0	0	0	0	28	0	0	0	0	2	0	0	0	0	1	0	2	0	1	1	0	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	245	"AWI"	245	8795	10329	9624	0	0	2	1	5	0	1	0	0	0	0	0	0	0	1	0	0	0	170	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	42	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	250	"AWI"	250	9036	10465	9813	0	0	0	0	7	0	2	0	2	0	0	1	0	0	1	0	0	0	152	1	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	255	"AWI"	255	9227	10549	10014	0	0	2	0	10	0	0	0	2	0	0	2	0	0	1	0	0	0	180	2	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	18	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	2	0	2	3	1	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	260	"AWI"	260	9372	10711	10218	0	1	0	1	3	0	2	0	0	0	2	1	0	0	0	0	0	0	195	3	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	1	2	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	4	0	2	2	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	265	"AWI"	265	9800	10764	10379	0	1	0	2	5	1	3	0	1	0	0	0	0	0	0	0	0	0	172	3	0	0	0	0	0	0	0	0	0	0	16	0	1	0	1	1	9	0	0	0	0	0	0	0	36	0	0	0	0	5	0	0	0	0	1	0	3	0	2	3	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	270	"AWI"	270	10142	10846	10542	0	0	0	0	17	0	2	0	2	0	0	0	0	0	2	0	0	0	129	4	0	0	0	0	0	0	1	0	0	0	11	0	2	0	1	0	7	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	1	0	0	2	0	1	2	1	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	275	"AWI"	275	10284	10958	10678	0	0	1	2	31	0	13	0	11	0	0	1	0	0	0	0	0	0	33	2	0	0	0	0	1	0	0	0	0	0	13	0	1	0	0	0	7	0	0	0	0	0	3	0	65	0	0	0	0	4	2	0	0	0	1	0	4	0	0	2	1	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	280	"AWI"	280	10360	11009	10737	0	1	0	1	38	0	6	0	10	0	0	1	0	0	0	0	0	0	7	0	0	0	1	0	0	1	0	0	0	0	40	0	2	0	0	0	15	0	0	0	0	0	0	0	27	0	0	0	0	4	1	0	0	0	2	0	2	0	1	1	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	285	"AWI"	285	10413	11090	10797	0	1	0	2	49	0	5	0	15	1	0	0	0	0	0	0	0	0	3	3	0	0	1	0	2	0	0	0	0	0	7	0	1	0	0	0	31	0	0	0	0	0	4	0	19	0	1	0	1	3	4	1	0	0	1	0	2	0	0	0	2	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	290	"AWI"	290	10481	11146	10850	1	0	0	1	56	0	11	0	7	2	0	2	0	0	2	0	0	1	6	6	0	0	1	0	1	0	0	0	0	0	13	0	0	0	0	0	35	0	0	0	0	0	5	0	9	4	0	0	1	0	6	0	0	0	0	0	2	1	0	1	2	2	1
15904	24481	"La Guérivière"	46.96361	-0.91917	295	"AWI"	295	10542	11203	10905	0	1	0	2	48	0	5	0	8	2	2	1	0	0	2	0	0	2	10	4	0	0	2	0	0	0	0	2	0	0	21	0	0	0	0	0	32	1	0	0	0	0	2	0	2	3	0	0	2	0	3	0	0	0	2	0	3	0	0	1	2	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	300	"AWI"	300	10609	11272	10957	0	2	0	2	60	0	7	0	9	2	1	2	0	0	2	0	0	0	2	25	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	20	0	0	0	0	0	4	0	2	4	0	0	1	0	0	1	0	0	0	0	2	0	0	0	2	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	305	"AWI"	305	10674	11315	11011	0	1	0	2	42	0	13	0	7	2	2	1	0	0	1	0	0	0	3	5	0	0	0	0	1	0	2	0	0	0	17	0	0	0	1	0	16	1	0	0	0	0	5	0	2	0	0	0	0	7	6	0	0	0	0	0	3	0	0	0	2	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	310	"AWI"	310	10743	11379	11064	0	0	0	1	47	0	5	0	9	0	0	0	0	0	1	0	0	0	2	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	30	2	0	0	0	0	0	0	1	3	0	0	1	0	10	0	0	0	2	0	1	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	315	"AWI"	315	10821	11437	11124	0	2	0	2	34	0	10	0	14	1	0	0	0	0	2	0	4	0	6	19	0	0	2	0	0	0	0	2	0	0	6	0	2	0	0	0	33	0	3	0	0	0	5	1	0	4	0	0	2	0	10	0	0	0	3	0	3	0	0	0	1	0	1
15904	24481	"La Guérivière"	46.96361	-0.91917	320	"AWI"	320	10901	11490	11186	0	0	0	0	19	0	2	0	6	0	1	0	0	0	2	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	25	0	0	0	0	0	0	0	2	0	0	0	1	0	31	0	0	0	0	0	5	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	325	"AWI"	325	10952	11569	11244	0	0	0	2	20	0	1	0	4	0	2	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	1	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	330	"AWI"	330	11057	11614	11302	0	0	0	2	14	0	2	0	2	0	1	1	0	0	3	0	0	0	2	8	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	24	1	0	0	0	0	0	0	2	0	0	8	0	0	100	0	0	0	1	0	4	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	335	"AWI"	335	11131	11676	11360	0	0	0	3	39	0	3	0	6	0	2	0	0	0	2	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	9	0	2	0	0	0	38	1	0	0	0	0	0	0	0	0	0	22	1	0	45	0	0	0	0	0	3	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	340	"AWI"	340	11204	11741	11420	0	0	5	1	29	0	2	0	10	1	0	0	0	0	3	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	34	1	0	0	0	0	0	0	1	0	0	14	1	0	23	0	0	0	0	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	345	"AWI"	345	11264	11812	11483	0	0	0	0	13	0	1	0	8	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	3	0	4	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	350	"AWI"	350	11294	11915	11548	0	0	2	2	11	0	3	0	7	0	1	2	0	0	3	0	0	0	2	29	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	22	1	0	0	0	1	0	0	2	3	0	0	0	0	1	0	0	0	1	0	4	1	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	355	"AWI"	355	11342	11987	11609	0	0	1	2	9	0	5	0	11	0	0	0	0	0	2	0	0	0	1	22	0	0	0	0	1	0	0	0	0	0	4	1	1	0	0	0	34	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	360	"AWI"	360	11377	12081	11669	0	0	2	0	22	0	23	0	7	1	0	2	0	0	2	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	3	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	365	"AWI"	365	11417	12186	11726	0	0	0	0	16	0	2	0	19	0	1	1	1	0	0	0	0	0	3	31	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	28	0	0	0	0	0	0	0	5	0	0	8	0	0	4	0	0	0	1	0	5	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	370	"AWI"	370	11480	12249	11794	0	0	0	11	9	0	16	0	10	4	0	1	0	0	0	0	0	0	2	34	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	33	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	375	"AWI"	375	11525	12319	11856	0	0	2	7	8	0	17	0	8	2	1	2	0	0	2	0	0	0	1	27	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	25	4	0	0	0	1	0	0	1	0	0	9	0	0	2	0	0	0	3	0	2	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	380	"AWI"	380	11589	12391	11919	0	0	1	0	12	0	3	0	7	2	1	1	0	0	1	0	0	0	1	14	0	0	1	0	2	0	1	0	0	0	6	0	2	0	0	0	24	2	0	0	0	0	0	0	3	3	0	0	0	18	32	0	0	0	2	0	8	0	1	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	390	"AWI"	390	11687	12632	12063	0	0	0	0	20	0	10	0	10	0	7	1	0	0	2	0	0	0	5	4	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	56	0	0	0	0	0	0	0	1	0	0	0	1	0	15	0	0	0	0	0	1	0	0	0	0	0	1
