"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
25957	44896	"Llyn Cororion"	53.197734	-4.101292	6	"AWI"	6	-60	186	48	6.06060606060606	0	0.275482093663912	0	0.550964187327824	0	7.98898071625344	0.826446280991736	0	41.5977961432507	0	0	2.47933884297521	0	6.33608815426997	0	0	0	0	0	0.275482093663912	0	0	0	0.275482093663912	9.64187327823691	0	0	0.550964187327824	0	0	0.275482093663912	9.366391184573	0	0	5.78512396694215	0	0	0	3.03030303030303	2.75482093663912	0	0	0	0	0	0.550964187327824	1.37741046831956	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	8	"AWI"	8	-51	246	74	7.2463768115942	0.241545893719807	0	0	0	0	9.66183574879227	0	0	30.6763285024155	0	0	3.14009661835749	0	7.0048309178744	0	0.483091787439614	0	0	0	0	0.483091787439614	0	0	0.483091787439614	17.3913043478261	0	0	0	0	0	0.241545893719807	12.56038647343	0	0	5.55555555555556	0	0	0	3.14009661835749	1.44927536231884	0	0	0.241545893719807	0	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	16	"AWI"	16	-24	494	174	4.6908315565032	0.213219616204691	0	0	0.426439232409382	0	11.3006396588486	0	0	1.70575692963753	0	0	10.8742004264392	0	0.852878464818763	0	0	0	0	0	0	0	0	0	0	11.5138592750533	0	0	0	0	0	0.639658848614073	4.6908315565032	40.0852878464819	0	8.52878464818763	0	0	0.426439232409382	0.852878464818763	0.639658848614073	0	0	0	0	0	2.55863539445629	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	24	"AWI"	24	79	563	321	7.63636363636364	0	0.181818181818182	0.363636363636364	0.363636363636364	0	8.54545454545454	0.545454545454546	0	61.6363636363636	0	0	0.727272727272727	0	3.27272727272727	0	0	0	0	0	0.181818181818182	0.727272727272727	0	0	0	4.36363636363636	0	0	0	0	0	0.363636363636364	2.18181818181818	0	0	3.27272727272727	0	0	0.181818181818182	4.72727272727273	0.727272727272727	0	0	0	0	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	30	"AWI"	30	118	657	430	4.64788732394366	0.28169014084507	0.422535211267606	0.140845070422535	0.140845070422535	0	6.19718309859155	0.140845070422535	0	43.0985915492958	0	0.422535211267606	1.26760563380282	0	7.74647887323944	0	0	0	0	0	0.422535211267606	0	0	0	0.140845070422535	6.61971830985915	0	0	0	0	0	0.28169014084507	1.26760563380282	18.4507042253521	0	4.22535211267606	0	0	0.140845070422535	2.53521126760563	0.563380281690141	0	0	0.140845070422535	0	0	0.704225352112676	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	32	"AWI"	32	138	697	462	5.13888888888889	0.138888888888889	0.277777777777778	0	0.277777777777778	0	7.5	0.277777777777778	0.416666666666667	43.4722222222222	0	0	0.416666666666667	0	5.41666666666667	0	0	0	0	0	0.277777777777778	0.972222222222222	0	0	0	3.75	0	0	0	0	0	0.138888888888889	1.52777777777778	20.5555555555556	0	5	0	0	0.277777777777778	3.61111111111111	0.555555555555556	0	0	0	0	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	34	"AWI"	34	204	702	489	4.92063492063492	0.158730158730159	0.317460317460317	0	0.476190476190476	0	8.09523809523809	0.317460317460317	0	41.1111111111111	0	0	2.53968253968254	0	7.3015873015873	0	0.634920634920635	0	0	0	0.317460317460317	0.317460317460317	0	0	0	3.33333333333333	0	0	0	0	0	0.158730158730159	2.38095238095238	18.7301587301587	0	3.96825396825397	0	0	0.158730158730159	3.80952380952381	0.793650793650794	0	0	0	0	0	0.158730158730159	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	40	"AWI"	40	388	728	572	11.1716621253406	0.272479564032698	0	0	0	0	7.76566757493188	0	0	37.6021798365123	0	0	1.22615803814714	0	2.17983651226158	0	0	0	0	0	0	0.272479564032698	0	0	0	5.3133514986376	0	0	0	0	0.136239782016349	0.272479564032698	2.31607629427793	20.9809264305177	0	6.40326975476839	0	0	0	3.26975476839237	0.272479564032698	0	0	0	0.136239782016349	0	0.136239782016349	0.272479564032698	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	42	"AWI"	42	443	747	603	12.0135363790186	0	0.50761421319797	0	0.676818950930626	0	11.844331641286	0.338409475465313	0	32.6565143824027	0	0	1.35363790186125	0	7.61421319796954	0	0	0	0	0	0.50761421319797	0.50761421319797	0	0	0.169204737732657	2.19966159052453	0	0	0	0	0	0.338409475465313	3.04568527918782	12.8595600676819	0	7.27580372250423	0	0	0	5.24534686971235	0.338409475465313	0	0	0.169204737732657	0.169204737732657	0	0.169204737732657	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	48	"AWI"	48	557	823	691	13.4808853118712	0	0	0	0.201207243460765	0	13.2796780684105	0	0	1.40845070422535	0	0	18.7122736418511	0	0.804828973843058	0	0	0	0	0	0	0.201207243460765	0	0	0.603621730382294	4.62776659959759	0	0	0	0	0	0	3.01810865191147	24.5472837022133	0	10.261569416499	0	0	0	7.24346076458753	1.20724346076459	0	0	0	0	0	0.402414486921529	0	0
