"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fraxinus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"
26578	46481	"Staroselsky Moch"	56.28528	32.0275	100	"AWI"	100	991	1635	1388	0	13.7026239067055	0.291545189504373	0	0.87463556851312	0	0	0	0	2.33236151603499	2.91545189504373	0	1.16618075801749	0	0	45.4810495626822	24.7813411078717	0.291545189504373	3.49854227405248	0.291545189504373	1.74927113702624	0	0.291545189504373	0	0.291545189504373	0.291545189504373	1.74927113702624
26578	46481	"Staroselsky Moch"	56.28528	32.0275	110	"AWI"	110	1075	1749	1467	0.301204819277108	16.566265060241	0.301204819277108	0	0.602409638554217	0	0	0	0	2.10843373493976	0.602409638554217	0	0.301204819277108	0.602409638554217	0.301204819277108	40.3614457831325	28.0120481927711	0	4.21686746987952	0	3.91566265060241	0.301204819277108	0.301204819277108	0	0	0.301204819277108	0.903614457831325
26578	46481	"Staroselsky Moch"	56.28528	32.0275	120	"AWI"	120	1160	1807	1527	0	18.2080924855491	0.289017341040462	0.289017341040462	1.44508670520231	0	0	0	0.289017341040462	3.75722543352601	2.02312138728324	0	8.09248554913295	0.289017341040462	0.289017341040462	30.0578034682081	16.7630057803468	0.289017341040462	1.15606936416185	0	10.9826589595376	0.289017341040462	0.289017341040462	0	0.578034682080925	1.73410404624277	2.89017341040462
26578	46481	"Staroselsky Moch"	56.28528	32.0275	130	"AWI"	130	1226	1894	1585	0.303951367781155	27.0516717325228	0.303951367781155	0	1.21580547112462	0	0	0	0	0.60790273556231	0.911854103343465	0	2.12765957446809	1.21580547112462	0.60790273556231	37.0820668693009	12.1580547112462	0	2.43161094224924	0.303951367781155	9.42249240121581	0	0	0	0.303951367781155	1.51975683890578	2.43161094224924
26578	46481	"Staroselsky Moch"	56.28528	32.0275	140	"AWI"	140	1337	1952	1645	0.51150895140665	14.8337595907928	0.255754475703325	0.255754475703325	0.51150895140665	0	0	0	0	7.41687979539642	0.255754475703325	0	1.27877237851662	1.27877237851662	0.767263427109974	49.616368286445	9.71867007672634	0.255754475703325	0.767263427109974	0	6.39386189258312	0	0	0	0.255754475703325	2.30179028132992	3.32480818414322
26578	46481	"Staroselsky Moch"	56.28528	32.0275	150	"AWI"	150	1408	2044	1711	0	13.2275132275132	0.264550264550265	0	1.32275132275132	0	0	0	0	4.23280423280423	1.32275132275132	0	2.91005291005291	0.264550264550265	0.529100529100529	48.9417989417989	16.1375661375661	0	1.58730158730159	0	6.08465608465608	0	0.264550264550265	0	0.529100529100529	0.529100529100529	1.85185185185185
26578	46481	"Staroselsky Moch"	56.28528	32.0275	160	"AWI"	160	1550	2137	1773	0	4	0	0.307692307692308	2.46153846153846	0	0	0	0.307692307692308	5.23076923076923	0	0	0.615384615384615	0.923076923076923	0	49.8461538461538	19.6923076923077	0	0.307692307692308	0	8.61538461538461	0	0.307692307692308	0	0.307692307692308	2.46153846153846	4.61538461538462
26578	46481	"Staroselsky Moch"	56.28528	32.0275	170	"AWI"	170	1636	2256	1844	0	10.0238663484487	0.238663484486874	0	1.19331742243437	0	0	0	0	1.43198090692124	0.238663484486874	0	0	0.238663484486874	0.477326968973747	58.472553699284	15.5131264916468	0	0.238663484486874	0	5.72792362768496	0	0	0	0.477326968973747	2.62529832935561	3.10262529832936
26578	46481	"Staroselsky Moch"	56.28528	32.0275	180	"AWI"	180	1737	2420	2004	0	13.0530973451327	0	0	0.663716814159292	0	0	0	0	3.76106194690266	0.442477876106195	0	0.663716814159292	0.221238938053097	0.221238938053097	49.7787610619469	16.8141592920354	0	0.221238938053097	0	7.52212389380531	0	0.221238938053097	0	0	1.99115044247788	4.42477876106195
26578	46481	"Staroselsky Moch"	56.28528	32.0275	190	"AWI"	190	1794	2833	2165	0	18.25	0.25	0	0.75	0	0	0	0	5.75	0.25	0	1.5	0.75	0.25	40.5	18	0	0.75	0	8	0	0.25	0	0	2.5	2.25
26578	46481	"Staroselsky Moch"	56.28528	32.0275	200	"AWI"	200	1908	3088	2347	0	16.1637931034483	0	0	0.21551724137931	0	0	0	0	6.25	0.21551724137931	0	0	0.646551724137931	0.431034482758621	51.0775862068966	7.75862068965517	0	0.862068965517241	0	7.97413793103448	0	0.21551724137931	0	0	2.1551724137931	6.03448275862069
26578	46481	"Staroselsky Moch"	56.28528	32.0275	210	"AWI"	210	1995	3305	2541	0	13.0023640661939	0	0.236406619385343	0.709219858156028	0	0	0	0	6.6193853427896	0.472813238770686	0	0.945626477541371	0.472813238770686	0.236406619385343	54.6099290780142	11.5839243498818	0	1.6548463356974	0	5.43735224586288	0	0	0	0.236406619385343	1.18203309692671	2.60047281323877
26578	46481	"Staroselsky Moch"	56.28528	32.0275	220	"AWI"	220	2146	3511	2731	0.23696682464455	16.3507109004739	0.710900473933649	0	0.710900473933649	0	0	0	0	5.21327014218009	0.4739336492891	0	1.18483412322275	0.947867298578199	0.710900473933649	45.260663507109	14.218009478673	0	0.23696682464455	0	7.10900473933649	0	0.23696682464455	0	0.23696682464455	1.4218009478673	4.739336492891
26578	46481	"Staroselsky Moch"	56.28528	32.0275	230	"AWI"	230	2284	3675	2942	0	12.625250501002	0	0.200400801603206	0.801603206412826	0	0	0	0	7.01402805611222	0.601202404809619	0	2.60521042084168	0.801603206412826	0.200400801603206	48.8977955911824	16.2324649298597	0	0.400801603206413	0	5.21042084168337	0	0.400801603206413	0	0	1.40280561122244	2.60521042084168
26578	46481	"Staroselsky Moch"	56.28528	32.0275	240	"AWI"	240	2439	3872	3138	0	27.3311897106109	0.321543408360129	0	0.964630225080386	0	0	0	0	10.2893890675241	0.643086816720257	0	3.21543408360129	0.964630225080386	0.321543408360129	20.2572347266881	14.4694533762058	0	0.964630225080386	0	8.36012861736334	0	0	0	0	3.85852090032154	8.03858520900322
26578	46481	"Staroselsky Moch"	56.28528	32.0275	250	"AWI"	250	2604	4015	3342	0	0	0.251256281407035	0	1.00502512562814	0	0	0	0	14.8241206030151	0.753768844221105	0	2.26130653266332	0.50251256281407	0.251256281407035	43.9698492462312	14.321608040201	0	0.251256281407035	0	12.3115577889447	0	0.50251256281407	0	0.50251256281407	2.76381909547739	5.52763819095477
26578	46481	"Staroselsky Moch"	56.28528	32.0275	260	"AWI"	260	2762	4231	3525	0	18.1623931623932	0	0	0.213675213675214	0	0	0	0	6.41025641025641	0.213675213675214	0	2.35042735042735	0.213675213675214	0	44.4444444444444	12.3931623931624	0	0	0	8.54700854700855	0	0.213675213675214	0	0.213675213675214	2.13675213675214	4.48717948717949
26578	46481	"Staroselsky Moch"	56.28528	32.0275	270	"AWI"	270	3008	4327	3714	0	21.3084112149533	0.186915887850467	0.373831775700935	0.186915887850467	0	0	0	0	14.392523364486	0.186915887850467	0	8.78504672897196	0.373831775700935	0.186915887850467	25.4205607476636	11.214953271028	0	0.186915887850467	0	4.48598130841121	0	0	0	0	4.11214953271028	8.5981308411215
26578	46481	"Staroselsky Moch"	56.28528	32.0275	280	"AWI"	280	3193	4501	3905	0	13.2231404958678	0.413223140495868	0	1.03305785123967	0	0	0	0	18.1818181818182	0.206611570247934	0	0	0.206611570247934	0	45.8677685950413	5.99173553719008	0	0.206611570247934	0	5.78512396694215	0	0.206611570247934	0	0	4.33884297520661	4.33884297520661
26578	46481	"Staroselsky Moch"	56.28528	32.0275	290	"AWI"	290	3536	4600	4076	0	19.2037470725995	0	0	0.234192037470726	0	0	0	0	4.44964871194379	0.234192037470726	0	0.702576112412178	0.234192037470726	0	49.8829039812646	9.13348946135831	0	0	0	5.15222482435597	0	0.234192037470726	0.234192037470726	0.468384074941452	3.04449648711944	6.79156908665105
26578	46481	"Staroselsky Moch"	56.28528	32.0275	300	"AWI"	300	3720	4790	4260	0	21.4285714285714	0.460829493087558	0.230414746543779	0.691244239631336	0	0	0	0	16.8202764976959	0.230414746543779	0	1.38248847926267	0.230414746543779	0	35.0230414746544	8.29493087557604	0	0.460829493087558	0	8.06451612903226	0	0	0	0.230414746543779	2.30414746543779	4.14746543778802
26578	46481	"Staroselsky Moch"	56.28528	32.0275	310	"AWI"	310	3888	4933	4422	0	15.4822335025381	0.50761421319797	0	0.761421319796954	0	0	0	0	6.09137055837564	1.26903553299492	0	3.04568527918782	0.253807106598985	0	36.0406091370558	24.1116751269036	0	1.01522842639594	0	3.55329949238579	0	1.01522842639594	0	0.253807106598985	2.28426395939086	4.31472081218274
26578	46481	"Staroselsky Moch"	56.28528	32.0275	320	"AWI"	320	3985	5158	4567	0	14.9377593360996	1.03734439834025	0	0.20746887966805	0	0	0	0	8.50622406639004	0.20746887966805	0	1.45228215767635	0.4149377593361	0	48.3402489626556	6.84647302904564	0	0	0	8.71369294605809	0	0	0	0	2.69709543568465	6.63900414937759
26578	46481	"Staroselsky Moch"	56.28528	32.0275	330	"AWI"	330	4155	5311	4722	0	24.7011952191235	0.199203187250996	0	0.199203187250996	0	0	0	0	19.5219123505976	0.398406374501992	0	0.398406374501992	1.39442231075697	0	25.0996015936255	6.77290836653386	0	0.597609561752988	0	4.7808764940239	0	0	0	0	2.58964143426295	13.3466135458167
26578	46481	"Staroselsky Moch"	56.28528	32.0275	340	"AWI"	340	4267	5459	4886	0	16.8377823408624	0.205338809034908	0	0.82135523613963	0	0	0	0	14.9897330595483	0.82135523613963	0	0.616016427104723	0.616016427104723	0	36.5503080082135	7.39219712525667	0	0.410677618069815	0	7.18685831622177	0	0	0	0	4.92813141683778	8.62422997946612
26578	46481	"Staroselsky Moch"	56.28528	32.0275	350	"AWI"	350	4436	5588	5042	0	19.2682926829268	0.24390243902439	0	0	0	0	0	0	10.2439024390244	0.24390243902439	0	0.48780487804878	0.731707317073171	0	44.390243902439	11.219512195122	0	0.24390243902439	0	4.8780487804878	0	0.24390243902439	0	0.48780487804878	1.21951219512195	6.09756097560976
26578	46481	"Staroselsky Moch"	56.28528	32.0275	360	"AWI"	360	4564	5708	5205	0	21.025641025641	0	0	0.769230769230769	0	0	0	0	8.2051282051282	0.256410256410256	0	0.512820512820513	0.512820512820513	0	34.8717948717949	10.2564102564103	0	1.02564102564103	0	6.66666666666667	0	0.769230769230769	0	0.256410256410256	4.35897435897436	10.5128205128205
26578	46481	"Staroselsky Moch"	56.28528	32.0275	370	"AWI"	370	4768	5858	5354	0	22.1411192214112	0.24330900243309	0	0.72992700729927	0	0	0	0	13.625304136253	1.21654501216545	0	0.72992700729927	0.48661800486618	0	23.6009732360097	11.6788321167883	0	0	0	8.75912408759124	0	0.72992700729927	0	0.48661800486618	4.13625304136253	11.4355231143552
26578	46481	"Staroselsky Moch"	56.28528	32.0275	380	"AWI"	380	5019	5962	5507	0	21.7889908256881	0	0.229357798165138	0.688073394495413	0	0	0	0	14.2201834862385	0.229357798165138	0	2.52293577981651	2.52293577981651	0	26.605504587156	9.40366972477064	0	0.229357798165138	0	8.48623853211009	0.229357798165138	0.458715596330275	0.229357798165138	0	2.75229357798165	9.40366972477064
26578	46481	"Staroselsky Moch"	56.28528	32.0275	390	"AWI"	390	5251	6103	5664	0	25.9174311926606	0	0.229357798165138	0.688073394495413	0	0	0	0	22.7064220183486	0.458715596330275	0	0.229357798165138	0.917431192660551	0	9.40366972477064	15.5963302752294	0	0	0	9.63302752293578	0	0.229357798165138	0	0	4.12844036697248	9.86238532110092
26578	46481	"Staroselsky Moch"	56.28528	32.0275	400	"AWI"	400	5511	6264	5852	0	18.4782608695652	0.217391304347826	0	1.73913043478261	0	0	0	0	19.5652173913043	0.652173913043478	0	0.434782608695652	1.08695652173913	0.217391304347826	15	16.0869565217391	0	0	0	11.5217391304348	0	0	0	0	4.56521739130435	10.4347826086957
26578	46481	"Staroselsky Moch"	56.28528	32.0275	410	"AWI"	410	5631	6591	6031	0	20.7756232686981	0	1.66204986149584	1.66204986149584	0	0	0	1.10803324099723	10.803324099723	0.277008310249307	0	0.277008310249307	0.277008310249307	0	9.69529085872576	18.8365650969529	0	0.277008310249307	0	7.75623268698061	0	1.66204986149584	0	0.277008310249307	4.98614958448753	19.6675900277008
26578	46481	"Staroselsky Moch"	56.28528	32.0275	420	"AWI"	420	5783	6865	6266	0	20.6798866855524	0.28328611898017	0	0.28328611898017	0	0	0	0	8.78186968838527	6.51558073654391	0	0	0.28328611898017	0	12.4645892351275	24.0793201133144	0	1.13314447592068	0	6.79886685552408	0	1.13314447592068	0	0.28328611898017	3.39943342776204	13.8810198300283
26578	46481	"Staroselsky Moch"	56.28528	32.0275	430	"AWI"	430	5865	7303	6473	0	14.4927536231884	0.289855072463768	0.289855072463768	0.289855072463768	0	0	0	0	8.69565217391304	8.40579710144928	0	0.869565217391304	0.869565217391304	0	12.1739130434783	34.7826086956522	0	1.44927536231884	0	3.76811594202899	0	0.289855072463768	0	0	3.18840579710145	10.1449275362319
26578	46481	"Staroselsky Moch"	56.28528	32.0275	440	"AWI"	440	6087	7441	6717	0	9.25925925925926	0.793650793650794	0.264550264550265	1.32275132275132	0	0	0	0	6.87830687830688	6.08465608465608	0	0.264550264550265	0.264550264550265	0	6.08465608465608	48.4126984126984	0.264550264550265	1.32275132275132	0.264550264550265	1.85185185185185	0	1.32275132275132	0	0.793650793650794	0.793650793650794	13.7566137566138
26578	46481	"Staroselsky Moch"	56.28528	32.0275	450	"AWI"	450	6207	7680	6964	0	18.9922480620155	0	1.16279069767442	0.387596899224806	0	0	0	0	8.91472868217054	3.48837209302326	0	0	0	0	8.91472868217054	27.1317829457364	0	0.775193798449612	0	7.75193798449612	0	2.71317829457364	0	0.775193798449612	5.42635658914729	13.5658914728682
26578	46481	"Staroselsky Moch"	56.28528	32.0275	460	"AWI"	460	6493	7823	7201	0	3.93939393939394	0.606060606060606	0	2.42424242424242	0	0	0	0	5.45454545454545	17.8787878787879	0	0.303030303030303	0	0	3.33333333333333	37.5757575757576	0	4.24242424242424	0.303030303030303	5.15151515151515	0.303030303030303	3.33333333333333	0.606060606060606	1.81818181818182	1.21212121212121	11.5151515151515
26578	46481	"Staroselsky Moch"	56.28528	32.0275	470	"AWI"	470	6658	7981	7448	0	14.4846796657382	0.278551532033426	0.278551532033426	1.94986072423398	0	0	0	0.278551532033426	8.35654596100279	6.96378830083566	0	0.557103064066852	0	0	23.9554317548747	26.7409470752089	0	0.557103064066852	0	3.62116991643454	0.278551532033426	0.835654596100279	0	1.39275766016713	2.50696378830084	6.96378830083566
26578	46481	"Staroselsky Moch"	56.28528	32.0275	480	"AWI"	480	7066	8111	7649	0	18.9189189189189	0	0	0.810810810810811	0.810810810810811	0	0	0	10.8108108108108	5.67567567567568	0.27027027027027	1.08108108108108	0	0	27.2972972972973	17.8378378378378	0	0	0	5.67567567567568	0	0.810810810810811	0	0.810810810810811	0.540540540540541	8.64864864864865
26578	46481	"Staroselsky Moch"	56.28528	32.0275	490	"AWI"	490	7471	8229	7853	0	9.72972972972973	0	0	2.43243243243243	0	0	0.27027027027027	0	8.64864864864865	17.027027027027	0	0	0.810810810810811	0	21.8918918918919	26.2162162162162	0	0.540540540540541	0	2.97297297297297	0.27027027027027	0.540540540540541	0	0.540540540540541	2.43243243243243	5.67567567567568
26578	46481	"Staroselsky Moch"	56.28528	32.0275	500	"AWI"	500	7804	8460	8128	0	4.01459854014599	0.364963503649635	0.72992700729927	2.18978102189781	0	0	0	0	3.64963503649635	10.2189781021898	0	0	0.364963503649635	0	14.5985401459854	53.6496350364963	0.364963503649635	2.18978102189781	0	1.45985401459854	0	1.09489051094891	0	1.45985401459854	0.72992700729927	2.91970802919708
26578	46481	"Staroselsky Moch"	56.28528	32.0275	510	"AWI"	510	7960	9039	8437	0	0.352112676056338	1.05633802816901	0.176056338028169	2.46478873239437	0	72.887323943662	0	0	0.352112676056338	3.16901408450704	0	0	0	0	0.704225352112676	15.4929577464789	0.352112676056338	0.352112676056338	0	0.176056338028169	0	0.880281690140845	0.528169014084507	0.352112676056338	0	0.704225352112676
26578	46481	"Staroselsky Moch"	56.28528	32.0275	520	"AWI"	520	8181	9536	8747	0	0	0	0	2.66666666666667	0	84.5714285714286	0	0	0.571428571428571	2.28571428571429	0.19047619047619	0	0	0	0.380952380952381	7.42857142857143	0	0.761904761904762	0.19047619047619	0.19047619047619	0.19047619047619	0.19047619047619	0	0	0	0.380952380952381
26578	46481	"Staroselsky Moch"	56.28528	32.0275	530	"AWI"	530	8447	9751	9116	0	0	0.727272727272727	0.181818181818182	2.36363636363636	0	78.9090909090909	0	0	0.181818181818182	5.27272727272727	0	0.181818181818182	0	0	1.81818181818182	6.90909090909091	0.181818181818182	1.45454545454545	0	0	0	1.63636363636364	0	0	0	0.181818181818182
26578	46481	"Staroselsky Moch"	56.28528	32.0275	540	"AWI"	540	8773	10102	9463	0	0	0.527240773286467	0.351493848857645	4.21792618629174	0	69.9472759226714	0	0	0	3.33919156414763	0.175746924428822	0	0	0	3.51493848857645	11.4235500878735	0	2.28471001757469	0	0	0	2.46045694200351	0	1.40597539543058	0	0.351493848857645
26578	46481	"Staroselsky Moch"	56.28528	32.0275	550	"AWI"	550	9230	10466	9844	0	1.64835164835165	1.0989010989011	0.183150183150183	5.86080586080586	0	53.6630036630037	0	0	0.915750915750916	10.6227106227106	0	0.183150183150183	0	0	4.3956043956044	13.5531135531136	0.183150183150183	1.83150183150183	0	0.915750915750916	0	1.28205128205128	0	2.01465201465201	0.549450549450549	1.0989010989011
26578	46481	"Staroselsky Moch"	56.28528	32.0275	560	"AWI"	560	9444	11305	10205	0	1.38067061143984	4.93096646942801	0.19723865877712	25.0493096646943	0	38.8560157790927	0	0	0	5.91715976331361	0	0	0	0	4.73372781065089	9.27021696252466	0.19723865877712	5.91715976331361	0	0.19723865877712	0	0.394477317554241	0	2.9585798816568	0	0
26578	46481	"Staroselsky Moch"	56.28528	32.0275	570	"AWI"	570	9704	11951	10579	0	1.66666666666667	7.91666666666667	0.416666666666667	26.6666666666667	0.833333333333333	29.7916666666667	0	0.416666666666667	0.625	8.75	0	0.208333333333333	0	0	5.625	9.16666666666667	0.208333333333333	4.375	0	0.416666666666667	0.208333333333333	0.208333333333333	0	2.5	0	0
26578	46481	"Staroselsky Moch"	56.28528	32.0275	580	"AWI"	580	9840	12963	10909	0	0.496277915632754	4.46650124069479	0.496277915632754	33.0024813895782	0	31.7617866004963	0	0	0	3.47394540942928	0	0	0	0	5.4590570719603	10.6699751861042	0	6.45161290322581	0	0	0.992555831265509	0.248138957816377	0	2.48138957816377	0	0
26578	46481	"Staroselsky Moch"	56.28528	32.0275	590	"AWI"	590	10088	13468	11306	0	2.06611570247934	7.02479338842975	0	25.8264462809917	0	31.6115702479339	0	0	0	4.95867768595041	0.206611570247934	0.206611570247934	0	0	7.23140495867769	11.1570247933884	0	5.37190082644628	0	0	0.826446280991736	0.619834710743802	0	2.89256198347107	0	0
26578	46481	"Staroselsky Moch"	56.28528	32.0275	600	"AWI"	600	10244	14187	11678	0	0.936329588014981	5.2434456928839	0.374531835205993	26.4044943820225	0	29.5880149812734	0	0	0.374531835205993	3.74531835205993	0	0	0	0	11.6104868913858	8.61423220973783	0	7.67790262172285	0	0	1.12359550561798	0.187265917602996	0	4.11985018726592	0	0
26578	46481	"Staroselsky Moch"	56.28528	32.0275	610	"AWI"	610	10465	14717	12064	0	1.54142581888247	3.46820809248555	0.192678227360308	24.8554913294798	0	30.635838150289	0	0.192678227360308	0.578034682080925	4.04624277456647	0	0	0	0.578034682080925	13.8728323699422	8.09248554913295	0	8.47784200385356	0.192678227360308	0	0	0.192678227360308	0	2.89017341040462	0	0.192678227360308
26578	46481	"Staroselsky Moch"	56.28528	32.0275	620	"AWI"	620	10647	15393	12451	0	1.46788990825688	3.11926605504587	0	22.2018348623853	0.55045871559633	30.6422018348624	0	0	0.917431192660551	5.13761467889908	0	0.36697247706422	0	0	12.8440366972477	13.2110091743119	0	6.42201834862385	0	0	1.10091743119266	0.55045871559633	0	1.46788990825688	0	0
26578	46481	"Staroselsky Moch"	56.28528	32.0275	625	"AWI"	625	10770	15774	12631	0.176991150442478	2.47787610619469	2.65486725663717	0	20.353982300885	0	30.4424778761062	0	0	0.884955752212389	8.49557522123894	0	0.176991150442478	0	0.707964601769911	9.55752212389381	12.0353982300885	0.353982300884956	7.78761061946903	0	0.176991150442478	0.530973451327434	0.884955752212389	0	1.94690265486726	0	0.353982300884956
26578	46481	"Staroselsky Moch"	56.28528	32.0275	645	"AWI"	645	11279	16887	13424	0	6.37065637065637	1.93050193050193	0	13.1274131274131	0	25.2895752895753	0	0	0	25.6756756756757	0	0	0	0	5.21235521235521	8.88030888030888	0	7.14285714285714	0	0	1.93050193050193	1.54440154440154	0	2.8957528957529	0	0
