"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14628	22938	"Zalavár"	46.78528	17.155	112	"AWI"	112	2369	2948	2636	4.60251046025105	0	7.94979079497908	0.418410041841004	0	0.836820083682008	1.88284518828452	0	1.25523012552301	0.209205020920502	0	0	0	0	0	8.78661087866109	1.46443514644351	0.209205020920502	0	0	1.67364016736402	0	0	0	0	0	0.418410041841004	0	0	0	0.418410041841004	2.71966527196653	7.74058577405858	7.53138075313808	0	35.3556485355649	0	0	7.53138075313808	1.25523012552301	0	0	0.418410041841004	0	0	0	0	0.209205020920502	2.09205020920502	4.81171548117155	0	0.209205020920502
14628	22938	"Zalavár"	46.78528	17.155	115	"AWI"	115	2467	3081	2745	14.8897058823529	0	7.72058823529412	0.735294117647059	0	0	0.919117647058824	0	1.28676470588235	0	0	0	0	0	0	8.27205882352941	4.77941176470588	0.367647058823529	0.183823529411765	0	0.183823529411765	0.183823529411765	0	0	0	0	0	0	0	0.183823529411765	0.551470588235294	0.551470588235294	7.53676470588235	18.1985294117647	0	26.2867647058824	0	0	2.75735294117647	0	0	0	0	0	0	0	0	0	1.65441176470588	2.75735294117647	0	0
14628	22938	"Zalavár"	46.78528	17.155	120	"AWI"	120	2585	3543	3013	10.1910828025478	0	23.5668789808917	0.636942675159236	0	0.318471337579618	5.09554140127389	0	2.22929936305732	0.955414012738854	0.318471337579618	0	0	0	0.636942675159236	5.73248407643312	0.955414012738854	0	0	0	4.77707006369427	0	0	0	0	0	0.318471337579618	0.318471337579618	0	0.636942675159236	0.318471337579618	5.09554140127389	3.5031847133758	7.00636942675159	0	8.9171974522293	0	0	10.5095541401274	0	0	0	1.91082802547771	0	0.318471337579618	0	0	0.636942675159236	2.86624203821656	1.59235668789809	0	0.636942675159236
14628	22938	"Zalavár"	46.78528	17.155	125	"AWI"	125	2657	4137	3277	9.16905444126074	0.286532951289398	9.16905444126074	0	0	0	2.86532951289398	0	0.859598853868195	1.14613180515759	0	0	0	0	0	10.3151862464183	3.72492836676218	0	0	0	6.01719197707736	0.573065902578797	0	0	0	0	0	0	0	0	0.286532951289398	2.86532951289398	5.44412607449857	10.6017191977077	0	16.9054441260745	0	0	14.3266475644699	0	0	0	1.71919770773639	0	0.286532951289398	0	0	0	0.573065902578797	2.86532951289398	0	0
14628	22938	"Zalavár"	46.78528	17.155	130	"AWI"	130	2871	4478	3603	2.5531914893617	0	5.74468085106383	1.06382978723404	0	0	1.91489361702128	0	3.40425531914894	2.97872340425532	0.425531914893617	0	0	0	0	9.57446808510638	3.61702127659574	0	0	0	8.08510638297872	1.70212765957447	0	0	0	0	0.425531914893617	0.212765957446809	0	0.425531914893617	0	2.12765957446809	1.91489361702128	3.61702127659574	0	29.1489361702128	0	0	16.5957446808511	0.638297872340425	0	0	0.638297872340425	0	1.06382978723404	0.212765957446809	0	0	0.638297872340425	0.638297872340425	0	0.638297872340425
14628	22938	"Zalavár"	46.78528	17.155	135	"AWI"	135	3043	4687	3974	2.42718446601942	0.485436893203883	5.17799352750809	0.161812297734628	0	0	0.970873786407767	0	1.77993527508091	0.323624595469256	0	0	0	0	0	7.92880258899676	1.29449838187702	0	0	0	12.4595469255663	2.9126213592233	0	0	0	0	0.485436893203883	0.970873786407767	0	0	0	2.10355987055016	1.61812297734628	1.61812297734628	0	32.0388349514563	0	0	19.7411003236246	0.809061488673139	0	0	0.485436893203883	0	0.323624595469256	0.161812297734628	0	0.323624595469256	0.485436893203883	2.42718446601942	0	0.485436893203883
14628	22938	"Zalavár"	46.78528	17.155	140	"AWI"	140	3240	5071	4307	4.26829268292683	0	6.85975609756098	0	0	0.304878048780488	0.914634146341463	0	1.98170731707317	0	0.304878048780488	0	0	0	0	8.99390243902439	5.33536585365854	0	0	0	0.76219512195122	1.52439024390244	0	0	0	0	0.457317073170732	0	0	0	0	0.457317073170732	3.50609756097561	9.90853658536585	0	40.3963414634146	0	0	6.09756097560976	3.20121951219512	0	0	0.609756097560976	0	0	0	0	0	0.457317073170732	3.50609756097561	0	0.152439024390244
14628	22938	"Zalavár"	46.78528	17.155	145	"AWI"	145	3810	5154	4608	0.965824665676077	0	5.72065378900446	0.0742942050520059	0	0.148588410104012	0.742942050520059	0	0.817236255572065	0.297176820208024	0.0742942050520059	0	0	0	0	10.5497771173848	1.11441307578009	0	0	0	8.32095096582466	0.37147102526003	0	0	0	0.0742942050520059	0	0	0	0.0742942050520059	0	2.22882615156018	0.445765230312036	1.63447251114413	0	48.7369985141159	0	0	13.5958395245171	0	0	0	0.0742942050520059	0.148588410104012	0.148588410104012	0	0	0.148588410104012	0.817236255572065	2.67459138187221	0	0
14628	22938	"Zalavár"	46.78528	17.155	150	"AWI"	150	4246	5300	4935	0.795228628230616	0.099403578528827	5.66600397614314	0.298210735586481	0	0	0.497017892644135	0	1.59045725646123	0.099403578528827	0.099403578528827	0	0	0	0	8.34990059642147	3.08151093439364	0	0	0	8.4493041749503	0.497017892644135	0	0	0	0	0	0	0	0	0.099403578528827	2.5844930417495	0.795228628230616	2.38568588469185	0	51.1928429423459	0	0	9.14512922465209	0	0	0	0.099403578528827	0.099403578528827	0	0	0	0.099403578528827	0.795228628230616	2.98210735586481	0	0.198807157057654
14628	22938	"Zalavár"	46.78528	17.155	155	"AWI"	155	4937	5477	5269	0.743099787685775	0	13.4819532908705	0.106157112526539	0	0	0.743099787685775	0	4.03397027600849	0	0	0	0	0	0	23.5668789808917	9.02335456475584	0	0	0	11.1464968152866	0.106157112526539	0	0	0	0	0	0	0	0	0	1.80467091295117	0.636942675159236	2.33545647558386	0	20.7006369426752	0	0	5.4140127388535	0	0	0	0	0	0	0	0	0.106157112526539	2.22929936305732	3.82165605095541	0	0
14628	22938	"Zalavár"	46.78528	17.155	160	"AWI"	160	5300	6024	5611	0.120481927710843	0	10	0	0	0	1.08433734939759	0	1.80722891566265	0	0	0	0	0	0	20.6024096385542	9.1566265060241	1.20481927710843	0	0	4.81927710843374	0.36144578313253	0	0	0	0	0	0	0	0	0	3.37349397590361	2.40963855421687	3.85542168674699	0	8.31325301204819	0	7.2289156626506	18.0722891566265	0	0	0	0	0	0.72289156626506	0	0	0	4.33734939759036	2.53012048192771	0	0
14628	22938	"Zalavár"	46.78528	17.155	165	"AWI"	165	5422	6990	5934	0.902255639097744	0	10.5263157894737	0	0	0	0.902255639097744	0	5.11278195488722	0	0	0	0	0	0	20.6015037593985	4.81203007518797	0	0.300751879699248	0	12.4812030075188	0.150375939849624	0	0	0	0	0	0	0	0	0	4.06015037593985	1.35338345864662	3.45864661654135	0	14.2857142857143	0	0	12.0300751879699	0	0	0	0.601503759398496	0.150375939849624	0	0.150375939849624	0	0.150375939849624	2.40601503759399	5.26315789473684	0	0.300751879699248
14628	22938	"Zalavár"	46.78528	17.155	170	"AWI"	170	5582	7170	6257	0.643776824034335	0	17.5965665236052	0.107296137339056	0	0	0.214592274678112	0	3.86266094420601	0.321888412017167	0	0	0	0	0	21.7811158798283	6.75965665236052	0	0	0	10.5150214592275	0.321888412017167	0	0	0	0	0	0	0	0.214592274678112	0	3.6480686695279	1.39484978540773	3.86266094420601	0	10.0858369098712	0	0	11.8025751072961	0.214592274678112	0	0	0.107296137339056	0	0	0	0	0	2.36051502145923	4.07725321888412	0	0.107296137339056
14628	22938	"Zalavár"	46.78528	17.155	175	"AWI"	175	5687	7439	6571	3.19148936170213	0	10.8156028368794	0	0	0	0	0	2.83687943262411	0	0	0	0	0	0	34.5744680851064	12.4113475177305	0	0	0	1.59574468085106	0.709219858156028	0	0	0	0	0	0	0	0	0	3.54609929078014	1.06382978723404	3.54609929078014	0	10.9929078014184	0	0	5.85106382978723	0	0	0	0	0.177304964539007	0	0	0	0	2.12765957446809	6.56028368794326	0	0
14628	22938	"Zalavár"	46.78528	17.155	180	"AWI"	180	5922	7685	6838	0.898587933247754	0	9.88446726572529	0	0	0.256739409499358	1.92554557124519	0	2.69576379974326	0.641848523748395	0	0	0	0	0	18.6136071887035	0.641848523748395	0	0	0	6.67522464698331	1.28369704749679	0	0	0	0	0.641848523748395	0	0	0	0	1.02695763799743	1.79717586649551	6.41848523748395	0	14.1206675224647	0	0	23.2349165596919	0	0	0	0.385109114249037	0.128369704749679	0.128369704749679	0.128369704749679	0	0.385109114249037	2.18228498074454	5.5198973042362	0	0.385109114249037
14628	22938	"Zalavár"	46.78528	17.155	185	"AWI"	185	6156	7768	7113	1.88356164383562	0	7.70547945205479	0.342465753424658	0	0.342465753424658	3.25342465753425	0	2.73972602739726	0.342465753424658	0	0	0	0	0.171232876712329	25.1712328767123	1.36986301369863	0	0	0	5.47945205479452	0.342465753424658	0	0	0	0	0	0	0	0.171232876712329	0.513698630136986	1.88356164383562	1.1986301369863	3.08219178082192	0	10.6164383561644	0	0	23.2876712328767	0	0	0	0.513698630136986	0.342465753424658	0.513698630136986	0	0	0.171232876712329	2.22602739726027	6.33561643835616	0	0
14628	22938	"Zalavár"	46.78528	17.155	190	"AWI"	190	6305	7950	7400	3.03867403314917	0.276243093922652	3.31491712707182	1.10497237569061	0	0.828729281767956	4.97237569060773	0	0.828729281767956	1.38121546961326	0	0	0	0	0	30.3867403314917	2.76243093922652	0	0	0	4.41988950276243	0.828729281767956	0	0	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0.276243093922652	3.59116022099448	0	6.9060773480663	0	0	17.1270718232044	0	0	0	0.276243093922652	0.552486187845304	0.276243093922652	0	0	0	8.83977900552486	7.4585635359116	0	0
14628	22938	"Zalavár"	46.78528	17.155	195	"AWI"	195	6967	7998	7632	2.24719101123596	0	5.33707865168539	0	0	1.96629213483146	0.842696629213483	0	1.96629213483146	0.842696629213483	0	0	0	0	0	22.4719101123595	5.0561797752809	0	0.280898876404494	0	2.24719101123596	1.96629213483146	0	0	0	0	0	0	0	0	0.280898876404494	0	1.40449438202247	14.3258426966292	0	11.7977528089888	0	0	8.98876404494382	0	0	0	0	0	0	0	0	0	5.89887640449438	12.0786516853933	0	0
14628	22938	"Zalavár"	46.78528	17.155	200	"AWI"	200	7595	8067	7868	0.843881856540084	0	3.37552742616034	1.26582278481013	0	0	1.26582278481013	0	1.26582278481013	0.843881856540084	0	0	0	0	0	28.2700421940928	5.48523206751055	0.843881856540084	0	0	2.53164556962025	3.37552742616034	0	0	0	0	0	0	0	0	0	2.10970464135021	10.5485232067511	18.1434599156118	0	1.68776371308017	0	0.843881856540084	6.75105485232067	0	0	0	0	0	0.421940928270042	0	0	0	8.0168776371308	2.10970464135021	0	0
14628	22938	"Zalavár"	46.78528	17.155	205	"AWI"	205	7856	8153	8023	4.28571428571429	0	7.38095238095238	0	0	0	0.952380952380952	0	1.9047619047619	0	0	0	0	0	0	24.2857142857143	3.80952380952381	0	0	0	0.714285714285714	0.714285714285714	0	0	0	0	0	0	0	0.238095238095238	0	0.476190476190476	6.90476190476191	12.3809523809524	0	9.28571428571429	0	0	10.4761904761905	0	0	0	0.952380952380952	0	0	0	0	0	6.42857142857143	8.80952380952381	0	0
14628	22938	"Zalavár"	46.78528	17.155	210	"AWI"	210	7924	8243	8087	2.46913580246914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.7283950617284	6.79012345679012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	9.25925925925926	0	2.46913580246914	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	15.4320987654321	0.617283950617284	0	0
14628	22938	"Zalavár"	46.78528	17.155	215	"AWI"	215	7976	8399	8145	4.41558441558442	0.25974025974026	2.5974025974026	1.2987012987013	0	1.2987012987013	3.37662337662338	0	0	2.33766233766234	0.25974025974026	0	0	0	0	24.4155844155844	1.2987012987013	0	0	0	1.55844155844156	0.519480519480519	0	0	0	0	0	0	0	0	0.25974025974026	0.779220779220779	4.41558441558442	15.5844155844156	0	6.49350649350649	0	0	11.9480519480519	0	0	0	0	0	0	0	0	0	6.49350649350649	10.1298701298701	0	0.25974025974026
14628	22938	"Zalavár"	46.78528	17.155	220	"AWI"	220	8015	8456	8195	2.41379310344828	0	2.06896551724138	1.72413793103448	0	0	0	0	0	1.72413793103448	0	0	0	0	0	22.4137931034483	2.41379310344828	2.75862068965517	0	0	1.37931034482759	1.03448275862069	0	0	0	0	0	0	0	0	0	0.344827586206897	11.7241379310345	37.2413793103448	0	1.72413793103448	0	0	2.06896551724138	0	0	0	0	0	0	0	0	0	3.10344827586207	5.86206896551724	0	0
14628	22938	"Zalavár"	46.78528	17.155	225	"AWI"	225	8044	8532	8239	0.844594594594595	0.168918918918919	2.7027027027027	0.844594594594595	0	0.844594594594595	3.5472972972973	0	0.168918918918919	2.53378378378378	0	0	0	0	0	25.1689189189189	9.7972972972973	0	0.168918918918919	0	3.5472972972973	3.5472972972973	0	0.168918918918919	0	0	0.168918918918919	0	0	0.168918918918919	0	0	3.88513513513514	9.12162162162162	0	4.05405405405405	0	0	17.7364864864865	0	0	0	0.168918918918919	0	0.168918918918919	0	0	0.168918918918919	1.35135135135135	8.78378378378378	0	0.168918918918919
14628	22938	"Zalavár"	46.78528	17.155	230	"AWI"	230	8083	8608	8284	5.43478260869565	0	1.08695652173913	0.181159420289855	0	0	0	0	0.36231884057971	0	0	0	0	0	0	8.15217391304348	3.6231884057971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9565217391304	55.0724637681159	0	4.16666666666667	0	0	1.26811594202899	0	0	0	0	0.181159420289855	0	0	0	0	3.98550724637681	4.52898550724638	0	0
14628	22938	"Zalavár"	46.78528	17.155	235	"AWI"	235	8134	8696	8331	0.69204152249135	0	8.30449826989619	0	0	0	0.69204152249135	0	0.69204152249135	0	0	0	0	0	0	39.7923875432526	1.03806228373702	1.03806228373702	0	0	0	2.7681660899654	0	0	0	0	0	0	0	0	0	1.3840830449827	4.84429065743945	14.1868512110727	0	0.69204152249135	0	0	7.95847750865052	0	0	0	0	0	1.03806228373702	0	0	0	1.73010380622837	13.1487889273356	0	0
14628	22938	"Zalavár"	46.78528	17.155	240	"AWI"	240	8165	8800	8378	1.47058823529412	0	2.40641711229947	0.267379679144385	0	0	0.133689839572192	0	0.53475935828877	0.133689839572192	0	0	0	0	0	35.5614973262032	5.48128342245989	0	0	0	1.33689839572193	1.60427807486631	0	0	0	0	0	0	0.133689839572192	0	0.133689839572192	0	2.94117647058824	13.5026737967914	0	8.9572192513369	0	0	6.81818181818182	0	0	0	0.133689839572192	0	0	0	0	0.53475935828877	3.07486631016043	14.7058823529412	0.133689839572192	0
14628	22938	"Zalavár"	46.78528	17.155	245	"AWI"	245	8239	8877	8454	3.56083086053412	0	0.29673590504451	0	0	0	0	0	0	0.29673590504451	0	0	0	0	0	8.6053412462908	15.727002967359	0	0	0	0.593471810089021	0	0	0	0	0	0	0	0	0	1.18694362017804	0	10.6824925816024	50.7418397626113	0	2.67062314540059	0	0	0.890207715133531	0	0	0	0	0	0	0	0	0.29673590504451	1.18694362017804	3.26409495548961	0	0
14628	22938	"Zalavár"	46.78528	17.155	250	"AWI"	250	8282	8980	8531	2.59433962264151	0	3.77358490566038	0.707547169811321	0	0.235849056603774	0	0	1.41509433962264	0.471698113207547	0	0	0	0.235849056603774	0	25	6.13207547169811	0	0.235849056603774	0	4.71698113207547	1.17924528301887	0	0	0	0	0	0	0	0.235849056603774	0.707547169811321	1.88679245283019	4.95283018867925	18.3962264150943	0	5.89622641509434	0	0	9.90566037735849	0	0	0	0	0	0.235849056603774	0	0	0.235849056603774	3.06603773584906	7.78301886792453	0	0
14628	22938	"Zalavár"	46.78528	17.155	255	"AWI"	255	8343	9091	8611	2.97619047619048	0	4.16666666666667	0	0	0	0.198412698412698	0	0.595238095238095	0	0	0	0	0	0	13.8888888888889	5.15873015873016	0	0	0	1.78571428571429	0.595238095238095	0	0	0	0.198412698412698	0	0	0	0	0.396825396825397	0.198412698412698	4.56349206349206	24.0079365079365	0	22.2222222222222	0	0	6.94444444444444	0	0	0	0.396825396825397	0	0	0	0	0	3.17460317460317	8.33333333333333	0	0.198412698412698
14628	22938	"Zalavár"	46.78528	17.155	260	"AWI"	260	8405	9193	8723	4.45969125214408	0	0.171526586620926	0	0	0	0.857632933104631	0	1.02915951972556	0	0	0	0	0	0	0.514579759862779	2.22984562607204	0	0	0	0	0.171526586620926	0	0	0	0	0	0.171526586620926	0	0	0	0	1.02915951972556	61.0634648370497	0	17.3241852487136	0	3.08747855917667	0.343053173241852	0.686106346483705	0	0	0.514579759862779	0	0.171526586620926	0	0	0.686106346483705	0.171526586620926	5.31732418524871	0	0
14628	22938	"Zalavár"	46.78528	17.155	270	"AWI"	270	8557	9453	8937	1.24843945068664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.624219725343321	4.99375780274657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49687890137328	81.1485642946317	0	5.61797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87016229712859	0	0
14628	22938	"Zalavár"	46.78528	17.155	275	"AWI"	275	8616	9546	9056	2.20125786163522	0	0.943396226415094	0	0	0	0	0	0.471698113207547	0	0	0	0	0	0	12.2641509433962	3.77358490566038	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471698113207547	0	1.41509433962264	61.1635220125786	0	7.07547169811321	0	0	0	0	0	0	0	0	0	0	0	0.157232704402516	5.18867924528302	4.87421383647799	0	0
14628	22938	"Zalavár"	46.78528	17.155	280	"AWI"	280	8686	9680	9164	1.41043723554302	0	0.564174894217207	0	0	0.846262341325811	0.564174894217207	0	0.423131170662906	0.282087447108604	0	0	0	0	0	31.7348377997179	2.39774330042313	0	0.282087447108604	0	0	0	0	0	0	0	0	0	0	0.282087447108604	0.423131170662906	0	0.705218617771509	26.3751763046544	0	14.1043723554302	0	0	3.24400564174894	0	0	0	0	0	0	0	0	0.564174894217207	6.34696755994358	9.44992947813822	0	0
14628	22938	"Zalavár"	46.78528	17.155	285	"AWI"	285	8787	9739	9270	5.0251256281407	0	0.33500837520938	0	0	0.16750418760469	0.50251256281407	0	0.16750418760469	0	0	0	0	0	0	15.0753768844221	1.6750418760469	0	0	0	0.33500837520938	1.17252931323283	0	0	0	0	0	0.33500837520938	0	0	0.33500837520938	0	4.35510887772194	53.0988274706868	0	7.20268006700168	0	0	2.01005025125628	0	0	0	0.50251256281407	0	0	0	0	0	1.84254606365159	5.86264656616415	0	0
14628	22938	"Zalavár"	46.78528	17.155	290	"AWI"	290	8864	9841	9380	1.5748031496063	0	0.196850393700787	0	0	0	0.590551181102362	0	0.196850393700787	0	0	0	0	0	0	1.37795275590551	6.88976377952756	0	0	0	0	0.78740157480315	0	0	0	0	0	0	0	0	0	0	6.49606299212598	70.4724409448819	0	6.88976377952756	0	0	1.37795275590551	0	0	0	0.393700787401575	0	0	0	0	0.78740157480315	0	1.96850393700787	0	0
14628	22938	"Zalavár"	46.78528	17.155	295	"AWI"	295	8990	9914	9486	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5483870967742	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403225806451613	0	8.46774193548387	66.5322580645161	0	2.01612903225806	0	0	0.403225806451613	0	0	0	0	0	0	0	0	0	0	0.403225806451613	0	0
14628	22938	"Zalavár"	46.78528	17.155	305	"AWI"	305	9194	10064	9707	0.239808153477218	0	0.479616306954436	0.719424460431655	0	0	0.479616306954436	0	0.959232613908873	0	0	0	0	0	0	1.19904076738609	9.59232613908873	0.479616306954436	0	0	0	0	0	0	0	0	0	0.239808153477218	0	0	0	0	1.43884892086331	82.9736211031175	0	0.479616306954436	0	0	0.479616306954436	0	0	0	0	0	0	0	0	0.239808153477218	0	0	0	0
14628	22938	"Zalavár"	46.78528	17.155	310	"AWI"	310	9411	10102	9806	1.89504373177843	0.145772594752187	0.87463556851312	0.43731778425656	0	0.145772594752187	1.74927113702624	0	2.04081632653061	0	0.145772594752187	0	0	0	0	8.89212827988338	2.47813411078717	0	0	0	1.16618075801749	0	0	0	0	0	0.145772594752187	0.145772594752187	0	0	0	0.43731778425656	4.08163265306122	48.8338192419825	0	12.2448979591837	0	0	4.3731778425656	0	0	0	0.145772594752187	0	0.145772594752187	0	0	0.583090379008746	2.1865889212828	6.5597667638484	0.145772594752187	0
