"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cucurbitaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
15924	24526	"Lavaré"	48.43333	-0.91667	5	"AWI"	5	-75	158	29	0.522193211488251	0	1.82767624020888	0.261096605744125	0.522193211488251	0	0	0	5.74412532637076	0.261096605744125	0	0.261096605744125	0	0	0.783289817232376	11.2271540469974	0	0	1.82767624020888	0	0	7.31070496083551	0	0	0	0	0.783289817232376	0.522193211488251	0	0	0	0	0	0	0.261096605744125	0.261096605744125	0	0	0	0	0	0	0	0	0	4.43864229765013	1.56657963446475	42.2976501305483	0.261096605744125	0	0	0	0	15.1436031331593	0	1.56657963446475	0.261096605744125	0	0	0	0.522193211488251	0	0	0	0.522193211488251	0.783289817232376	0	0	0	0	0.261096605744125	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	10	"AWI"	10	-57	325	94	2.05761316872428	0	2.05761316872428	0.823045267489712	1.23456790123457	0	0	0	17.2839506172839	0	0	0	0.411522633744856	0	0.411522633744856	9.05349794238683	0.823045267489712	0	2.46913580246914	0	0	9.87654320987654	6.17283950617284	0	0	0	2.88065843621399	0.823045267489712	0	0	0	1.23456790123457	0	0	0	0	0.823045267489712	0.411522633744856	0	0	0	0	0.411522633744856	0	0.411522633744856	3.29218106995885	5.76131687242798	0	0	0	0	0	0.411522633744856	25.5144032921811	0	2.05761316872428	0	0	0	0	0.823045267489712	0	0	0	0	0.823045267489712	0	0.823045267489712	0.411522633744856	0.411522633744856	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	15	"AWI"	15	-6	366	185	1.14068441064639	0	1.52091254752852	0.760456273764259	0.760456273764259	0	0.380228136882129	0	15.5893536121673	1.14068441064639	0	0	0.380228136882129	0	0.760456273764259	9.1254752851711	0	0	4.94296577946768	0	0	6.4638783269962	7.22433460076046	0	0	0	3.42205323193916	0.760456273764259	0	0	0	0.760456273764259	0	0	0	0	0.760456273764259	0.380228136882129	0	0	0	0	0.760456273764259	0.380228136882129	0.380228136882129	4.56273764258555	6.08365019011407	0	0	0	0.380228136882129	0	0	23.1939163498099	0	0.760456273764259	0	4.18250950570342	0.760456273764259	0	0.760456273764259	0	0	0	0	0.380228136882129	0	0	0.760456273764259	0.380228136882129	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	20	"AWI"	20	23	445	278	1.0752688172043	0	1.4336917562724	0.716845878136201	1.0752688172043	0	0	0	3.584229390681	1.0752688172043	0	0	5.73476702508961	0	0	12.1863799283154	0	0	2.1505376344086	0	0	16.4874551971326	5.01792114695341	0	0	0	5.73476702508961	0	0	0	0	0.716845878136201	0.3584229390681	0	0	0	1.0752688172043	0.3584229390681	0	0	0	0	0	0	0	1.0752688172043	6.45161290322581	0	0.716845878136201	0	0	1.7921146953405	0.3584229390681	18.6379928315412	0	0.716845878136201	0	3.9426523297491	0.3584229390681	5.01792114695341	0	0	0	0	0.716845878136201	0	0	0	0.716845878136201	0.716845878136201	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	25	"AWI"	25	96	483	335	0.311526479750779	0	2.80373831775701	0.311526479750779	1.55763239875389	0	0.623052959501558	0	1.55763239875389	1.55763239875389	0.311526479750779	0.311526479750779	5.9190031152648	0	0	8.41121495327103	0	0	3.11526479750779	0	0	35.202492211838	1.55763239875389	0	0	0	2.18068535825545	0.311526479750779	0	0	0	0.311526479750779	0	0	0.623052959501558	0	0.311526479750779	0	0	0	0	0	0.623052959501558	0.311526479750779	0	0.623052959501558	6.85358255451713	0	0	0	0	0	0.623052959501558	16.1993769470405	0	0.623052959501558	0	3.11526479750779	0.311526479750779	0	0.311526479750779	0	0	0	0.311526479750779	1.24610591900312	0	0.311526479750779	0.623052959501558	0.623052959501558	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	30	"AWI"	30	139	556	390	0	0	3.36391437308868	0.917431192660551	0.917431192660551	0.611620795107034	0	0	0.611620795107034	0.611620795107034	0	0.611620795107034	5.19877675840979	0	0	3.97553516819572	0.611620795107034	0	2.75229357798165	0	0	28.1345565749235	1.22324159021407	0	0	0	3.05810397553517	0.305810397553517	0.305810397553517	0	0	0.611620795107034	0	0	0	0	0	0	0	0	0	0	0.305810397553517	0	0	0.611620795107034	21.7125382262997	0	0	0	0.305810397553517	0	0	17.1253822629969	0	0.611620795107034	0	3.97553516819572	0.305810397553517	0	0	0	0	0	0	0.611620795107034	0	0	0.305810397553517	0.305810397553517	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	35	"AWI"	35	239	582	450	0	0	10.2409638554217	0.301204819277108	1.20481927710843	0.301204819277108	0.301204819277108	0	0.602409638554217	0.602409638554217	0	0	2.71084337349398	0	0.602409638554217	1.50602409638554	0.602409638554217	0	5.72289156626506	0	0	39.1566265060241	0	0	0	0	3.91566265060241	0	0	0	0	0.602409638554217	0.301204819277108	0	0.602409638554217	0	0.602409638554217	0	0.301204819277108	0	0	0	0.301204819277108	0	0	0.301204819277108	2.10843373493976	0	0	0	0	0	0.602409638554217	12.0481927710843	0	1.80722891566265	0	1.80722891566265	0.602409638554217	8.73493975903614	0.602409638554217	0	0	0	0	0.301204819277108	0	0	0.301204819277108	0.301204819277108	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	40	"AWI"	40	294	628	510	0	0	5.66037735849057	0	0.754716981132076	0.377358490566038	0	0	1.88679245283019	0.377358490566038	0	0.377358490566038	6.0377358490566	0	0.377358490566038	0.754716981132076	0	0	5.66037735849057	0	0	29.4339622641509	1.50943396226415	0	0	0	3.0188679245283	0.377358490566038	0	0	0	0	0	0	0	0	0.377358490566038	0	0	0	0	0	0.377358490566038	0	0	0.377358490566038	5.28301886792453	0	0	0	0	0	0.754716981132076	26.4150943396226	0	0.754716981132076	0	7.54716981132075	0	0	0	0	0	0	1.13207547169811	0.377358490566038	0	0	0	0	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	45	"AWI"	45	460	651	566	0	0	6.4343163538874	0.536193029490617	3.48525469168901	0.268096514745308	0.536193029490617	0	3.2171581769437	0.268096514745308	0	0.536193029490617	2.14477211796247	2.41286863270777	0.536193029490617	0	0.536193029490617	0	6.70241286863271	0	0	28.9544235924933	3.48525469168901	0	0	0	5.36193029490617	0	0	0	0	0.536193029490617	0.268096514745308	0	0.804289544235925	0	0.268096514745308	0.268096514745308	0	0	0	0	0.536193029490617	0	0.268096514745308	0.536193029490617	2.94906166219839	0	0.268096514745308	0	0	0	0.536193029490617	18.4986595174263	0	1.87667560321716	0	4.82573726541555	0.268096514745308	0	0.536193029490617	0	0	0	0	0	0	0.536193029490617	0.536193029490617	0.268096514745308	0	0	0
15924	24526	"Lavaré"	48.43333	-0.91667	50	"AWI"	50	551	710	630	0	0	9.32203389830508	0.564971751412429	5.08474576271187	0.564971751412429	0.564971751412429	7.34463276836158	3.10734463276836	0.847457627118644	0	0.847457627118644	2.25988700564972	1.69491525423729	0.564971751412429	0	0.847457627118644	0	3.67231638418079	0	0	21.1864406779661	8.19209039548022	0	0	0	4.80225988700565	0.282485875706215	0.564971751412429	0	0	0	0	0.282485875706215	0.564971751412429	0.282485875706215	0.564971751412429	0.282485875706215	0	0	0	0	0.564971751412429	0	0	0.847457627118644	4.80225988700565	0	0.564971751412429	0	0	0	0.564971751412429	9.6045197740113	0	0.847457627118644	0	3.95480225988701	0.564971751412429	0	0.564971751412429	0	0	0	0.564971751412429	0.282485875706215	0	0.564971751412429	0.847457627118644	0.282485875706215	0	0.282485875706215	0
