"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26053	45190	"Xan de Llamas"	42.30417	-6.32139	24	"AWI"	24	-27	207	111	0	0	0	0.224719101123596	0	0	0	0	0.449438202247191	0	0	0	0	0	0	0.898876404494382	1.79775280898876	0	0	12.3595505617978	38.4269662921348	0	0	0	0	0	0	0	0	0.224719101123596	0	1.34831460674157	0	0	2.92134831460674	0	7.19101123595506	0	25.1685393258427	0	0	2.69662921348315	0.449438202247191	0.224719101123596	0	0.674157303370786	4.9438202247191	0	0	0	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	27	"AWI"	27	-9	217	138	0	0.657894736842105	0	0.164473684210526	0	0.328947368421053	0	0	2.96052631578947	1.15131578947368	0	0	0.164473684210526	0	0	1.97368421052632	0.657894736842105	0.164473684210526	0	36.8421052631579	36.0197368421053	0	0	0	0	0	0	0	0	0	0.328947368421053	1.48026315789474	0.164473684210526	0.328947368421053	3.45394736842105	0	0	0	5.42763157894737	0	0.164473684210526	4.76973684210526	0.493421052631579	0	0	0.164473684210526	1.48026315789474	0.164473684210526	0	0.493421052631579	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	31	"AWI"	31	19	237	175	0	0.302114803625378	0.151057401812689	0.906344410876133	0	0.906344410876133	0	0	1.66163141993958	0.453172205438067	0	0	0.151057401812689	0	0	0.604229607250755	0	0	0.151057401812689	42.1450151057402	33.5347432024169	0.755287009063444	0	0	0	0	0	0	0	0	0	2.26586102719033	0.151057401812689	0	1.20845921450151	0	0	0	7.40181268882175	0	0	3.47432024169184	0.755287009063444	0	0	0	1.3595166163142	0	0	1.66163141993958	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	34	"AWI"	34	42	244	213	0	0.430416068866571	0.143472022955524	0	0	0.573888091822095	0.143472022955524	0	2.00860832137733	0.286944045911047	0	0	0	0	0	0.717360114777618	0	0	0	45.19368723099	31.4203730272597	0	0	0.143472022955524	0.286944045911047	0	0	0.143472022955524	0	0	0	1.43472022955524	0	0.143472022955524	1.43472022955524	0	0	0	8.4648493543759	0	0	4.30416068866571	0.430416068866571	0.143472022955524	0	0	1.29124820659971	0	0	0.860832137733142	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	38	"AWI"	38	66	294	251	0	0.311526479750779	0	2.49221183800623	0	0.467289719626168	0	0	2.18068535825545	0.155763239875389	0	0.155763239875389	0.155763239875389	0	0	2.18068535825545	0	0	0	41.2772585669782	28.1931464174455	0	0	0	0	0	0	0	0	0	0	1.09034267912773	0.155763239875389	0	2.18068535825545	0.155763239875389	0	0	12.3052959501558	0	0	4.04984423676012	1.09034267912773	0	0	0.467289719626168	0.778816199376947	0	0.155763239875389	0	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	41	"AWI"	41	96	357	276	0.22271714922049	0.66815144766147	0	4.23162583518931	0	1.11358574610245	0.66815144766147	0	3.34075723830735	0.66815144766147	0.22271714922049	0	0	0	0	2.67260579064588	0	0	0	17.8173719376392	44.988864142539	0	0	0	0	0	0	0	0	0	0.44543429844098	1.11358574610245	0.66815144766147	0	1.55902004454343	0	0	0.22271714922049	8.01781737193764	0	0	4.4543429844098	0.89086859688196	0.22271714922049	0	0	5.12249443207127	0	0	0.22271714922049	0	0	0	0	0.44543429844098	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	45	"AWI"	45	142	448	324	0	0.328947368421053	0	1.31578947368421	0	0.986842105263158	0	0	7.23684210526316	0.328947368421053	0	0.328947368421053	0	0	0	0	0	0.328947368421053	0	7.23684210526316	64.4736842105263	0	0	0	0	0	0.328947368421053	0	0	0	0.328947368421053	0	0	0	2.30263157894737	0	0	0	7.89473684210526	0	0	2.96052631578947	0.657894736842105	0.328947368421053	0	0.328947368421053	1.31578947368421	0	0	0.986842105263158	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	49	"AWI"	49	171	569	371	0	0.843881856540084	0	2.10970464135021	0	0.632911392405063	0	0	20.464135021097	0	0	0	0	0	0	0.843881856540084	3.79746835443038	0.632911392405063	0.421940928270042	20.042194092827	35.2320675105485	0	0	0	0.210970464135021	0	0	0.210970464135021	0	0	0	0.210970464135021	0.210970464135021	0	1.05485232067511	0	0	0	7.38396624472574	0	0.210970464135021	4.0084388185654	0.210970464135021	0	0	0.421940928270042	0.632911392405063	0.210970464135021	0	0	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	52	"AWI"	52	214	619	412	0	1.79948586118252	0	0	0	0.25706940874036	0	0	28.2776349614396	0.25706940874036	0	0	0.25706940874036	0	0	0.25706940874036	4.11311053984576	0.25706940874036	0	7.7120822622108	52.6992287917738	0	0	0	0	0	0	0	0	0	0.25706940874036	0	0	0	0.25706940874036	0	0	0	0	0	0.25706940874036	2.05655526992288	0.25706940874036	0	0	0	0.77120822622108	0	0	0.25706940874036	0	0	0	0	0	0
26053	45190	"Xan de Llamas"	42.30417	-6.32139	56	"AWI"	56	259	668	473	0	2.2883295194508	0	0.68649885583524	0	1.1441647597254	0	0	52.1739130434783	0	0	0	0	0	0	0.22883295194508	3.20366132723112	0	0	9.1533180778032	26.5446224256293	0	0	0	0	0	0	0	0	0	0	0.22883295194508	0	0	0	0	0	0	0	0	0	2.97482837528604	0.22883295194508	0	0	0	0.68649885583524	0.45766590389016	0	0	0	0	0	0	0	0
