"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"
3114	4056	"Le Fourneau"	48.44444	-0.19167	5	"AWI"	5	-77	243	51	0	0	0.993377483443709	0.662251655629139	0	1.65562913907285	0	0	82.1192052980132	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0.33112582781457	0	0	0	0	0	0	0	1.32450331125828	0	0	0	0.662251655629139	0	0.33112582781457	0	0	0.33112582781457	0	0	0	0	0	0	0	0	0	0	6.95364238410596	0	0	0	2.31788079470199	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0	0.662251655629139	0.33112582781457	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	7.5	"AWI"	7.5	-23.5	282	112	0	0	1.97368421052632	0.657894736842105	0.328947368421053	0.328947368421053	0.657894736842105	0	72.0394736842105	0	0	0	0	0	0	0	0.657894736842105	0	0	0	0.657894736842105	0	0	0	0	0	0	0	0.657894736842105	0.328947368421053	0	0	0	0	0	0	0	0	0	0	0	0	0.328947368421053	0	0	0	0	0	8.55263157894737	0	0	0	7.23684210526316	0.328947368421053	0	0	1.97368421052632	0	0	0	1.64473684210526	0	0	0	0	0.328947368421053	0.657894736842105	0.657894736842105	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	10	"AWI"	10	3	359	169	0.65359477124183	0	1.30718954248366	0.65359477124183	0.980392156862745	0.65359477124183	0.326797385620915	0	57.516339869281	0.65359477124183	0	0	0	0	0	0	0.980392156862745	0	0	0	1.63398692810458	0	0.65359477124183	0	0	1.63398692810458	0	0	0.326797385620915	0.980392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0.326797385620915	0	0	0	0	0	23.8562091503268	0	0	0	3.92156862745098	0	0	0	0	0	0	0	2.28758169934641	0	0	0	0	0	0.326797385620915	0.326797385620915	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	12.5	"AWI"	12.5	59.5	387.5	228.5	0.87463556851312	0	2.04081632653061	0.583090379008746	0.291545189504373	0.291545189504373	0.583090379008746	0	46.3556851311953	0.291545189504373	0	0	0	0	0	0.291545189504373	0.291545189504373	0	0	0	1.16618075801749	0	0.583090379008746	0	0	4.3731778425656	0	0	0.583090379008746	0.87463556851312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6122448979592	0	0	0	3.49854227405248	0.291545189504373	0	0	0.87463556851312	0	0.583090379008746	0	3.49854227405248	0	0	0	0	0	0.583090379008746	0.583090379008746	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	15	"AWI"	15	98	439	289	0.645161290322581	0	11.6129032258065	0.645161290322581	0.967741935483871	0.645161290322581	0.645161290322581	0	20	0.967741935483871	0.32258064516129	0	0	0	0	0	0.645161290322581	0	0	0	3.54838709677419	0	9.67741935483871	0	0	6.45161290322581	0	0	2.25806451612903	0.645161290322581	0	0	0.645161290322581	0	0.32258064516129	0	0	0	0	0	0	0	0.32258064516129	0	0	0	0	0	25.1612903225806	0	0	0	10.9677419354839	0.645161290322581	0	0	0.645161290322581	0	0	0	0.645161290322581	0	0	0	0	0	0.645161290322581	0.32258064516129	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	20	"AWI"	20	270	716	488	0.581395348837209	0	11.046511627907	0.581395348837209	0.581395348837209	0.581395348837209	0.581395348837209	0	21.2209302325581	0.581395348837209	0	0	0.581395348837209	0	0	0	0.872093023255814	0	0	0	5.23255813953488	0	3.19767441860465	0	0	6.97674418604651	0	0	4.36046511627907	0.581395348837209	0	0	1.16279069767442	0	0.290697674418605	0	0	0	0	0	0	0.290697674418605	0.290697674418605	0	0	0	0	0	19.1860465116279	0	0	0	15.6976744186047	0	0	0	0	0	0	0	2.61627906976744	0	0	0	0	0	2.32558139534884	0.581395348837209	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	25	"AWI"	25	521	1486	977	0.289855072463768	0	14.4927536231884	0.289855072463768	0.579710144927536	0.289855072463768	0.579710144927536	0	24.9275362318841	0.289855072463768	0	0	0.289855072463768	0	0	0	0	0	0	0	11.0144927536232	0	4.05797101449275	0	0	1.73913043478261	0	0	7.2463768115942	0.579710144927536	0.579710144927536	0	1.44927536231884	0	0.289855072463768	0	0	0.289855072463768	0	0	0	0.289855072463768	0.289855072463768	0	0	0	0	0	12.1739130434783	0	0	0	10.4347826086957	0	0	0	0.289855072463768	0	0.289855072463768	0	3.76811594202899	0	0	0	0	0	2.31884057971015	0.869565217391304	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	30	"AWI"	30	1327	1682	1537	0	0	18.1564245810056	0.558659217877095	0.558659217877095	0.558659217877095	0	0	32.122905027933	0	0	0	0	0	0	0.279329608938547	0	0	0	0	4.46927374301676	0	3.07262569832402	0	0	1.39664804469274	0	0	7.26256983240224	0	0	0	1.11731843575419	0	0	0	0.279329608938547	0	0	0	0	0	0	0	0	0	0	0	6.70391061452514	0	0	0	15.9217877094972	0.279329608938547	0	0	0.558659217877095	0	0	0	3.91061452513966	0	0	0	0	0	2.51396648044693	0.279329608938547	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	35	"AWI"	35	1476	2172	1742	0	0	24.1071428571429	0.595238095238095	0.297619047619048	0.595238095238095	0.595238095238095	0	15.7738095238095	0	0	0	0	0	0	0.595238095238095	0	0	0	0	10.4166666666667	0	0	0	0	0.892857142857143	0	0	1.48809523809524	0.595238095238095	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1190476190476	0.595238095238095	0	0	0.297619047619048	0	0	0	2.38095238095238	0	0	0	0	0	4.46428571428571	0.297619047619048	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	40	"AWI"	40	1584	2535	1945	0	0.488997555012225	35.6968215158924	0	0.244498777506112	0.733496332518337	0	0	4.64547677261614	0	0	0	0	0	0	0	0	0	0	0	12.7139364303178	0	0.488997555012225	0	0	0	0	0	1.22249388753056	0.244498777506112	0	0	0.97799511002445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46699266503667	0	0	0	35.4523227383863	0.488997555012225	0	0	1.46699266503667	0	0	0	0.488997555012225	0	0	0	0	0	2.68948655256724	0.488997555012225	0	0	0
3114	4056	"Le Fourneau"	48.44444	-0.19167	45	"AWI"	45	1701	2824	2142	0	0	37.6126126126126	0.225225225225225	0.45045045045045	0.675675675675676	0.225225225225225	0	4.72972972972973	0.225225225225225	0	0	0	0	0	0	0	0	0	0	19.5945945945946	0	0.45045045045045	0	0	0	0	0	0.675675675675676	0	0	0.225225225225225	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.4774774774775	0.45045045045045	0	0	0	0	0	0	0.225225225225225	0	0	0	0	0	5.85585585585586	0.45045045045045	0	0	0
