"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Buxus"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juniperus"	"Lamiaceae"	"Olea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"
14549	22805	"Les Palanques"	42.16222	2.43806	195	"AWI"	195	1592	2374	1998	15	0	3	0	0	0	6	0	0	0	3	15	9	0	6	0	6	0	0	3	159	3	15	0	15	3	0	0	0	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	204	"AWI"	204	1699	2452	2090	6	0	3	3	0	0	0	0	0	0	0	3	57	0	6	0	0	0	0	0	165	3	0	0	0	3	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	213	"AWI"	213	1808	2526	2182	12	0	15	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	309	0	0	0	9	15	3	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	222	"AWI"	222	1927	2598	2275	21	0	42	0	6	0	0	0	0	0	0	12	0	0	18	0	3	0	0	3	714	0	0	0	12	15	6	0	0	6	0
14549	22805	"Les Palanques"	42.16222	2.43806	231	"AWI"	231	2056	2662	2366	3	0	42	0	0	3	0	0	0	0	0	21	0	0	18	3	0	0	6	0	189	0	0	0	21	3	3	0	0	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	240	"AWI"	240	2182	2714	2455	54	0	27	3	3	0	12	6	0	0	3	27	0	0	3	0	27	0	0	3	135	9	0	0	69	9	0	0	0	0	15
14549	22805	"Les Palanques"	42.16222	2.43806	249	"AWI"	249	2261	2962	2585	18	0	21	0	6	0	6	0	0	0	0	0	174	0	12	0	12	0	0	3	240	3	0	0	84	9	0	0	0	3	18
14549	22805	"Les Palanques"	42.16222	2.43806	258	"AWI"	258	2351	3151	2713	48	0	6	0	0	6	0	0	0	0	0	12	78	0	6	3	18	0	3	0	105	0	0	0	42	3	48	0	3	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	266	"AWI"	266	2438	3319	2818	48	3	6	15	0	12	21	3	15	0	0	66	42	0	6	0	30	0	0	0	105	21	0	6	174	48	6	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	277	"AWI"	277	2547	3516	2968	21	0	12	18	9	24	15	0	0	0	0	45	54	0	27	3	36	0	0	0	105	30	0	3	249	51	0	3	0	0	6
14549	22805	"Les Palanques"	42.16222	2.43806	287	"AWI"	287	2652	3697	3114	42	0	33	12	3	24	27	3	0	0	0	93	66	0	42	0	81	0	0	0	171	18	171	0	285	87	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	297	"AWI"	297	2757	3860	3258	90	0	3	0	0	3	9	0	6	0	0	18	111	0	9	3	3	0	0	0	537	3	0	3	42	9	3	0	0	0	9
14549	22805	"Les Palanques"	42.16222	2.43806	307	"AWI"	307	2863	4032	3399	33	0	0	0	0	6	0	0	6	0	0	78	885	0	9	0	0	0	0	0	960	3	0	0	174	18	0	0	0	15	24
14549	22805	"Les Palanques"	42.16222	2.43806	317	"AWI"	317	2982	4197	3540	36	3	0	0	0	3	0	3	6	0	0	51	291	0	3	0	0	0	3	0	873	0	0	0	111	6	0	0	0	3	6
14549	22805	"Les Palanques"	42.16222	2.43806	327	"AWI"	327	3092	4359	3685	51	0	3	3	0	3	0	0	3	0	3	42	150	0	0	0	0	0	0	0	381	0	0	0	63	0	0	0	0	9	9
14549	22805	"Les Palanques"	42.16222	2.43806	337	"AWI"	337	3221	4513	3823	39	0	234	3	0	9	0	3	9	0	0	36	63	3	3	3	63	0	0	0	141	9	0	0	168	39	0	0	0	0	18
14549	22805	"Les Palanques"	42.16222	2.43806	347	"AWI"	347	3345	4667	3967	48	3	51	9	6	33	189	6	24	0	3	72	75	0	27	12	108	0	0	3	114	54	171	0	474	42	3	0	3	0	6
14549	22805	"Les Palanques"	42.16222	2.43806	357	"AWI"	357	3468	4817	4107	81	0	45	6	3	42	180	6	6	0	0	114	84	0	30	9	75	0	3	0	258	39	0	0	471	48	42	3	3	9	3
14549	22805	"Les Palanques"	42.16222	2.43806	368	"AWI"	368	3618	4986	4269	24	0	33	12	6	33	0	3	6	0	0	84	15	3	33	0	48	0	0	0	129	24	96	3	342	78	6	3	3	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	378	"AWI"	378	3747	5134	4410	57	0	9	9	0	3	0	3	0	0	3	21	12	0	30	0	15	0	0	0	144	9	63	0	189	51	3	3	0	3	3
14549	22805	"Les Palanques"	42.16222	2.43806	388	"AWI"	388	3872	5293	4550	30	0	24	9	3	21	0	0	39	0	0	36	3	0	15	0	39	0	0	3	72	15	39	0	210	30	3	0	6	3	3
14549	22805	"Les Palanques"	42.16222	2.43806	398	"AWI"	398	4010	5435	4694	36	0	111	6	6	21	117	6	9	0	0	78	18	0	18	3	39	0	3	6	240	21	0	3	252	27	18	3	0	6	3
14549	22805	"Les Palanques"	42.16222	2.43806	408	"AWI"	408	4141	5571	4845	54	3	3	0	0	3	0	3	9	0	0	24	0	3	15	0	3	0	0	0	549	0	0	0	78	0	6	3	3	9	6
14549	22805	"Les Palanques"	42.16222	2.43806	428	"AWI"	428	4422	5841	5133	24	0	0	0	0	0	6	0	3	0	0	15	45	3	0	0	0	0	0	0	405	3	0	0	27	0	0	0	0	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	438	"AWI"	438	4563	5983	5276	0	3	0	3	3	3	0	3	6	0	0	36	195	0	3	0	0	0	0	0	285	0	0	0	99	0	3	0	0	3	3
14549	22805	"Les Palanques"	42.16222	2.43806	448	"AWI"	448	4703	6119	5418	0	0	0	0	0	0	0	0	0	0	0	27	9	0	6	0	0	0	0	0	99	0	0	0	12	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	458	"AWI"	458	4844	6254	5554	0	3	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	132	0	0	0	27	0	0	0	0	0	6
14549	22805	"Les Palanques"	42.16222	2.43806	468	"AWI"	468	4975	6395	5699	9	0	0	0	0	0	0	0	3	0	3	48	12	0	6	0	0	0	0	0	393	0	0	0	39	0	0	0	6	0	12
14549	22805	"Les Palanques"	42.16222	2.43806	478	"AWI"	478	5127	6527	5843	6	9	0	3	3	9	0	6	3	0	0	630	0	0	0	3	0	0	0	3	216	9	0	0	219	6	0	0	0	0	69
14549	22805	"Les Palanques"	42.16222	2.43806	493	"AWI"	493	5340	6723	6057	6	0	21	3	0	27	9	9	9	0	3	108	24	0	51	9	48	0	6	0	69	12	0	0	201	9	3	0	0	0	24
14549	22805	"Les Palanques"	42.16222	2.43806	502	"AWI"	502	5462	6833	6185	15	0	45	3	6	12	0	6	6	0	0	117	12	0	12	0	33	0	3	3	69	9	0	0	144	18	3	0	6	3	12
14549	22805	"Les Palanques"	42.16222	2.43806	511	"AWI"	511	5604	6949	6317	12	0	54	3	6	15	0	0	0	0	6	117	6	3	21	6	69	0	3	3	189	36	42	3	204	3	0	3	0	3	3
14549	22805	"Les Palanques"	42.16222	2.43806	519	"AWI"	519	5728	7042	6433	3	0	57	3	6	21	0	6	0	0	0	126	12	0	27	3	27	0	3	3	99	30	0	0	159	6	0	0	15	12	9
14549	22805	"Les Palanques"	42.16222	2.43806	528	"AWI"	528	5865	7150	6562	15	3	87	3	0	3	0	0	0	0	0	57	54	0	9	3	45	0	0	0	243	3	0	0	111	6	0	0	3	3	12
14549	22805	"Les Palanques"	42.16222	2.43806	537	"AWI"	537	6008	7255	6687	21	0	36	0	0	3	0	0	0	0	0	60	0	0	6	9	3	3	0	0	225	0	0	0	48	6	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	545	"AWI"	545	6134	7353	6797	30	0	6	3	0	0	6	3	0	0	0	36	3	0	12	3	3	0	0	0	519	0	24	3	51	0	3	0	0	3	3
14549	22805	"Les Palanques"	42.16222	2.43806	554	"AWI"	554	6282	7460	6925	3	3	0	0	0	3	0	3	9	0	0	633	0	0	6	0	0	0	0	0	216	3	0	0	180	0	0	0	0	0	72
14549	22805	"Les Palanques"	42.16222	2.43806	563	"AWI"	563	6441	7561	7053	0	24	0	12	6	57	6	15	3	0	0	1245	9	0	6	0	0	0	0	0	258	15	0	0	444	0	3	3	0	0	213
14549	22805	"Les Palanques"	42.16222	2.43806	571	"AWI"	571	6550	7655	7165	3	51	231	6	12	57	0	21	12	0	3	1116	15	0	3	0	3	0	3	3	342	12	0	3	510	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	582	"AWI"	582	6730	7773	7321	21	3	6	3	0	3	9	12	18	0	3	285	258	0	3	0	3	3	0	3	351	0	0	0	210	12	0	6	0	6	45
14549	22805	"Les Palanques"	42.16222	2.43806	592	"AWI"	592	6904	7884	7461	33	3	0	3	0	27	0	6	15	0	3	531	435	0	9	0	3	9	0	0	495	3	0	0	402	15	3	9	6	9	60
14549	22805	"Les Palanques"	42.16222	2.43806	602	"AWI"	602	7084	7987	7606	18	3	0	0	0	3	0	0	0	0	0	162	21	0	12	0	0	0	0	0	255	0	0	0	54	3	0	0	0	0	24
14549	22805	"Les Palanques"	42.16222	2.43806	622	"AWI"	622	7481	8176	7888	9	9	3	6	6	9	0	12	3	0	0	1143	9	0	12	0	0	9	3	0	165	3	0	0	519	15	3	3	3	0	207
14549	22805	"Les Palanques"	42.16222	2.43806	632	"AWI"	632	7706	8267	8017	0	18	0	12	18	90	6	48	12	0	0	1560	3	6	0	0	0	18	0	0	177	15	150	0	240	15	0	42	6	0	192
14549	22805	"Les Palanques"	42.16222	2.43806	642	"AWI"	642	7939	8359	8139	0	117	3	15	24	117	0	54	12	0	0	1788	39	3	3	0	0	45	0	0	249	36	312	3	225	12	3	87	6	0	39
14549	22805	"Les Palanques"	42.16222	2.43806	652	"AWI"	652	8029	8536	8252	3	150	3	6	33	144	0	120	24	0	6	750	27	3	3	0	0	84	3	0	462	72	0	6	117	12	6	27	9	0	9
14549	22805	"Les Palanques"	42.16222	2.43806	662	"AWI"	662	8110	8684	8368	0	111	0	24	18	96	15	102	12	0	3	18	33	6	0	0	0	129	0	0	315	33	264	3	72	3	3	90	6	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	672	"AWI"	672	8204	8818	8487	0	36	3	12	33	282	0	162	3	3	0	6	30	3	3	0	0	90	3	0	129	45	0	6	63	3	6	87	27	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	682	"AWI"	682	8294	8938	8604	0	3	0	0	0	0	228	0	0	0	3	0	0	36	0	0	0	0	0	0	141	0	0	0	12	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	688	"AWI"	688	8355	9003	8673	3	30	0	3	3	9	0	12	9	0	0	831	0	0	12	0	0	3	0	0	189	3	0	0	405	12	0	12	0	3	87
14549	22805	"Les Palanques"	42.16222	2.43806	694	"AWI"	694	8421	9069	8744	0	18	0	9	3	18	0	21	21	0	0	726	9	0	9	0	0	6	0	0	150	9	0	0	375	0	3	0	0	0	87
14549	22805	"Les Palanques"	42.16222	2.43806	699	"AWI"	699	8461	9125	8804	0	18	0	6	3	24	0	27	15	0	0	789	18	0	0	0	0	9	0	0	156	6	0	0	309	3	0	3	0	0	90
14549	22805	"Les Palanques"	42.16222	2.43806	705	"AWI"	705	8536	9179	8873	0	39	3	3	6	42	0	36	9	0	0	1422	3	0	0	0	0	12	0	3	207	27	0	0	324	6	3	24	0	0	153
14549	22805	"Les Palanques"	42.16222	2.43806	711	"AWI"	711	8600	9252	8941	0	126	0	12	33	246	9	132	18	0	9	633	36	9	0	0	0	87	0	0	306	81	0	0	111	6	15	75	9	0	21
14549	22805	"Les Palanques"	42.16222	2.43806	716	"AWI"	716	8661	9290	8999	0	93	0	9	18	273	12	84	15	0	0	9	12	3	0	3	0	135	0	0	252	63	0	0	72	0	18	69	6	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	722	"AWI"	722	8735	9351	9067	0	0	0	0	0	6	255	9	0	0	0	6	0	54	0	0	0	0	0	0	216	0	0	0	3	0	0	3	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	739	"AWI"	739	8964	9484	9264	0	0	0	0	0	0	378	0	0	0	0	0	0	6	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	744	"AWI"	744	9045	9512	9318	0	0	0	0	0	0	228	0	0	0	0	3	0	3	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	755	"AWI"	755	9170	9693	9453	0	0	0	3	0	3	132	0	0	0	0	3	0	0	0	0	0	0	0	0	27	3	0	0	3	3	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	761	"AWI"	761	9214	9891	9521	0	0	0	0	0	0	219	0	0	0	0	0	9	0	0	0	0	0	0	0	45	0	0	0	0	0	3	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	772	"AWI"	772	9328	10132	9660	0	0	0	3	0	3	189	0	0	0	0	135	12	6	6	0	0	0	0	0	144	3	0	0	24	0	0	3	0	0	9
14549	22805	"Les Palanques"	42.16222	2.43806	778	"AWI"	778	9385	10238	9742	0	0	0	0	0	0	15	0	0	0	0	15	6	0	0	0	0	0	0	0	30	0	0	0	3	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	783	"AWI"	783	9434	10336	9807	0	0	0	0	0	0	18	0	0	0	0	42	0	0	0	0	0	3	0	0	3	3	0	0	12	0	0	0	0	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	795	"AWI"	795	9541	10555	9970	3	0	0	3	0	0	123	0	0	0	0	24	9	6	0	0	0	3	0	0	99	3	0	0	12	3	0	0	0	0	6
14549	22805	"Les Palanques"	42.16222	2.43806	805	"AWI"	805	9641	10743	10103	0	12	3	6	3	21	144	15	3	0	0	48	12	6	0	0	0	21	0	0	192	3	0	3	27	3	3	9	0	0	3
14549	22805	"Les Palanques"	42.16222	2.43806	814	"AWI"	814	9730	10902	10224	0	0	0	0	3	0	129	3	0	0	0	33	0	0	0	0	0	0	0	0	117	0	0	0	12	0	0	0	0	0	0
14549	22805	"Les Palanques"	42.16222	2.43806	823	"AWI"	823	9817	11053	10343	0	0	0	3	0	3	165	0	0	0	0	24	0	0	0	0	0	0	0	0	75	0	0	0	6	0	0	3	0	0	3
