"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Larix"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	430	"AWI"	430	8461	9903	9269	2.34192037470726	2.81030444964871	0	0	0.234192037470726	0.234192037470726	0	19.672131147541	0	0	0	0	0	0.936768149882904	0	0	0	0	0	0	0.234192037470726	0	0	0	9.60187353629976	0	0	53.3957845433255	0	2.57611241217799	0	4.91803278688525	0	0	0	0	0.234192037470726	0	0.234192037470726	0	2.57611241217799
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	440	"AWI"	440	9042	10141	9675	0.630914826498423	4.73186119873817	0	0	0.315457413249211	0	0	31.2302839116719	0	0	0	0	0	5.36277602523659	0	0.630914826498423	0	0	0	0	0	0	0	0.630914826498423	11.3564668769716	0	0	37.5394321766561	0	1.26182965299685	0.315457413249211	2.8391167192429	0	0	0	0	0	0	0.315457413249211	0	2.8391167192429
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	445	"AWI"	445	9583	10342	9975	0.15527950310559	7.29813664596273	0	0	0.31055900621118	0.31055900621118	0	17.5465838509317	0	0	0	0	0	5.43478260869565	0	0	0	0	0	0	0	0	0	0.15527950310559	8.07453416149068	0	0	51.5527950310559	0	1.24223602484472	0	2.48447204968944	0	0	0	0.15527950310559	0.31055900621118	0	0	2.01863354037267	2.95031055900621
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	450	"AWI"	450	9780	10792	10254	0	4.45103857566766	0	0.29673590504451	0	1.18694362017804	0	13.946587537092	0	0	0	0	0	2.37388724035608	0	0.29673590504451	0	0	0	0	0	0	0	1.18694362017804	8.01186943620178	0	0	57.8635014836795	0	2.9673590504451	0	4.45103857566766	0	0	0	0.29673590504451	0	0	0	0	2.67062314540059
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	455	"AWI"	455	10384	11081	10707	0	1.14777618364419	0	0	0	0.430416068866571	0	20.8034433285509	0	0	0	0	0	0.286944045911047	0	0.286944045911047	0.143472022955524	0	0	0	0	0	0	0.143472022955524	3.012912482066	0.143472022955524	0	70.7317073170732	0	1.57819225251076	0	0.143472022955524	0	0	0	0.286944045911047	0.430416068866571	0	0	0	0.430416068866571
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	460	"AWI"	460	10656	11704	11184	0	0.149925037481259	0.149925037481259	0.149925037481259	0.149925037481259	2.24887556221889	0	18.7406296851574	0	0	0	0.149925037481259	0	0	0.299850074962519	0	0	0	0	0	0	0	0	0.449775112443778	1.19940029985008	0	0	71.3643178410795	0	3.59820089955022	0	0.149925037481259	0	0	0	0.449775112443778	0.449775112443778	0	0.149925037481259	0	0.149925037481259
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	465	"AWI"	465	10900	12033	11475	0	0	0.639386189258312	0	0	3.0690537084399	0	4.47570332480818	0	0	0	0	0	0	0	3.19693094629156	0.51150895140665	0	0	0	0	0	0	4.0920716112532	0.255754475703325	0	0	76.9820971867008	0	6.1381074168798	0	0	0	0	0	0.127877237851662	0	0.127877237851662	0.383631713554987	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	470	"AWI"	470	11018	12684	11723	0	0	0.928074245939675	0	0.928074245939675	7.19257540603248	0	4.40835266821346	0	0	0	0	0	0	0.928074245939675	6.96055684454756	0.928074245939675	0	0	0	0	0	0	7.4245939675174	0.232018561484919	0	0	58.2366589327146	0	9.97679814385151	0	0.232018561484919	0	0	0	0.464037122969838	0.464037122969838	0.464037122969838	0.232018561484919	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	475	"AWI"	475	11251	12914	11976	0	0	0.72463768115942	0	0.120772946859903	5.91787439613527	0	3.6231884057971	0	0	0	0.120772946859903	0	0	0	2.65700483091787	0.241545893719807	0	0	0	0	0	0	1.93236714975845	0.120772946859903	0	0	73.6714975845411	0	10.1449275362319	0	0.241545893719807	0	0	0.120772946859903	0.120772946859903	0.241545893719807	0	0	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	480	"AWI"	480	11363	13272	12212	0	0	1.42857142857143	0	0.285714285714286	8	0	3.14285714285714	0	0.285714285714286	0	0	0	0	0	3.42857142857143	0	0	0	0.285714285714286	0	0	0	4	0	0	0	63.7142857142857	0	12.2857142857143	0	0.285714285714286	0	0	0.285714285714286	0	1.71428571428571	0.571428571428571	0.285714285714286	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	485	"AWI"	485	11612	13455	12478	0	0	0.347826086956522	0	0.869565217391304	11.1304347826087	0	5.73913043478261	0	0	0	0.347826086956522	0	0	0	1.91304347826087	0	0	0	0	0	0	0	1.04347826086957	0	0	0	63.4782608695652	0	12.1739130434783	0.173913043478261	0.173913043478261	0	0	0.347826086956522	0.869565217391304	0.521739130434783	0.173913043478261	0.695652173913043	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	490	"AWI"	490	11758	13725	12730	0	0.194552529182879	0.583657587548638	0	0	9.14396887159533	0	2.72373540856031	0	0	0	0.583657587548638	0	0	0	2.91828793774319	0.389105058365759	0	0	0	0	0	0	2.91828793774319	0.389105058365759	0	0	69.2607003891051	0	7.78210116731517	0	0.194552529182879	0	0	0	0.778210116731518	0.778210116731518	0.194552529182879	1.16731517509728	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	495	"AWI"	495	12059	13892	12986	0	0	0.346020761245675	0	0.69204152249135	12.2837370242215	0	4.49826989619377	0	0	0	0.173010380622837	0	0	0	0.865051903114187	0.346020761245675	0	0	0	0	0	0	1.21107266435986	0.173010380622837	0	0	65.5709342560554	0	11.5916955017301	0.173010380622837	0.173010380622837	0	0	0.346020761245675	0.346020761245675	0	0.173010380622837	1.03806228373702	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	500	"AWI"	500	12244	14159	13251	0	0.179533213644524	0.359066427289048	0	0	10.5924596050269	0	3.77019748653501	0	0.179533213644524	0	0.179533213644524	0	0.179533213644524	0	2.15439856373429	0.359066427289048	0	0	0.179533213644524	0	0	0	4.30879712746858	0	0	0	61.5798922800718	0	13.8240574506284	0	0.718132854578097	0	0	0	0.359066427289048	0.359066427289048	0	0.718132854578097	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	510	"AWI"	510	12804	14531	13760	0	0	0.647249190938511	0	0.323624595469256	11.6504854368932	0	0.647249190938511	0	0	0	1.29449838187702	0	0	0	1.94174757281553	0	0	0	0	0	0	0	0.970873786407767	0	0	0.323624595469256	69.57928802589	0	11.3268608414239	0	0	0	0	0	0	0	0.647249190938511	0.647249190938511	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	515	"AWI"	515	13340	14654	13977	0	0	0.257731958762887	0	0	6.18556701030928	0	2.57731958762887	0	0	0	0.515463917525773	0	0	0	0.257731958762887	0.257731958762887	0	0	0	0	0	0.257731958762887	1.28865979381443	0	0	0	73.1958762886598	0	12.8865979381443	0	0	0	0	0	1.03092783505155	0.77319587628866	0	0.515463917525773	0	0
15749	24193	"Mittlere Hellelen"	46.28306	7.84417	518	"AWI"	518	13554	14764	14112	0	0	0.169779286926995	0	0.169779286926995	2.54668930390492	0	2.20713073005093	0	0	0	0	0	0	0	0.848896434634975	0.169779286926995	0	0	0	0	0	0	0.509337860780985	0	0	0	87.2665534804754	0	5.77249575551783	0	0	0	0	0.169779286926995	0	0	0	0	0	0.169779286926995
