"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Fagus"	"Juniperus"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3322	4314	"Novoselky"	53.26346	25.99919	0	"AWI"	0	926	1094	1004	0	0	3.65535248041775	0	0	0	2.088772845953	0	1.0443864229765	0	1.0443864229765	0	0	0	0	9.39947780678851	77.2845953002611	0	0	0	3.65535248041775	0.522193211488251	0	0	0.261096605744125	0	0	0	0	1.0443864229765	0
3322	4314	"Novoselky"	53.26346	25.99919	5	"AWI"	5	1037	1952	1365	0	0	2.10526315789474	0	0.526315789473684	0	7.36842105263158	0	0	0	1.05263157894737	0	0	0	1.05263157894737	2.10526315789474	74.7368421052632	0	2.63157894736842	0	7.36842105263158	0	0	0	0	0	0	0	1.05263157894737	0	0
3322	4314	"Novoselky"	53.26346	25.99919	10	"AWI"	10	1085	2901	1719	0.465116279069767	0	0.465116279069767	0	0.465116279069767	0	0.930232558139535	0.465116279069767	0	0	0.465116279069767	0	0	0	0.465116279069767	3.25581395348837	90.2325581395349	0	0.930232558139535	0	1.86046511627907	0	0	0	0	0	0	0	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	15	"AWI"	15	1133	3856	2074	0.44543429844098	0	0	0	0	0	0.89086859688196	0.66815144766147	0	0.66815144766147	0.89086859688196	0	0	0	0	1.78173719376392	92.6503340757238	0.22271714922049	0	0	0.89086859688196	0.89086859688196	0	0	0	0	0	0	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	20	"AWI"	20	1179	4810	2430	0	0	0	0	2.0066889632107	0	1.33779264214047	0	0	1.33779264214047	0	0	0	0	0	5.35117056856187	82.943143812709	1.33779264214047	2.34113712374582	0	3.34448160535117	0	0	0	0	0	0	0	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	25	"AWI"	25	1227	5762	2786	0	0	0	0	0.29585798816568	0	1.77514792899408	0	0	0.887573964497041	0	0	0	0	0.591715976331361	5.32544378698225	88.1656804733728	0	0	0	2.9585798816568	0	0	0	0	0	0	0	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	30	"AWI"	30	1598	6194	3199	0	0	1.18343195266272	0.887573964497041	0	0	2.9585798816568	0	0	0	1.18343195266272	0	0	0	1.18343195266272	1.77514792899408	86.3905325443787	0	0	0	2.9585798816568	0	0	0	0	0.591715976331361	0	0	0	0.887573964497041	0
3322	4314	"Novoselky"	53.26346	25.99919	35	"AWI"	35	1954	6374	3691	0	0	1.86335403726708	0	1.24223602484472	0	5.59006211180124	0	0	0	0.62111801242236	0.62111801242236	0	0	1.86335403726708	1.86335403726708	78.8819875776398	0	0	0	5.59006211180124	0.62111801242236	0	0	0	0	0	0	1.24223602484472	0	0
3322	4314	"Novoselky"	53.26346	25.99919	40	"AWI"	40	2254	6561	4245	0	0	1.34228187919463	0	0	0	16.7785234899329	2.68456375838926	0	0	1.34228187919463	0	0	0	0.671140939597315	2.01342281879195	67.7852348993289	0	0	0	5.36912751677852	0	0	0	1.34228187919463	0	0	0	0.671140939597315	0	0
3322	4314	"Novoselky"	53.26346	25.99919	45	"AWI"	45	2475	6800	4777	0	0	0	0	0	0	2.36220472440945	0.78740157480315	1.5748031496063	0	0	0	0	0	0	3.1496062992126	83.4645669291339	1.5748031496063	0	0	3.93700787401575	0.78740157480315	0	0	0.78740157480315	0	0	0	0	1.5748031496063	0
3322	4314	"Novoselky"	53.26346	25.99919	50	"AWI"	50	2681	7148	5280	0	0	0	0	0	0	3.00751879699248	1.50375939849624	0	1.50375939849624	0	0	0	0	0	1.50375939849624	90.2255639097744	0	0	0	2.25563909774436	0	0	0	0	0	0	0	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	55	"AWI"	55	3125	7491	5720	0	0	0	0	0	0	5.55555555555556	0.462962962962963	0	0	1.85185185185185	0	0	0	0	2.77777777777778	80.5555555555556	0	0	0	5.55555555555556	0	0	0	1.38888888888889	0	0.925925925925926	0	0	0.925925925925926	0
3322	4314	"Novoselky"	53.26346	25.99919	60	"AWI"	60	4072	7557	6140	0	0	0	0	0	0	1.88087774294671	1.25391849529781	0	0	0.626959247648903	0	0	0	0	3.13479623824451	89.6551724137931	0	0	0	3.13479623824451	0.313479623824451	0	0	0	0	0	0	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	65	"AWI"	65	5007	7629	6556	0.701754385964912	0	0	0	0	0	5.6140350877193	0.701754385964912	0	0	0.701754385964912	1.05263157894737	0	0	0	2.10526315789474	86.3157894736842	0	0	0	2.10526315789474	0	0	0	0	0	0	0.701754385964912	0	0	0
3322	4314	"Novoselky"	53.26346	25.99919	70	"AWI"	70	5935	7714	6975	0	0	0.386100386100386	1.15830115830116	0.772200772200772	0	2.31660231660232	0	0	0	0	0.772200772200772	0	0	0	1.54440154440154	91.1196911196911	0	0	0	0.772200772200772	0	0	0	0	0	0	0.386100386100386	0	0.772200772200772	0
3322	4314	"Novoselky"	53.26346	25.99919	75	"AWI"	75	6852	7804	7387	0	0	0.602409638554217	0	0	0	1.80722891566265	0	0	0	0.301204819277108	0.602409638554217	0.301204819277108	0	0	4.21686746987952	83.1325301204819	0	0	0	4.81927710843374	0.602409638554217	1.20481927710843	0	0	0	0	0.301204819277108	0.301204819277108	1.80722891566265	0
3322	4314	"Novoselky"	53.26346	25.99919	80	"AWI"	80	7625	7974	7813	0	0	0	0	0	0	3.15457413249211	0.630914826498423	0	0	0	0	0	0	0	2.52365930599369	88.9589905362776	0	0	0	1.26182965299685	1.89274447949527	0	0	0.315457413249211	0	0	0	0.630914826498423	0.630914826498423	0
3322	4314	"Novoselky"	53.26346	25.99919	85	"AWI"	85	7696	8056	7887	0	0	0	0	0	0	4.02684563758389	0.671140939597315	0	0	0.671140939597315	0	0	0	0	4.02684563758389	82.5503355704698	0.671140939597315	0	0	2.68456375838926	1.34228187919463	0	0	0	0	0	0	1.34228187919463	2.01342281879195	0
