"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16515	25837	"Gerlos"	47.24306	12.13889	5	"AWI"	5	-40	359	92	0.372093023255814	0.0930232558139535	8.09302325581395	0.186046511627907	0	0.186046511627907	0	0.0930232558139535	0	0	3.06976744186047	0.186046511627907	0	0	0	0.0930232558139535	0	0	0	0.372093023255814	33.7674418604651	0	0	0	0	1.2093023255814	0	0	0	0	0	0	0	0.372093023255814	0	0	0	0	0.0930232558139535	34.5116279069767	7.25581395348837	1.11627906976744	5.95348837209302	0	0	0.930232558139535	0	0	0.0930232558139535	0	0	1.58139534883721	0	0	0	0	0	0	0.0930232558139535	0.27906976744186	0
16515	25837	"Gerlos"	47.24306	12.13889	10	"AWI"	10	18	609	216	0.68159688412853	0.0973709834469328	6.8159688412853	0	0	0.292112950340798	0	0	0	0	2.92112950340798	0	0	0	0	0	0	0	0	0.389483933787731	24.3427458617332	0	0	0	0	1.75267770204479	0	0	0	0	0	0.0973709834469328	0	0	0	0	0	0	0	32.9113924050633	18.5004868549172	0.584225900681597	9.15287244401168	0	0	0.194741966893866	0	0	0	0	0	0.876338851022395	0.292112950340798	0	0	0	0	0	0.0973709834469328	0	0
16515	25837	"Gerlos"	47.24306	12.13889	15	"AWI"	15	70	816	341	1.75983436853002	0.20703933747412	6.93581780538302	0	0	0.20703933747412	0	0.10351966873706	0	0	4.86542443064182	0.10351966873706	0	0	0	0	0	0	0	1.44927536231884	28.2608695652174	0	0	0	0	4.86542443064182	0	0.10351966873706	0	0	0	0.20703933747412	0	0	0	0	0	0	0	19.6687370600414	22.2567287784679	1.75983436853002	5.79710144927536	0	0	0	0	0	0	0	0	1.0351966873706	0	0	0	0	0.10351966873706	0	0.10351966873706	0.20703933747412	0
16515	25837	"Gerlos"	47.24306	12.13889	20	"AWI"	20	148	958	475	1.69902912621359	0	5.66343042071197	0	0	0.323624595469256	0	0.40453074433657	0	0	2.83171521035599	0.323624595469256	0	0	0	0	0	0	0	0.566343042071197	25.8899676375405	0	0	0	0	2.75080906148867	0	0	0	0	0.161812297734628	0	0	0	0	0	0	0	0	32.5242718446602	20.7119741100324	0.809061488673139	4.0453074433657	0	0	0.40453074433657	0	0	0	0	0	0.728155339805825	0.0809061488673139	0	0	0.0809061488673139	0	0	0	0	0
16515	25837	"Gerlos"	47.24306	12.13889	25	"AWI"	25	234	1125	604	0.148367952522255	0.0741839762611276	4.97032640949555	0.0741839762611276	0	0	0	0.370919881305638	0	0	2.00296735905045	0.148367952522255	0	0	0	0.0741839762611276	0	0	0	1.11275964391691	30.9347181008902	0	0	0	0	0.445103857566766	0	0	0	0	0	0.593471810089021	0	0.148367952522255	0	0	0	0	0.0741839762611276	29.7477744807122	14.9109792284866	1.26112759643917	9.4213649851632	0	0.0741839762611276	0.741839762611276	0	0	0	0	0.148367952522255	2.22551928783383	0	0	0	0	0	0	0	0.29673590504451	0
16515	25837	"Gerlos"	47.24306	12.13889	30	"AWI"	30	312	1286	731	0.4	0	4.56	0	0	0.16	0	0.16	0	0	1.76	0.16	0	0	0	0	0	0	0	0.56	47.84	0	0	0	0	1.36	0	0	0	0	0.08	0.32	0	0.16	0	0	0	0	0.16	15.76	14.88	0.96	7.68	0	0	0.48	0	0	0	0	0.08	1.76	0.16	0	0	0	0	0	0	0.56	0
16515	25837	"Gerlos"	47.24306	12.13889	35	"AWI"	35	408	1414	866	0.0982800982800983	0.0491400491400491	3.63636363636364	0	0	0.0982800982800983	0	0.147420147420147	0	0	1.76904176904177	0	0	0	0	0.0491400491400491	0	0	0	0.343980343980344	58.2800982800983	0	0	0	0.147420147420147	0.687960687960688	0	0	0	0	0.196560196560197	0.835380835380835	0	0.0982800982800983	0	0	0	0	0	7.86240786240786	10.7125307125307	0.835380835380835	9.48402948402948	0	0	0.393120393120393	0	0	0	0.835380835380835	0.0491400491400491	2.8992628992629	0.0491400491400491	0	0	0.0982800982800983	0	0	0	0.343980343980344	0
16515	25837	"Gerlos"	47.24306	12.13889	40	"AWI"	40	512	1547	993	0.512820512820513	0.0641025641025641	3.33333333333333	0	0	0.32051282051282	0	0.448717948717949	0	0	1.92307692307692	0.0641025641025641	0	0	0	0.192307692307692	0	0	0	0.641025641025641	48.3333333333333	0	0	0	0	0.641025641025641	0	0	0	0	0	0.256410256410256	0	0.128205128205128	0	0	0	0	0	14.6153846153846	10.9615384615385	1.08974358974359	15.4487179487179	0	0	0.448717948717949	0	0	0	0	0.0641025641025641	0	0.128205128205128	0	0	0.32051282051282	0.0641025641025641	0	0	0	0
16515	25837	"Gerlos"	47.24306	12.13889	45	"AWI"	45	608	1693	1119	0.395256916996047	0.0395256916996047	4.1897233201581	0.0395256916996047	0	0.118577075098814	0	0.158102766798419	0	0	2.21343873517787	0.158102766798419	0	0	0	0.0790513833992095	0	0	0	0.355731225296443	48.498023715415	0	0	0	0	0.988142292490119	0	0.0395256916996047	0	0	0.158102766798419	0.395256916996047	0	0.118577075098814	0	0	0	0	0	18.8142292490119	13.5573122529644	0.711462450592885	5.57312252964427	0	0	0.909090909090909	0	0	0	0	0	2.05533596837945	0	0	0	0.197628458498024	0.0790513833992095	0	0.0395256916996047	0.118577075098814	0
16515	25837	"Gerlos"	47.24306	12.13889	50	"AWI"	50	724	1817	1249	0.31210986267166	0.0624219725343321	4.36953807740325	0	0	0.0624219725343321	0	0.31210986267166	0	0	7.80274656679151	0	0	0	0	0.249687890137328	0	0	0	0.187265917602996	49.8751560549313	0	0	0	0	0.749063670411985	0	0	0	0	0.0624219725343321	0.624219725343321	0	0.124843945068664	0	0	0	0	0	11.2359550561798	13.1710362047441	0.749063670411985	6.86641697877653	0	0	0.686641697877653	0	0	0	0	0	2.43445692883895	0.0624219725343321	0	0	0	0	0	0	0	0
