"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	255	"AWI"	255	1391	1658	1537	0	0	129	3	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	22	10	0	0	0	24	0	4	0	0	1	0	2	0	0	0	0	0	30	0	0	0	5	0	0	130	0	0	0	0	22	4	0	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	260	"AWI"	260	1405	1665	1549	1	0	101	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	19	15	0	0	0	30	0	7	0	0	0	0	0	0	0	1	0	0	31	0	0	0	3	0	0	173	0	0	0	1	84	1	1	0	1	3	10	0	0	1	0	0	0	4	0	0	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	265	"AWI"	265	1418	1674	1561	1	0	105	0	0	1	0	0	2	0	2	0	0	6	0	0	0	0	0	0	15	33	0	0	0	20	0	8	0	0	0	0	1	0	0	1	0	0	17	0	0	0	5	0	0	0	0	0	2	0	33	2	0	0	1	2	22	0	0	0	0	0	0	2	2	3	0	5
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	270	"AWI"	270	1428	1684	1574	1	1	340	0	0	1	1	0	4	0	1	0	0	2	0	0	0	0	0	0	35	31	0	0	0	92	0	3	0	0	0	0	0	0	0	0	0	0	93	0	0	0	1	0	0	0	0	0	0	1	54	2	0	0	0	0	9	0	0	0	0	1	0	13	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	275	"AWI"	275	1439	1702	1588	0	0	48	0	1	0	0	0	4	0	1	0	0	1	0	0	0	0	0	1	14	8	0	0	0	27	0	9	0	0	0	0	1	1	0	0	0	0	25	0	0	0	0	0	0	22	0	0	0	0	48	0	0	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	280	"AWI"	280	1450	1715	1599	4	0	144	1	0	2	0	0	9	0	0	0	0	0	0	0	0	0	1	0	40	7	0	0	0	57	0	15	0	0	0	0	1	0	0	0	0	0	84	0	0	0	3	0	0	14	0	0	0	2	62	3	0	0	0	1	15	0	0	0	0	0	0	8	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	285	"AWI"	285	1464	1722	1608	0	0	60	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	17	9	0	0	0	22	0	85	0	0	0	1	1	0	0	0	0	0	34	0	0	0	1	0	0	0	0	0	0	1	31	4	0	0	0	0	43	0	0	0	0	0	0	5	0	0	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	290	"AWI"	290	1474	1730	1618	0	0	78	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	22	11	0	0	0	21	0	81	0	0	1	0	2	0	0	0	0	0	46	0	0	0	3	0	0	0	0	0	0	0	50	2	0	0	0	3	43	0	0	0	0	0	1	8	0	2	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	295	"AWI"	295	1483	1739	1627	2	5	119	0	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	65	5	0	0	0	90	1	19	0	0	1	1	0	0	0	0	0	0	126	0	0	1	9	0	0	12	0	0	0	1	66	10	0	0	5	1	6	0	0	0	0	0	0	21	0	0	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	300	"AWI"	300	1492	1750	1635	0	0	91	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	32	5	0	0	0	17	0	24	0	0	0	0	4	0	0	0	0	0	65	0	0	1	2	0	0	0	0	0	0	0	52	4	0	0	0	0	23	2	0	0	0	0	0	12	0	0	0	2
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	305	"AWI"	305	1498	1765	1643	0	2	118	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	79	7	0	0	0	54	0	20	0	0	1	1	1	0	0	0	0	0	118	0	0	1	4	0	0	0	0	0	0	0	68	4	1	0	1	0	10	1	0	0	0	0	0	14	0	1	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	310	"AWI"	310	1505	1781	1652	0	2	121	1	0	0	1	0	8	0	0	0	0	1	0	0	0	0	0	0	84	7	0	0	0	76	0	23	0	0	0	1	2	0	1	0	0	0	114	0	0	0	3	0	0	0	0	0	0	2	70	2	1	0	0	2	16	0	0	0	0	0	0	31	0	0	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	315	"AWI"	315	1517	1792	1661	0	2	91	0	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	75	5	0	0	0	27	0	9	0	0	1	1	1	0	0	0	0	0	52	0	0	1	2	0	0	0	0	0	0	1	54	1	2	0	4	0	9	0	0	0	0	0	0	11	0	1	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	320	"AWI"	320	1530	1799	1670	1	1	112	0	0	0	1	0	11	0	1	0	0	2	0	0	0	0	0	0	88	8	0	0	0	23	0	10	0	0	0	2	1	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	47	3	0	0	0	0	14	0	0	0	0	0	0	4	0	1	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	325	"AWI"	325	1541	1807	1681	2	4	134	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	73	1	0	0	0	44	0	8	0	0	0	1	0	0	0	0	0	0	74	0	0	0	13	0	0	0	0	0	0	0	73	5	0	0	0	0	17	0	0	0	0	0	0	8	0	0	0	2
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	330	"AWI"	330	1550	1818	1690	0	3	101	0	0	1	0	0	13	0	0	1	0	2	0	0	0	0	0	0	80	4	0	0	0	17	0	22	0	0	0	1	0	0	0	0	0	0	63	0	0	0	6	0	0	0	0	0	0	1	52	1	0	0	0	1	16	0	0	0	0	0	0	8	0	1	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	335	"AWI"	335	1558	1827	1700	0	0	156	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	80	6	0	0	0	15	0	21	0	0	1	0	1	0	0	0	0	0	64	0	0	0	4	0	0	0	0	0	0	0	75	12	1	0	0	0	37	0	0	0	0	0	0	12	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	340	"AWI"	340	1568	1840	1709	1	1	159	0	0	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	114	5	0	0	0	17	0	10	0	0	0	2	0	0	0	0	0	0	54	0	0	0	2	0	0	0	0	0	0	1	48	4	0	0	3	0	11	0	0	0	0	0	0	12	0	2	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	345	"AWI"	345	1574	1854	1719	0	0	224	1	0	0	0	0	31	0	0	0	0	0	0	0	0	1	0	0	70	3	0	0	0	12	0	14	0	0	0	1	1	0	0	0	0	0	55	0	0	0	5	0	0	0	0	0	0	1	54	0	2	0	0	1	12	0	0	0	0	0	0	8	0	1	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	350	"AWI"	350	1587	1862	1727	0	2	318	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	137	7	0	0	0	28	0	15	0	0	0	1	1	0	0	0	0	0	46	0	0	0	2	0	0	0	0	0	0	1	92	2	0	0	0	0	10	0	0	0	0	0	0	15	0	0	0	8
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	355	"AWI"	355	1599	1867	1737	0	1	194	0	0	2	0	0	45	0	2	0	0	0	0	0	0	0	0	0	87	5	0	0	0	22	0	9	0	0	1	0	1	0	1	0	0	0	20	0	0	0	4	4	0	0	0	1	0	1	51	2	0	0	0	0	11	0	0	0	0	0	0	7	0	3	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	360	"AWI"	360	1611	1874	1745	0	1	215	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	1	72	6	0	0	0	19	0	9	0	0	0	0	0	0	0	0	0	0	33	0	0	0	6	2	0	0	0	2	0	0	47	3	0	0	0	1	5	0	0	0	0	1	0	7	0	0	0	7
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	365	"AWI"	365	1621	1882	1755	0	0	155	1	0	0	2	0	34	0	0	0	0	1	0	0	0	0	0	1	67	4	0	0	0	22	0	8	0	0	0	1	0	0	0	0	0	0	27	0	0	2	4	0	0	0	0	2	0	1	53	0	0	0	1	0	18	0	0	0	0	1	0	3	0	0	0	2
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	370	"AWI"	370	1629	1892	1765	0	1	208	0	0	1	0	0	44	0	0	0	0	1	0	0	0	0	0	0	65	2	0	0	0	15	0	11	0	0	0	5	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	60	2	0	0	0	0	14	0	0	0	0	0	0	8	0	0	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	375	"AWI"	375	1636	1901	1774	0	0	179	0	1	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	59	9	0	0	0	14	0	3	0	0	0	1	0	1	0	0	0	0	14	0	0	0	7	0	0	0	0	0	0	0	62	3	0	0	0	0	11	0	0	0	0	0	0	8	0	0	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	380	"AWI"	380	1642	1912	1783	0	1	153	0	0	0	0	0	26	0	0	0	0	3	0	0	0	0	0	0	77	13	0	0	0	22	0	1	0	0	0	1	0	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	1	51	0	1	0	0	0	17	0	0	0	0	0	1	5	1	0	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	385	"AWI"	385	1656	1920	1792	0	0	173	0	0	0	0	0	12	0	1	0	0	1	0	0	0	0	0	0	97	9	0	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	3	49	1	0	0	1	0	10	0	0	0	0	1	0	13	0	0	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	390	"AWI"	390	1669	1926	1801	1	0	114	0	1	0	2	0	7	0	1	1	0	6	0	0	0	0	0	0	94	9	0	0	0	25	0	4	0	0	0	0	2	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	3	67	3	0	0	0	3	12	1	0	0	0	0	0	4	0	0	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	395	"AWI"	395	1681	1932	1811	1	0	68	2	0	0	2	0	10	0	1	0	0	1	0	0	0	0	0	0	94	2	0	0	0	20	1	3	0	0	1	2	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	1	0	0	31	6	0	0	0	4	7	0	0	0	0	0	1	1	0	1	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	400	"AWI"	400	1692	1940	1821	2	2	80	1	1	1	1	0	5	0	0	2	0	3	0	0	0	0	0	0	89	9	0	0	0	46	0	10	0	0	1	2	2	0	0	0	0	0	26	0	0	0	2	14	0	45	0	0	0	5	64	2	0	0	0	2	6	0	0	0	0	0	1	6	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	405	"AWI"	405	1699	1947	1830	1	0	65	1	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	77	10	0	0	0	27	0	1	0	0	2	2	2	0	0	0	0	0	14	0	0	0	5	8	0	51	0	0	0	1	56	3	1	0	1	7	9	0	0	0	0	0	1	4	0	0	0	2
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	410	"AWI"	410	1706	1957	1840	0	0	86	1	0	0	1	0	6	0	1	0	0	3	0	0	1	0	0	0	66	9	0	0	0	35	0	5	0	0	2	0	1	0	0	0	0	0	21	0	0	0	5	0	0	67	0	0	0	0	54	3	0	0	0	8	9	1	0	0	0	0	1	9	0	0	0	5
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	415	"AWI"	415	1712	1968	1849	0	1	106	2	1	0	0	0	9	0	2	0	0	4	0	0	0	0	0	0	40	13	0	0	0	19	0	5	0	0	2	7	3	0	0	0	0	0	23	0	0	0	3	0	1	0	0	1	0	2	83	14	0	0	0	1	11	0	0	0	0	0	0	2	0	0	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	420	"AWI"	420	1729	1975	1858	1	0	121	2	1	2	1	0	13	0	1	0	0	2	0	0	0	0	0	1	106	10	0	0	0	51	0	10	0	1	0	2	2	0	0	0	0	1	16	0	0	0	2	18	0	70	0	0	0	4	69	9	0	0	2	4	20	0	0	0	0	0	0	6	0	1	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	425	"AWI"	425	1747	1980	1866	2	0	129	2	0	0	3	0	8	0	3	0	0	3	0	0	0	0	0	1	61	10	0	0	0	16	0	0	0	0	1	1	2	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	0	3	42	16	0	0	1	2	33	1	0	1	0	1	0	5	1	4	0	14
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	427	"AWI"	427	1753	1982	1870	0	1	93	1	0	0	3	0	10	0	4	0	0	2	0	0	0	0	0	0	49	5	0	0	0	15	0	2	0	0	0	0	1	0	0	0	0	0	5	1	0	0	2	0	0	48	0	0	0	1	35	7	0	0	0	3	32	0	0	0	0	1	1	5	0	1	0	4
