"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus.evg.type"	"Rumex"	"Salix"	"Scrophulariaceae"	"Ulmus"	"Vitaceae"
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	4	"AWI"	4	-128	57	-27	0	22.680412371134	0	11.6838487972509	0	0	0	0	0	0.343642611683849	0	0.343642611683849	0	0	0	0	4.12371134020619	0	13.745704467354	0	0	31.6151202749141	0	0	14.7766323024055	0	0	0.687285223367698	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	8	"AWI"	8	-112	127	-1	0	15.1515151515152	0	11.3636363636364	0	0.378787878787879	0	0	0	1.89393939393939	0	0	0	0	0	1.13636363636364	3.78787878787879	0	32.9545454545455	0	0	15.530303030303	1.13636363636364	3.40909090909091	12.1212121212121	0	0	0.378787878787879	0.378787878787879	0	0.378787878787879	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	12	"AWI"	12	-87	180	30	0	15.916955017301	0	7.95847750865052	0	0	0	0	0	0.69204152249135	0	1.73010380622837	0	0	0	0	4.49826989619377	0.69204152249135	34.2560553633218	0.346020761245675	0	16.9550173010381	1.73010380622837	0	15.2249134948097	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	20	"AWI"	20	-45	267	98	0	30	0	17.2916666666667	0	0	0	0	0	0.625	0	0.208333333333333	0	0	0	0	2.5	0.416666666666667	25.8333333333333	0.208333333333333	0	10.2083333333333	1.04166666666667	0	11.6666666666667	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	24	"AWI"	24	-5	289	134	0	18.3574879227053	0.483091787439614	19.3236714975845	0	0.241545893719807	0	0	0	0.241545893719807	0	0.72463768115942	0	0.241545893719807	0.241545893719807	0	5.79710144927536	0	29.4685990338164	0	0	13.0434782608696	0.966183574879227	0	9.17874396135266	0	0	1.20772946859903	0.241545893719807	0	0	0.241545893719807
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	28	"AWI"	28	20	322	170	0	23.5087719298246	0	14.7368421052632	0	0	0	0	0	0.350877192982456	0	0.350877192982456	0	0	0	0.350877192982456	3.50877192982456	0	23.859649122807	0	0	16.8421052631579	0	0	16.140350877193	0	0	0	0	0	0.350877192982456	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	32	"AWI"	32	47	355	203	0	18.796992481203	0.37593984962406	17.6691729323308	0	0	0	0	0	0	0	0	0.75187969924812	0	0	2.25563909774436	13.1578947368421	0	19.5488721804511	0	0	24.0601503759398	0.75187969924812	0	0	0	0	2.63157894736842	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	36	"AWI"	36	74	377	238	0	9.34256055363322	0	16.2629757785467	0	0.346020761245675	0	0	0	0.69204152249135	0	2.07612456747405	0	0	0	0	13.4948096885813	0.346020761245675	17.9930795847751	0	0	20.0692041522491	0	0	18.3391003460208	0	0	0	1.03806228373702	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	40	"AWI"	40	93	410	271	0.418410041841004	22.5941422594142	0	29.9163179916318	0	0	0.836820083682008	0	0	0	0	0	0	0.209205020920502	0	0.209205020920502	8.78661087866109	0	6.48535564853557	0.209205020920502	0	19.6652719665272	0.209205020920502	0	10.0418410041841	0	0	0.209205020920502	0.209205020920502	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	44	"AWI"	44	143	425	300	0.28169014084507	21.9718309859155	0	19.7183098591549	0	0	0	0	0	0.28169014084507	0	0	0	0	0	0	10.1408450704225	0	7.6056338028169	0	0	26.1971830985915	0.28169014084507	0	13.5211267605634	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	47	"AWI"	47	160	441	325	0	16.2087912087912	0.274725274725275	20.0549450549451	0	0	0	0	0	0	0	0.549450549450549	0	1.37362637362637	0	0	12.9120879120879	0	9.34065934065934	0	0	29.6703296703297	0.549450549450549	0	8.79120879120879	0	0	0	0	0	0	0.274725274725275
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	48	"AWI"	48	164	449	334	0.277777777777778	15	0	17.7777777777778	0	0.277777777777778	0	0	0	0	0	0.555555555555556	0	0.277777777777778	0	0	9.72222222222222	0	6.38888888888889	0	0.555555555555556	37.5	0.277777777777778	0	11.3888888888889	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	50	"AWI"	50	176	469	352	0.334448160535117	16.0535117056856	0	11.7056856187291	0	0.334448160535117	0	0	0	0.668896321070234	0	1.33779264214047	0	0	2.0066889632107	0.334448160535117	4.0133779264214	0	4.34782608695652	0	4.34782608695652	40.4682274247492	0	1.33779264214047	12.7090301003344	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	56	"AWI"	56	232	505	389	0	21.7270194986072	0	19.4986072423398	0	0	0	0	0	0.835654596100279	0	0.278551532033426	0	0	0	0.278551532033426	10.5849582172702	0	5.57103064066852	0.557103064066852	0	22.8412256267409	0	0	17.5487465181058	0	0	0	0	0	0.278551532033426	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	60	"AWI"	60	261	546	415	0	25.4054054054054	0	15.4054054054054	0	0	0	0	0	0.27027027027027	0	0	0	0	0	0	8.91891891891892	0.540540540540541	1.89189189189189	0.540540540540541	1.35135135135135	32.4324324324324	0	0	12.972972972973	0	0	0	0.27027027027027	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	64	"AWI"	64	309	569	437	0	24.1192411924119	0	15.4471544715447	0	0	0	0	0	1.3550135501355	0	0.5420054200542	0	0	0	0	7.85907859078591	0	2.710027100271	0	0.2710027100271	34.4173441734417	0	0	13.2791327913279	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	68	"AWI"	68	340	597	460	0	37.3529411764706	0	16.1764705882353	0	0	0	0	0	0.882352941176471	0	0.882352941176471	0	0	0	0	4.41176470588235	0.294117647058824	0.882352941176471	0.294117647058824	2.35294117647059	36.4705882352941	0	0	0	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	72	"AWI"	72	406	637	493	0	46.9333333333333	0	13.0666666666667	0	0	0	0	0	0.266666666666667	0	1.06666666666667	0	0	0	0	5.06666666666667	0	0.533333333333333	0	1.6	31.2	0.266666666666667	0	0	0	0	0	0	0	0	0
14462	22638	"Laguna Salada Chiprana"	41.23333	-0.16667	78	"AWI"	78	462	814	572	0.578034682080925	27.4566473988439	0	23.9884393063584	0	0	0	0	0	0	0	0.578034682080925	0	0	0	0	5.49132947976879	0.578034682080925	3.75722543352601	0	0	36.9942196531792	0.578034682080925	0	0	0	0	0	0	0	0	0
