"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14478	22669	"Altes Moor"	53.436742	8.867332	1	"AWI"	1	-97	71	-14	0	0	3.34620334620335	0.257400257400257	0.0965250965250965	0.0321750321750322	0.0965250965250965	0	2.99227799227799	0	0.321750321750322	0	0.900900900900901	0	0	0	0	0	1.64092664092664	0	2.99227799227799	0	49.2277992277992	0	0	1.25482625482625	0	0.160875160875161	0.0321750321750322	0	0	0	0	0	0	0	0	0	0	0.321750321750322	0	0	0	0.611325611325611	0	0.0321750321750322	2.96010296010296	0	0	14.4144144144144	0	0	0	4.53667953667954	0	0	0	0	0.0321750321750322	13.2882882882883	0.0643500643500644	0	0	0	0	0	0	0.0321750321750322	0.193050193050193	0.160875160875161	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	5	"AWI"	5	-57	227	54	0.0589622641509434	0	5.30660377358491	0.35377358490566	0	0	0.294811320754717	0	4.8938679245283	0	0.412735849056604	0	0.825471698113208	0	0	0	0	0	1.70990566037736	0	7.72405660377358	0	33.1957547169811	0	0	5.24764150943396	0.0589622641509434	0.0589622641509434	0	0	0	0	0.0589622641509434	0.0589622641509434	0	0	0	0	0	0.471698113207547	0	0	0	0.35377358490566	0	0.0589622641509434	4.12735849056604	0	0	14.9764150943396	0	0	0.117924528301887	12.1462264150943	0	0	0	0	0.0589622641509434	6.07311320754717	0.294811320754717	0	0	0	0	0.117924528301887	0	0.0589622641509434	0.0589622641509434	0.766509433962264	0	0.0589622641509434
14478	22669	"Altes Moor"	53.436742	8.867332	9	"AWI"	9	-35	421	119	0	0	5.43615676359039	0.126422250316056	0	0	0.126422250316056	0	5.43615676359039	0	0.252844500632111	0	1.01137800252845	0	0	0	0	0	3.66624525916561	0	19.1529709228824	0	26.6118836915297	0	0	3.91908975979772	0	0.189633375474083	0.0632111251580278	0	0	0	0	0.0632111251580278	0	0	0	0	0	0.189633375474083	0	0	0	1.07458912768647	0	0.189633375474083	3.22376738305942	0	0	12.0101137800253	0	0	0	12.0101137800253	0	0	0	0	0.0632111251580278	4.48798988621998	0.189633375474083	0	0	0	0	0	0	0.126422250316056	0.0632111251580278	0.316055625790139	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	13	"AWI"	13	11	506	196	0	0	6.19136960600375	0.328330206378987	0.0938086303939962	0	0.469043151969981	0	6.19136960600375	0	0.656660412757974	0	0.797373358348968	0	0	0	0	0	2.15759849906191	0	12.2889305816135	0	29.3151969981238	0	0	3.42401500938086	0	0.281425891181989	0	0	0	0	0	0.0469043151969981	0	0	0	0	0	0.703564727954972	0	0	0	1.78236397748593	0	0.0469043151969981	2.5328330206379	0	0	19.9812382739212	0	0	0	4.83114446529081	0	0	0	0	0.0469043151969981	6.61350844277674	0.422138836772983	0	0	0	0	0	0.0469043151969981	0.0469043151969981	0.187617260787992	0.515947467166979	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	17	"AWI"	17	45	584	274	0	0	8.88888888888889	0.645161290322581	0.14336917562724	0	0.14336917562724	0	7.74193548387097	0	0	0	0.50179211469534	0	0	0	0	0	3.01075268817204	0	9.67741935483871	0	28.2437275985663	0	0	4.44444444444444	0	0.43010752688172	0.0716845878136201	0	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	0	2.72401433691756	0	0.14336917562724	3.44086021505376	0	0	11.0394265232975	0	0	0	8.81720430107527	0	0	0	0	0	8.24372759856631	0.645161290322581	0	0	0	0	0	0	0	0.43010752688172	0.21505376344086	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	21	"AWI"	21	86	690	346	0	0	13.3402275077559	0.517063081695967	0.31023784901758	0.103412616339193	0.413650465356774	0	13.5470527404343	0	0.31023784901758	0	0.62047569803516	0	0	0	0	0	2.58531540847983	0	21.5098241985522	0	0	0	0	6.3081695966908	0	0.517063081695967	0	0	0	0	0	0	0	0	0	0	0	0.517063081695967	0	0	0	2.89555325749741	0	0.206825232678387	3.51602895553257	0	0	12.5129265770424	0	0	0	12.2026887280248	0	0	0	0	0.103412616339193	6.3081695966908	0.31023784901758	0	0	0.103412616339193	0	0	0	0	0.413650465356774	0.827300930713547	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	25	"AWI"	25	152	734	424	0	0	11.5212527964206	0.447427293064877	0	0	0.111856823266219	0	13.0872483221477	0	0	0	0	0	0	0	0	0	3.4675615212528	0	20.0223713646532	0	0	0	0	9.84340044742729	0.111856823266219	0.447427293064877	0	0	0	0	0	0	0	0	0	0	0	0.782997762863535	0	0	0	6.04026845637584	0	0	4.13870246085011	0	0	10.1789709172259	0	0	0	13.1991051454139	0	0	0	0	0.111856823266219	4.47427293064877	0.335570469798658	0	0	0	0.111856823266219	0	0	0	0.671140939597315	0.894854586129754	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	27	"AWI"	27	171	764	464	0	0	16.7042889390519	0.90293453724605	0	0	0	0	13.9954853273138	0	0.225733634311512	0	0.112866817155756	0	0	0	0	0	4.28893905191874	0	19.5259593679458	0	0	0	0	8.2392776523702	0	0.338600451467269	0	0	0	0	0	0	0	0	0	0	0	0.564334085778781	0	0	0	4.17607223476298	0	0	5.07900677200903	0	0	8.01354401805869	0	0	0	12.5282167042889	0	0	0	0	0	3.6117381489842	0.677200902934537	0	0	0	0	0	0	0	0.564334085778781	0.451467268623025	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	29	"AWI"	29	185	800	503	0	0	19.8124267291911	0.117233294255569	0.234466588511137	0	0.586166471277843	0	14.1852286049238	0	0.234466588511137	0	0.234466588511137	0	0	0	0	0	3.39976553341149	0	15.4747948417351	0	0	0	0	8.55803048065651	0	0.82063305978898	0	0	0	0	0	0	0	0	0	0	0	0.351699882766706	0	0	0	3.98593200468933	0	0.117233294255569	3.16529894490035	0	0	11.2543962485346	0	0	0	11.0199296600234	0	0	0	0	0	4.45486518171161	0.351699882766706	0	0	0	0	0	0	0	0.703399765533412	0.937866354044549	0	0
14478	22669	"Altes Moor"	53.436742	8.867332	33	"AWI"	33	254	850	573	0.119617224880383	0	19.7368421052632	0.598086124401914	0.119617224880383	0	0.358851674641148	0	11.9617224880383	0	0.119617224880383	0	0	0	0	0	0	0	3.22966507177034	0	13.9952153110048	0	0	0	0	12.799043062201	0	0.478468899521531	0	0	0	0	0	0	0	0	0	0	0	1.19617224880383	0	0	0	3.58851674641148	0	0	4.06698564593301	0	0	10.7655502392345	0	0	0	11.9617224880383	0	0	0	0	0.239234449760766	3.70813397129187	0.239234449760766	0	0	0	0	0	0	0.239234449760766	0.119617224880383	0.358851674641148	0	0
