"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	100	"AWI"	100	3013	3850	3450	5.34124629080119	0	15.727002967359	0.148367952522255	0	0	0.445103857566766	0	8.75370919881306	0	0	0	0.29673590504451	0	0	1.48367952522255	9.49554896142433	0	0	0	0	0	0	0	0	0.29673590504451	0.148367952522255	1.03857566765579	0	0	12.0178041543027	43.1750741839763	0	0	0	0	0	1.03857566765579	0	0	0	0	0	0	0	0	0	0	0.593471810089021	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	110	"AWI"	110	3294	4034	3667	10	0.333333333333333	3.66666666666667	0	0	0	0.333333333333333	0	2	0	0	0	0	0	0	0	27	0	0	0	0	0.333333333333333	0	0	0	0.333333333333333	0	1.33333333333333	0	0	26.3333333333333	26.3333333333333	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	115	"AWI"	115	3489	4109	3784	14.1025641025641	0	11.5384615384615	0	0	0	0.427350427350427	0	8.11965811965812	0.427350427350427	0	0	0	0	0	0.854700854700855	18.3760683760684	0	0	0	0	0.427350427350427	0	0	0	0	0	0.427350427350427	0	0	38.8888888888889	0	0	0	0.427350427350427	0	0	5.12820512820513	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	120	"AWI"	120	3584	4260	3901	8.16326530612245	0	11.9047619047619	0	0	0	1.70068027210884	0	3.74149659863946	0	0	0	0	0	0	0.340136054421769	6.80272108843537	0	0	0	0	0.340136054421769	0	0	0	0	0	1.36054421768707	0	0	35.3741496598639	27.2108843537415	0	0	0	0	0	1.70068027210884	0	0	0	0	0.340136054421769	0.340136054421769	0	0	0	0	0.680272108843537	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	130	"AWI"	130	3785	4507	4141	6.75675675675676	0.135135135135135	5.13513513513514	0.135135135135135	0	0	1.48648648648649	0	5	0	0	0	0.27027027027027	0	0	0.405405405405405	15.8108108108108	0	0	0	0	0	0	0	0	0.135135135135135	0	1.62162162162162	0	0	26.6216216216216	31.8918918918919	0	0	0	0	0	2.83783783783784	0	0	0	0	1.08108108108108	0	0	0	0	0	0.675675675675676	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	140	"AWI"	140	4057	4719	4371	16.0714285714286	0.669642857142857	5.35714285714286	0.223214285714286	0	0	1.11607142857143	0	3.57142857142857	0	0	0	0	0	0	0.446428571428571	13.6160714285714	0	0	0	0	0.223214285714286	0	0	0	0	0	1.33928571428571	0	0	20.7589285714286	32.1428571428571	0	0	0	0	0	3.125	0	0	0	0	0.446428571428571	0.223214285714286	0	0	0	0	0.669642857142857	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	150	"AWI"	150	4191	5015	4571	12.5396825396825	0	4.12698412698413	0.158730158730159	0	0	0.476190476190476	0	3.65079365079365	0	0	0	0.158730158730159	0	0	0.793650793650794	30.4761904761905	0	0	0	0	0.317460317460317	0.158730158730159	0	0	0	0	2.38095238095238	0	0	11.5873015873016	30.6349206349206	0	0	0	0	0	1.74603174603175	0	0	0	0.158730158730159	0.317460317460317	0	0	0	0.158730158730159	0	0.158730158730159	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	160	"AWI"	160	4341	5266	4776	9.1358024691358	0	22.4691358024691	0	0	0	1.23456790123457	0	5.67901234567901	0	0	0	0	0	0	1.48148148148148	9.87654320987654	0	0	0	0	0.740740740740741	0.246913580246914	0	0	0.246913580246914	0	3.95061728395062	0	0	14.0740740740741	26.1728395061728	0	0	0	0	0	3.45679012345679	0	0	0	0.246913580246914	0.493827160493827	0.493827160493827	0	0	0	0	0	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	170	"AWI"	170	4523	5495	4991	10.183299389002	0.203665987780041	10.8961303462322	0.203665987780041	0	0	1.93482688391039	0	4.88798370672098	0	0	0	0	0	0	1.0183299389002	25.152749490835	0	0	0	0	0.610997963340122	0	0	0	0.203665987780041	0	0.814663951120163	0	0	6.31364562118126	33.1975560081466	0	0	0	0	0	2.44399185336049	0	0	0	0.203665987780041	1.0183299389002	0.10183299389002	0	0	0	0	0.610997963340122	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	180	"AWI"	180	4725	5677	5214	21.8579234972678	0.819672131147541	6.83060109289618	0.273224043715847	0	0	2.45901639344262	0	2.73224043715847	0	0	0	0.273224043715847	0	0	0.273224043715847	12.8415300546448	0	0	0	0	0.819672131147541	0.273224043715847	0	0	0	0	1.63934426229508	0	0	6.83060109289618	38.5245901639344	0	0	0	0	0	3.00546448087432	0	0	0	0.273224043715847	0	0	0	0	0	0	0.273224043715847	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	190	"AWI"	190	4922	5849	5431	5.60271646859083	0	4.75382003395586	0	0	0	1.01867572156197	0	4.58404074702886	0.169779286926995	0	0	0	0	0	1.01867572156197	37.3514431239389	0	0	0	0	0.848896434634975	0	0	0	0.169779286926995	0	1.86757215619694	0	0	1.69779286926995	37.6910016977929	0	0	0	0	0	1.69779286926995	0	0	0	0.169779286926995	0.509337860780985	0	0.169779286926995	0	0	0	0.67911714770798	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	200	"AWI"	200	5164	5997	5643	15.0470219435737	0	4.07523510971787	0.313479623824451	0	0	1.56739811912226	0	3.13479623824451	0	0	0	0.313479623824451	0	0	0.313479623824451	11.9122257053292	0	0	0	0	0.313479623824451	0	0	0	0	0	2.50783699059561	0	0	2.50783699059561	54.858934169279	0	0	0	0	0	2.50783699059561	0	0	0	0.313479623824451	0	0	0	0	0	0	0.313479623824451	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	210	"AWI"	210	5489	6121	5854	6.54664484451719	0.327332242225859	3.92798690671031	0	0	0	2.45499181669394	0	7.36497545008183	0	0	0	0	0	0	0.981996726677578	41.5711947626841	0	0	0	0	0.16366612111293	0.16366612111293	0	0	0.327332242225859	0.16366612111293	0.818330605564648	0	0	0.818330605564648	28.3142389525368	0	0	0	0	0	5.07364975450082	0	0	0	0.16366612111293	0.490998363338789	0	0	0	0.16366612111293	0	0.16366612111293	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	220	"AWI"	220	5711	6280	6023	15.9369527145359	0.175131348511384	2.45183887915937	0	0	0	0.525394045534151	0	2.27670753064799	0	0	0	0	0	0	0.350262697022767	49.9124343257443	0	0	0	0	0.525394045534151	0	0	0	0	0	0.875656742556918	0	0	0.875656742556918	24.8686514886165	0	0	0	0	0	0.525394045534151	0	0	0	0	0	0	0	0	0	0	0.700525394045534	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	230	"AWI"	230	5822	6480	6147	5.84878744650499	0.14265335235378	2.99572039942939	0	0	0	0.998573466476462	0	5.84878744650499	0.14265335235378	0	0	0	0	0	0.427960057061341	61.6262482168331	0	0	0	0	0.285306704707561	0	0	0	0.14265335235378	0	0.713266761768902	0	0	0	18.830242510699	0	0	0	0	0	0.713266761768902	0	0	0	0	0.285306704707561	0	0.14265335235378	0	0.14265335235378	0	0.713266761768902	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	240	"AWI"	240	5925	6651	6278	9.03225806451613	0	9.67741935483871	0	0	0	0.967741935483871	0	22.258064516129	0	0	0	0	0	0	0.483870967741935	32.258064516129	0	0	0	0	0.32258064516129	0	0	0	0	0	0.483870967741935	0	0	0.161290322580645	21.7741935483871	0	0	0	0	0	1.29032258064516	0	0	0	0	0.32258064516129	0.161290322580645	0	0	0	0	0.806451612903226	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	250	"AWI"	250	6055	6815	6415	12.9545454545455	0	5.22727272727273	0.227272727272727	0	0	1.13636363636364	0	21.3636363636364	0	0	0	0	0	0	2.04545454545455	18.6363636363636	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0.454545454545455	35	0	0	0	0	0	0.681818181818182	0	0	0	0	0	0.227272727272727	0	0	0.227272727272727	0	0	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	260	"AWI"	260	6179	6960	6551	17.9577464788732	0	6.33802816901408	0	0	0	0.352112676056338	0	23.943661971831	0	0	0	0	0	0	2.11267605633803	5.98591549295775	0	0	0	0	0.352112676056338	0	0	0	0	0	3.52112676056338	0	0	0	35.5633802816901	0	0	0	0	0	2.11267605633803	0	0	0	0	0	0.352112676056338	0	0	0	0	1.40845070422535	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	270	"AWI"	270	6308	7095	6687	8.02752293577982	0.229357798165138	4.58715596330275	0.458715596330275	0	0	2.06422018348624	0	10.7798165137615	0	0	0	0.229357798165138	0	0	0.229357798165138	9.1743119266055	0	0	0	0	0	0	0	0	0	0	1.37614678899083	0	0	0.917431192660551	55.7339449541284	0	0	0	0	0.229357798165138	3.89908256880734	0	0	0	0.229357798165138	0.229357798165138	0	0	0	0	0	1.60550458715596	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	280	"AWI"	280	6442	7237	6819	11.3725490196078	0.784313725490196	4.70588235294118	0	0	0	0	0	21.9607843137255	0	0	0	0	0	0	1.96078431372549	9.41176470588235	0	0	0	0	0.392156862745098	0	0	0	0.392156862745098	0	2.35294117647059	0	0	0.784313725490196	39.2156862745098	0	0	0	0	0	4.70588235294118	0	0	0	0	0.392156862745098	0.392156862745098	0	0	0	0	1.17647058823529	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	290	"AWI"	290	6603	7368	6951	23.2294617563739	0	3.39943342776204	0	0	0	1.27478753541076	0	7.64872521246459	0	0	0	0	0	0	0.56657223796034	16.71388101983	0	0	0	0	0	0.708215297450425	0	0	0.141643059490085	0	0.141643059490085	0	0	0	37.5354107648725	0	0	0	0	0	4.6742209631728	0	0	0	0	1.27478753541076	0.141643059490085	0	0	0.141643059490085	0	2.26628895184136	0	0.141643059490085
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	300	"AWI"	300	6806	7708	7254	23.3918128654971	0	1.16959064327485	0	0	0	0	0	2.92397660818713	0	0	0	0.292397660818713	0	0	0	34.2105263157895	0	0	0	0	0	0	0	0	0	0	0.292397660818713	0	0	1.16959064327485	32.7485380116959	0	0	0	0	0	2.63157894736842	0	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	305	"AWI"	305	6984	7796	7404	24.7311827956989	0	4.94623655913978	0	0	0	0.21505376344086	0	7.31182795698925	0	0	0	0	0	0	0.21505376344086	20.8602150537634	0	0	0	0	0	1.0752688172043	0	0	0.43010752688172	0	0.645161290322581	0	0	0.21505376344086	33.7634408602151	0	0	0	0	0	1.93548387096774	0	0	0	0	0.645161290322581	0.43010752688172	0	0	0	0	2.58064516129032	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	310	"AWI"	310	7079	7944	7558	51.150895140665	0.767263427109974	2.30179028132992	0	0	0	0.767263427109974	0	5.37084398976982	0	0	0	0	0	0	1.27877237851662	0	0	0	0	0	0	0.255754475703325	0	0	0	0	0.255754475703325	0	0	0	33.7595907928389	0	0	0	0	0	1.79028132992327	0	0	0	0	0	0	0	0	0	0	2.30179028132992	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	315	"AWI"	315	7368	8013	7693	23.019801980198	0	4.82673267326733	0.123762376237624	0	0	0.99009900990099	0	5.56930693069307	0	0	0	0	0	0	1.73267326732673	2.47524752475248	0	0	0	0	0	0.371287128712871	0	0	0	0	0.247524752475248	0.123762376237624	0	0.866336633663366	53.5891089108911	0	0	0	0	0	1.98019801980198	0	0	0	0	0.247524752475248	0.247524752475248	0	0	0	0	3.58910891089109	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	320	"AWI"	320	7533	8150	7839	23.5807860262009	0	4.36681222707424	0	0	0	1.74672489082969	0	8.73362445414847	0	0	0	0	0	0	0	1.31004366812227	0	0	0	0	0	0	0	0	0	0	0.873362445414847	0	0	0.873362445414847	54.585152838428	0	0	0	0	0	1.31004366812227	0	0	0	0	0	0.436681222707424	0	0	0	0	2.18340611353712	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	325	"AWI"	325	7621	8312	7941	11.7824773413897	0	3.62537764350453	0	0	0	0.302114803625378	0	3.32326283987915	0	0	0	0	0	0	1.96374622356495	0.755287009063444	0	0	0	0	0.151057401812689	0	0	0	0	0	0.302114803625378	0	0	1.3595166163142	73.1117824773414	0	0	0	0	0	1.20845921450151	0	0	0	0	0.453172205438067	0	0	0	0.151057401812689	0	1.51057401812689	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	330	"AWI"	330	7667	8590	8028	0.462107208872458	0	2.12569316081331	0	0	0	0.462107208872458	0	5.73012939001848	0.0924214417744917	0	0	0.0924214417744917	0	0	2.95748613678373	0.462107208872458	0.0924214417744917	0	0	0	0	0	0.0924214417744917	0	0.369685767097967	0	0.369685767097967	0	0	0.0924214417744917	83.456561922366	0	0	0	0	0	0.924214417744917	0	0	0	0	0.739371534195933	0.184842883548983	0	0	0.184842883548983	0	1.1090573012939	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	335	"AWI"	335	7741	8717	8136	0	0	14.7887323943662	0	0.704225352112676	0	2.11267605633803	0	47.887323943662	0	0	0	0.704225352112676	0	0	5.63380281690141	7.74647887323944	0	0	0	0	0	0	0	0	5.63380281690141	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0.704225352112676	0	0	0	1.40845070422535	9.15492957746479	0	0	0	1.40845070422535	0	1.40845070422535	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	340	"AWI"	340	7786	8949	8234	2.18978102189781	0	16.0583941605839	0	0	0	4.37956204379562	0	42.7007299270073	0	0	0	1.45985401459854	0	0	7.2992700729927	4.37956204379562	0	0	0	0	0	0	0.364963503649635	0	6.93430656934307	0	0	0	0	0	0	0	0	0	0	0	2.55474452554745	0	0	0	0.364963503649635	7.2992700729927	0	0	0	2.18978102189781	0	1.82481751824817	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	345	"AWI"	345	7878	9084	8346	0.591715976331361	0	12.4260355029586	0.591715976331361	0	0	2.36686390532544	0	43.7869822485207	0.591715976331361	0	0	2.36686390532544	0	0	2.9585798816568	10.0591715976331	1.18343195266272	0	0	0	0	0	0	0	0.591715976331361	0	1.18343195266272	0	0	0	0	0	0	0	0.591715976331361	0	0.591715976331361	0	0	0	0.591715976331361	15.3846153846154	0	0.591715976331361	0	1.18343195266272	0	2.36686390532544	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	350	"AWI"	350	7932	9251	8452	1.40845070422535	0	11.7370892018779	0	0	0	4.69483568075117	0	41.3145539906103	0	0	0	2.8169014084507	0	0	1.87793427230047	9.38967136150235	0.938967136150235	0	0	0	0	0	0	0	4.22535211267606	0	0.469483568075117	0	0	0	0	0	0	0	0	0	1.87793427230047	0	0	0	0.938967136150235	16.9014084507042	0.469483568075117	0	0	0.469483568075117	0	0.469483568075117	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	355	"AWI"	355	8009	9387	8561	6.98689956331878	0	14.410480349345	0	0.436681222707424	0	3.05676855895197	0	41.0480349344978	0	0	0	2.18340611353712	0	0	1.31004366812227	10.9170305676856	0.436681222707424	0	0	0	0	0	0	0	4.80349344978166	0	0.436681222707424	0	0	1.31004366812227	0	0	0	0	0	0	3.49344978165939	0	0	0	0.436681222707424	4.80349344978166	0.436681222707424	0	0	0.873362445414847	0	2.62008733624454	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	360	"AWI"	360	8066	9567	8661	4.5045045045045	0	5.01930501930502	0.128700128700129	0	0	1.41570141570142	0	8.49420849420849	0	0	0	0	0	0	0.643500643500644	3.86100386100386	0	0	0	0	0	0	0	0	0.772200772200772	0	0.643500643500644	0	0	2.7027027027027	67.5675675675676	0	0	0	0	0	1.67310167310167	0	0	0	0.128700128700129	1.28700128700129	0.257400257400257	0	0	0	0	0.900900900900901	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	365	"AWI"	365	8150	9691	8770	0.29940119760479	0	0	0.29940119760479	0	0	7.78443113772455	0	7.48502994011976	0	0	0	0.29940119760479	0	0	0	4.19161676646707	0	0	0	0	0	0	0	0	10.1796407185629	0	0	0	0	0	60.7784431137725	0	0	0	0	0	0.898203592814371	0	0	0	0	5.98802395209581	0.29940119760479	0	0	1.49700598802395	0	0	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	370	"AWI"	370	8212	9864	8876	5.49450549450549	0	7.14285714285714	0.549450549450549	0	0	7.14285714285714	0	34.6153846153846	0	0	0	2.1978021978022	0	0	0	9.34065934065934	1.0989010989011	0	0	0	0.549450549450549	0	0	0	11.5384615384615	0	0.549450549450549	0	0	2.1978021978022	0	0	0	0	0	0	1.64835164835165	1.64835164835165	0	0	0.549450549450549	13.1868131868132	0	0	0	0	0	0.549450549450549	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	375	"AWI"	375	8292	9980	8984	0.304878048780488	0	3.35365853658537	0.609756097560976	0	0	11.5853658536585	0	21.9512195121951	0	0	0	3.04878048780488	0	0	0.609756097560976	8.23170731707317	0	0	0	0	0	0	0	0	24.390243902439	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	0	0.304878048780488	19.8170731707317	1.82926829268293	0.914634146341463	0.304878048780488	0.304878048780488	0	0	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	380	"AWI"	380	8355	10146	9087	5.2434456928839	0	6.74157303370786	0	0	0	5.99250936329588	0	32.2097378277154	0	0	0	3.74531835205993	0	0	1.12359550561798	11.9850187265918	0	0	0	0	0	0	0	0	11.9850187265918	0	0	0	0	0.749063670411985	0	0	0	0	0	0	2.62172284644195	0	0	0	0	16.8539325842697	0.374531835205993	0	0	0.374531835205993	0	0	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	385	"AWI"	385	8453	10277	9200	2.42105263157895	0	9.1578947368421	0	0	0	1.78947368421053	0	12.5263157894737	0	0	0	0.526315789473684	0	0	1.36842105263158	6.8421052631579	0	0	0	0	0	0.105263157894737	0	0	1.78947368421053	0.105263157894737	0.105263157894737	0	0	1.26315789473684	55.0526315789474	0	0	0	0.210526315789474	0	1.89473684210526	0	0	0	0.210526315789474	2.84210526315789	0.421052631578947	0	0	0.210526315789474	0	1.15789473684211	0	0
15807	24312	"Eggen ob Blatten"	46.37194	7.99056	390	"AWI"	390	8523	10434	9306	0.77639751552795	0	1.5527950310559	0.46583850931677	0	0	4.81366459627329	0	6.83229813664596	0	0	0	1.08695652173913	0	0	0.31055900621118	5.74534161490683	0.31055900621118	0	0	0	0.15527950310559	0	0	0	1.24223602484472	0.15527950310559	0	0	0	0.46583850931677	67.5465838509317	0	0	0	0	0	1.08695652173913	0	0	0	0	6.36645962732919	0.62111801242236	0	0	0.46583850931677	0	0	0	0
