"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
3165	4115	"Isokärret"	60.214606	22.798556	0	"AWI"	0	-116	55	-20	0	2.73010920436817	0.15600624024961	0.15600624024961	0.15600624024961	0	29.4851794071763	0	0.078003120124805	0	0	0	0	0	0.234009360374415	7.09828393135725	0	0	0	0	0	9.90639625585023	0	0	0	0	0	3.198127925117	43.2917316692668	0	2.49609984399376	0	0.078003120124805	0	0	0.31201248049922	0	0	0.31201248049922	0	0.15600624024961	0.078003120124805	0	0	0	0.078003120124805	0
3165	4115	"Isokärret"	60.214606	22.798556	10	"AWI"	10	-60	250	52	0	3.04471931493815	0.190294957183635	0	0.190294957183635	0	27.1170313986679	0	0	0	0	0	0	0.0951474785918173	0.0951474785918173	1.04662226450999	0	0	0	0	0	3.13986679352997	0	0	0	0	0	9.51474785918173	54.709800190295	0	0	0	0	0	0	0.190294957183635	0	0	0	0	0.380589914367269	0	0	0	0	0.285442435775452	0
3165	4115	"Isokärret"	60.214606	22.798556	20	"AWI"	20	-9	392	138	0	1.94444444444444	0	0	0.0925925925925926	0	22.037037037037	0	0	0	0	0	0	0	0	0.462962962962963	0	0	0	0	0	3.05555555555556	0	0	0	0	0	5.18518518518519	62.8703703703704	0.185185185185185	3.05555555555556	0	0	0	0	0.277777777777778	0	0	0	0	0.555555555555556	0.0925925925925926	0	0	0	0.185185185185185	0
3165	4115	"Isokärret"	60.214606	22.798556	30	"AWI"	30	51	517	223	0	5.32871972318339	0.484429065743945	0.13840830449827	0.346020761245675	0	23.0449826989619	0	0.0692041522491349	0	0	0	0	0.13840830449827	0.0692041522491349	4.22145328719723	0	0	0	0.0692041522491349	0	12.1799307958478	0.0692041522491349	0	0	0	0	6.98961937716263	32.80276816609	0	10.5190311418685	0	0	0	0.484429065743945	0.41522491349481	0	0.0692041522491349	0.346020761245675	0.0692041522491349	2.00692041522491	0	0.13840830449827	0	0	0	0
3165	4115	"Isokärret"	60.214606	22.798556	40	"AWI"	40	112	648	304	0	4.93927125506073	0.242914979757085	0.242914979757085	0.161943319838057	0	23.7246963562753	0.0809716599190283	0	0.323886639676113	0	0	0	0.0809716599190283	0.242914979757085	3.15789473684211	0	0	0	0.0809716599190283	0	2.02429149797571	0	0.0809716599190283	0	0	0	7.69230769230769	44.1295546558704	0.161943319838057	9.55465587044534	0	0	0.0809716599190283	0	0.566801619433198	0	0	0	0	2.18623481781376	0.161943319838057	0	0.0809716599190283	0	0	0
3165	4115	"Isokärret"	60.214606	22.798556	50	"AWI"	50	185	770	387	0	4.80427046263345	0.0889679715302491	0.0889679715302491	0.355871886120996	0	14.1459074733096	0	0	0	0	0	0	0.177935943060498	0.355871886120996	3.02491103202847	0	0	0.0889679715302491	0.0889679715302491	0	2.49110320284698	0.0889679715302491	0	0	0	0	12.6334519572954	56.7615658362989	0	4.44839857651246	0	0	0	0	0.177935943060498	0	0	0	0	0.0889679715302491	0.0889679715302491	0	0	0	0	0
3165	4115	"Isokärret"	60.214606	22.798556	60	"AWI"	60	271	881	462	0	5.30821917808219	0.0856164383561644	0	0.684931506849315	0	20.0342465753425	0	0.0856164383561644	0	0	0	0	0	0.256849315068493	6.84931506849315	0	0	0.0856164383561644	0	0	1.28424657534247	0.171232876712329	0	0	0	0	12.8424657534247	46.7465753424658	0	4.45205479452055	0	0	0	0.256849315068493	0	0	0	0	0.0856164383561644	0.684931506849315	0	0	0	0	0.0856164383561644	0
3165	4115	"Isokärret"	60.214606	22.798556	70	"AWI"	70	387	1007	557	0	10.5175292153589	0.0834724540901502	0	0.250417362270451	0	20.2003338898164	0	0	0	0	0	0	0	0.333889816360601	11.1853088480801	0	0	0	0.250417362270451	0	0.584307178631052	0	0	0	0	0	13.5225375626043	37.7295492487479	0	3.67278797996661	0.0834724540901502	0.0834724540901502	0	0	0.834724540901502	0	0	0	0	0.500834724540901	0	0.0834724540901502	0	0	0.0834724540901502	0
3165	4115	"Isokärret"	60.214606	22.798556	75	"AWI"	75	633	1103	811	0	15.0735294117647	0.0919117647058823	0.551470588235294	0	0	40.7169117647059	0	0	0	0	0	0	0.0919117647058823	0.643382352941176	0.367647058823529	0	0	0.0919117647058823	0	0	1.01102941176471	0	0	0	0	0.367647058823529	5.51470588235294	28.2169117647059	0	5.51470588235294	0.0919117647058823	0	0.275735294117647	0	0.919117647058824	0	0	0	0	0	0	0	0	0	0.459558823529412	0
3165	4115	"Isokärret"	60.214606	22.798556	77.5	"AWI"	77.5	717.5	1175.5	933.5	0	16.0886319845857	0	0.0963391136801541	0	0	45.2793834296724	0	0.0963391136801541	0	0	0	0	0.385356454720617	0.481695568400771	0.192678227360308	0	0	0.0963391136801541	0.0963391136801541	0	0.578034682080925	0	0	0	0	0.289017341040462	5.68400770712909	27.7456647398844	0	0	0	0	0.0963391136801541	0	1.252408477842	0	0	0	0	0.770712909441233	0	0	0	0.385356454720617	0.385356454720617	0
3165	4115	"Isokärret"	60.214606	22.798556	80	"AWI"	80	785	1282	1048	0	14.5365853658537	0	0.292682926829268	0.292682926829268	0	44.8780487804878	0	0	0	0	0	0.0975609756097561	0.585365853658537	1.26829268292683	0.390243902439024	0.48780487804878	0	0	0.292682926829268	0	0	0	0	0	0	0.390243902439024	6.73170731707317	25.6585365853659	0	0	0	0	0.195121951219512	0	2.82926829268293	0	0	0	0	0.0975609756097561	0	0	0	0.195121951219512	0.780487804878049	0
3165	4115	"Isokärret"	60.214606	22.798556	82.5	"AWI"	82.5	908	1459	1192.5	0	15.981308411215	0	0.186915887850467	0.467289719626168	0	45.981308411215	0	0.0934579439252337	0	0	0	0	0.654205607476636	1.96261682242991	0.373831775700935	0	0	0	0.0934579439252337	0.0934579439252337	0	0	0	0	1.77570093457944	0.373831775700935	5.23364485981308	23.1775700934579	0	0	0	0.0934579439252337	0.0934579439252337	0	1.77570093457944	0	0	0	0	0.280373831775701	0	0	0	0.467289719626168	0.747663551401869	0.0934579439252337
3165	4115	"Isokärret"	60.214606	22.798556	85	"AWI"	85	983	1700	1331	0	19.5289499509323	0	0.098135426889107	0.098135426889107	0	44.2590775269872	0	0	0	0	0	0	0.196270853778214	1.17762512266928	0.196270853778214	0	0	0	0	0	0	0	0	0	0	0.490677134445535	6.18253189401374	23.2580961727183	0	0	0.098135426889107	0.098135426889107	0.098135426889107	0	1.3738959764475	0	0.196270853778214	0	0	0.392541707556428	0.098135426889107	0.392541707556428	0	0.588812561334642	1.17762512266928	0
