"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Clusiaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Zelkova"
3228	4188	"La Vie"	48.54833	-0.25833	75	"AWI"	75	9233	10732	10003	0	0	0	2	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	163	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	34	1	0	0	0	0	0	0	4	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	80	"AWI"	80	9566	10982	10326	0	0	3	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	177	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	107	2	0	0	0	0	2	21	0	0	0	0	0	0	0	6	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	85	"AWI"	85	9892	11214	10635	0	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	177	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	19	0	0	0	0	0	0	0	4	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	90	"AWI"	90	10252	11418	10945	0	0	5	0	4	0	2	0	18	0	0	0	0	0	0	0	0	0	1	0	197	0	59	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	2	0	7	0	0	2	0	0	0	0	2	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	95	"AWI"	95	10716	11597	11237	0	0	5	0	2	0	2	0	17	0	0	0	0	0	1	0	0	0	0	0	182	1	77	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	8	0	0	0	0	0	1	2	2	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	100	"AWI"	100	11234	11767	11504	0	0	2	1	15	0	4	0	4	0	1	0	0	0	2	0	0	0	0	0	2	1	240	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	0	0	2	0	0	0	1	0	1	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	102	"AWI"	102	11368	11820	11590	0	0	33	0	7	0	16	0	9	0	1	0	0	0	3	0	0	0	1	0	15	1	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	6	2	35	0	0	1	0	0	2	2	1	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	104	"AWI"	104	11453	11908	11683	0	0	0	2	4	0	31	0	4	0	2	0	0	0	2	0	0	0	3	0	1	0	112	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	1	12	0	0	2	0	0	2	1	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	106	"AWI"	106	11519	12022	11775	0	0	2	2	3	0	19	0	5	0	1	0	0	0	2	0	0	0	0	0	2	0	135	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30	4	2	13	0	0	4	0	0	1	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	108	"AWI"	108	11560	12167	11862	0	0	4	1	2	0	23	11	9	0	2	0	0	0	3	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	10	4	19	0	0	1	0	1	1	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	110	"AWI"	110	11598	12371	11942	0	0	2	0	2	0	13	0	9	0	4	0	0	0	9	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	7	2	6	0	0	2	0	0	1	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	112	"AWI"	112	11665	12440	12039	0	0	5	1	2	0	22	0	6	0	1	0	0	0	6	0	0	0	0	0	0	1	124	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	3	0	0	1	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	114	"AWI"	114	11713	12553	12134	0	0	7	2	3	0	27	0	5	0	2	0	0	0	2	0	0	0	0	0	1	0	117	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	2	24	0	0	0	0	0	2	0	1	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	116	"AWI"	116	11791	12674	12239	0	0	2	0	6	0	15	0	10	0	2	0	0	0	2	0	0	0	0	0	2	0	66	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	3	37	0	0	1	0	1	3	1	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	118	"AWI"	118	11869	12800	12354	0	0	1	0	2	0	18	24	15	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	3	8	0	0	3	0	0	3	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	120	"AWI"	120	11924	13023	12461	0	0	2	1	2	0	15	0	5	0	0	0	0	0	8	0	0	0	1	0	2	1	73	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	13	0	0	3	0	0	1	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	124	"AWI"	124	12131	13224	12711	0	0	15	2	2	0	6	0	9	0	2	0	0	0	3	0	0	0	0	0	13	1	79	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	49	0	11	0	0	0	0	0	3	2	2	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	128	"AWI"	128	12400	13447	12953	0	0	6	0	0	0	14	0	25	0	1	0	0	0	7	0	0	0	0	0	4	1	65	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	26	0	5	0	0	1	0	0	2	2	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	130	"AWI"	130	12487	13595	13077	0	0	13	0	2	0	11	22	15	0	2	0	0	0	5	0	0	0	0	0	11	2	59	1	4	0	0	0	0	0	0	0	0	0	0	8	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	24	4	19	0	0	4	1	0	1	0	1	0	0	1	0
3228	4188	"La Vie"	48.54833	-0.25833	134	"AWI"	134	12895	13782	13305	0	0	5	2	1	0	25	0	17	0	1	0	0	0	5	0	0	0	0	0	2	2	47	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	7	5	12	0	0	0	0	0	2	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	136	"AWI"	136	13115	13916	13437	0	0	8	0	3	0	14	0	9	2	2	0	0	0	3	0	0	0	0	0	2	0	118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	5	25	0	0	0	0	0	1	1	1	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	138	"AWI"	138	13267	14091	13595	0	0	2	0	2	0	15	0	18	0	0	0	0	0	3	0	0	0	0	0	1	0	123	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13	4	19	0	0	0	0	0	3	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	140	"AWI"	140	13348	14398	13737	0	0	2	1	0	1	12	0	2	0	2	0	0	0	2	0	0	0	0	0	1	0	69	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	65	0	0	0	0	0	0	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	144	"AWI"	144	13555	14974	14114	0	0	19	0	4	0	7	0	19	0	4	0	0	0	2	1	0	0	0	0	28	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	85	0	0	0	0	0	14	1	0	0	0	1	4	4	0	0	0	0	0	0	1	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	148	"AWI"	148	13774	15457	14510	0	0	53	0	4	0	1	0	35	0	1	0	0	0	1	2	0	0	0	0	61	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	20	0	0	0	0	4	0	15	0	0	0	0	0	0	2	1	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	152	"AWI"	152	14039	15948	14894	0	0	27	0	1	0	4	0	8	0	0	0	0	2	2	0	0	0	0	0	36	2	33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	4	1	14	0	0	0	0	0	0	1	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	156	"AWI"	156	14299	16398	15280	0	0	49	0	1	1	2	0	22	0	0	0	0	0	1	0	0	0	0	0	53	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	0	0	0	3	1	17	0	0	0	0	0	0	2	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	160	"AWI"	160	14591	16788	15688	0	1	26	0	1	0	6	0	25	0	3	0	0	0	2	0	2	0	0	0	61	2	28	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	15	0	0	0	0	0	1	4	0	0	0	1	0	1	0	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	164	"AWI"	164	14982	17051	16075	0	0	46	0	0	0	4	0	7	0	0	0	0	0	13	0	0	0	0	0	40	0	30	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	18	0	0	0	0	2	5	3	0	0	0	0	0	0	0	2	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	168	"AWI"	168	15427	17323	16475	0	0	44	0	2	0	1	0	11	0	2	0	0	0	0	2	0	0	0	0	33	3	32	0	0	0	15	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	96	0	1	0	0	0	15	0	0	0	0	1	5	11	0	0	0	0	0	1	2	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	172	"AWI"	172	15888	17592	16861	0	0	37	0	1	0	0	0	11	0	0	0	0	0	0	2	1	0	0	0	29	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	2	0	0	0	0	0	0	4	0	1	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	176	"AWI"	176	16427	17835	17236	0	0	91	1	1	0	1	0	28	0	0	0	0	0	1	1	0	0	0	0	52	0	11	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	5	3	5	0	0	0	0	0	0	1	0	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	180	"AWI"	180	17061	18057	17599	0	0	105	1	2	4	0	0	44	0	0	0	0	0	0	0	0	0	0	0	47	0	9	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	20	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0
3228	4188	"La Vie"	48.54833	-0.25833	184	"AWI"	184	17470	18469	17950	0	0	123	0	4	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	61	0	15	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	1
3228	4188	"La Vie"	48.54833	-0.25833	189	"AWI"	189	17691	19293	18347	0	0	119	1	3	3	0	0	43	0	0	0	0	0	0	0	0	0	0	0	35	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	1	2	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0
