"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14605	22896	"Semenic"	45.18	22.05944	23	"AWI"	23	39	591	252	5.58252427184466	0.242718446601942	7.03883495145631	1.45631067961165	0	0	0	1.94174757281553	0	1.21359223300971	0	0	0	0	0.728155339805825	0	0	0	0	0	0	4.61165048543689	0	6.79611650485437	0	0	0	0	36.6504854368932	0	2.9126213592233	0	0	7.76699029126214	0	0	0	0	0	0	0	10.9223300970874	0	3.15533980582524	0	0	0	0	0.485436893203883	0	0.242718446601942	5.09708737864078	0	0	0	0.485436893203883	0	0	0	0	0	0	0.242718446601942	0	0.728155339805825	1.69902912621359	0	0	0
14605	22896	"Semenic"	45.18	22.05944	25	"AWI"	25	54	621	283	3.11890838206628	0.194931773879142	2.53411306042885	0.584795321637427	0	0	0	1.75438596491228	0	1.55945419103314	0	0	0	0	0.194931773879142	0	0	0	0.194931773879142	0	0	3.7037037037037	0	6.04288499025341	0	0	0	0	64.327485380117	0	0	0	0	0.974658869395711	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0	0	0	0	0	0	9.35672514619883	0	0	0	0.194931773879142	0.194931773879142	0	0.194931773879142	0	0	0	0	0	1.94931773879142	1.55945419103314	0.194931773879142	0	0
14605	22896	"Semenic"	45.18	22.05944	27	"AWI"	27	68	648	314	1.32075471698113	0.188679245283019	8.49056603773585	6.9811320754717	0	0	0	3.20754716981132	0	2.26415094339623	0	0.188679245283019	0	0	2.26415094339623	0	0	0	0	0	0	7.16981132075472	0	5.09433962264151	0	0	0	0	36.6037735849057	0	3.0188679245283	0	0	6.22641509433962	0	0	0	0	0	0	0	7.35849056603774	0	1.32075471698113	0	0	0	0	0.188679245283019	0	0	5.84905660377358	0	0	0	0.188679245283019	0	0	0	0	0	0	0.188679245283019	0	0	1.13207547169811	0.566037735849057	0	0.188679245283019
14605	22896	"Semenic"	45.18	22.05944	29	"AWI"	29	79	673	343	2.20883534136546	0	13.4538152610442	2.61044176706827	0	0	0	2.40963855421687	0	5.62248995983936	0	0	0	0	2.81124497991968	0	0	0	0	0	0	11.0441767068273	0	3.6144578313253	0	0	0	0	37.9518072289157	0	0	0	0	4.01606425702811	0	0.602409638554217	0	0	0	0	0	3.6144578313253	0	2.20883534136546	0	0	0	0	0	0	0	6.42570281124498	0	0	0	0.401606425702811	0	0	0	0	0	0	0.200803212851406	0	0.401606425702811	0.401606425702811	0	0	0
14605	22896	"Semenic"	45.18	22.05944	31	"AWI"	31	101	710	370	5.65693430656934	0	4.74452554744525	1.82481751824817	0	0	0	2.00729927007299	0	2.55474452554745	0	0	0	0	0.72992700729927	0	0	0	0	0	0	6.2043795620438	0	5.10948905109489	0	0	0	0	50.7299270072993	0	0	0	0	5.83941605839416	0	0	0	0	0	0	0	4.74452554744525	0	1.64233576642336	0	0	0	0	0	0	0	5.65693430656934	0	0	0	0.182481751824818	0.182481751824818	0	0	0	0	0	0.182481751824818	0	0.364963503649635	1.09489051094891	0.547445255474453	0	0
14605	22896	"Semenic"	45.18	22.05944	33	"AWI"	33	125	730	402	13.3561643835616	0	6.16438356164384	0.342465753424658	0	0	0	2.05479452054794	0	2.73972602739726	0	0	0	0	1.71232876712329	0	0	0	0	0	0	3.76712328767123	0	16.4383561643836	0	0	0	0	19.1780821917808	0	0	0	0	13.013698630137	0	2.05479452054794	0	0	0	0	0	6.84931506849315	0	5.13698630136986	0	0	0	0	0	0	0	3.76712328767123	0	0	0	0.684931506849315	0.342465753424658	0.342465753424658	0	0	0	0	0	0	0	1.36986301369863	0.342465753424658	0	0.342465753424658
14605	22896	"Semenic"	45.18	22.05944	35	"AWI"	35	145	752	432	1.34003350083752	0	2.34505862646566	0.670016750418761	0	0	0	3.85259631490787	0	2.84757118927973	0	0.16750418760469	0	0	0.837520938023451	0	0	0.33500837520938	0.16750418760469	0	0	3.3500837520938	0	10.8877721943049	0	0	0	0	54.1038525963149	0	0	0	0	0.670016750418761	0.16750418760469	0.16750418760469	0	0	0	0	0	0	0	0.16750418760469	0	0	0	0	0.16750418760469	0.33500837520938	0	14.2378559463987	0	0	0	0.670016750418761	0.33500837520938	0	0.16750418760469	0	0	0	0.16750418760469	0	0.670016750418761	0.33500837520938	0.837520938023451	0	0
14605	22896	"Semenic"	45.18	22.05944	37	"AWI"	37	161	780	462	2.94511378848728	0	6.29183400267738	0.535475234270415	0	0	0	3.21285140562249	0	1.74029451137885	0	0	0	0	2.40963855421687	0	0	0	0	0	0	3.21285140562249	0	21.954484605087	0	0	0	0	40.8299866131191	0	2.00803212851406	0	0	1.87416331994645	0	0	0	0	0	0	0	3.4805890227577	0	0.803212851405622	0	0	0	0	0	0	0	5.35475234270415	0	0	0	0.803212851405622	0	0	0	0	0	0	0.133868808567604	0	1.07095046854083	0.937081659973226	0.401606425702811	0	0
14605	22896	"Semenic"	45.18	22.05944	39	"AWI"	39	178	821	489	0.895522388059702	0.298507462686567	3.13432835820895	0.746268656716418	0	0	0	1.94029850746269	0	0.597014925373134	0	0	0.149253731343284	0	0.746268656716418	0	0	0	0	0	0	2.83582089552239	0	11.3432835820896	0	0	0	0	57.6119402985075	0	1.34328358208955	0	0	2.38805970149254	0.149253731343284	0	0	0	0	0	0	5.22388059701492	0	1.04477611940299	0	0	0	0	0	0	0	7.76119402985075	0	0	0	0.298507462686567	0	0	0	0	0	0	0.149253731343284	0	0.895522388059702	0.447761194029851	0	0	0
14605	22896	"Semenic"	45.18	22.05944	41	"AWI"	41	207	853	517	2.55474452554745	0	5.47445255474453	1.45985401459854	0	0	0	2.37226277372263	0	1.82481751824817	0	0.364963503649635	0	0	1.45985401459854	0	0	0	0	0	0	5.83941605839416	0	5.65693430656934	0	0	0	0	54.1970802919708	0	0	0	0	3.64963503649635	0	0.72992700729927	0	0	0	0	0	0	0	0.72992700729927	0	0	0	0	0.182481751824818	0	0	9.85401459854015	0	0	0	0.547445255474453	0.364963503649635	0.182481751824818	0.182481751824818	0	0	0.182481751824818	0.182481751824818	0	0.182481751824818	0.364963503649635	1.27737226277372	0	0.182481751824818
14605	22896	"Semenic"	45.18	22.05944	43	"AWI"	43	238	868	546	3.70994940978078	0	2.52951096121417	0.505902192242833	0	0	0	1.68634064080944	0	3.20404721753794	0	0	0	0	1.01180438448567	0	0	0	0	0	0	3.37268128161889	0	4.04721753794266	0	0	0	0	52.7824620573356	0	1.01180438448567	0	0	4.38448566610455	0	0	0	0	0	0	0	4.21585160202361	0	0.505902192242833	0	0	0	0	0	0	0	13.4907251264755	0	0	0	0.168634064080944	0.337268128161889	0	0	0	0	0	0	0	1.68634064080944	1.34907251264755	0	0	0
14605	22896	"Semenic"	45.18	22.05944	45	"AWI"	45	267	887	576	2.44299674267101	0	4.23452768729642	0.977198697068404	0.162866449511401	0	0	3.09446254071661	0	5.21172638436482	0	0.162866449511401	0	0	0.488599348534202	0	0	0	0	0	0	4.07166123778502	0	7.00325732899023	0	0	0	0	46.4169381107492	0	0	0	0	2.44299674267101	0	0.162866449511401	0	0	0	0	0	0	0	0.488599348534202	0	0	0	0	0	0.488599348534202	0	15.7980456026059	0	0	0	0.977198697068404	0.325732899022801	0.488599348534202	0.814332247557003	0	0	0	0.325732899022801	0	1.30293159609121	0.651465798045603	1.46579804560261	0	0
14605	22896	"Semenic"	45.18	22.05944	47	"AWI"	47	293	911	607	2.92096219931271	0	5.15463917525773	0.343642611683849	0	0	0	1.71821305841924	0	1.54639175257732	0	0	0	0	0.171821305841924	0	0	0	0	0	0	4.46735395189003	0.343642611683849	4.63917525773196	0	0	0	0	57.3883161512027	0	2.06185567010309	0	0.171821305841924	2.23367697594502	0	0	0	0	0	0	0	6.3573883161512	0	1.03092783505155	0	0	0	0	0	0	0	5.15463917525773	0	0	0	0.343642611683849	0	0	0	0	0	0	0.171821305841924	0	1.20274914089347	2.06185567010309	0.515463917525773	0	0
14605	22896	"Semenic"	45.18	22.05944	49	"AWI"	49	311	944	637	1.81268882175227	0.151057401812689	2.41691842900302	0.302114803625378	0.151057401812689	0	0	3.17220543806647	0	0.453172205438067	0	0	0	0	0.302114803625378	0	0	0.151057401812689	0	0	0	2.7190332326284	0	12.3867069486405	0	0	0	0	57.5528700906344	0	3.47432024169184	0	0	1.51057401812689	0	0	0	0	0	0	0	4.22960725075529	0	0.755287009063444	0	0	0	0	0	0	0	6.94864048338369	0	0	0	0.302114803625378	0	0	0.151057401812689	0	0	0.151057401812689	0	0	0.453172205438067	0.302114803625378	0.151057401812689	0	0
14605	22896	"Semenic"	45.18	22.05944	51	"AWI"	51	340	969	667	4.89038785834739	0	2.19224283305228	0.505902192242833	0	0	0	1.34907251264755	0	0.674536256323777	0	0	0	0	0.505902192242833	0	0	0	0	0	0	2.36087689713322	0	7.25126475548061	0	0	0	0	67.9595278246206	0	0	0	0	2.02360876897133	0	0.168634064080944	0	0	0	0	0	0	0	0.168634064080944	0	0	0	0	0	0	0.168634064080944	7.41989881956155	0	0	0	0	0.168634064080944	0.168634064080944	0	0	0	0.168634064080944	0	0	1.18043844856661	0.674536256323777	0	0	0
14605	22896	"Semenic"	45.18	22.05944	53	"AWI"	53	387	982	700	3.00353356890459	0.353356890459364	1.59010600706714	0.530035335689046	0	0	0	3.00353356890459	0	1.59010600706714	0	0	0	0	0.530035335689046	0	0	0	0	0	0	1.76678445229682	0	1.41342756183746	0	0	0	0	69.434628975265	0	2.47349823321555	0	0	2.47349823321555	0	0	0	0	0	0	0	0	0	1.06007067137809	0	0	0	0	0	0	0	8.48056537102473	0	0	0	0.176678445229682	0.176678445229682	0	0	0	0	0	0	0	1.23674911660777	0.706713780918728	0	0	0
14605	22896	"Semenic"	45.18	22.05944	55	"AWI"	55	419	998	732	3.90763765541741	0.355239786856128	1.9538188277087	0.177619893428064	0	0	0	3.37477797513321	0	1.24333925399645	0	0.177619893428064	0	0	0.355239786856128	0	0	0	0	0	0	3.90763765541741	0	7.28241563055062	0	0	0	0	58.436944937833	0	0	0	0	1.42095914742451	0	0.177619893428064	0	0	0	0	0	0	0	2.13143872113677	0	0	0	0	0.177619893428064	0	0	11.5452930728242	0	0	0	0	0	0	0.177619893428064	0	0	0	0.355239786856128	0	1.77619893428064	1.06571936056838	0	0	0
14605	22896	"Semenic"	45.18	22.05944	57	"AWI"	57	445	1019	767	4.25531914893617	0	1.95035460992908	0.354609929078014	0	0	0	2.83687943262411	0	0.531914893617021	0	0	0	0	0.177304964539007	0	0	0	0	0	0	3.54609929078014	0	3.90070921985816	0	0	0	0	52.4822695035461	0	0	0	0	3.01418439716312	0	0	0	0	0	0	0	13.4751773049645	0	2.4822695035461	0	0	0	0	0.177304964539007	0	0	5.49645390070922	0	0	0	0.177304964539007	0	0	0	0	0	0.177304964539007	0.531914893617021	0	1.77304964539007	2.12765957446809	0.531914893617021	0	0
14605	22896	"Semenic"	45.18	22.05944	59	"AWI"	59	467	1057	798	5.07246376811594	0.181159420289855	4.16666666666667	0	0	0	0	1.6304347826087	0	1.26811594202899	0	0	0	0	0.181159420289855	0	0	0	0	0	0	2.35507246376812	0	3.26086956521739	0	0	0	0	52.536231884058	0	0	0	0	3.07971014492754	0	0	0	0	0	0	0	13.0434782608696	0	2.89855072463768	0	0	0	0	0.181159420289855	0	0	5.97826086956522	0	0	0	0.543478260869565	0	0	0.181159420289855	0	0	0	0	0	1.6304347826087	1.6304347826087	0.181159420289855	0	0
14605	22896	"Semenic"	45.18	22.05944	61	"AWI"	61	500	1082	826	11.3725490196078	0	1.56862745098039	0	0	0	0	2.74509803921569	0	0.784313725490196	0	0.196078431372549	0	0	0	0	0	0	0	0	0	1.96078431372549	0	4.11764705882353	0	0	0	0	65.2941176470588	0	0	0	0	2.35294117647059	0	0	0	0	0	0	0	0	0	2.54901960784314	0	0	0	0	0	0	0	4.11764705882353	0	0	0	0.196078431372549	0.392156862745098	0	0	0	0	0	0	0	1.37254901960784	0.980392156862745	0	0	0
14605	22896	"Semenic"	45.18	22.05944	63	"AWI"	63	536	1095	858	6.00649350649351	0.162337662337662	4.54545454545455	1.2987012987013	0	0	0	2.92207792207792	0	1.2987012987013	0	0	0	0	1.62337662337662	0	0	0	0	0	0	2.11038961038961	0	3.08441558441558	0	0.649350649350649	0	0	43.0194805194805	0	0	0	0.162337662337662	3.57142857142857	0	0	0	0	0	0	0	17.3701298701299	0	2.92207792207792	0	0	0	0	0	0	0	4.38311688311688	0	0	0	0.487012987012987	0	0	0	0	0	0	0.162337662337662	0	1.2987012987013	2.75974025974026	0.162337662337662	0	0
14605	22896	"Semenic"	45.18	22.05944	65	"AWI"	65	572	1108	888	3.33333333333333	0.175438596491228	4.56140350877193	0.87719298245614	0	0	0	2.28070175438596	0	1.75438596491228	0	0	0	0	0.350877192982456	0	0	0	0	0	0	4.73684210526316	0	2.28070175438596	0	0	0	0	55.6140350877193	0	0	0	0	3.50877192982456	0	0.175438596491228	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	11.9298245614035	0	0	0	0.701754385964912	0.175438596491228	0.175438596491228	0	0	0	0	0.175438596491228	0	1.57894736842105	1.92982456140351	0.350877192982456	0	0
14605	22896	"Semenic"	45.18	22.05944	67	"AWI"	67	600	1124	919	4.20711974110032	0	5.17799352750809	0	0	0	0	0.970873786407767	0	1.61812297734628	0	0	0	0	0.161812297734628	0	0	0	0	0	0	3.39805825242718	0	0.970873786407767	0	0	0	0	51.6181229773463	0	0	0	0	2.26537216828479	0	0	0	0	0	0	0	13.915857605178	0	4.0453074433657	0	0	0	0	0	0	0	8.09061488673139	0	0	0	0.323624595469256	0	0	0.323624595469256	0	0.161812297734628	0	0	0	1.61812297734628	0.970873786407767	0.161812297734628	0	0
14605	22896	"Semenic"	45.18	22.05944	69	"AWI"	69	625	1144	947	2.19092331768388	0	5.4773082942097	0.156494522691706	0	0	0	1.25195618153365	0	1.09546165884194	0.156494522691706	0	0	0	0.782472613458529	0	0	0	0	0	0	5.00782472613459	0	9.07668231611894	0	0	0	0	40.3755868544601	0.469483568075117	0	0	0	4.22535211267606	0	0	0	0	0	0.156494522691706	0	9.38967136150235	0	7.981220657277	0	0	0	0	0.312989045383412	0	0	8.45070422535211	0	0	0	0.469483568075117	0.312989045383412	0	0	0	0	0.469483568075117	0	0	1.09546165884194	1.09546165884194	0	0	0
14605	22896	"Semenic"	45.18	22.05944	71	"AWI"	71	664	1167	973	6.76691729323308	0.37593984962406	6.57894736842105	0.37593984962406	0.18796992481203	0	0	3.57142857142857	0	1.8796992481203	0	0.18796992481203	0	0	0	0	0	0	0	0	0	3.94736842105263	0	1.50375939849624	0	0	0	0	36.6541353383459	0.18796992481203	0	0	0.37593984962406	3.94736842105263	0.18796992481203	0.18796992481203	0	0	0.18796992481203	0	0	0	0	18.796992481203	0	0	0	0	0	0	0	6.95488721804511	0	0	0	0.75187969924812	0.37593984962406	0.18796992481203	0	0	0	0	0.75187969924812	0.18796992481203	1.8796992481203	3.00751879699248	0	0	0
14605	22896	"Semenic"	45.18	22.05944	73	"AWI"	73	723	1176	999	3.92927308447937	0.392927308447937	8.44793713163065	0	0.196463654223969	0	0	2.55402750491159	0	0.982318271119843	0	0	0	0	0.589390962671906	0	0	0	0	0	0	5.10805500982318	0	1.37524557956778	0	0	0	0	33.9882121807466	0	2.35756385068762	0	0.196463654223969	2.75049115913556	0	0	0	0	0	0	0	0	0	22.5933202357564	0	0	0	0	0.196463654223969	0	0.196463654223969	3.7328094302554	0	0	0	0.589390962671906	0	0.196463654223969	0	0	0.196463654223969	0	0.392927308447937	0	3.92927308447937	4.71512770137525	0.392927308447937	0	0
14605	22896	"Semenic"	45.18	22.05944	75	"AWI"	75	775	1186	1027	1.50093808630394	0.562851782363977	6.00375234521576	0.375234521575985	0	0	0	3.18949343339587	0	3.93996247654784	0	0.187617260787992	0	0	0	0	0	0	0	0	0	8.06754221388368	0	6.75422138836773	0	0	0	0	34.3339587242026	0	0	0	0.187617260787992	6.19136960600375	0	0	0	0	0	0	0	0	0	12.1951219512195	0	0	0	0	0	0	0	9.38086303939962	0	0	0	0.187617260787992	0	0.375234521575985	0.187617260787992	0	0	0	0	0	2.4390243902439	3.93996247654784	0	0	0
14605	22896	"Semenic"	45.18	22.05944	77	"AWI"	77	807	1201	1055	1.44546649145861	0.919842312746386	7.49014454664915	0.26281208935611	0	0	0	3.8107752956636	0	1.44546649145861	0	0	0	0	0	0	0	0	0	0	0	5.38764783180026	0	0.131406044678055	0	1.1826544021025	0	0	32.9829172141919	0	1.97109067017083	0	0	2.6281208935611	0	0	0	0	0	0	0.26281208935611	14.8488830486202	0	13.6662286465177	0	0	0	0	0	0	0	5.12483574244415	0	0	0	0.131406044678055	0	0.26281208935611	0	0	0	0	0	0	2.75952693823916	3.15374507227332	0.131406044678055	0	0
14605	22896	"Semenic"	45.18	22.05944	79	"AWI"	79	839	1219	1086	6.25	0	6.41891891891892	0	0	0	0	4.89864864864865	0	1.01351351351351	0	0.168918918918919	0	0	0	0	0	0	0	0	0	4.56081081081081	0	0	0	0	0	0	23.6486486486486	0	0	0	0	5.57432432432432	0	0	0	0	0	0	0	10.3040540540541	0	26.8581081081081	0	0	0	0	0	0	0.168918918918919	4.89864864864865	0	0	0	0.506756756756757	0	0	0	0	0.168918918918919	0	0	0	3.04054054054054	1.52027027027027	0	0	0
14605	22896	"Semenic"	45.18	22.05944	81	"AWI"	81	899	1236	1118	2.48447204968944	0.93167701863354	8.54037267080745	0.46583850931677	0	0	0.15527950310559	4.03726708074534	0	1.70807453416149	0	0.31055900621118	0	0	0.15527950310559	0	0	0	0	0	0	6.83229813664596	0	2.01863354037267	0	1.08695652173913	0	0	41.4596273291925	0	0	0	0	2.63975155279503	0	0	0	0	0	0	0	0	0	9.62732919254658	0	0	0	0	0	0	0.15527950310559	8.69565217391304	0	0	0	0.31055900621118	0.15527950310559	0.46583850931677	0	0	0	0	0.15527950310559	0	3.26086956521739	4.03726708074534	0.31055900621118	0	0
14605	22896	"Semenic"	45.18	22.05944	83	"AWI"	83	995	1244	1154	3.03030303030303	0.303030303030303	7.57575757575758	0.303030303030303	0	0	0	3.33333333333333	0	0.757575757575758	0	0	0	0	0.151515151515152	0	0	0	0	0	0	4.6969696969697	0	0.909090909090909	0	1.81818181818182	0	0	29.6969696969697	0	0	0	0	5.60606060606061	0	0	0	0	0	0	0	11.6666666666667	0	17.1212121212121	0	0	0	0	0	0	0	4.39393939393939	0	0	0	0.757575757575758	0	0.151515151515152	0	0.151515151515152	0	0	0.454545454545455	0	3.03030303030303	3.93939393939394	0.151515151515152	0	0
14605	22896	"Semenic"	45.18	22.05944	85	"AWI"	85	1075	1255	1193	3.50140056022409	0	10.6442577030812	0	0	0	0	4.6218487394958	0	4.48179271708683	0	0	0	0	0	0	0	0	0	0	0	6.58263305322129	0	1.12044817927171	0	1.40056022408964	0	0	33.7535014005602	0	0	0	0	3.50140056022409	0	0	0	0	0	0	0	0	0	11.2044817927171	0	0	0	0	0	0	0	12.8851540616246	0	0	0	0.420168067226891	0	0.700280112044818	0.140056022408964	0	0	0	0	0	1.82072829131653	3.0812324929972	0.140056022408964	0	0
14605	22896	"Semenic"	45.18	22.05944	87	"AWI"	87	1128	1278	1233	4.57317073170732	0.457317073170732	5.64024390243902	0	0	0	0	1.67682926829268	0	0.76219512195122	0	0	0	0	0.152439024390244	0	0	0	0	0	0	3.50609756097561	0	1.3719512195122	0	1.21951219512195	0	0	20.2743902439024	0	0	0	0	4.42073170731707	0	0	0	0	0	0	0	14.3292682926829	0	27.1341463414634	0	0	0	0	0	0	0	1.82926829268293	0	0	0	0.457317073170732	0	0.152439024390244	0	0	0	0	0.76219512195122	0	4.72560975609756	6.55487804878049	0	0	0
