"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Linaceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	33	"AWI"	33	1569	5867	3527	2.38805970149254	0.298507462686567	0	0	0	0	5.97014925373134	0	0	0	0	0	0	0	0	5.97014925373134	5.97014925373134	0	0	0	1.19402985074627	0	0	0	0	0	0	0	0	0	2.38805970149254	12.5373134328358	0	0	15.5223880597015	0	0	0	44.1791044776119	0	0	0.895522388059702	0	0	0	0	0	0.298507462686567	2.08955223880597	0.298507462686567	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	36	"AWI"	36	1804	6112	3858	10.7344632768362	0.282485875706215	0	0.847457627118644	0	0	3.10734463276836	0	0	0	0	0	0	0	0	5.08474576271187	10.1694915254237	0	0	0	1.9774011299435	0	0.282485875706215	0	0	0	0	0	0	0	4.23728813559322	7.34463276836158	0	0	0	0	0	0	54.8022598870056	0	0	0	0	0	0	0	0	0	1.12994350282486	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	39	"AWI"	39	2048	6498	4190	0	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	0	0	19.047619047619	20.6349206349206	0	0	0	3.17460317460317	0	1.58730158730159	0	0	0	0	0	0	0	0	42.8571428571429	0	0	0	0	0	0	7.93650793650794	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	42	"AWI"	42	2610	6776	4570	12.2352941176471	0.470588235294118	0	0.470588235294118	0	0	3.05882352941176	0	0	0	0	0	0	0	0	8	5.88235294117647	0	0	0	3.29411764705882	0	0.235294117647059	0	0	0	0	0	0	0	2.58823529411765	10.5882352941176	0	0	0	0	0	0	49.1764705882353	0	0	0.705882352941177	0	0	0	0	0	0	1.41176470588235	1.88235294117647	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	45	"AWI"	45	2889	7138	4948	0	0	0	0	0	0	2.43362831858407	0	0	0	0	0	0	0	0	14.8230088495575	4.64601769911504	0	0	0	6.63716814159292	0.221238938053097	0	0	0	0	0	0	0	0.221238938053097	0	25.6637168141593	0	0	0	0	0	0	40.929203539823	0	0	0	0	0	0	0	0	0.221238938053097	2.87610619469027	1.32743362831858	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	48	"AWI"	48	3168	7490	5278	0.165837479270315	0.165837479270315	0	0	0	0	3.64842454394693	0	0	0.165837479270315	0	0	0	0	0	15.9203980099502	7.29684908789386	0	0	0	1.49253731343284	0	0.165837479270315	0	0	0	0	0	0	0	0	31.8407960199005	0	0	0	0	0	0	29.5190713101161	0	0	0	0	0	0	0	0	0.33167495854063	4.31177446102819	4.97512437810945	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	51	"AWI"	51	3452	7790	5618	6.99708454810496	0.583090379008746	0	0.291545189504373	0	0	2.62390670553936	0	0	0	0	0	0	0	0	7.28862973760933	1.45772594752187	0	0	0	0.583090379008746	0	0	0	0	0	0	0	0	0	1.16618075801749	28.5714285714286	0	0	0	0	0	0	45.1895043731778	0	0	0	0	0	0	0	0	1.16618075801749	2.91545189504373	1.16618075801749	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	54	"AWI"	54	3747	8120	5965	1.24223602484472	0	0	0.62111801242236	0	0	1.5527950310559	0	0	0	0	0	0	0	0	6.83229813664596	14.2857142857143	0	0	0	0	0	0	0	0.31055900621118	0	0	0	0	0	0.62111801242236	35.4037267080745	0	0	0	0	0	0	35.0931677018634	0	0	0	0	0	0.31055900621118	0	0	0.31055900621118	3.1055900621118	0.31055900621118	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	57	"AWI"	57	4181	8318	6272	0.259067357512953	0	0	0	0	0	1.81347150259067	0	0	0	0	0	0	0	0	5.69948186528497	10.880829015544	0	0	0	0.259067357512953	0	0	0	0	0	0	0	0	0	0	43.5233160621762	0	0	0	0	0	0	27.4611398963731	0	0	0	0	0	0.518134715025907	0	0	0.259067357512953	4.40414507772021	4.66321243523316	0.259067357512953
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	60	"AWI"	60	4457	8607	6600	3.95061728395062	0.987654320987654	0	0	0	0.246913580246914	1.72839506172839	0	0	0	0	0	0	0	0.246913580246914	7.90123456790123	16.0493827160494	0	0	0	0.246913580246914	0	0.246913580246914	0	0	0	0	0	0	0	1.48148148148148	8.64197530864197	0	0	0	0	0	0	51.358024691358	0	0	0.493827160493827	0	0	0	0	0	0.740740740740741	2.96296296296296	2.71604938271605	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	63	"AWI"	63	4875	8806	6943	16.557734204793	0	0	0	0	0	1.74291938997821	0	0	0.435729847494553	0	0	0	0	0	6.97167755991285	21.7864923747277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871459694989107	7.40740740740741	0	0	0	0	0.435729847494553	0	38.3442265795207	0	0	0.65359477124183	0	0	0	0	0	0.435729847494553	2.17864923747277	2.17864923747277	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	66	"AWI"	66	5271	8966	7337	8.09523809523809	0.238095238095238	0	0.238095238095238	0	0.714285714285714	0.952380952380952	0	0	0.238095238095238	0	0	0	0	0	6.66666666666667	13.8095238095238	0	0	0	0	0	0.238095238095238	0	0	0	0	0	0	0	0.714285714285714	2.85714285714286	0	0	0	0	1.9047619047619	0	53.5714285714286	0	0	0.238095238095238	0	0	1.19047619047619	0	0	0.476190476190476	6.19047619047619	1.66666666666667	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	69	"AWI"	69	5545	9206	7671	15.5555555555556	0	0	0.277777777777778	0	0	2.22222222222222	0	0	0	0	0	0	0	0	5.55555555555556	10.8333333333333	0	0	0	0.277777777777778	0	0	0	0	0	0	0	0	0	0.833333333333333	7.77777777777778	0	0	0	0	2.77777777777778	0	44.7222222222222	0	0	0.555555555555556	0.833333333333333	0	0.833333333333333	0	0	0.277777777777778	5	1.66666666666667	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	72	"AWI"	72	6171	9298	8093	17.2690763052209	0	0	0	0	0	2.81124497991968	0	0	0	0	0	0	0	0	5.62248995983936	22.0883534136546	0	0	0	0	0	0.401606425702811	0	0	0	0	0	0	0	0.401606425702811	8.43373493975904	0	0	0	0	2.00803212851406	0	30.9236947791165	0	0	0	0	0	0.401606425702811	0	0	0.401606425702811	6.02409638554217	3.21285140562249	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	75	"AWI"	75	6563	9433	8557	6.62650602409639	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	1.80722891566265	40.9638554216867	0	0	0	0.602409638554217	0	0	0	0	0	0	0	0	0	0	7.83132530120482	0	0	0	0	0.602409638554217	0	30.1204819277108	0	0	0	0	0	0.602409638554217	0	0	0	9.63855421686747	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	78	"AWI"	78	7211	9579	8925	8.60215053763441	0	0	0	0	1.0752688172043	3.2258064516129	0	0	0	0	0	0	0	0	2.1505376344086	33.3333333333333	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	0	6.45161290322581	0	0	0	0	2.1505376344086	0	36.5591397849462	0	0	1.0752688172043	0	0	0	0	0	0	4.3010752688172	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	81	"AWI"	81	8299	9680	9219	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47058823529412	20.5882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4705882352941	0	0	0	0	0	0	42.6470588235294	0	0	0	0	0	0	0	0	0	7.35294117647059	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	84	"AWI"	84	9301	9881	9506	0	0	0	0	0	0	26.0869565217391	0	0	0	0	0	0	0	0	4.34782608695652	30.4347826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69565217391304	0	0	0	0	0	0	26.0869565217391	0	0	0	0	0	0	0	0	0	2.17391304347826	2.17391304347826	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	87	"AWI"	87	9648	10434	9973	2.22222222222222	0	0	0	0	0	4.44444444444444	0	0	0	0	0	0	0	0	2.22222222222222	37.7777777777778	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2.22222222222222	0	0	0	0	0	0	4.44444444444444	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	90	"AWI"	90	9744	11437	10431	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	0	7.14285714285714	46.4285714285714	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	3.57142857142857	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	93	"AWI"	93	10040	12177	10911	0	0	0	0	0	0	17.6470588235294	0	0	0	0	0	0	0	0	0	76.4705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	96	"AWI"	96	10510	12448	11492	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	42.1052631578947	0	0	0	0	0	0	0	0	0	42.1052631578947	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	99	"AWI"	99	10849	12925	12072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.6153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	7.69230769230769	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	102	"AWI"	102	11889	13162	12638	0	0	0	0	0	0	29.4117647058824	0	0	0	0	0	0	0	0	0	47.0588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	5.88235294117647	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	105	"AWI"	105	13075	13374	13205	0	0	0	0	0	0	10.7142857142857	0	0	0	0	0	0	0	0	0	85.7142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	108	"AWI"	108	13338	14254	13722	0	0	0	0	0	0	71.875	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	111	"AWI"	111	13728	14403	14021	0	0	0	0	0	0	57.1428571428571	0	0	0	0	0	0	0	0	0	12.6984126984127	0	0	0	0	0	0	0	0	0	23.8095238095238	0	0	0	0	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	0	0	0	0	3.17460317460317	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	114	"AWI"	114	14011	14699	14313	0	0	0	4.65116279069767	0	0	41.8604651162791	0	0	0	0	0	0	0	0	0	34.8837209302326	0	0	0	4.65116279069767	0	0	0	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97674418604651	4.65116279069767	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	117	"AWI"	117	14136	14897	14463	0	0	0	0	0	0	57.1428571428571	0	0	0	0	0	0	0	0	0	38.0952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	120	"AWI"	120	14182	14999	14548	0	0	0	0	0	0	55.2631578947368	0	0	0	0	0	0	2.63157894736842	0	0	39.4736842105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	123	"AWI"	123	14234	15127	14625	0	0	0	0	0	0	70.8333333333333	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	126	"AWI"	126	14305	15224	14709	0	0	0	4.16666666666667	0	0	39.5833333333333	0	0	0	0	0	0	0	0	0	47.9166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	129	"AWI"	129	14350	15340	14787	0	0	0	0	0	0	46.6666666666667	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	132	"AWI"	132	14414	15440	14868	0	0	0	3.84615384615385	0	0	46.1538461538462	0	0	0	0	0	0	0	0	0	30.7692307692308	0	0	0	0	0	0	0	0	0	11.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	135	"AWI"	135	14478	15513	14948	0	0	0	0	0	0	50	0	0	0	0	0	0	2.27272727272727	0	0	36.3636363636364	0	0	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	138	"AWI"	138	14520	15639	15027	0	0	0	2.5	0	0	16.25	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	33.75	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	5	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	141	"AWI"	141	14603	15692	15104	0	0	1.91387559808612	0.956937799043062	0	0	6.2200956937799	0	21.0526315789474	0	0	0	0	2.39234449760766	0	0	36.8421052631579	0	0	0	0	0	0	0	0	0	1.91387559808612	0	0	0	0	0.478468899521531	21.0526315789474	0	0	0	0	0	0	0	0	0.956937799043062	0	4.30622009569378	0	0	0	1.91387559808612	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	144	"AWI"	144	14657	15768	15180	0	0	0	0.43010752688172	0	0	6.45161290322581	0	25.5913978494624	0	0	0	0	5.16129032258065	0	0	34.6236559139785	0	0	0	0	0	0	0	0	0	0.43010752688172	0	0	0	0	0.43010752688172	20.4301075268817	0	0	0	0	0	0	0	0	0.43010752688172	0	4.51612903225806	0	0	0	1.29032258064516	0.21505376344086	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	147	"AWI"	147	14725	15848	15261	0	0	0	0.459242250287026	0	0	12.1699196326062	0	36.9690011481056	0.574052812858783	0	0	0	5.85533869115959	0	0	20.3214695752009	0	0	0	0.114810562571757	0	0	0	0	0	2.6406429391504	0	0	0	0	0.229621125143513	15.0401836969001	0	0	0	0	0	0	0	0	0.34443168771527	0	3.78874856486797	0	0	0	1.49253731343284	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	150	"AWI"	150	14806	15922	15346	0	0	0	0.655021834061135	0	0	8.51528384279476	0	20.0873362445415	0	0	0	0	7.4235807860262	0	0	35.589519650655	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	18.9956331877729	0	0	0	0	0	0	0	0	0	0	6.11353711790393	0	0	0	2.18340611353712	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	153	"AWI"	153	14873	16009	15426	0	0	1.67682926829268	0	0	0	7.01219512195122	0	28.3536585365854	0.304878048780488	0	0	0	5.48780487804878	0	0	42.0731707317073	0	0	0	0	0	0	0	0	0	3.20121951219512	0	0	0	0	0.609756097560976	9.75609756097561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52439024390244	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	156	"AWI"	156	14964	16066	15509	0.1953125	0	0.78125	0.78125	0	0	3.90625	0	17.7734375	0	0	0	0	8.59375	0	0	45.5078125	0.9765625	0	0	0	0	0	0	0	0.1953125	0.1953125	0.1953125	0	0	0	0.5859375	14.453125	0	0	0	0	0.1953125	0	0	0	0.1953125	0	3.7109375	0	0	0	1.7578125	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	159	"AWI"	159	15033	16152	15587	0	0	0.912408759124087	0.547445255474453	0	0	6.02189781021898	0	21.1678832116788	0	0	0	0	8.21167883211679	0	0	39.2335766423358	0	0	0	0	0	0	0	0	0	1.09489051094891	0	0	0	0	0.182481751824818	16.4233576642336	0	0	0	0	0	0	0	0	0.182481751824818	0	4.37956204379562	0	0	0	1.64233576642336	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	162	"AWI"	162	15099	16231	15669	0	0	0.418410041841004	1.25523012552301	0	0	11.5760111576011	0	27.6150627615063	0	0	0	0	8.22873082287308	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	1.53417015341702	0	0	0	0	0	8.78661087866109	0	0	0	0	0	0	0	0	0.418410041841004	0	4.04463040446304	0	0	0	2.78940027894003	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	165	"AWI"	165	15197	16295	15747	0	0	0	0.865800865800866	0	0	10.8225108225108	0	20.5627705627706	0	0	0	0	9.09090909090909	0	0	43.2900432900433	0.649350649350649	0	0	0	0	0	0	0	0	0.649350649350649	0.216450216450216	0	0	0	0.216450216450216	10.6060606060606	0	0	0	0	0	0	0	0	0.216450216450216	0	0	0	0	0	2.5974025974026	0.216450216450216	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	168	"AWI"	168	15272	16371	15830	0	0	0	0.404040404040404	0	0	7.47474747474747	0	15.959595959596	0	0	0	0	7.07070707070707	0	0	48.0808080808081	0	0	0	0	0	0	0	0	0	0.808080808080808	0	0	0	0	0.202020202020202	14.7474747474747	0	0	0	0	0.202020202020202	0	0	0	0.404040404040404	0	3.63636363636364	0	0	0	0.808080808080808	0.202020202020202	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	171	"AWI"	171	15364	16432	15907	0	0	0	0.738007380073801	0	0	7.99507995079951	0	15.7441574415744	0.1230012300123	0	0	0	7.25707257072571	0	0	48.4624846248462	0	0	0	0	0	0	0	0	0	0.984009840098401	0	0	0	0.2460024600246	0	13.4071340713407	0	0	0	0	0	0	0	0	0.4920049200492	0	3.8130381303813	0	0	0	0.615006150061501	0	0	0.1230012300123
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	174	"AWI"	174	15442	16496	15991	0.137362637362637	0	0	0.686813186813187	0	0	8.1043956043956	0	16.0714285714286	0	0	0	0	7.00549450549451	0	0.274725274725275	43.2692307692308	0	0	0	0	0	0	0.274725274725275	0	0	2.1978021978022	0.137362637362637	0	0	0	0.412087912087912	15.3846153846154	0	0	0	0	0	0	0	0	0.824175824175824	0	4.12087912087912	0	0	0	1.0989010989011	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	177	"AWI"	177	15525	16580	16070	0.187265917602996	0	0	0.187265917602996	0	0	5.99250936329588	0	15.5430711610487	0	0	0	0	8.42696629213483	0	0	46.2546816479401	0	0	0	0	0	0	0	0	0	1.87265917602996	0	0	0	0	0	17.2284644194757	0	0	0	0	0	0	0	0	0	0	3.18352059925094	0	0	0	0.936329588014981	0.187265917602996	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	180	"AWI"	180	15647	16619	16142	0	0	0	0.678733031674208	0	0	13.5746606334842	0	15.3846153846154	0	0	0	0	16.7420814479638	0	0	33.710407239819	0	0	0	0	0	0	0	0	0	0.678733031674208	0	0	0	0	1.13122171945701	11.7647058823529	0	0	0	0	0	0	0	0	0	0	4.07239819004525	0	0.452488687782805	0	1.80995475113122	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	183	"AWI"	183	15727	16712	16220	0.163132137030995	0	0.32626427406199	0.978792822185971	0	0	5.87275693311582	0	12.5611745513866	0	0	0	0	5.87275693311582	0	0	58.7275693311582	0.489396411092985	0	0	0	0	0	0	0	0	2.28384991843393	0	0	0	0	0.32626427406199	11.9086460032626	0	0	0	0	0	0	0	0	0.163132137030995	0	0	0	0	0	0.32626427406199	0	0	0
15764	24227	"Hrabanovská cernava"	50.21592	14.831158	185	"AWI"	185	15819	16760	16270	0.202839756592292	0	0	0	0	0	1.21703853955375	0	7.91075050709939	0	0	0	0	0.608519269776876	0	0	73.630831643002	0	0	0	0	0	0	0.202839756592292	0	0	0.811359026369168	0	0	0	0	0	9.53346855983773	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0
