"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Ulmus"	"Urticaceae"
9633	14177	"Clara Bog"	53.318794	-7.63632	0	"AWI"	0	-154	17	-66	0.99009900990099	0.99009900990099	0	0	3.96039603960396	0	0	0.99009900990099	2.97029702970297	3.96039603960396	0	1.98019801980198	0	0	0	0	5.94059405940594	4.95049504950495	63.3663366336634	1.98019801980198	2.97029702970297	0	1.98019801980198	1.98019801980198	0	0	0	0	0	0.99009900990099
9633	14177	"Clara Bog"	53.318794	-7.63632	16	"AWI"	16	-66	276	175	1.63934426229508	0	0	0	1.63934426229508	0	0	6.55737704918033	8.19672131147541	34.4262295081967	1.63934426229508	4.91803278688525	0	4.91803278688525	0	0	9.83606557377049	11.4754098360656	0	1.63934426229508	1.63934426229508	0	3.27868852459016	1.63934426229508	0	0	0	0	1.63934426229508	4.91803278688525
9633	14177	"Clara Bog"	53.318794	-7.63632	32	"AWI"	32	-39	597	418	2.04081632653061	1.02040816326531	0	0	2.04081632653061	0	0	4.08163265306122	8.16326530612245	7.14285714285714	2.04081632653061	2.04081632653061	0	1.02040816326531	0	0	5.10204081632653	14.2857142857143	40.8163265306122	2.04081632653061	2.04081632653061	1.02040816326531	2.04081632653061	2.04081632653061	0	0	0	0	1.02040816326531	0
9633	14177	"Clara Bog"	53.318794	-7.63632	48	"AWI"	48	27	755	589	7.54716981132075	0	1.88679245283019	0	7.54716981132075	0	0	5.66037735849057	5.66037735849057	0	0	0	0	5.66037735849057	0	0	0	37.7358490566038	5.66037735849057	7.54716981132075	1.88679245283019	1.88679245283019	5.66037735849057	3.77358490566038	1.88679245283019	0	0	0	0	0
9633	14177	"Clara Bog"	53.318794	-7.63632	64	"AWI"	64	136	1153	738	14.6067415730337	0	0	0	3.37078651685393	0	0	42.6966292134831	5.61797752808989	0	0	4.49438202247191	0	1.12359550561798	0	0	0	3.37078651685393	0	5.61797752808989	14.6067415730337	0	0	1.12359550561798	1.12359550561798	0	0	0	1.12359550561798	1.12359550561798
9633	14177	"Clara Bog"	53.318794	-7.63632	80	"AWI"	80	421	1219	874	11.25	0	1.25	0	3.75	0	0	3.75	15	11.25	0	2.5	0	3.75	0	0	0	10	17.5	5	10	0	0	2.5	0	0	0	0	1.25	1.25
9633	14177	"Clara Bog"	53.318794	-7.63632	96	"AWI"	96	596	1360	1008	13.4146341463415	0	0	0	3.65853658536585	0	0	59.7560975609756	1.21951219512195	0	0	8.53658536585366	0	3.65853658536585	0	0	0	0	0	4.8780487804878	1.21951219512195	0	0	0	1.21951219512195	0	0	0	1.21951219512195	1.21951219512195
9633	14177	"Clara Bog"	53.318794	-7.63632	112	"AWI"	112	843	1400	1149	15.1162790697674	0	0	0	5.81395348837209	0	0	37.2093023255814	4.65116279069767	0	0	9.30232558139535	0	3.48837209302326	0	0	0	3.48837209302326	0	1.16279069767442	16.2790697674419	0	0	0	1.16279069767442	0	0	0	2.32558139534884	0
9633	14177	"Clara Bog"	53.318794	-7.63632	128	"AWI"	128	1023	1506	1304	1.40845070422535	0	2.8169014084507	0	2.8169014084507	0	0	4.22535211267606	23.943661971831	0	0	4.22535211267606	0	4.22535211267606	0	0	0	12.6760563380282	21.1267605633803	2.8169014084507	12.6760563380282	0	0	2.8169014084507	0	0	1.40845070422535	0	0	2.8169014084507
9633	14177	"Clara Bog"	53.318794	-7.63632	144	"AWI"	144	1179	1558	1394	19.1919191919192	1.01010101010101	0	0	3.03030303030303	0	0	45.4545454545455	3.03030303030303	7.07070707070707	0	3.03030303030303	0	1.01010101010101	0	0	0	3.03030303030303	0	2.02020202020202	7.07070707070707	0	0	0	0	0	2.02020202020202	0	3.03030303030303	0
