"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Juglans"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Ulmus"
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	10	"AWI"	10	-18	1765	458	1.05263157894737	0	0.075187969924812	0	0.150375939849624	0.902255639097744	0.902255639097744	0	14.1353383458647	29.1729323308271	29.3984962406015	0	0.150375939849624	0	0.37593984962406	0	0	0	0.37593984962406	3.30827067669173	16.015037593985	0.300751879699248	0.75187969924812	0.150375939849624	1.80451127819549	0.150375939849624	0.37593984962406	0.300751879699248	0.150375939849624
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	20	"AWI"	20	238	2752	1143	4.19720186542305	0	0.133244503664224	0	0	0	2.33177881412392	0	54.8967355096602	8.12791472351766	14.6568954030646	0	0	0	0.199866755496336	0.0666222518321119	0.0666222518321119	0	0.266489007328448	0.999333777481679	9.46035976015989	0.0666222518321119	2.86475682878081	0.0666222518321119	1.06595602931379	0.0666222518321119	0	0.399733510992672	0.0666222518321119
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	30	"AWI"	30	648	3483	1854	5.22696011004127	0	0.275103163686382	0	0	0	8.80330123796424	0	16.6437414030261	5.22696011004127	38.6519944979367	0.412654745529574	0	0	0.550206327372765	0	0	0.550206327372765	0.137551581843191	0	16.9188445667125	0.137551581843191	5.50206327372765	0.137551581843191	0	0	0	0.550206327372765	0.275103163686382
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	40	"AWI"	40	1196	4149	2587	6.50730411686587	0.132802124833997	0.132802124833997	0	0.265604249667995	0	6.90571049136786	0	21.1155378486056	5.57768924302789	31.3413014608234	0	0	0	1.06241699867198	0	0	4.11686586985392	0.132802124833997	0	16.3346613545817	0	4.64807436918991	0.265604249667995	0	0	0	0.796812749003984	0.664010624169987
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	50	"AWI"	50	1768	4724	3322	7.03125	0	0	0	0.15625	0	8.59375	0	24.21875	2.34375	34.0625	0	0	0	1.25	0	0	0.3125	1.71875	0.46875	8.75	0	4.0625	0.78125	0	0	0	5.46875	0.78125
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	60	"AWI"	60	2360	5202	4026	8.81720430107527	0	0.21505376344086	0	0	0	15.0537634408602	0	16.3440860215054	9.67741935483871	7.95698924731183	0	0	0	0.21505376344086	0	0	1.0752688172043	2.58064516129032	1.29032258064516	21.9354838709677	0	5.16129032258065	0.21505376344086	5.59139784946237	0.21505376344086	0.21505376344086	3.01075268817204	0.43010752688172
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	70	"AWI"	70	3170	5588	4759	8.46681922196796	0	0	0	0	0	10.7551487414188	0	43.4782608695652	0.22883295194508	0	0	0	0	1.1441647597254	0	0	2.2883295194508	19.2219679633867	0	6.40732265446224	0	5.49199084668192	0.22883295194508	0	0	0	1.60183066361556	0.68649885583524
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	80	"AWI"	80	4184	5858	5441	18.1614349775785	0	0.224215246636771	0	0	0	7.62331838565022	0.672645739910314	39.237668161435	2.46636771300448	0	0	0	0.224215246636771	0.224215246636771	0	0	0	1.5695067264574	0.672645739910314	21.3004484304933	0	5.15695067264574	0	0	0	0	1.5695067264574	0.896860986547085
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	90	"AWI"	90	4670	6152	5801	15.7575757575758	0	0.606060606060606	0	0	0	5.45454545454545	0	9.39393939393939	3.33333333333333	0	0	0	0	0	0	0	0	14.8484848484848	0	21.5151515151515	0	9.39393939393939	1.21212121212121	5.75757575757576	0.606060606060606	0	12.1212121212121	0
3061	3991	"Clatteringshaws Loch"	55.07767	-4.2993	100	"AWI"	100	4894	6440	5970	10.4651162790698	0	0	0	0	0	6.68604651162791	0	21.5116279069767	0.872093023255814	9.01162790697674	0	0	0	0.872093023255814	0	0	0.581395348837209	34.0116279069767	0	9.59302325581395	0	5.52325581395349	0	0	0	0	0.290697674418605	0.581395348837209
