"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"	"Zygophyllaceae"
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	885	"AWI"	885	4900	6177	5528	71	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	277	0	0	0	0	0	16	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	129	0	0	0	20	0	0	0	0	0	42	0	0	0	3	0	8	0	0	0	1	0	0	0	0	3	1	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	930	"AWI"	930	5087	6615	5811	53	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	240	0	0	0	0	0	14	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	40	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	965	"AWI"	965	5300	6771	6021	47	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	357	0	0	0	0	0	37	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	68	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	980	"AWI"	980	5349	6887	6115	47	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	217	0	0	0	0	0	6	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	86	0	0	0	62	0	0	0	0	0	19	0	0	0	3	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1030	"AWI"	1030	5636	7117	6417	39	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	268	0	0	0	0	0	26	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	64	0	0	0	17	0	4	0	0	0	0	1	1	0	1	4	0	0	1	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1050	"AWI"	1050	5759	7237	6535	32	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	270	0	0	0	0	0	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	16	0	0	0	13	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1095	"AWI"	1095	6056	7421	6823	71	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	586	0	0	0	0	0	37	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	71	2	0	0	15	0	3	0	0	0	0	0	2	0	0	3	1	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1130	"AWI"	1130	6339	7531	7038	49	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	74	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	26	0	0	0	7	0	4	0	0	0	0	0	1	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1150	"AWI"	1150	6459	7608	7163	63	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	516	0	0	0	0	0	47	5	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0	207	0	0	0	29	0	0	0	0	0	98	0	0	0	3	0	7	0	0	0	0	0	1	0	0	2	1	0	1	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1170	"AWI"	1170	6632	7679	7276	44	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	114	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	101	0	0	0	27	0	0	2	0	0	48	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1180	"AWI"	1180	6755	7694	7332	64	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	247	0	0	0	4	0	25	0	0	1	0	0	9	0	0	0	4	0	0	0	0	0	0	194	0	0	0	0	0	0	0	1	0	85	0	0	0	3	0	3	0	0	0	0	0	2	0	1	4	1	0	2	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1195	"AWI"	1195	6907	7728	7418	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	115	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	128	0	0	2	23	0	0	0	0	0	8	0	0	0	2	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1235	"AWI"	1235	7307	7849	7630	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	121	0	0	1	0	0	0	0	0	0	11	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1255	"AWI"	1255	7557	7901	7724	47	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	189	0	0	0	0	0	24	2	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	64	0	0	0	189	0	0	0	0	0	52	0	0	0	5	0	7	0	0	0	0	0	1	0	0	3	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1270	"AWI"	1270	7631	7986	7805	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	27	137	0	0	0	0	0	19	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	17	0	0	0	0	0	0	1	0	4	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1280	"AWI"	1280	7668	8057	7849	36	0	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	58	75	0	0	0	0	0	28	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	42	0	0	2	376	0	0	0	0	0	72	2	0	0	1	0	5	0	0	0	0	0	4	0	0	2	15	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1305	"AWI"	1305	7767	8125	7937	47	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	171	0	0	0	0	0	18	1	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	51	1	0	1	380	0	0	0	0	0	79	0	0	0	1	0	1	0	0	0	0	0	3	0	1	3	1	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1330	"AWI"	1330	7833	8243	8023	50	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	383	0	0	0	1	0	39	2	0	0	0	0	4	0	0	0	20	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	101	0	0	0	1	0	1	0	0	0	0	0	25	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1355	"AWI"	1355	8053	8672	8280	110	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	682	0	0	0	0	0	2	3	0	0	2	0	29	0	0	0	0	0	0	0	0	0	0	87	0	0	1	0	0	0	0	0	0	25	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1380	"AWI"	1380	8120	9465	8555	96	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	250	0	0	0	0	0	10	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	129	0	0	0	132	0	0	0	0	0	70	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1390	"AWI"	1390	8138	9781	8664	65	0	0	3	0	1	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	311	0	0	0	0	0	3	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	42	0	0	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1410	"AWI"	1410	8394	10113	9082	50	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	133	0	0	0	0	0	2	3	0	0	0	0	9	0	0	0	0	0	0	0	0	4	0	77	0	0	0	0	0	0	0	0	0	17	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1430	"AWI"	1430	8526	10620	9489	55	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	7	0	81	0	0	0	0	0	0	0	0	0	36	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1445	"AWI"	1445	8597	11157	9774	52	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	901	0	0	0	0	0	3	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	46	0	0	0	12	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1460	"AWI"	1460	8965	11446	10058	36	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	1877	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	116	0	0	0	8	0	2	0	2	0	0	0	0	0	1	3	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1480	"AWI"	1480	9348	11626	10496	61	1	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	165	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	69	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1500	"AWI"	1500	9595	11957	10944	41	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	146	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	47	0	0	0	0	0	0	0	0	0	28	0	0	0	3	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1515	"AWI"	1515	10134	12235	11297	29	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	106	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1530	"AWI"	1530	11059	12388	11697	25	0	1	11	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	257	0	0	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	25	0	0	0	6	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1545	"AWI"	1545	11507	12821	12159	17	0	0	13	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	611	1	0	0	0	0	2	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	14	0	0	0	210	0	0	0	0	0	33	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1555	"AWI"	1555	11621	13351	12469	19	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	429	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	100	0	0	0	0	2	23	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1570	"AWI"	1570	11935	14088	12915	4	0	1	19	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	724	0	0	0	0	0	15	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1575	"AWI"	1575	12206	14140	13078	15	1	2	25	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	1690	0	0	0	0	0	1	0	3	0	1	1	6	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	31	0	0	0	13	0	1	0	0	0	0	0	8	0	0	0	1	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1580	"AWI"	1580	12470	14195	13237	17	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	774	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	11	0	0	0	4	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1590	"AWI"	1590	12971	14320	13564	14	1	1	7	0	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	2	889	2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	0	0	91	0	0	0	0	0	54	0	0	0	11	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1600	"AWI"	1600	13432	14479	13892	21	1	0	22	0	0	0	0	0	0	10	0	12	0	0	0	0	1	0	0	0	2	0	2	864	3	2	0	0	0	1	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	30	0	0	0	90	0	0	0	0	0	64	0	0	0	16	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1610	"AWI"	1610	13822	14721	14196	5	0	3	14	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	1	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	23	0	0	0	80	0	0	0	0	0	37	0	0	0	11	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1620	"AWI"	1620	14081	15111	14518	7	0	0	28	0	0	0	0	0	0	14	0	15	0	0	0	0	1	0	0	0	0	0	0	1079	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	92	0	0	0	102	0	0	0	0	0	37	0	0	0	8	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1645	"AWI"	1645	14438	15838	15061	1	0	0	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1660	"AWI"	1660	14536	16387	15321	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	0	0	0	16	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1680	"AWI"	1680	14624	17185	15666	0	0	1	66	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	542	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1700	"AWI"	1700	15010	17492	16032	0	0	0	14	0	0	0	0	0	0	3	0	7	0	0	0	0	1	0	0	0	0	0	1	539	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15735	24159	"Yeniçaga Gölü"	40.78002	32.02629	1730	"AWI"	1730	15381	17989	16615	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
