"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15711	24110	"Mabo Moss"	58.02114	16.05602	90	"AWI"	90	680	1080	901	0	4	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	2	0	0	1	0	0	1	0	3	136	870	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	95	"AWI"	95	765	1107	943	0	3	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	128	792	0	0	0	0	29	0	0	0	0	2	0	0	1	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	100	"AWI"	100	818	1150	994	0	38	0	1	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	285	716	0	0	0	0	20	0	0	0	0	2	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	105	"AWI"	105	848	1220	1042	0	60	0	0	0	0	0	0	0	0	0	0	0	29	12	0	0	0	0	0	1	0	2	0	2	0	0	0	5	246	767	0	0	0	0	48	0	0	0	0	1	0	0	0	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	110	"AWI"	110	899	1249	1083	0	25	1	0	2	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	2	0	1	0	3	0	0	0	1	297	730	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	2	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	115	"AWI"	115	932	1302	1127	1	66	1	0	2	0	0	0	0	0	0	0	0	34	9	0	0	0	0	0	2	0	1	0	4	0	0	0	7	160	645	0	0	0	0	39	0	0	0	0	1	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	120	"AWI"	120	958	1365	1169	0	88	1	0	3	0	0	0	0	0	0	0	0	64	2	0	0	0	0	0	9	0	0	0	1	0	0	0	20	150	633	0	0	0	0	71	0	0	1	0	3	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	125	"AWI"	125	1028	1388	1209	0	80	2	0	3	0	0	0	0	0	0	0	0	57	10	0	0	0	0	0	1	0	4	0	2	0	0	0	40	187	599	0	0	0	0	67	0	0	0	0	3	0	0	1	0	0	8	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	130	"AWI"	130	1068	1417	1252	0	41	0	0	4	0	0	0	0	1	0	0	0	44	1	0	0	0	0	0	2	0	1	0	2	0	0	0	6	274	844	0	0	0	1	27	0	0	1	0	5	0	0	0	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	135	"AWI"	135	1098	1467	1294	0	63	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	3	0	0	0	3	1	0	0	2	229	859	0	0	0	0	22	0	0	0	0	3	0	0	0	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	140	"AWI"	140	1198	1486	1329	0	48	0	0	0	0	0	0	0	0	0	0	0	41	1	0	0	0	0	0	1	0	1	0	0	0	0	0	13	150	560	0	0	0	0	22	0	0	0	0	2	0	0	0	1	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	145	"AWI"	145	1276	1511	1367	0	50	0	0	3	0	0	0	0	0	0	0	0	55	4	0	0	0	0	0	2	0	1	0	4	0	0	0	3	195	981	0	0	0	1	51	0	0	1	0	0	0	0	1	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	150	"AWI"	150	1307	1569	1408	0	59	0	0	0	0	0	0	0	0	0	0	0	56	2	0	0	0	0	0	0	0	0	0	1	0	0	0	10	238	846	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	155	"AWI"	155	1341	1609	1451	0	36	0	0	3	0	0	0	0	0	0	0	0	37	1	0	0	0	0	0	3	0	0	0	0	0	0	0	4	226	716	0	0	0	0	26	0	0	0	0	1	0	0	1	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	160	"AWI"	160	1360	1666	1493	0	47	2	0	2	0	0	0	0	0	0	0	0	37	1	0	0	0	0	0	0	0	0	0	3	0	0	0	9	159	531	0	0	0	0	45	0	0	1	0	1	0	0	0	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	165	"AWI"	165	1377	1744	1532	0	70	0	1	5	0	0	0	0	0	0	0	0	58	5	0	0	0	0	0	4	0	0	0	7	1	0	0	9	108	641	0	0	0	0	48	0	0	1	0	2	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	170	"AWI"	170	1420	1776	1568	0	96	1	0	2	0	0	0	0	1	0	0	0	87	14	0	0	0	0	0	0	0	2	0	43	0	0	0	4	59	542	0	0	0	0	109	0	0	0	0	3	0	0	1	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	175	"AWI"	175	1448	1822	1607	0	161	3	0	5	0	0	0	0	0	0	0	0	211	10	0	0	0	0	0	1	1	1	0	16	0	0	0	8	160	667	0	0	0	0	78	0	0	0	7	1	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	180	"AWI"	180	1469	1884	1644	1	127	2	1	8	0	0	0	0	0	0	0	0	190	10	0	0	0	0	0	2	0	1	0	33	0	0	0	3	67	575	0	0	0	0	53	0	0	0	0	0	0	0	0	1	0	2	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	185	"AWI"	185	1558	1952	1703	0	168	1	0	5	0	0	0	0	1	0	0	0	239	3	0	0	0	0	0	5	0	3	0	3	1	0	0	2	21	458	0	0	0	0	30	0	0	1	0	1	0	0	0	0	0	2	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	188	"AWI"	188	1589	2005	1739	0	101	0	0	1	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	22	672	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	190	"AWI"	190	1605	2047	1765	0	105	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	2	695	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	195	"AWI"	195	1633	2190	1829	0	99	0	0	1	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	3	676	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	200	"AWI"	200	1728	2315	1974	1	127	0	0	4	0	0	0	0	0	0	0	0	234	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	695	0	0	0	0	51	0	0	0	0	0	0	0	2	0	0	2	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	205	"AWI"	205	1778	2572	2109	0	129	1	0	3	0	0	0	0	0	0	0	0	155	2	0	0	0	0	0	3	0	2	0	0	0	0	0	5	4	341	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	210	"AWI"	210	1815	2880	2233	0	160	0	0	5	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	1	0	5	0	0	0	0	0	1	2	513	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	14	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	215	"AWI"	215	1951	2949	2366	0	31	0	0	1	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	337	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	5	1	0
15711	24110	"Mabo Moss"	58.02114	16.05602	220	"AWI"	220	2033	3041	2509	1	134	0	1	2	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	443	0	0	0	0	95	0	0	0	0	0	0	0	1	0	0	18	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	225	"AWI"	225	2089	3202	2635	1	123	1	0	4	0	0	0	0	0	0	0	0	175	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	10	387	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	8	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	230	"AWI"	230	2265	3255	2764	3	112	0	0	3	0	0	0	0	0	0	0	0	126	2	0	0	0	0	0	1	0	9	0	1	0	0	0	7	4	595	0	0	0	0	120	0	0	0	0	1	0	0	1	0	0	16	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	235	"AWI"	235	2376	3332	2906	0	92	0	0	1	0	0	0	0	0	0	0	0	239	1	0	0	0	0	0	0	0	4	0	1	0	0	0	3	2	578	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	7	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	240	"AWI"	240	2440	3466	3047	1	118	0	0	4	0	0	0	0	0	0	0	0	213	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	668	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	10	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	245	"AWI"	245	2744	3521	3166	1	106	0	0	1	0	0	0	0	0	0	0	0	77	2	0	0	0	1	0	0	0	4	0	1	0	0	0	7	0	619	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	13	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	250	"AWI"	250	3013	3607	3287	0	93	0	0	1	0	0	0	0	0	0	0	0	37	33	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	277	0	0	0	0	38	0	0	0	0	1	0	0	1	0	0	8	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	255	"AWI"	255	3172	3746	3419	1	140	0	0	5	0	0	0	0	0	0	0	0	127	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	541	0	0	0	0	58	0	0	0	0	2	0	0	2	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	260	"AWI"	260	3389	3889	3617	1	212	2	1	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	451	0	0	0	0	51	0	0	0	0	0	0	0	2	0	0	8	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	265	"AWI"	265	3476	4177	3813	2	169	2	0	3	0	0	0	0	0	0	0	0	176	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	520	0	0	0	0	59	0	0	0	0	0	2	0	0	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	270	"AWI"	270	3524	4566	3996	1	177	0	1	1	0	0	0	0	1	0	0	0	169	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	514	0	0	0	0	62	0	0	0	0	2	0	0	0	0	0	11	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	280	"AWI"	280	4189	4710	4450	1	148	0	0	1	0	0	0	0	0	0	0	0	163	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	423	0	0	0	0	62	0	0	0	0	1	1	0	1	0	0	13	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	285	"AWI"	285	4370	4941	4664	0	202	0	0	1	0	0	0	0	0	0	0	0	209	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	428	0	0	0	0	72	0	0	0	0	0	0	0	2	0	0	34	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	290	"AWI"	290	4537	5005	4766	0	196	0	0	3	0	0	0	0	0	0	0	0	174	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	408	0	0	0	0	92	0	0	0	0	1	2	0	0	0	0	22	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	295	"AWI"	295	4636	5133	4871	0	191	0	0	1	0	0	0	0	0	0	0	0	145	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	576	0	0	0	0	67	0	0	0	0	0	1	0	1	0	0	31	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	298	"AWI"	298	4674	5245	4932	0	195	1	0	1	0	0	0	0	0	0	0	0	176	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1	475	0	0	0	0	44	0	0	0	0	0	1	0	1	0	0	25	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	300	"AWI"	300	4695	5320	4969	0	202	1	0	2	0	0	0	0	0	0	0	0	213	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	523	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	22	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	302	"AWI"	302	4838	5360	5067	1	887	1	1	11	0	0	0	0	1	0	0	0	764	23	0	0	284	0	0	0	0	15	0	0	0	0	0	1	4	1186	0	0	0	0	374	0	0	1	0	6	2	0	4	0	0	107	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	305	"AWI"	305	5048	5427	5216	1	663	2	0	5	0	0	0	0	1	0	0	0	382	37	0	0	86	0	0	0	0	7	0	0	0	0	0	0	0	406	0	0	0	0	108	0	0	0	0	4	2	0	1	0	142	28	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	306	"AWI"	306	5110	5448	5263	1	245	0	0	2	0	315	0	0	0	0	0	0	129	36	0	0	52	0	0	0	0	2	0	0	0	0	0	0	0	424	0	0	0	0	35	0	0	0	0	3	2	0	1	0	0	10	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	307	"AWI"	307	5172	5471	5313	1	151	0	0	0	0	176	0	0	0	0	0	0	78	37	0	0	20	0	0	0	0	2	0	0	0	0	0	0	1	188	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	308	"AWI"	308	5227	5495	5363	0	299	1	1	2	0	414	0	0	1	0	0	0	113	94	0	0	47	0	0	0	0	1	0	0	0	0	0	0	0	480	0	0	0	0	40	0	0	0	0	2	0	0	0	0	0	13	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	309	"AWI"	309	5281	5530	5412	0	294	0	0	4	0	433	0	0	2	0	0	0	130	11	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	563	0	0	0	0	112	0	0	0	0	3	0	0	0	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	310	"AWI"	310	5330	5576	5462	0	383	0	0	7	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	965	0	0	0	4	62	0	0	0	0	0	0	0	1	0	0	12	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	311	"AWI"	311	5368	5634	5511	0	296	0	1	2	0	392	0	0	0	0	0	0	138	1	0	0	99	0	0	0	0	3	0	0	0	0	0	0	1	461	0	0	0	1	32	0	0	1	0	2	0	0	1	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	312	"AWI"	312	5401	5696	5556	0	246	0	0	4	0	306	0	0	0	0	0	0	119	6	0	0	58	0	0	1	0	2	0	0	0	0	0	0	1	511	0	0	0	0	48	0	0	0	0	2	1	0	0	0	51	10	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	313	"AWI"	313	5431	5762	5602	0	296	0	0	1	0	353	0	0	0	0	0	0	171	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	617	0	0	0	2	52	0	0	0	0	0	0	0	0	0	0	18	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	314	"AWI"	314	5458	5831	5648	0	532	1	0	3	0	594	0	0	0	0	0	0	326	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1053	0	0	0	0	77	0	0	0	0	1	0	0	0	1	0	23	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	315	"AWI"	315	5481	5902	5695	0	259	0	0	2	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	780	0	0	0	0	60	0	0	0	0	0	3	0	0	0	89	14	0	1
15711	24110	"Mabo Moss"	58.02114	16.05602	318	"AWI"	318	5604	5945	5771	0	211	0	1	1	0	0	0	0	0	0	0	0	100	4	0	0	20	1	0	0	0	1	0	0	0	0	0	0	2	551	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	19	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	319	"AWI"	319	5636	5961	5795	0	340	0	0	3	0	610	0	0	0	0	0	0	192	9	0	0	16	0	0	0	0	4	0	0	0	0	0	0	1	899	0	0	0	0	59	0	0	0	0	1	2	0	1	0	0	33	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	320	"AWI"	320	5668	5982	5820	0	337	0	0	3	0	0	0	0	0	0	0	0	173	17	0	0	21	0	0	0	0	5	0	0	0	0	0	0	0	1265	0	0	0	0	41	0	0	0	0	2	0	0	1	0	0	34	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	325	"AWI"	325	5793	6165	5957	0	579	0	0	2	0	0	0	0	0	0	0	0	332	5	0	0	38	0	0	0	0	7	0	0	0	0	0	0	0	2031	0	0	0	0	76	0	0	0	0	0	2	0	1	0	86	60	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	330	"AWI"	330	5868	6408	6077	0	171	0	0	1	0	0	0	0	0	0	0	0	160	1	0	0	29	0	0	0	0	2	0	0	0	0	0	0	0	586	0	0	0	0	34	0	0	0	0	2	0	0	0	0	0	18	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	333	"AWI"	333	6132	6541	6284	0	280	0	0	4	0	540	0	0	1	0	0	0	199	10	1	0	32	0	0	0	0	3	0	0	0	0	0	0	1	995	0	0	0	0	52	0	0	1	0	1	1	0	0	0	94	32	0	2
15711	24110	"Mabo Moss"	58.02114	16.05602	334	"AWI"	334	6217	6589	6355	0	887	0	1	5	0	1916	0	0	1	0	0	0	585	97	0	0	126	0	0	0	0	9	0	0	0	0	0	0	1	2958	0	0	0	2	143	0	0	0	0	3	1	0	4	0	309	120	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	335	"AWI"	335	6297	6636	6424	0	401	1	0	2	0	0	0	0	0	0	0	0	350	7	0	0	65	0	0	0	0	1	0	0	0	0	0	0	0	1056	0	0	0	0	95	0	0	0	0	0	3	0	0	0	0	59	0	2
15711	24110	"Mabo Moss"	58.02114	16.05602	336	"AWI"	336	6372	6688	6492	0	687	0	0	5	0	0	0	0	1	0	0	0	463	10	0	0	93	1	0	0	0	11	0	0	0	0	0	0	1	2847	0	0	0	2	127	0	0	0	0	3	1	0	3	0	176	73	0	1
15711	24110	"Mabo Moss"	58.02114	16.05602	337	"AWI"	337	6438	6742	6559	0	828	2	0	6	0	0	0	0	0	0	0	0	634	8	0	0	110	0	0	1	3	10	0	0	0	0	0	0	0	3576	0	0	0	1	140	0	0	2	0	2	3	0	1	0	0	107	0	2
15711	24110	"Mabo Moss"	58.02114	16.05602	340	"AWI"	340	6612	6928	6770	0	372	1	1	3	0	0	0	0	1	0	0	0	313	7	0	0	45	0	0	0	0	2	0	0	0	0	0	0	0	1171	0	0	0	0	53	0	0	0	0	2	2	0	2	0	107	40	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	341	"AWI"	341	6664	7002	6839	0	216	0	0	2	0	603	0	0	0	0	0	0	174	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	857	0	0	0	0	27	0	0	0	0	0	0	0	1	1	0	23	0	1
15711	24110	"Mabo Moss"	58.02114	16.05602	343	"AWI"	343	6765	7151	6971	0	203	0	0	1	0	413	0	0	0	0	0	0	143	8	0	0	22	0	0	0	1	5	0	0	0	0	0	0	0	1052	0	0	0	0	21	0	0	0	0	4	1	0	1	0	0	13	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	344	"AWI"	344	6813	7231	7039	0	669	1	0	1	0	0	0	0	0	0	0	0	518	22	0	0	66	0	0	0	0	12	0	0	0	0	0	0	1	3577	0	0	0	1	81	0	0	1	0	1	4	0	1	0	0	96	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	345	"AWI"	345	6857	7314	7106	2	586	0	0	5	0	0	0	0	0	0	0	0	590	11	0	0	58	0	0	0	0	7	0	0	0	0	0	0	0	2198	0	0	0	0	80	0	0	0	0	4	3	0	2	0	208	67	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	346	"AWI"	346	6959	7381	7186	0	958	0	1	3	0	2340	0	0	3	0	0	0	789	43	0	0	112	0	0	0	2	10	0	0	0	0	0	0	3	4435	0	0	0	3	135	0	0	1	0	10	8	0	2	0	258	90	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	350	"AWI"	350	7346	7662	7512	0	208	0	0	0	0	0	0	0	0	0	0	0	161	4	0	0	25	0	0	0	0	1	0	0	0	0	0	0	0	712	0	0	0	0	18	0	0	1	0	2	0	0	0	0	0	33	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	355	"AWI"	355	7747	8067	7915	0	159	0	0	0	0	0	0	0	0	0	0	0	173	867	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	15	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	360	"AWI"	360	8091	8535	8317	0	188	0	0	1	0	0	0	0	0	0	0	0	161	17	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	5	0	0	0	0	4	0	0	1	0	0	16	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	365	"AWI"	365	8343	8690	8495	0	148	0	0	1	0	0	0	0	1	0	0	0	143	11	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	23	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	370	"AWI"	370	8457	8974	8679	0	157	0	0	2	0	0	0	0	0	0	0	0	146	4	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	9	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	375	"AWI"	375	8511	9301	8861	0	115	0	0	1	0	0	0	0	0	0	0	0	151	2	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	15	0	0
