"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	0	"AWI"	0	-118	45	-38	0.444444444444444	0	0	0	0	0	0	0.333333333333333	0	0	7	0	0.222222222222222	0	0	0	0	0	0	0	0.333333333333333	2.33333333333333	0	0	0	0	0.555555555555556	0	0	0	0	0	0	0	0	0.222222222222222	0	0	60.8888888888889	27	0	0	0	0.111111111111111	0	0.333333333333333	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	10	"AWI"	10	-6	950	360	0.265957446808511	0	0	0.177304964539007	0	0.0886524822695035	0	0.0886524822695035	0	0	4.25531914893617	0	0	0	0	0	0	0	0	0	0.265957446808511	4.8758865248227	0.0886524822695035	0	0	0	0.620567375886525	0	0	0	0	0	0	0	0	0.265957446808511	0	0.177304964539007	55.3191489361702	28.3687943262411	0	0	4.43262411347518	0	0	0.443262411347518	0	0	0	0	0	0	0.0886524822695035	0	0.177304964539007	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	20	"AWI"	20	49	1940	755	0.480769230769231	0	0	0.16025641025641	0	0.16025641025641	0	0.801282051282051	0	0	7.05128205128205	0	0	0	0.16025641025641	0	0	0	0	0	0.16025641025641	6.41025641025641	0	0	0	0	0.480769230769231	0	0	0	0	0	0.16025641025641	0	0	4.6474358974359	0	0.16025641025641	34.4551282051282	38.3012820512821	0	0	5.28846153846154	0	0	0.801282051282051	0	0	0	0	0	0	0	0.16025641025641	0.16025641025641	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	30	"AWI"	30	177	2754	1142	11.194833153929	0	0	0.107642626480086	0	0.107642626480086	0	0.753498385360603	0	0	7.42734122712594	0	0	0	0	0	0	0	0.107642626480086	0	1.07642626480086	1.50699677072121	0	0	0	0	8.28848223896663	0	0	0	0	0	0	0	0	0.645855758880517	0	0.215285252960172	67.0613562970936	0	0	0	0	0	0	0.861141011840689	0	0	0	0	0	0	0.322927879440258	0.107642626480086	0.215285252960172	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	40	"AWI"	40	477	2929	1515	9.54861111111111	0.0868055555555556	0	0	0	0.260416666666667	0	1.04166666666667	0	0	0	0	0.0868055555555556	0	0	0	0	0	0	0	1.38888888888889	0.260416666666667	0	0	0	0	9.28819444444444	0	0.0868055555555556	0	0	0	0	0	0	0.434027777777778	0	0.0868055555555556	68.6631944444444	7.55208333333333	0	0	0	0	0	0.78125	0	0	0	0	0	0	0.0868055555555556	0.0868055555555556	0.260416666666667	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	60	"AWI"	60	1016	3422	2303	11.3526570048309	0.322061191626409	0	0.322061191626409	0	0.0805152979066023	0	0.322061191626409	0	0	2.57648953301127	0	0	0	0	0	0	0.161030595813205	0	0	0.483091787439614	0.322061191626409	0	0	0	0	10.3864734299517	0.0805152979066023	0	0	0	0	0	0	0	0.0805152979066023	0	0	71.7391304347826	0	0	0	0	0.0805152979066023	0	1.28824476650564	0	0	0	0	0	0	0	0.241545893719807	0.161030595813205	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	80	"AWI"	80	1878	3720	3074	13.4166666666667	0	0	0.25	0	0.0833333333333333	0	0.5	0	0	2.66666666666667	0	0	0.0833333333333333	0	0	0	0.0833333333333333	0	0	0.5	0.25	0	0	0	0	6.16666666666667	0	0	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	74.9166666666667	0	0	0	0	0.0833333333333333	0	0.416666666666667	0	0	0	0	0	0	0	0.166666666666667	0.0833333333333333	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	100	"AWI"	100	3267	4001	3669	10.6072252113759	0.153727901614143	0	0	0	0	0	0.307455803228286	0	0	0	0	0	0	0	0	0	0	0	0	0.691775557263643	0.614911606456572	0	0.0768639508070715	0	0	9.99231360491929	0	0	0	0	0	0	0	0	0	0	0.153727901614143	71.7909300538048	4.304381245196	0	0	0	0	0	0.691775557263643	0	0	0	0	0	0	0	0.230591852421214	0.384319754035357	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	120	"AWI"	120	3775	4649	4149	13.2486388384755	0.0907441016333938	0	0	0	0	0	0.181488203266788	0	0	0	0	0	0	0	0	0	0	0	0	0.635208711433757	0.272232304900181	0	0	0	0	6.26134301270417	0	0	0	0	0	0	0	0	0.362976406533575	0	0	77.6769509981851	0	0	0	0	0	0	0.907441016333938	0	0	0	0	0	0.0907441016333938	0	0	0.272232304900181	0	0
3482	41756	"Grosses Überling Schattseit-Moor"	47.17222	13.9	140	"AWI"	140	3890	5268	4422	44.2748091603053	0.254452926208651	0	0	0	0.763358778625954	0	0.254452926208651	0	0	6.61577608142494	0	0.254452926208651	0	0	0	0	0	0	0	1.78117048346056	3.56234096692112	0	0	0	0	20.6106870229008	0	0	0	0	0	0	0	0	0	0	0.763358778625954	0	16.5394402035623	0	0	0	0	0	2.54452926208651	0	0	0	0	0	0	0	1.27226463104326	0.508905852417303	0	0
