"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Celastraceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	1	"AWI"	1	-83	151	11	0	0	0	0	0	0	0	0	0	0	3.19148936170213	1.59574468085106	0	0	0	0	0	0	0	0	5.58510638297872	87.2340425531915	0	0	1.32978723404255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06382978723404
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	4	"AWI"	4	-43	632	142	10.3448275862069	13.7931034482759	0	3.44827586206897	0	0	0	0	0	0	27.5862068965517	0	0	0	0	0	0	0	0	0	24.1379310344828	0	0	0	0	0	0	0	6.89655172413793	0	0	0	0	0	6.89655172413793	0	3.44827586206897	0	0	3.44827586206897
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	8	"AWI"	8	51	969	360	14.8936170212766	0	0	4.25531914893617	0	0	0	0	0	0	21.2765957446809	0	0	0	0	0	2.12765957446809	0	0	0	44.6808510638298	0	0	0	8.51063829787234	2.12765957446809	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	12	"AWI"	12	168	1250	574	1.0498687664042	0	0	0	0	0	0	0	0	0	3.93700787401575	0	0	0	0	0	0	8.66141732283465	0	0	2.36220472440945	81.6272965879265	0	0	2.0997375328084	0	0	0	0	0	0	0	0	0	0.26246719160105	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	16	"AWI"	16	288	1470	785	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357142857142857	2.5	93.5714285714286	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	20	"AWI"	20	414	1724	996	1.49253731343284	0	0	0	0	0	0	0	0	0	4.77611940298508	0	0	0	0.298507462686567	0	0	0	0	0	1.49253731343284	89.8507462686567	0	0	1.49253731343284	0	0	0	0.298507462686567	0	0	0	0	0	0.298507462686567	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	24	"AWI"	24	599	1900	1213	1.17647058823529	0	0	0.294117647058824	0	0	0	0	0	0	3.82352941176471	0	0	0.294117647058824	0	0	0	0	0	0	3.23529411764706	87.3529411764706	0	0	2.64705882352941	0	0	0	0	0	0	0	0	0	0.882352941176471	0	0	0	0.294117647058824	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	28	"AWI"	28	800	2100	1442	1.15606936416185	0	0	0	0	0	0	0	0	0	5.20231213872832	0	0	0	0	0	0	0	0	0	4.04624277456647	87.5722543352601	0	0	0.867052023121387	0	0	0	0	0	0	0	0	0	1.15606936416185	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	32	"AWI"	32	983	2314	1651	0.804289544235925	0	0	0.536193029490617	0	0	0	0	0	0	5.63002680965147	0	0	0	0	0	0	0	0	0	1.60857908847185	89.544235924933	0	0	0.536193029490617	0	0	0	0.268096514745308	0	0	0	0	0	0.804289544235925	0	0.268096514745308	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	36	"AWI"	36	1173	2521	1862	0.404040404040404	0	0	0	0	31.7171717171717	0	0	0	0	2.02020202020202	0	0	0	0	0	0	0	0	0	1.61616161616162	62.6262626262626	0	0	0.202020202020202	0.202020202020202	0	0	0.404040404040404	0	0	0	0	0	0.404040404040404	0	0.404040404040404	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	40	"AWI"	40	1336	2717	2072	1.70940170940171	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	0	3.13390313390313	89.7435897435898	0	0	0.854700854700855	0	0	0	0.284900284900285	0	0	0	0	0	1.13960113960114	0	0.56980056980057	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	44	"AWI"	44	1594	2868	2289	1.23076923076923	0	0	0	0	0	0	0	0	0.307692307692308	3.38461538461538	0	0	0	0	0	0	0	0	0	4	88.9230769230769	0	0	1.53846153846154	0	0	0	0	0	0	0	0	0	0.615384615384615	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	48	"AWI"	48	1831	3001	2500	1.26353790613718	0	0	0	0	39.3501805054152	0	0	0	0.180505415162455	2.52707581227437	0	0	0	0	0	0	0	0	0	1.44404332129964	53.7906137184115	0	0	0.902527075812274	0	0	0	0	0	0	0	0	0	0.36101083032491	0	0	0	0.180505415162455	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	52	"AWI"	52	2078	3129	2708	0.589390962671906	0	0	0.196463654223969	0	37.328094302554	0	0	0	0	1.96463654223969	0	0	0	0	0	0.196463654223969	0	0	0	1.37524557956778	56.385068762279	0	0	1.37524557956778	0	0	0	0	0	0	0	0	0	0.196463654223969	0	0.196463654223969	0	0.196463654223969	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	56	"AWI"	56	2362	3243	2907	0.280898876404494	0	0	0.280898876404494	0	0	0	0	0	0	3.65168539325843	0	0	0	0	0	0	0	0	0	2.24719101123596	92.1348314606742	0	0	0.561797752808989	0	0	0	0	0	0	0	0	0	0.842696629213483	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	60	"AWI"	60	2663	3365	3114	0.625	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	2.8125	90.9375	0	0	2.8125	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	64	"AWI"	64	3009	3442	3278	0.911854103343465	0.60790273556231	0	0	0	0	0	0	0	0	3.95136778115502	0	0	0	0	0	0	0	0	0.303951367781155	3.03951367781155	86.6261398176292	0	0	3.3434650455927	0	0	0	0.303951367781155	0	0	0	0	0	0.303951367781155	0	0.303951367781155	0	0	0.303951367781155
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	68	"AWI"	68	3135	3649	3414	7.69230769230769	0	0	0	0	0	0	0	0	0	43.5897435897436	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	12.8205128205128	2.56410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26119	45314	"Alanen Laanijärvi"	67.96611	20.46028	72	"AWI"	72	3233	3841	3522	11.6666666666667	0	0	0	0	0	0	0	0	0	21.6666666666667	0	0	0	0	0	0	40	0	0	10	0	0	0	15	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0
