"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
24181	42542	"Bruchbergmoor"	51.777428	10.490014	3	"AWI"	3	-97	103	-5	0	0	2.79126213592233	1.94174757281553	0.121359223300971	0	0.364077669902913	0	9.34466019417476	0	0.242718446601942	0	0	0	0	0	0	0	0	1.09223300970874	32.1601941747573	0	0	0	0	5.09708737864078	0	0.849514563106796	0	0	0	0	0	0	0	0.606796116504854	29.9757281553398	9.46601941747573	0.970873786407767	0	0	0	0	3.27669902912621	0	0	0.121359223300971	1.09223300970874	0.121359223300971	0	0	0	0	0	0	0.121359223300971	0.242718446601942	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	5	"AWI"	5	-85	180	24	0	0	1.91138140747176	1.56385751520417	0.173761946133797	0	0.347523892267593	0	7.73240660295395	0	0.608166811468288	0	0.0868809730668983	0	0	0.0868809730668983	0	0	0	0.868809730668984	32.4066029539531	0	0	0	0	2.34578627280626	0	0.781928757602085	0	0	0.347523892267593	0	0	0.0868809730668983	0	0.347523892267593	20.0695047784535	7.90616854908775	1.04257167680278	16.4205039096438	0	0	0	2.43266724587315	0	0	0.0868809730668983	1.99826238053866	0.0868809730668983	0	0	0.0868809730668983	0	0	0	0.0868809730668983	0.0868809730668983	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	10	"AWI"	10	-61	383	97	0	0	2.27014755959137	0.454029511918275	0.227014755959137	0	0.454029511918275	0	11.0102156640182	0	0.340522133938706	0	0	0	0	0.113507377979569	0	0	0	2.1566401816118	34.733257661748	0	0	0	0	8.85357548240636	0	0	0	0	0	0	0	0	0	0.567536889897843	15.0964812712826	11.577752553916	1.58910329171396	0	0	0	0	8.28603859250851	0	0	0	1.92962542565267	0	0	0	0	0	0	0	0.340522133938706	0	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	15	"AWI"	15	-35	581	170	0.1194743130227	0	3.8231780167264	0.1194743130227	0.2389486260454	0	0.3584229390681	0	11.2305854241338	0	0.3584229390681	0	0.2389486260454	0	0	0.3584229390681	0	0	0	1.9115890083632	24.8506571087216	0	0	0	0	15.1732377538829	0	0.955794504181601	0	0	0	0	0	0	0	2.5089605734767	10.5137395459976	5.49581839904421	0	10.6332138590203	0	0.1194743130227	0	9.31899641577061	0	0	0	1.0752688172043	0.3584229390681	0	0	0	0	0	0	0.1194743130227	0.1194743130227	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	20	"AWI"	20	35	653	260	0.0886524822695035	0.0886524822695035	3.01418439716312	0.177304964539007	0.265957446808511	0	0.886524822695036	0	8.59929078014184	0	0.177304964539007	0	0.177304964539007	0	0	0	0	0	0	4.34397163120567	46.0992907801418	0	0	0	0	7.89007092198582	0	0.0886524822695035	0	0	0	0	0	0	0	1.77304964539007	7.80141843971631	7.4468085106383	0.709219858156028	0	0	0.177304964539007	0	8.95390070921986	0	0	0	0.886524822695036	0.265957446808511	0	0	0	0	0	0	0.0886524822695035	0	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	25	"AWI"	25	79	762	349	0.1743679163034	0.0871839581517001	4.5335658238884	0.610287707061901	0.2615518744551	0.0871839581517001	0.784655623365301	0	11.9442022667829	0	0.3487358326068	0	0.0871839581517001	0	0	0	0	0	0	6.88753269398431	22.5806451612903	0	0	0	0	7.49782040104621	0	0.3487358326068	0	0.0871839581517001	0	0	0	0	0	1.743679163034	7.75937227550131	3.0514385353095	1.9180470793374	18.7445510026155	0	0	0	6.71316477768091	0	0	0	2.615518744551	0.610287707061901	0	0	0	0	0	0	0.4359197907585	0.0871839581517001	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	30	"AWI"	30	255	946	525	0	0.137741046831956	10.6060606060606	0.68870523415978	0.275482093663912	0	1.51515151515152	0	10.8815426997245	0	0	0	0	0	0	0	0	0	0	8.1267217630854	16.3911845730028	0	0	0	0	22.7272727272727	0	0.550964187327824	0	0	0	0	0	0	0	4.54545454545455	3.85674931129477	6.74931129476584	0.550964187327824	0	0	0	0	9.09090909090909	0	0	0.137741046831956	1.51515151515152	1.37741046831956	0	0	0	0	0	0	0.275482093663912	0	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	35	"AWI"	35	909	1349	1088	0	0.166389351081531	27.4542429284526	0.166389351081531	0	0.166389351081531	0.665557404326123	0	10.1497504159734	0	0	0	0	0	0	0	0	0	0	6.82196339434276	3.16139767054908	0	0	0	0	23.4608985024958	0	1.33111480865225	0	0	0	0	0	0	0	9.98336106489185	3.82695507487521	6.98835274542429	0	0	0	0	0	5.49084858569052	0	0	0	0	0	0	0	0	0	0	0	0.166389351081531	0	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	40	"AWI"	40	1321	1945	1661	0	0	17.4927113702624	0.291545189504373	0.291545189504373	0	0.583090379008746	0	7.72594752186589	0	0.145772594752187	0	0	0	0	0	0	0	0	7.5801749271137	16.6180758017493	0	0	0	0	33.6734693877551	0	1.16618075801749	0	0	0	0	0	0	0	3.06122448979592	2.33236151603499	3.35276967930029	0	0	0	0	0	4.95626822157434	0	0	0	0	0	0	0	0	0	0	0.291545189504373	0.43731778425656	0	0
24181	42542	"Bruchbergmoor"	51.777428	10.490014	45	"AWI"	45	1612	2481	2102	0.95389507154213	0	13.6724960254372	0.158982511923688	0.158982511923688	0	0.635930047694754	0	10.6518282988871	0	0	0	0	0	0	0	0	0	0	9.37996820349762	9.22098569157393	0	0	0	0	29.570747217806	0	0.158982511923688	0	0.158982511923688	0	0	0	0	0	3.17965023847377	8.2670906200318	5.56438791732909	0	0	0	0	0	6.8362480127186	0	0	0.158982511923688	0	0	0	0	0	0	0	0	0.95389507154213	0.317965023847377	0
