"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Syringa"	"Thalictrum"	"Tilia"	"Ulmus"	"Violaceae"
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	70	"AWI"	70	515	1077	818	4.23280423280423	0	1.58730158730159	0	0	0	0	0.529100529100529	0	0	0	0	0	0	0	0	0	0	0.529100529100529	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0.529100529100529	0	0	0	0	0	0	85.7142857142857	0	0	0	0	0	3.17460317460317	0	0	0	0	0	0	0	0	0.529100529100529	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	90	"AWI"	90	827	1234	1068	1.52091254752852	0	0.760456273764259	0	0	0	0	0.380228136882129	0	0	0	0	0.380228136882129	0	0	0.380228136882129	0	0	1.14068441064639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380228136882129	89.7338403041825	0	0.760456273764259	0.380228136882129	0	0	4.18250950570342	0	0	0	0	0	0	0	0	0	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	100	"AWI"	100	1005	1335	1185	6.45161290322581	0	1.29032258064516	0.645161290322581	1.29032258064516	1.29032258064516	0	0.645161290322581	0	0	0	0	0.645161290322581	0	0	0	0	0	1.29032258064516	0	1.29032258064516	0	0	0	1.93548387096774	0	0	0	0	0	0	0.645161290322581	0	0	0	0	1.29032258064516	55.4838709677419	0	0	0	0	0	25.1612903225806	0	0	0	0	0	0	0	0	0.645161290322581	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	120	"AWI"	120	1150	1671	1377	3.53535353535354	0	1.01010101010101	0.505050505050505	0	0.505050505050505	0	0.505050505050505	0	0	0	0	0	0	0	2.52525252525253	0	0.505050505050505	4.54545454545455	0.505050505050505	5.05050505050505	0	0.505050505050505	1.01010101010101	17.6767676767677	0	0	0	0	0.505050505050505	0	0.505050505050505	1.01010101010101	0	0	0	1.01010101010101	13.6363636363636	0	8.08080808080808	0.505050505050505	1.51515151515152	0	28.7878787878788	0	0	0	4.04040404040404	0	0.505050505050505	0	0	0.505050505050505	1.01010101010101	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	150	"AWI"	150	1397	2023	1687	19.0909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36363636363636	0	0	0	0	0	0.454545454545455	0	0	0	0	0	1.36363636363636	0	0	0	0	0.909090909090909	0.909090909090909	53.1818181818182	0	7.72727272727273	0	0	0	14.5454545454545	0	0	0	0	0	0	0	0	0	0	0.454545454545455
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	160	"AWI"	160	1479	2116	1793	24.7572815533981	0	1.94174757281553	0	0.485436893203883	0.485436893203883	0	0	0	0	0	0	1.45631067961165	0	0	0	0	0	0	0	0	0	0	0	4.85436893203883	0	0	0.485436893203883	0	0	0	0	0	0	0	0.970873786407767	1.94174757281553	46.1165048543689	0	0	0	0	0	15.0485436893204	0	0	0	0	0.485436893203883	0	0	0	0.970873786407767	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	170	"AWI"	170	1568	2214	1900	15.1724137931034	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	2.06896551724138	0	66.2068965517241	0	0	2.06896551724138	0	0	12.4137931034483	0	0	0	0	0	0	0	0	0	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	190	"AWI"	190	1755	2410	2105	9.35672514619883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0	0.584795321637427	0	0	3.50877192982456	0	0	0	0	0	0.584795321637427	0	0	0	0	1.16959064327485	1.75438596491228	66.0818713450292	0	0	0	0	0	14.6198830409357	0	0	0	0	0	0	0	0	1.16959064327485	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	205	"AWI"	205	1916	2519	2262	16.4179104477612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	78.6069651741294	0	0	0	0	0	2.98507462686567	0	0	0	0	0	0	0	0	0	0	0
3466	4485	"Tschokljovo Marsh"	42.36667	22.83333	210	"AWI"	210	1968	2563	2314	13.9737991266376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0.436681222707424	1.31004366812227	0	2.62008733624454	0	0	0	2.18340611353712	0	0	0	0	0	0	0	0	0	0	1.74672489082969	0	67.6855895196507	0	0	0.436681222707424	0	0	9.1703056768559	0	0	0	0	0	0	0	0	0	0	0
