"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
13388	20034	"Dalmutladdo"	69.16667	20.71667	96	"AWI"	96	2854	3613	3241	10	1	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	1	23	1	0	2	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	100	"AWI"	100	2971	3740	3379	16	1	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	15	0	0	3	0	21	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	104	"AWI"	104	3128	3846	3507	10	0	0	0	0	340	0	0	0	4	0	23	0	0	0	0	0	1	18	0	0	3	0	19	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	108	"AWI"	108	3329	3940	3633	15	0	0	1	0	0	0	0	0	1	0	17	0	0	0	0	0	3	9	0	0	1	0	24	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	112	"AWI"	112	3537	4056	3765	4	1	0	0	0	0	0	0	0	2	0	26	0	0	0	0	0	0	22	0	0	3	0	16	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	116	"AWI"	116	3712	4253	3937	11	0	0	0	0	0	0	0	0	1	0	0	0	13	0	1	0	0	10	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	120	"AWI"	120	3809	4695	4158	16	2	0	0	0	263	0	0	0	0	0	24	0	0	1	1	0	3	12	1	0	0	356	12	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	124	"AWI"	124	3977	4899	4408	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	16	0	0	3	488	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	128	"AWI"	128	4192	5101	4652	4	0	0	0	0	0	0	0	0	1	0	16	0	0	0	1	0	1	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	132	"AWI"	132	4492	5278	4886	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	0	1	7	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	136	"AWI"	136	4789	5425	5103	11	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	1	15	0	0	0	514	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	140	"AWI"	140	4959	5637	5286	16	0	0	0	0	0	0	0	0	1	0	25	0	0	0	0	0	1	13	0	0	2	449	15	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	144	"AWI"	144	5080	5794	5435	17	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	7	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	148	"AWI"	148	5198	5937	5575	7	0	0	3	0	0	0	0	0	0	0	10	0	0	0	1	0	1	15	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	152	"AWI"	152	5320	6087	5710	16	0	0	1	0	0	0	0	0	2	0	26	0	0	0	0	1	1	21	0	0	1	508	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	156	"AWI"	156	5443	6238	5852	24	0	0	2	0	0	0	0	0	1	0	17	0	0	0	0	0	2	21	0	0	0	464	14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	160	"AWI"	160	5564	6362	5992	26	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	1	1	15	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	164	"AWI"	164	5730	6455	6120	29	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	1	15	0	0	0	410	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	168	"AWI"	168	5930	6547	6250	30	0	0	2	0	0	0	0	0	1	0	14	0	0	0	1	1	1	10	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	172	"AWI"	172	6167	6656	6382	28	0	0	0	0	0	0	0	0	3	0	22	0	0	0	1	0	2	17	0	0	0	417	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	176	"AWI"	176	6330	6826	6540	30	0	0	0	0	209	0	0	0	6	0	14	0	0	0	1	0	0	19	0	0	0	450	11	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	180	"AWI"	180	6402	7129	6696	26	0	0	0	0	184	0	0	0	1	0	15	0	0	0	0	0	1	10	1	0	0	419	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	184	"AWI"	184	6517	7313	6868	28	0	0	0	0	154	0	0	0	0	0	20	0	0	0	2	0	0	16	0	0	0	517	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	188	"AWI"	188	6654	7500	7039	22	0	0	0	0	141	0	0	0	1	0	14	0	0	0	0	0	3	17	0	0	0	523	5	0	0	0	0	0	0	0	0	5	0	2	0	1	0	2	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	192	"AWI"	192	6800	7680	7218	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	424	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	196	"AWI"	196	6956	7826	7397	4	0	0	0	0	105	0	0	0	2	0	16	0	0	0	0	0	1	46	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	200	"AWI"	200	7109	7969	7581	3	0	0	1	0	212	0	0	0	0	0	33	0	0	0	0	0	1	81	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	204	"AWI"	204	7326	8069	7749	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	71	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	208	"AWI"	208	7619	8171	7912	7	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	70	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	212	"AWI"	212	7802	8289	8058	7	0	0	1	0	0	0	0	0	0	0	23	0	0	0	0	0	0	93	0	0	0	0	22	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	216	"AWI"	216	7920	8433	8181	5	0	0	0	0	279	0	0	0	0	0	23	0	0	0	0	0	1	121	0	0	0	0	37	2	0	2	0	0	0	0	0	10	0	1	0	0	0	2	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	220	"AWI"	220	8028	8566	8312	11	0	0	0	0	330	0	0	0	0	0	20	0	0	0	0	0	0	110	0	0	1	0	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	224	"AWI"	224	8234	8675	8427	12	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	1	59	0	0	0	0	41	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	228	"AWI"	228	8366	8798	8550	6	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	1	73	0	0	0	0	41	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	232	"AWI"	232	8450	8950	8671	6	1	0	0	0	294	1	0	0	0	0	23	0	0	0	0	0	4	71	0	0	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	236	"AWI"	236	8533	9100	8788	4	1	0	0	0	309	0	0	0	0	0	33	0	0	0	0	0	1	51	0	0	0	0	35	0	0	1	0	0	0	0	0	9	0	1	0	0	0	0	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	240	"AWI"	240	8610	9227	8910	4	0	0	0	0	398	0	0	0	1	0	10	0	0	0	0	0	0	47	0	0	0	0	48	0	0	0	0	0	0	1	0	13	0	1	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	244	"AWI"	244	8729	9315	9026	4	0	0	1	0	0	0	0	0	2	0	12	0	0	0	0	1	1	11	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	248	"AWI"	248	8848	9441	9153	0	0	0	1	0	0	0	0	0	4	0	10	0	0	0	0	0	0	11	0	0	0	0	32	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	252	"AWI"	252	8978	9614	9292	1	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	19	0	0	1	0	35	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	256	"AWI"	256	9101	9807	9431	0	0	0	1	0	419	0	0	0	2	0	13	0	0	0	0	0	0	5	0	0	0	0	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1
13388	20034	"Dalmutladdo"	69.16667	20.71667	260	"AWI"	260	9235	9977	9574	0	0	0	1	0	405	0	0	0	1	0	10	0	0	0	0	0	2	1	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	264	"AWI"	264	9467	10076	9713	0	1	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	268	"AWI"	268	9573	10254	9855	1	1	0	4	0	0	1	0	0	0	0	3	0	0	0	0	1	4	2	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	272	"AWI"	272	9652	10491	9991	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	276	"AWI"	276	9736	10749	10129	1	0	0	2	0	433	0	0	0	0	0	7	1	0	0	0	0	2	1	1	0	0	0	27	0	0	0	0	0	0	0	13	14	0	2	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	284	"AWI"	284	9908	11136	10404	0	0	0	2	0	318	0	0	0	0	0	20	0	0	0	0	0	6	0	0	0	0	0	35	0	0	1	0	1	0	0	0	22	0	1	0	0	0	1	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	288	"AWI"	288	10016	11325	10547	0	1	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0	1	0	0	0	13	3	0	0	0	0	0	0	27	19	0	0	0	0	0	1	1
