"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3513	4539	"Ylimysneva"	62.13333	22.86667	65	"AWI"	65	446	2231	1108	0	4.91803278688525	0	0	0	0	0	37.2131147540984	0.163934426229508	0	0	0	0	0	0	0	0.163934426229508	7.54098360655738	0	0	0	0	0.491803278688525	0.163934426229508	0	0.327868852459016	0	0	5.73770491803279	42.1311475409836	0	0	0	0	0.163934426229508	0.163934426229508	0	0	0	0.655737704918033	0	0	0.163934426229508	0	0
3513	4539	"Ylimysneva"	62.13333	22.86667	70	"AWI"	70	625	2515	1355	0	2.92096219931271	0	0	0.171821305841924	0	0	25.6013745704467	0	0	0	0.171821305841924	0	0	0	0	0.687285223367698	3.26460481099656	0	0.687285223367698	0	0	0	0	0	0	0.171821305841924	0	1.71821305841924	63.573883161512	0	0	0	0	0.343642611683849	0	0	0	0.171821305841924	0	0	0	0	0.515463917525773	0
3513	4539	"Ylimysneva"	62.13333	22.86667	75	"AWI"	75	754	2690	1634	0	5.12367491166078	0	0	0	0	0	34.452296819788	0	0	0	0.176678445229682	0	0	0	0	1.06007067137809	1.9434628975265	0	0	0	0	0.353356890459364	0.353356890459364	0	0	0	0	5.30035335689046	50.3533568904594	0	0	0	0	0.530035335689046	0	0	0	0	0.176678445229682	0	0	0	0.176678445229682	0
3513	4539	"Ylimysneva"	62.13333	22.86667	80	"AWI"	80	851	2962	1902	0	9.85915492957746	0	0	0.176056338028169	0	0	30.8098591549296	0	0	0	0	0.352112676056338	0	0	0	0.528169014084507	2.46478873239437	0	1.40845070422535	0	0	0.176056338028169	0.352112676056338	0	0	0	0	4.40140845070423	46.3028169014084	0	0	0	0	1.05633802816901	0.880281690140845	0	0.176056338028169	0	0.352112676056338	0	0	0	0.704225352112676	0
3513	4539	"Ylimysneva"	62.13333	22.86667	85	"AWI"	85	1062	3273	2148	0	6.27615062761506	0	0	0	0	0	37.6569037656904	0.139470013947001	0	0	0	0	0	0	0	0.139470013947001	2.51046025104602	0	0	0	0	0.418410041841004	0	0	0.278940027894003	0	0	4.46304044630404	46.7224546722455	0	0	0	0	0.557880055788006	0.278940027894003	0	0.139470013947001	0	0.278940027894003	0.139470013947001	0	0	0	0
3513	4539	"Ylimysneva"	62.13333	22.86667	90	"AWI"	90	1397	3371	2407	0	8.78136200716846	0	0	0.537634408602151	0	0.17921146953405	30.6451612903226	0	0	0	0	0	0	0	0	0.17921146953405	0.3584229390681	0	1.0752688172043	0	0	0	0	0	0	0	0	2.32974910394265	55.0179211469534	0	0	0	0	0.716845878136201	0	0	0	0	0	0	0	0	0.17921146953405	0
3513	4539	"Ylimysneva"	62.13333	22.86667	95	"AWI"	95	1600	3502	2693	0	6.30323679727428	0	0	0.170357751277683	0	0	31.0051107325383	0	0	0	0	0	0	0	0	0.340715502555366	1.19250425894378	0	3.0664395229983	0	0	0	0	0	0	0	0.170357751277683	5.96252129471891	50.9369676320273	0	0	0	0	0.511073253833049	0	0	0.170357751277683	0	0	0	0	0	0.170357751277683	0
3513	4539	"Ylimysneva"	62.13333	22.86667	100	"AWI"	100	1758	3732	2964	0	9.07563025210084	0	0	0.336134453781513	0	0	38.4873949579832	0	0	0	0	0	0	0	0	0.168067226890756	0.672268907563025	0	1.34453781512605	0	0	0	0	0	0	0	0	4.53781512605042	44.7058823529412	0	0	0	0	0	0.168067226890756	0	0	0	0.168067226890756	0	0	0.168067226890756	0.168067226890756	0
3513	4539	"Ylimysneva"	62.13333	22.86667	105	"AWI"	105	2417	3825	3200	0	2.8673835125448	0	0	0	0	0	58.183990442055	0	0	0	0	0	0	0	0	0.836320191158901	1.194743130227	0	1.4336917562724	0	0	0	0	0	0	0	0	6.45161290322581	27.5985663082437	0.2389486260454	0	0	0	0.716845878136201	0.1194743130227	0	0	0	0	0	0	0.1194743130227	0.1194743130227	0.1194743130227
3513	4539	"Ylimysneva"	62.13333	22.86667	110	"AWI"	110	2922	3966	3446	0	5.03597122302158	0	0	0.179856115107914	0	0	58.8129496402878	0	0	0	0	0	0	0	0	1.07913669064748	1.2589928057554	0	0	0	0	0	0	0	0	0	0	5.03597122302158	26.7985611510791	0	0	0	0	0.179856115107914	0	0	0	0.179856115107914	0.359712230215827	0	0	0.359712230215827	0.719424460431655	0
3513	4539	"Ylimysneva"	62.13333	22.86667	115	"AWI"	115	3189	4274	3720	0	6.50793650793651	0	0	0.317460317460317	0	0	71.2698412698413	0	0	0	0	0	0	0	0	0.634920634920635	0.952380952380952	0	0	0	0	0	0.158730158730159	0	0	0	0	0.793650793650794	16.6666666666667	0	0	0	0	0.634920634920635	0	0	0	0	0.476190476190476	0	0	0.317460317460317	1.26984126984127	0
3513	4539	"Ylimysneva"	62.13333	22.86667	120	"AWI"	120	3426	4559	3978	0	8.75912408759124	0	0	0	0	0	58.029197080292	0	0	0	0	0	0	0	0	2.91970802919708	0.72992700729927	0	0.72992700729927	0	0	0.182481751824818	0	0	0	0	0	1.45985401459854	25.1824817518248	0	0	0	0	0	0.182481751824818	0	0	0.182481751824818	0.182481751824818	0	0	0.182481751824818	1.27737226277372	0
3513	4539	"Ylimysneva"	62.13333	22.86667	125	"AWI"	125	3589	4841	4246	0	6.97674418604651	0.202224469160768	0	0.101112234580384	0.202224469160768	0	52.1739130434783	0	0	0	0.101112234580384	0	0	0	0	1.82002022244692	2.83114256825076	0	0	0	0	0.202224469160768	0.101112234580384	0	0	0	0	1.21334681496461	31.041456016178	0	0	0	0	0.303336703741153	0	0	0.101112234580384	0	0.202224469160768	0	0	0.505561172901921	1.82002022244692	0.101112234580384
3513	4539	"Ylimysneva"	62.13333	22.86667	130	"AWI"	130	3700	5259	4499	0	12.5884016973126	0	0	0.141442715700141	0	0	60.3960396039604	0	0	0	0	0	0	0	0	1.98019801980198	2.12164073550212	0	0	0	0	0.424328147100424	0	0	0	0	0	0.565770862800566	20.0848656294201	0	0	0	0	0.141442715700141	0	0	0	0	0.141442715700141	0	0	0	1.41442715700141	0
3513	4539	"Ylimysneva"	62.13333	22.86667	135	"AWI"	135	3909	5603	4744	0	5.53064275037369	0	0	0.298953662182362	0	0	57.3991031390135	0	0	0	0	0	0	0	0.149476831091181	2.24215246636771	1.49476831091181	0	0.896860986547085	0	0	0.448430493273543	0	0	0	0	0	5.23168908819133	24.2152466367713	0	0	0	0	0.597907324364723	0	0	0	0	0.149476831091181	0	0	0.448430493273543	0.896860986547085	0
3513	4539	"Ylimysneva"	62.13333	22.86667	140	"AWI"	140	4315	5695	4992	0	7.58928571428571	0.148809523809524	0	0.148809523809524	0	0	60.1190476190476	0	0	0	0	0	0	0	0	1.33928571428571	1.04166666666667	0	0	0	0	0.297619047619048	0	0	0	0	0	0.148809523809524	27.0833333333333	0	0	0	0	0.446428571428571	0	0	0	0	0	0	0	0.595238095238095	1.04166666666667	0
3513	4539	"Ylimysneva"	62.13333	22.86667	145	"AWI"	145	4631	5820	5258	0.347222222222222	9.89583333333333	0	0	0	0	0	49.8263888888889	0	0	0	0	0	0	0	0	0.868055555555556	2.60416666666667	0	0	0	0	0.520833333333333	0	0	0	0	0	0.173611111111111	31.25	0	0	0	0.173611111111111	1.5625	0	0	0	0.173611111111111	0.520833333333333	0	0	0.694444444444444	1.38888888888889	0
3513	4539	"Ylimysneva"	62.13333	22.86667	150	"AWI"	150	4833	6060	5523	0	4.53020134228188	0	0	0	0	0	72.4832214765101	0	0	0	0	0	0	0	0	1.1744966442953	0.671140939597315	0	0	0	0	0	0	0	0	0	0	0	18.7919463087248	0	0	0	0	0	0.335570469798658	0	0	0	0.167785234899329	0	0	0.671140939597315	1.1744966442953	0
3513	4539	"Ylimysneva"	62.13333	22.86667	155	"AWI"	155	5136	6201	5739	0	7.00525394045534	0	0	0	0	0	60.7705779334501	0	0	0	0	0	0	0	0	1.22591943957968	1.92644483362522	0	0	0	0	0.175131348511384	0.175131348511384	0	0	0	0	0.175131348511384	25.3940455341506	0	0	0	0	0.175131348511384	0	0	0	0	0.875656742556918	0	0	0.175131348511384	1.92644483362522	0
3513	4539	"Ylimysneva"	62.13333	22.86667	160	"AWI"	160	5328	6534	5958	0	8.70748299319728	0.136054421768707	0	0	0	0	66.8027210884354	0	0	0	0	0	0	0	0	1.22448979591837	2.31292517006803	0	1.08843537414966	0	0	0.136054421768707	0	0	0	0	0	0.136054421768707	16.4625850340136	0	0	0	0	0.408163265306122	0	0	0	0	0.408163265306122	0	0	0.136054421768707	2.04081632653061	0
3513	4539	"Ylimysneva"	62.13333	22.86667	165	"AWI"	165	5438	7058	6161	0	8.33333333333333	0	0	0	0.333333333333333	0	54.1666666666667	0	0	0.166666666666667	0.333333333333333	0	0	0	0	2.5	9.33333333333333	0	0	0	0	0.5	0	0	0	0	0	0	20.6666666666667	0	1.33333333333333	0	0	0.166666666666667	0	0	0	0.166666666666667	0.666666666666667	0	0	0.166666666666667	1	0.166666666666667
3513	4539	"Ylimysneva"	62.13333	22.86667	170	"AWI"	170	5633	7347	6359	0	10.2964118564743	0	0.15600624024961	0	0	0	49.7659906396256	0	0	0	0	0	0	0	0	2.65210608424337	8.42433697347894	0	0	0	0	0.15600624024961	0	0	0	0	0	0	25.1170046801872	0	0	0	0	0.46801872074883	0	0	0	0	0.78003120124805	0	0	0.31201248049922	1.87207488299532	0
3513	4539	"Ylimysneva"	62.13333	22.86667	175	"AWI"	175	5780	7534	6566	0	11.864406779661	0	0	0	0	0	52.8505392912173	0	0	0	0	0	0	0	0	3.23574730354391	8.47457627118644	0	0	0	0	0	0.154083204930663	0	0	0	0	0	19.4144838212635	0	0	0	0	0.770416024653313	0	0	0	0	0.154083204930663	0	0.154083204930663	0.154083204930663	2.77349768875193	0
3513	4539	"Ylimysneva"	62.13333	22.86667	180	"AWI"	180	5873	7774	6761	0	15.3297682709447	0	0	0	0	0	57.397504456328	0	0	0.17825311942959	0	0	0	0	0	1.96078431372549	3.38680926916221	0	1.60427807486631	0	0	0	0	0	0	0	0	0	17.1122994652406	0	0	0	0.17825311942959	0.35650623885918	0	0	0	0	0.17825311942959	0	0	0	2.31729055258467	0
3513	4539	"Ylimysneva"	62.13333	22.86667	185	"AWI"	185	6011	8033	6957	0	4.59363957597173	0	0	0	0	0	71.0247349823322	0	0	0	0	0	0	0	0	1.23674911660777	1.76678445229682	0	0	0	0	0.176678445229682	0	0	0	0	0	0	19.6113074204947	0	0	0	0	0.530035335689046	0	0	0	0	0	0	0	0	1.06007067137809	0
3513	4539	"Ylimysneva"	62.13333	22.86667	190	"AWI"	190	6190	8177	7168	0	10.7692307692308	0	0	0	0	0	69.7435897435897	0	0	0.341880341880342	0	0	0	0	0	1.02564102564103	3.24786324786325	0	0	0	0	0.170940170940171	0	0	0	0	0	0	12.6495726495726	0	0	0	0	0.170940170940171	0	0	0	0.170940170940171	0.683760683760684	0	0	0	1.02564102564103	0
3513	4539	"Ylimysneva"	62.13333	22.86667	195	"AWI"	195	6319	8354	7376	0	10.0820633059789	0	0	0	0	0	71.5123094958968	0	0	0	0	0.117233294255569	0	0	0	0.82063305978898	2.34466588511137	0	0	0	0	0.117233294255569	0	0	0.117233294255569	0	0	0	10.7854630715123	0	2.34466588511137	0	0.117233294255569	0.117233294255569	0	0	0	0	0.234466588511137	0.117233294255569	0	0.234466588511137	0.937866354044549	0
3513	4539	"Ylimysneva"	62.13333	22.86667	200	"AWI"	200	6432	8614	7581	0	12.6760563380282	0	0	0.176056338028169	0	0	66.0211267605634	0	0	0.176056338028169	0	0	0	0	0	1.58450704225352	2.64084507042254	0	0	0	0	0.352112676056338	0	0	0	0	0	0.176056338028169	14.7887323943662	0	0	0	0	0.176056338028169	0	0	0	0.176056338028169	0.528169014084507	0	0	0	0.528169014084507	0
3513	4539	"Ylimysneva"	62.13333	22.86667	205	"AWI"	205	6733	8700	7769	0	12.6262626262626	0	0	0	0	0	73.5690235690236	0.168350168350168	0	0	0	0	0	0	0	1.51515151515152	2.69360269360269	0	0	0	0	0.168350168350168	0	0	0	0	0	0.336700336700337	7.57575757575758	0	0	0	0	0.336700336700337	0	0	0	0	0.505050505050505	0	0	0	0.505050505050505	0
3513	4539	"Ylimysneva"	62.13333	22.86667	210	"AWI"	210	6938	8818	7976	0	16.969696969697	0	0	0.151515151515152	0	0	54.5454545454545	0	0	0	0	0	0	0	0	1.06060606060606	3.48484848484849	0	0.454545454545455	0	0	0	0	0	0.151515151515152	0	0	0	22.2727272727273	0	0	0	0	0	0	0	0	0	0.151515151515152	0	0	0	0.606060606060606	0.151515151515152
3513	4539	"Ylimysneva"	62.13333	22.86667	215	"AWI"	215	7085	8974	8185	0	11.6117850953206	0	0.173310225303293	0.173310225303293	0	0	63.0849220103986	0.173310225303293	0	0.173310225303293	0	0	0	0	0	1.55979202772964	3.98613518197574	0	0	0	0	0.173310225303293	0.173310225303293	0	0	0	0	0	17.5043327556326	0	0	0	0	0.346620450606586	0	0	0	0	0.519930675909879	0	0	0	0.346620450606586	0
3513	4539	"Ylimysneva"	62.13333	22.86667	220	"AWI"	220	7415	9085	8352	0	10.760667903525	0	0.185528756957328	0.185528756957328	0	0	62.5231910946197	0	0	0	0	0.185528756957328	0	0	0	0.742115027829314	1.66975881261596	0	0	0	0	0	0	0	0	0	0	0	20.9647495361781	0	0	0	0	0.556586270871985	0	0	0	0.371057513914657	0.556586270871985	0	0	0	1.11317254174397	0.185528756957328
3513	4539	"Ylimysneva"	62.13333	22.86667	225	"AWI"	225	7804	9155	8522	0	11.864406779661	0	3.38983050847458	0	0	0	50.231124807396	0	0	0	0	0	0	0	0	2.31124807395994	6.31741140215717	0	2.00308166409861	0	0	0.61633281972265	0.154083204930663	0	0	0	0	0	20.3389830508475	0	0	0	0	0.154083204930663	0	0	0.308166409861325	0	1.07858243451464	0	0	0.154083204930663	0.308166409861325	0.770416024653313
3513	4539	"Ylimysneva"	62.13333	22.86667	230	"AWI"	230	8080	9283	8702	0	10.3174603174603	0.158730158730159	0.317460317460317	0.317460317460317	0	0.158730158730159	39.2063492063492	0	0	0	0	0	0	0	0	3.49206349206349	11.9047619047619	0	0	0	0	0.158730158730159	0	0	0	0	0.158730158730159	0	28.0952380952381	0	0	0	0	0	0.317460317460317	0	0	0.158730158730159	4.92063492063492	0	0	0	0.317460317460317	0
3513	4539	"Ylimysneva"	62.13333	22.86667	235	"AWI"	235	8350	9425	8895	0	0.408163265306122	0	0	0.408163265306122	0	0	33.0612244897959	0	0.136054421768707	0.136054421768707	0	0	0	0.136054421768707	0	3.40136054421769	16.4625850340136	0.136054421768707	0	0	0	0	0.136054421768707	0	0	0	0	0	36.5986394557823	0	0	0	0	0.136054421768707	0.136054421768707	0	0	0	6.93877551020408	0.272108843537415	0	0.136054421768707	1.36054421768707	0
3513	4539	"Ylimysneva"	62.13333	22.86667	240	"AWI"	240	8566	9690	9114	0	0.0988142292490119	0	1.48221343873518	0.296442687747036	0	0	34.9802371541502	0.0988142292490119	0	0	0	0	0	0	0	1.18577075098814	44.4664031620553	0.197628458498024	1.48221343873518	0	0	0.0988142292490119	0.296442687747036	0	0.197628458498024	0	0	0	11.5612648221344	0	1.28458498023715	0	0	0.0988142292490119	0.0988142292490119	0	0.0988142292490119	0.197628458498024	0.889328063241107	0	0	0	0.889328063241107	0
3513	4539	"Ylimysneva"	62.13333	22.86667	245	"AWI"	245	8672	10219	9314	0	0.503018108651911	0.301810865191147	1.50905432595573	0.905432595573441	0	0	35.513078470825	0.100603621730382	0	0	0	0	0	0.301810865191147	0	1.10663983903421	39.0342052313883	0.100603621730382	1.50905432595573	0.100603621730382	0	0.201207243460765	0.100603621730382	0	0.301810865191147	0	0.100603621730382	0	13.8832997987928	0	0	0	0	0.100603621730382	1.81086519114688	0	0	0.402414486921529	1.50905432595573	0	0	0	0.603621730382294	0
3513	4539	"Ylimysneva"	62.13333	22.86667	250	"AWI"	250	8741	10820	9489	0	0.721732157177225	0.160384923817161	1.36327185244587	0.561347233360064	0	0	29.7514033680834	0.400962309542903	0	0	0	0	0.0801924619085806	0	0	0.400962309542903	50.6014434643144	0	1.84442662389735	0	0.0801924619085806	0.0801924619085806	0	0	0.240577385725742	0	0.0801924619085806	0	10.1042502004812	0	0	0	0	0.0801924619085806	1.44346431435445	0	0.0801924619085806	0.400962309542903	0.962309542902967	0.0801924619085806	0	0	0.481154771451484	0
