"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3474	4493	"Tourves"	43.41312	5.91072	390	"AWI"	390	3989	5338	4849	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	31.6666666666667	0	0	0	0	0	0	3.33333333333333	0	0	0	0	1.66666666666667	1.66666666666667	0	1.66666666666667	1.66666666666667	26.6666666666667	8.33333333333333	0	0	0	0	1.66666666666667	0	0	0	0	0	3.33333333333333	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	410	"AWI"	410	4158	5455	4984	0.546448087431694	0	1.63934426229508	0.546448087431694	0	1.09289617486339	0	4.37158469945355	0	0.546448087431694	2.18579234972678	0	0	0	0	0	3.82513661202186	3.82513661202186	0	0	0	0	0	0	0	0	6.55737704918033	0	0	0	0	0	0	1.09289617486339	0	0.546448087431694	0	13.6612021857924	0.546448087431694	2.73224043715847	24.0437158469945	1.09289617486339	0	19.1256830601093	9.83606557377049	0.546448087431694	0	0	0	0	0	0	0	0	0.546448087431694	0.546448087431694	0	0	0.546448087431694
3474	4493	"Tourves"	43.41312	5.91072	450	"AWI"	450	4401	5820	5228	0	0.980392156862745	2.94117647058824	0	0	0	0	3.92156862745098	0	0	0.980392156862745	0	0	0	0.980392156862745	0	3.92156862745098	1.96078431372549	0	0	0	0	0	0.980392156862745	0	0	8.82352941176471	0	0	0	0	0	0	0	0	0	2.94117647058824	0	2.94117647058824	0	0	0.980392156862745	0.980392156862745	42.156862745098	13.7254901960784	0	0	0	0	0.980392156862745	0	0.980392156862745	0	0.980392156862745	0	5.88235294117647	1.96078431372549	0	0
3474	4493	"Tourves"	43.41312	5.91072	488	"AWI"	488	4597	6125	5443	2.85714285714286	0	2.85714285714286	0	0	0	0	2.85714285714286	0	2.85714285714286	5.71428571428571	0	0	0	0	0	5.71428571428571	0	0	0	0	0	0	2.85714285714286	2.85714285714286	0	2.85714285714286	0	0	0	0	0	0	0	0	0	2.85714285714286	17.1428571428571	0	5.71428571428571	0	2.85714285714286	0	20	14.2857142857143	0	0	0	0	2.85714285714286	0	0	0	0	2.85714285714286	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	503	"AWI"	503	4703	6223	5530	2.01342281879195	0	2.01342281879195	0	0	0.671140939597315	0	0.671140939597315	0	0.671140939597315	1.34228187919463	0	0	0	0.671140939597315	0	1.34228187919463	2.68456375838926	0	0	0	0	0	0	0	0	3.35570469798658	0	0	0.671140939597315	0	0	1.34228187919463	0	0	0	1.34228187919463	20.1342281879195	0.671140939597315	5.36912751677852	28.8590604026846	0.671140939597315	0	14.0939597315436	10.0671140939597	0	0	0	0	1.34228187919463	0	0	0	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	540	"AWI"	540	4921	6482	5750	1.45985401459854	0	0	0.72992700729927	0	0	0	0	0	0.72992700729927	3.64963503649635	0	0	0	0	0	0.72992700729927	5.10948905109489	0	0	0	0	0	0	0	0.72992700729927	8.75912408759124	0	0.72992700729927	0	0	0	0.72992700729927	0	0	0	3.64963503649635	18.2481751824818	0.72992700729927	2.18978102189781	29.9270072992701	0.72992700729927	0	10.9489051094891	8.75912408759124	0.72992700729927	0	0	0	0	0	0	0	0	0.72992700729927	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	548	"AWI"	548	4961	6538	5797	0.769230769230769	0	0.769230769230769	0.769230769230769	0	0	0	1.53846153846154	0	0	11.5384615384615	0	0	0.769230769230769	0	0	1.53846153846154	24.6153846153846	0	0	0	0	0	3.07692307692308	0.769230769230769	0.769230769230769	8.46153846153846	0	0	0	0	0	0	0	0	0	0	15.3846153846154	0.769230769230769	0.769230769230769	0	0	0	23.0769230769231	2.30769230769231	0	0	0	0	0.769230769230769	0	0	0	0	0.769230769230769	0.769230769230769	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	623	"AWI"	623	5431	6980	6248	3.03030303030303	0	2.52525252525253	0.505050505050505	0	0	0	1.01010101010101	0	2.02020202020202	1.51515151515152	0	0	0	0	0	1.51515151515152	9.09090909090909	0	0	0	0	0	0	1.01010101010101	0	3.53535353535354	0	0	0.505050505050505	0	0	0	0.505050505050505	0	0	0	17.1717171717172	0	4.54545454545455	20.7070707070707	0.505050505050505	0	25.7575757575758	2.02020202020202	1.01010101010101	0	0	0	1.01010101010101	0	0	0	0	0	0.505050505050505	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	660	"AWI"	660	5660	7180	6470	0	2.89855072463768	5.79710144927536	1.44927536231884	0	0	0	1.44927536231884	0	1.44927536231884	2.89855072463768	0	0	0	0	0	7.2463768115942	10.1449275362319	0	0	0	0	0	0	1.44927536231884	0	10.1449275362319	0	0	0	0	0	0	0	0	0	0	17.3913043478261	0	0	0	0	0	33.3333333333333	1.44927536231884	0	0	0	0	0	0	0	0	0	1.44927536231884	1.44927536231884	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	675	"AWI"	675	5757	7253	6559	4.54545454545455	0	1.81818181818182	0.909090909090909	0.909090909090909	0	0	0.909090909090909	0	0.909090909090909	2.72727272727273	0	0	0	0	0	1.81818181818182	14.5454545454545	0	0	0	0	0	0	0.909090909090909	0	8.18181818181818	0	0.909090909090909	0.909090909090909	0	0	0	0	0	0	3.63636363636364	15.4545454545455	0	2.72727272727273	0	0	0	29.0909090909091	1.81818181818182	0	0	0	0	0.909090909090909	0	0	0	0	0	6.36363636363636	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	698	"AWI"	698	5897	7389	6701	2.42718446601942	0	1.45631067961165	0.485436893203883	0	0	0	1.45631067961165	0	0.970873786407767	0.485436893203883	0.485436893203883	0	0	0	0	0.485436893203883	4.85436893203883	0	0	0	0	0	0	0.485436893203883	0	6.31067961165049	0	0	0	0	0	0	0	0	0	0	27.6699029126214	0	0.485436893203883	0	0	0	42.7184466019417	7.28155339805825	0	0.485436893203883	0	0	0	0	0	0	0	0.970873786407767	0.485436893203883	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	713	"AWI"	713	6023	7455	6790	8.69565217391304	0	2.17391304347826	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	50	2.17391304347826	0	0	0	0	17.3913043478261	0	4.34782608695652	0	0	0	0	0	0	2.17391304347826	0	2.17391304347826	2.17391304347826	2.17391304347826	0	0
3474	4493	"Tourves"	43.41312	5.91072	728	"AWI"	728	6120	7536	6885	4.34782608695652	0	1.6304347826087	1.6304347826087	4.34782608695652	0	0	1.08695652173913	0	1.08695652173913	1.6304347826087	0	0	0.543478260869565	0.543478260869565	0	7.60869565217391	13.0434782608696	0	0	0	0	0	0.543478260869565	0	0	1.08695652173913	0	0	0	0	0	0	3.26086956521739	0	0	0	0	0	0	0	2.71739130434783	0	49.4565217391304	0	0	0.543478260869565	0	0	0	1.08695652173913	0	0	0	1.6304347826087	1.6304347826087	0	0.543478260869565	0
3474	4493	"Tourves"	43.41312	5.91072	758	"AWI"	758	6340	7674	7066	0	1.27388535031847	0	0	0	0	0	0.636942675159236	0	0	2.54777070063694	0	0	0.636942675159236	0	0	1.91082802547771	0	0	0	0	0	0	0.636942675159236	0.636942675159236	0	12.1019108280255	0	0	0	0	0	0	0	0	0	1.91082802547771	17.8343949044586	0.636942675159236	0	10.1910828025478	0	0	36.9426751592357	8.28025477707006	0	1.91082802547771	0	0	0.636942675159236	0.636942675159236	0	0	0	0.636942675159236	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	780	"AWI"	780	6467	7802	7204	0	1.36986301369863	0	1.36986301369863	0	0	0	0	0	0	2.05479452054794	0	0	0	0	0	4.10958904109589	4.79452054794521	0	0	0	0	0	0	2.05479452054794	0	13.6986301369863	0	0	0	0	0	0	0	0	0	1.36986301369863	11.6438356164384	2.73972602739726	0.684931506849315	0	0.684931506849315	0.684931506849315	40.4109589041096	3.42465753424658	0	0.684931506849315	1.36986301369863	0	0	0.684931506849315	0	1.36986301369863	0	2.05479452054794	2.73972602739726	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	803	"AWI"	803	6685	7877	7337	0	0.709219858156028	2.12765957446809	0	1.41843971631206	0.709219858156028	0	0	0	0.709219858156028	1.41843971631206	0	0	0	0	0	6.38297872340426	1.41843971631206	0.709219858156028	0	0	0	0	0	0	0.709219858156028	5.67375886524823	0	0	0.709219858156028	0	0	0	0	0	0.709219858156028	0	20.5673758865248	1.41843971631206	0.709219858156028	18.4397163120567	0	0	25.531914893617	6.38297872340426	2.12765957446809	0	0	0	0	0	0	0	0	0.709219858156028	0.709219858156028	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	825	"AWI"	825	6829	7981	7467	4.16666666666667	1.38888888888889	1.38888888888889	2.77777777777778	0	0	0	5.55555555555556	0	0	9.72222222222222	0	0	0	0	0	13.8888888888889	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	1.38888888888889	0	1.38888888888889	2.77777777777778	0	0	0	38.8888888888889	4.16666666666667	0	0	0	0	0	0	0	0	0	1.38888888888889	2.77777777777778	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	848	"AWI"	848	7065	8059	7596	2.33545647558386	0	1.69851380042463	1.06157112526539	1.48619957537155	0.212314225053079	0.212314225053079	5.73248407643312	0	0	2.12314225053079	0.212314225053079	0	0.212314225053079	0	0	5.09554140127389	5.9447983014862	0.424628450106157	0	0	0	0	0	0.212314225053079	0.212314225053079	1.69851380042463	0	0	0.424628450106157	0.212314225053079	0	0	1.48619957537155	0	0	0	7.21868365180467	0.636942675159236	3.18471337579618	25.6900212314225	0.849256900212314	0.212314225053079	22.7176220806794	2.33545647558386	0	0.424628450106157	1.48619957537155	0	0.849256900212314	0	0	0.424628450106157	0	1.27388535031847	1.27388535031847	0.424628450106157	0	0
3474	4493	"Tourves"	43.41312	5.91072	862	"AWI"	862	7160	8120	7675	2.7027027027027	0.900900900900901	0	0	0	0	0	1.8018018018018	0	0.900900900900901	7.20720720720721	0	0	0.900900900900901	0	0	1.8018018018018	7.20720720720721	0	0	0	0	0	0	0.900900900900901	1.8018018018018	1.8018018018018	0	0	0.900900900900901	0	0	4.5045045045045	1.8018018018018	0	0	0	9.90990990990991	0	1.8018018018018	27.9279279279279	0	0.900900900900901	21.6216216216216	1.8018018018018	0	0	0	0	0	0	0	0	0	0	0.900900900900901	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	900	"AWI"	900	7565	8292	7890	0	0	0	0	2.35294117647059	1.17647058823529	0	2.35294117647059	0	0	9.41176470588235	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	1.17647058823529	0	17.6470588235294	0	0	1.17647058823529	0	0	0	0	0	0	7.05882352941176	11.7647058823529	0	1.17647058823529	0	0	1.17647058823529	30.5882352941176	9.41176470588235	0	0	0	0	0	0	0	1.17647058823529	0	1.17647058823529	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	923	"AWI"	923	7690	8453	8036	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	7	13	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	1	0	0	0	19	1	0	0	0	0	36	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	945	"AWI"	945	7765	8738	8170	0	0	0.294985250737463	0	0	0	0	0.294985250737463	0	1.47492625368732	0.294985250737463	0	0	0.294985250737463	0	0	2.65486725663717	2.3598820058997	0	0	0	0	0	0	0.294985250737463	0.294985250737463	3.53982300884956	0	0.294985250737463	0	0	0	0	0.294985250737463	0	0	0	13.8643067846608	0.884955752212389	0.589970501474926	15.6342182890855	0	0	42.1828908554572	11.7994100294985	0.294985250737463	0	0	0	0.294985250737463	0	0	0	0.294985250737463	0.294985250737463	1.47492625368732	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1029	"AWI"	1029	8133	9410	8723	0.706713780918728	0.706713780918728	0.353356890459364	1.06007067137809	0	0.353356890459364	0	0.353356890459364	0	0.706713780918728	0	0	0	0	0	0	6.00706713780919	0.353356890459364	0.353356890459364	0	0	0	0	0	0	0	2.12014134275618	0	0	0.353356890459364	0	0	0	0	0.353356890459364	0	0.706713780918728	0	0	0.706713780918728	8.48056537102473	0	0	69.9646643109541	5.30035335689046	0	0	0	0	0	0	0	0	0	0	1.06007067137809	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1043	"AWI"	1043	8205	9535	8816	0	0	1.06382978723404	0	0	0	0	1.06382978723404	0	1.06382978723404	4.25531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6382978723404	0	0	0	0	0	0	4.25531914893617	0	0	2.12765957446809	5.31914893617021	0	1.06382978723404	0	0	0	52.1276595744681	13.8297872340426	0	0	0	0	0	1.06382978723404	1.06382978723404	0	0	0	1.06382978723404	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1088	"AWI"	1088	8454	9833	9121	0	0.662251655629139	0.662251655629139	0.662251655629139	0	0.33112582781457	0	0.662251655629139	0	0.993377483443709	0	0	0	0	0.33112582781457	0	3.97350993377483	1.65562913907285	0	0	0	0	0	0	1.32450331125828	0	7.28476821192053	0	0	0.33112582781457	0	0	0	0	0	1.65562913907285	0.993377483443709	10.5960264900662	0.993377483443709	0	8.27814569536424	0.662251655629139	0.662251655629139	49.3377483443709	3.3112582781457	0	2.64900662251656	0	0	0.33112582781457	0	0.33112582781457	0	0	0.33112582781457	0.993377483443709	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1111	"AWI"	1111	8593	9947	9282	0	0	0	0	2.24719101123596	0	0	2.24719101123596	0	1.12359550561798	1.12359550561798	1.12359550561798	0	1.12359550561798	0	0	7.86516853932584	7.86516853932584	0	0	0	0	0	1.12359550561798	0	0	5.61797752808989	0	0	1.12359550561798	0	1.12359550561798	0	4.49438202247191	0	0	0	15.7303370786517	1.12359550561798	0	0	0	0	37.0786516853933	3.37078651685393	1.12359550561798	0	0	0	0	0	0	0	0	0	3.37078651685393	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1118	"AWI"	1118	8628	9997	9329	0	0.363636363636364	0.727272727272727	0.727272727272727	0.363636363636364	0	0	0.363636363636364	0	0.727272727272727	2.18181818181818	0	0	0.363636363636364	0	0	3.63636363636364	1.09090909090909	0	0	0	0	0	0	0	0	9.09090909090909	0	0	1.09090909090909	0	0	0	0	0	0	1.09090909090909	15.6363636363636	0.727272727272727	0	20	0	0	36.3636363636364	2.54545454545455	0	0	0	0	0.363636363636364	0	0	0	0	0.727272727272727	1.81818181818182	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1133	"AWI"	1133	8741	10078	9428	0	0	0	0	0	1.48148148148148	0	0	0	0	0	0	0	0	0	0	0.740740740740741	4.44444444444444	0	0	0	0	0	0	0	0	14.0740740740741	0	0	2.22222222222222	0	0	0	0	0	0	0	42.2222222222222	0.740740740740741	0	0	2.22222222222222	0	21.4814814814815	5.18518518518519	0.740740740740741	0.740740740740741	0	0	0	0	0	0	0	1.48148148148148	1.48148148148148	0	0	0.740740740740741
3474	4493	"Tourves"	43.41312	5.91072	1178	"AWI"	1178	9076	10303	9734	0	0	0.684931506849315	0	1.36986301369863	0	0	2.05479452054794	0	0.684931506849315	1.36986301369863	0.684931506849315	0	0	0	0	6.16438356164384	0	0	0	0	0	0	0	0	0	5.47945205479452	0	0	1.36986301369863	0	0	0.684931506849315	0	0	0	0.684931506849315	15.7534246575342	0.684931506849315	0	15.7534246575342	0	0	32.1917808219178	6.16438356164384	0	4.79452054794521	0	0	0.684931506849315	0	0	0	0	2.05479452054794	0.684931506849315	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1192	"AWI"	1192	9197	10364	9834	0	1.01522842639594	0.50761421319797	0	0	0	0	3.04568527918782	0	1.52284263959391	0	0	0	0	0	0	6.09137055837564	2.53807106598985	0	0	0	0.50761421319797	0	0	0	0	4.06091370558376	0	0	0	0	0.50761421319797	0	0.50761421319797	0	0	1.52284263959391	0	1.01522842639594	0	0	0	0	60.9137055837564	13.1979695431472	0	0.50761421319797	0	0	0	0	0	0	0	0	2.53807106598985	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1223	"AWI"	1223	9444	10504	10048	0	0	0	0.434782608695652	0	0.434782608695652	0	1.30434782608696	0	0.434782608695652	0.434782608695652	0	0	0	0.434782608695652	0	4.34782608695652	4.78260869565217	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0.434782608695652	0.434782608695652	36.9565217391304	0	0.869565217391304	0	0.434782608695652	0	32.1739130434783	11.304347826087	0.434782608695652	0	0	0	0	0.869565217391304	0.434782608695652	0	0	0.434782608695652	0.434782608695652	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1230	"AWI"	1230	9514	10533	10098	0.485436893203883	0.485436893203883	0	0	0	0	0	0.485436893203883	0	0.485436893203883	1.94174757281553	0	0	0	0	0	7.28155339805825	0.485436893203883	0	0	0	0	0	0.970873786407767	0	0.485436893203883	8.25242718446602	0	0	0	0	0	0	0.485436893203883	0	0	1.45631067961165	18.4466019417476	5.8252427184466	0.970873786407767	0	0.970873786407767	0	46.1165048543689	1.94174757281553	0	0	1.45631067961165	0	0	0.485436893203883	0	0	0	0	0.485436893203883	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1261	"AWI"	1261	9732	10684	10299	0	0.531914893617021	0.531914893617021	0.531914893617021	0	0.531914893617021	0	0.531914893617021	0	1.06382978723404	3.19148936170213	0	0	0	0	0	3.72340425531915	0.531914893617021	0.531914893617021	0	0	0	0	0	0	0	1.59574468085106	0	0	0.531914893617021	0	0	0	0	0	0	0	18.6170212765957	0	0	20.2127659574468	0.531914893617021	0	29.7872340425532	14.8936170212766	0	0.531914893617021	0	0	0	0	0	0	0	1.59574468085106	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1275	"AWI"	1275	9807	10772	10363	0	0	1.09289617486339	1.09289617486339	7.10382513661202	0	0	3.27868852459016	0	2.73224043715847	1.09289617486339	0	0	1.09289617486339	0	0	3.27868852459016	16.3934426229508	0	0	0	0	0	0	0	0	5.46448087431694	0	0	0	0	0.546448087431694	0	0	0	0	0	34.4262295081967	0	0	0	0	0	17.4863387978142	1.63934426229508	0	0	2.18579234972678	0	0	0	0	0	0	0	1.09289617486339	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1298	"AWI"	1298	9891	11010	10453	0	0	0	3.18181818181818	2.27272727272727	0	0	2.27272727272727	0	0.909090909090909	0.454545454545455	0	0	0.454545454545455	0.454545454545455	0	4.54545454545455	7.27272727272727	0	1.81818181818182	0	0	1.36363636363636	0	0	0	12.7272727272727	0	0	0.454545454545455	0	0.909090909090909	0	0	0	0	0	29.0909090909091	0.909090909090909	0	14.0909090909091	0.454545454545455	0	13.1818181818182	1.81818181818182	0	0	0	0	0	0.454545454545455	0	0.909090909090909	0	0	0	0	0	0
3474	4493	"Tourves"	43.41312	5.91072	1313	"AWI"	1313	10159	11116	10614	0.694444444444444	0	0	2.77777777777778	0	0	0	4.86111111111111	0	2.77777777777778	2.08333333333333	0	0	2.08333333333333	0	0	2.08333333333333	4.86111111111111	1.38888888888889	1.38888888888889	0	0	0	0	0	0	8.33333333333333	0	0	0.694444444444444	0	0	0	0	0	0	0	42.3611111111111	0	0	14.5833333333333	1.38888888888889	0	7.63888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
