"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Magnoliaceae"	"Malus"	"Malvaceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24248	42689	"Mindelsee"	47.75233	9.019858	240	"AWI"	240	1074	1444	1251	0	0	0	0	1	0	0	0	0	2	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	22	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	345	"AWI"	345	1646	2037	1839	3	1	0	0	0	0	0	0	0	1	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	65	2	0	0	0	0	0	0	161	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	51	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	73.5	"AWI"	73.5	242.5	444.5	332	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	55	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1
24248	42689	"Mindelsee"	47.75233	9.019858	327.5	"AWI"	327.5	1546	1937	1743.5	7	2	0	0	0	0	0	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	78	3	0	0	0	0	0	0	222	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	8	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	326	"AWI"	326	1538	1929	1735	3	1	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	73	3	0	0	0	0	0	0	235	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	283	"AWI"	283	1307	1696	1492	6	1	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	61	3	0	0	0	0	0	0	133	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	213	"AWI"	213	939	1273	1098	14	0	0	0	0	0	0	0	0	3	0	0	0	360	0	0	0	0	0	0	0	1	0	0	0	0	0	87	5	0	0	0	0	0	0	182	0	66	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	9	0	0	0	0	0	0	0	2	0	0	127	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	149.5	"AWI"	149.5	641.5	863	740.5	1	0	0	0	0	0	0	0	0	2	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	36	8	0	0	0	0	0	0	41	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	1	0	0	32	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	277.5	"AWI"	277.5	1277	1662.5	1462	4	0	0	0	1	0	0	0	1	2	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	70	4	0	0	0	0	0	0	187	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	275	"AWI"	275	1261	1652	1448	3	1	0	0	0	0	0	0	0	3	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	77	4	0	0	0	0	0	0	164	0	37	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	6	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	307	"AWI"	307	1433	1822	1628	10	1	0	0	0	0	0	0	0	5	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	116	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	66	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	331	"AWI"	331	1563	1958	1762	4	2	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	89	3	0	0	0	0	0	0	173	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	7	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	175.5	"AWI"	175.5	758.5	1040.5	886.5	1	0	0	0	1	0	0	0	0	2	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	73	10	0	0	0	0	0	0	82	0	8	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	29	0	0	6	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	255	"AWI"	255	1154	1530	1336	7	5	0	0	0	0	0	0	0	1	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	87	9	0	0	0	0	0	0	123	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	49.5	"AWI"	49.5	157.5	324.5	194.5	0	2	0	0	2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	58	14	0	0	0	0	0	0	65	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	42	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	189.5	"AWI"	189.5	826	1128.5	966	0	0	0	0	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	29	7	0	0	0	0	0	0	44	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	271	"AWI"	271	1239	1627	1426	4	1	0	164	0	0	0	0	0	1	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	115	4	0	0	0	0	0	0	140	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	267	"AWI"	267	1217	1600	1404	6	0	0	0	1	0	0	0	0	1	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	102	3	0	0	0	0	0	0	113	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	251	"AWI"	251	1135	1505	1314	6	1	0	0	0	0	0	0	0	1	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	66	5	0	0	0	0	0	0	142	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	343	"AWI"	343	1633	2025	1828	5	0	0	0	0	0	0	0	0	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	77	6	0	0	0	0	0	0	144	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	62	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	5	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	319	"AWI"	319	1498	1889	1696	4	0	0	0	0	0	0	0	0	2	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	90	2	0	0	0	0	0	0	143	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	7	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	317	"AWI"	317	1488	1877	1684	5	1	0	0	0	0	0	0	0	4	0	0	0	69	0	0	0	0	0	0	0	0	0	1	0	0	0	101	3	0	0	0	0	0	0	126	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	12	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	338	"AWI"	338	1603	1995	1800	6	1	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	74	5	0	0	0	0	0	0	193	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	3	15	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	347	"AWI"	347	1659	2045	1850	11	2	0	0	0	0	0	0	0	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	179	0	23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	69	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	11	5	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	215	"AWI"	215	948	1286	1109	0	0	0	0	0	0	0	0	0	2	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	96	8	0	0	0	0	0	0	133	0	62	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	0	0	0	0	0	0	12	0	0	117	0	0	1	0	0	2	0	0	6	0	0	0	0	0	1	0	0	1	9	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	333	"AWI"	333	1575	1967	1773	6	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	61	5	0	0	0	0	0	0	165	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	11	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	293	"AWI"	293	1358	1748	1549	9	1	0	0	0	0	0	0	0	7	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	110	5	0	0	0	0	0	0	111	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	335	"AWI"	335	1586	1979	1784	4	3	0	0	0	0	0	0	0	1	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	110	2	0	0	0	0	0	0	160	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	51	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	2	4	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	119.5	"AWI"	119.5	503.5	641	576.5	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	42	7	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	2	20	0	0	0	0	0	1	0	0	0	0	0	12	0	0	8	0	0	0	0	1	0	0	1	0	0	44	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	139.5	"AWI"	139.5	602	788.5	685.5	4	0	0	0	0	0	0	0	0	2	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	305	"AWI"	305	1421	1812	1617	6	0	0	0	1	0	0	0	0	11	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	0	0	0	118	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	247	"AWI"	247	1113	1481	1290	3	1	0	0	1	0	0	0	0	5	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	0	0	0	0	0	112	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	212.5	"AWI"	212.5	936	1269.5	1095.5	3	0	0	121	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	1	0	0	0	0	0	63	2	0	0	0	0	0	0	91	1	37	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	6	0	0	0	0	0	0	0	1	0	0	90	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	273	"AWI"	273	1251	1637	1437	5	0	0	0	0	0	0	0	0	3	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	0	0	129	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	1	64	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	346	"AWI"	346	1652	2041	1844	3	2	0	0	0	0	0	0	0	1	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	98	3	0	0	0	0	0	0	176	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	44	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	3	6	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	279	"AWI"	279	1286	1672	1470	6	0	0	0	0	0	0	0	0	1	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	75	4	0	0	0	0	0	0	117	0	27	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0
