"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	1	"AWI"	1	-92	82	5	0	0	1.18243243243243	0.337837837837838	0.168918918918919	0	1.35135135135135	0	1.18243243243243	1.35135135135135	0	0	0	18.2432432432432	0	0.337837837837838	0.675675675675676	7.60135135135135	0	48.8175675675676	0.168918918918919	0	1.01351351351351	0.168918918918919	0	0	0.337837837837838	0	0.506756756756757	0	0	0	3.88513513513514	2.19594594594595	0	0	7.77027027027027	1.35135135135135	0.337837837837838	0	0	0	0	0.844594594594595	0	0	0	0.168918918918919	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	3	"AWI"	3	-49	191	61	0	0	1.21412803532009	0.22075055187638	0	0	0.441501103752759	0.772626931567329	1.32450331125828	0.33112582781457	0	0	0	5.18763796909492	0	0	0.993377483443709	2.09713024282561	0	63.9072847682119	0	0	1.1037527593819	0	0	0	0.11037527593819	0	0.551876379690949	0	0	0	3.3112582781457	0	12.2516556291391	0	5.07726269315673	0.441501103752759	0	0	0	0.33112582781457	0.22075055187638	0	0	0.11037527593819	0	0	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	5	"AWI"	5	-7	267	120	0	0	3.16455696202532	0.632911392405063	0.316455696202532	0	2.21518987341772	0	0.632911392405063	1.26582278481013	0	0	0.632911392405063	7.27848101265823	0	0	2.53164556962025	3.16455696202532	0	0	0	0	1.89873417721519	0	0	0	0.316455696202532	0.316455696202532	2.21518987341772	0	0	0	7.91139240506329	8.22784810126582	35.126582278481	0	18.6708860759494	1.26582278481013	0	0	0.632911392405063	0.949367088607595	0.316455696202532	0	0	0	0.316455696202532	0	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	7	"AWI"	7	42	319	180	0	0	3.32409972299169	0.831024930747922	0.277008310249307	0	3.04709141274238	3.04709141274238	2.21606648199446	1.66204986149584	0	0	0.554016620498615	9.41828254847645	0	0	1.66204986149584	3.32409972299169	0	0	0	0	1.93905817174515	0	0	0	1.38504155124654	0	3.32409972299169	0	0	0	5.26315789473684	0	31.8559556786704	0	22.7146814404432	0.554016620498615	0	0	1.10803324099723	1.38504155124654	0.277008310249307	0	0	0	0.277008310249307	0.554016620498615	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	9	"AWI"	9	100	371	240	0	0	2.4024024024024	0.3003003003003	0	0	4.5045045045045	0	1.5015015015015	0.600600600600601	0.600600600600601	0	0	8.10810810810811	0	0.3003003003003	1.5015015015015	3.6036036036036	0	0	0	0	2.1021021021021	0	0	0	1.2012012012012	0	2.4024024024024	0	0	0	7.20720720720721	0	30.9309309309309	0	25.5255255255255	2.7027027027027	0	0	0.3003003003003	1.5015015015015	2.1021021021021	0	0	0	0.3003003003003	0.3003003003003	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	11	"AWI"	11	165	413	298	0	0	0.809716599190283	0.404858299595142	0.269905533063428	0	1.48448043184885	2.96896086369771	0.539811066126856	1.21457489878543	0	0	0.269905533063428	2.83400809716599	0	0	1.75438596491228	4.04858299595142	0	50.6072874493927	0	0	1.48448043184885	0	0	0	0.404858299595142	0.134952766531714	2.29419703103914	0	0.134952766531714	0	1.61943319838057	0	18.3535762483131	0	6.74763832658569	0.404858299595142	0.269905533063428	0	0	0.269905533063428	0.134952766531714	0	0	0	0	0.404858299595142	0.134952766531714
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	13	"AWI"	13	239	454	358	0	0	1.56028368794326	0.283687943262411	0.709219858156028	0	2.26950354609929	0	1.27659574468085	0.99290780141844	0	0	0.425531914893617	2.69503546099291	0	0	1.56028368794326	4.53900709219858	0	45.9574468085106	0	0	2.12765957446809	0	0	0	0.425531914893617	0	0.709219858156028	0	0.283687943262411	0	2.26950354609929	0	20.709219858156	0	9.9290780141844	0.567375886524823	0.141843971631206	0	0.141843971631206	0.141843971631206	0	0	0	0.141843971631206	0	0.141843971631206	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	15	"AWI"	15	322	492	428	0	0.196463654223969	5.69744597249509	0.196463654223969	2.94695481335953	0	0.982318271119843	0	1.57170923379175	0.196463654223969	0	0	0.392927308447937	0.982318271119843	0.392927308447937	0	3.7328094302554	4.91159135559921	0	0	0	0	4.91159135559921	0	0	0	0.392927308447937	0	0.589390962671906	0	0.196463654223969	0	3.1434184675835	0	50.098231827112	0	14.1453831041257	0.392927308447937	0.392927308447937	0	0	1.96463654223969	0.785854616895874	0	0	0	0	0.785854616895874	0
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	17	"AWI"	17	379	688	512	0	0	1.83098591549296	0.140845070422535	0.985915492957746	0	0.845070422535211	0	1.12676056338028	0.28169014084507	0	0	0.563380281690141	0.985915492957746	0	0.140845070422535	1.12676056338028	12.2535211267606	0	34.3661971830986	0	0	6.90140845070423	0	0	0	0.28169014084507	0.140845070422535	1.12676056338028	0	0	0	0.985915492957746	2.11267605633803	23.2394366197183	0	7.04225352112676	0.563380281690141	0.422535211267606	0	0.140845070422535	1.97183098591549	0	0	0	0	0	0.28169014084507	0.140845070422535
16374	25468	"Tourbière de la Lande"	43.56667	2.96667	19	"AWI"	19	447	822	613	0.260756192959583	0	2.47718383311604	0.130378096479791	1.17340286831812	0	1.04302477183833	0	1.30378096479791	0.130378096479791	0	0	0	0.260756192959583	0	0	2.73794002607562	13.6897001303781	0	35.8539765319426	0	0	6.38852672750978	0	0	0.130378096479791	0.130378096479791	0	0.130378096479791	0	0	0	0.651890482398957	0	18.3833116036506	0	12.7770534550196	0.391134289439374	0.260756192959583	0	0.130378096479791	0.782268578878748	0.130378096479791	0	0	0.130378096479791	0	0.521512385919166	0
