"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14464	22642	"Borkum Riffgrund"	53.97	6.46	132	"AWI"	132	7843	8509	8208	0	0.122249388753056	0.488997555012225	2.93398533007335	0	0	0.366748166259169	0	9.16870415647922	0	0	0.122249388753056	0	0	0	24.9388753056235	2.93398533007335	0	0	0.122249388753056	0	0	0	0	0	0	6.47921760391198	0.122249388753056	0	0	0	0	0	0	20.1711491442543	0	23.7163814180929	0	0	0	4.40097799511002	0	0	0	0.244498777506112	1.9559902200489	0	0	0	0	0	1.58924205378973	0.122249388753056	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	134	"AWI"	134	7902	8546	8251	0	0.117233294255569	0.703399765533412	3.28253223915592	0.117233294255569	0	0.117233294255569	0	12.0750293083236	0.117233294255569	0	0.468933177022274	0	0	0	22.3915592028136	3.51699882766706	0	0	0	0	0	0	0	0	0	4.1031652989449	0	0	0	0	0.117233294255569	0	0	18.4056271981243	0	27.1981242672919	0	0	0	3.16529894490035	0	0	0.117233294255569	0	1.75849941383353	0	0.234466588511137	0	0	0.117233294255569	1.64126611957796	0.117233294255569	0.117233294255569	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	136	"AWI"	136	7953	8580	8294	0	0	0.694444444444444	3.24074074074074	0	0	0.347222222222222	0	12.8472222222222	0	0	0.115740740740741	0	0	0	20.3703703703704	3.58796296296296	0	0	0	0	0	0	0	0	0	7.17592592592593	0	0	0	0	0	0.115740740740741	0	21.9907407407407	0	23.8425925925926	0	0	0	3.125	0	0	0	0	1.27314814814815	0	0	0	0	0	1.15740740740741	0	0.115740740740741	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	138	"AWI"	138	8012	8615	8338	0	0	0.110253583241455	2.31532524807056	0.110253583241455	0.110253583241455	0	0	12.0176405733186	0.110253583241455	0	0	0	0	0	17.3098125689085	5.73318632855568	0	0	0	0	0.110253583241455	0	0	0	0.110253583241455	6.72546857772878	0.220507166482911	0	0	0	0	0	0.110253583241455	21.9404630650496	0	27.0121278941566	0	0	0	2.31532524807056	0	0	0	0	2.75633958103638	0	0	0.110253583241455	0	0	0.771775082690187	0	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	140	"AWI"	140	8069	8652	8381	0	0	0.377833753148615	2.01511335012594	0.503778337531486	0	0.251889168765743	0	9.57178841309824	0	0	0.503778337531486	0	0	0	22.4181360201511	3.02267002518892	0	0	0	0	0.125944584382872	0	0	0	0	5.03778337531486	0	0	0	0	0	0	0.251889168765743	26.1964735516373	0	21.1586901763224	0.377833753148615	0	0	4.28211586901763	0	0	0	0.251889168765743	2.39294710327456	0	0.125944584382872	0	0	0	1.00755667506297	0.125944584382872	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	142	"AWI"	142	8120	8693	8427	0.121359223300971	0	0.242718446601942	1.21359223300971	0.242718446601942	0	0.242718446601942	0	10.1941747572816	0	0	0.485436893203883	0	0	0	23.7864077669903	3.39805825242718	0	0	0.121359223300971	0	0	0.121359223300971	0	0	0.121359223300971	4.00485436893204	0	0	0	0	0	0	0.121359223300971	24.7572815533981	0	24.3932038834951	0	0	0	3.88349514563107	0	0	0	0	1.57766990291262	0	0.121359223300971	0	0	0	0.728155339805825	0.121359223300971	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	144	"AWI"	144	8181	8725	8472	0	0	0	1.4475271411339	0.361881785283474	0	0	0	12.5452352231604	0	0	0.361881785283474	0	0	0	18.9384800965018	4.583835946924	0	0	0	0	0	0	0	0	0	5.79010856453559	0	0	0	0	0	0	0	24.6079613992762	0	21.9541616405308	0.120627261761158	0	0	3.13630880579011	0.120627261761158	0	0	0	4.46320868516285	0	0.361881785283474	0	0	0	1.20627261761158	0	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	146	"AWI"	146	8243	8756	8515	0	0	0.228050171037628	3.1927023945268	0.456100342075257	0	0.228050171037628	0	8.8939566704675	0.114025085518814	0	0.342075256556442	0	0	0	22.9190421892816	3.76282782212087	0	0	0	0	0	0	0	0	0	4.78905359179019	0	0	0	0	0	0	0.114025085518814	18.8141391106043	0	27.1379703534778	0.342075256556442	0	0	4.10490307867731	0	0	0.228050171037628	0.228050171037628	2.05245153933865	0	0.228050171037628	0	0	0	1.71037628278221	0.114025085518814	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	148	"AWI"	148	8308	8793	8559	0	0	0.248756218905473	1.24378109452736	0.124378109452736	0	0.124378109452736	0	12.5621890547264	0	0	0.124378109452736	0	0	0	23.2587064676617	3.60696517412935	0	0	0	0	0	0	0	0.124378109452736	0.124378109452736	6.34328358208955	0	0	0	0	0.124378109452736	0	0	22.8855721393035	0	23.3830845771144	0	0	0	1.74129353233831	0	0	0.124378109452736	0	2.48756218905473	0	0	0.124378109452736	0	0	1.24378109452736	0	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	150	"AWI"	150	8374	8828	8602	0.112485939257593	0	0.112485939257593	0.674915635545557	0.337457817772778	0	0	0	11.8110236220472	0	0	0.112485939257593	0	0	0	19.347581552306	3.37457817772778	0	0	0	0	0	0	0	0	0	4.94938132733408	0	0	0	0	0	0	0	22.7221597300337	0	26.5466816647919	0	0	0	2.02474690663667	0	0	0	0	6.74915635545557	0	0.337457817772778	0	0	0	0.562429696287964	0	0.224971878515186	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	152	"AWI"	152	8427	8867	8644	0	0	0.344036697247706	1.37614678899083	0.688073394495413	0	0	0	10.7798165137615	0	0	0.229357798165138	0	0	0	23.1651376146789	2.86697247706422	0	0	0.114678899082569	0	0	0	0	0	0	3.21100917431193	0.114678899082569	0	0	0	0	0	0.114678899082569	16.9724770642202	0	31.0779816513761	0	0	0	5.5045871559633	0	0	0	0	2.40825688073395	0	0	0	0	0	1.03211009174312	0	0	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	154	"AWI"	154	8490	8900	8686	0	0	0.111607142857143	1.22767857142857	0.334821428571429	0	0	0	8.14732142857143	0.111607142857143	0	0.223214285714286	0	0	0	20.5357142857143	5.24553571428571	0	0	0	0	0	0	0	0	0	2.90178571428571	0	0	0	0	0	0	0	22.4330357142857	0	27.9017857142857	0.334821428571429	0	0	3.34821428571429	0	0	0	0.558035714285714	5.58035714285714	0	0	0	0.111607142857143	0	0.78125	0	0.111607142857143	0
14464	22642	"Borkum Riffgrund"	53.97	6.46	156	"AWI"	156	8545	8941	8733	0	0	0	0.503524672708963	0.503524672708963	0	0.201409869083585	0	7.65357502517623	0	0	0.503524672708963	0	0	0	15.3071500503525	4.33031218529708	0	0	0.201409869083585	0	0	0	0	0.100704934541793	0	3.72608257804632	0	0	0	0	0	0	0	23.5649546827795	0	29.7079556898288	0.100704934541793	0	0	3.22255790533736	0.100704934541793	0	0.100704934541793	0	9.36555891238671	0	0.40281973816717	0	0	0	0.302114803625378	0.100704934541793	0	0
