"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Zelkova"
23441	40441	"Mont Roux"	46.46832	6.1616	55	"AWI"	55	1670	7174	4280	5.96421471172962	0.99403578528827	5.36779324055666	0	0.596421471172962	0	0	0	1.19284294234592	0.198807157057654	0	0	0	0	0	0	0	0	40.3578528827038	0.795228628230616	0	0	0.198807157057654	0	0	4.17495029821074	0	1.98807157057654	0	0	0	0	0	0.198807157057654	0	0	0	4.17495029821074	1.98807157057654	0	0	0.795228628230616	0	0	0	0	2.78330019880716	0.198807157057654	0	0	0	0	0	0	0	0	0	0	0	4.57256461232604	23.4592445328032	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	60	"AWI"	60	1855	7666	4676	1.53061224489796	0.510204081632653	2.55102040816327	0	0	0	0.170068027210884	0	0.170068027210884	0	0	0.170068027210884	0	0	0	0	0	0	40.3061224489796	2.72108843537415	0	0	0.170068027210884	0	0	0.340136054421769	0	1.87074829931973	0	0	0	0	0	0	0	0	0	0.510204081632653	2.89115646258503	0	0	1.70068027210884	0	0	0	0	3.91156462585034	0	0	0	0	0	0	0	0.170068027210884	0	0	0	0	8.50340136054422	31.8027210884354	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	65	"AWI"	65	2340	7960	5057	1.33333333333333	0.222222222222222	3.11111111111111	0	0.444444444444444	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	45.7777777777778	1.77777777777778	0	0	0	0	0	0.222222222222222	0	2	0	0	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0.666666666666667	0	0	0	0	1.11111111111111	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	9.55555555555556	28.4444444444444	0	0.222222222222222	0
23441	40441	"Mont Roux"	46.46832	6.1616	70	"AWI"	70	2799	8129	5477	1.61870503597122	0.539568345323741	1.79856115107914	0.179856115107914	0	0.179856115107914	0	0	0.359712230215827	0	0	0	0	0	0	0	0	0	49.8201438848921	2.69784172661871	0	0	0	0	0	0.539568345323741	0	0.719424460431655	0	0	0	0	0	0	0	0	0	0.899280575539568	8.63309352517986	0	0	0.539568345323741	0	0	0	0	1.79856115107914	0.179856115107914	0	0	0	0	0	0	0	0	0	0	0	9.35251798561151	20.1438848920863	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	75	"AWI"	75	3133	8383	5928	0.490196078431373	0	1.63398692810458	0	0.490196078431373	0	0.163398692810458	0	0.326797385620915	0	0	0	0	0	0	0	0	0	52.7777777777778	7.35294117647059	0	0	0	0	0	0.163398692810458	0	0.65359477124183	0	0	0	0	0.163398692810458	0	0	0	0	0.326797385620915	8.98692810457516	0	0	0.980392156862745	0	0	0	0	3.43137254901961	0.163398692810458	0	0	0	0	0	0.163398692810458	0.326797385620915	0	0	0	0	4.57516339869281	16.8300653594771	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	80	"AWI"	80	3368	8757	6338	0.146305779078274	0.146305779078274	0.365764447695684	0	0.292611558156547	0.0731528895391368	0.292611558156547	0	3.14557425018288	0.0731528895391368	0	0.0731528895391368	0	0	0	0	0	0	38.1858083394294	14.5574250182882	0	0	0.0731528895391368	0	0	0.0731528895391368	0	0	0	0	0	0	0	0	0	0	0	0.146305779078274	27.4323335771763	0	0	1.97512801755669	0	0	0	0	4.46232626188734	0.146305779078274	0	0	0.146305779078274	0.21945866861741	0.0731528895391368	0.0731528895391368	0	0.0731528895391368	0	0	0	1.68251645940015	5.77907827359181	0	0.0731528895391368	0.21945866861741
23441	40441	"Mont Roux"	46.46832	6.1616	85	"AWI"	85	3806	9096	6727	0	0	0	0	2.3030303030303	0	0.727272727272727	0	6.54545454545455	0	0	0	0	0	0	0	0	0	29.5757575757576	2.3030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121212121212121	0	0	0	0	41.9393939393939	0	0	1.21212121212121	0	0.121212121212121	0	0	6.78787878787879	0.606060606060606	0	0	0	0.363636363636364	0	0.363636363636364	0	0	0	0	0	2.3030303030303	4.60606060606061	0	0	0.121212121212121
23441	40441	"Mont Roux"	46.46832	6.1616	90	"AWI"	90	4421	9252	7129	0.468384074941452	0.234192037470726	0.078064012490242	0	0.624512099921936	0	0.234192037470726	0	7.41608118657299	0	0	0.156128024980484	0	0	0	0.156128024980484	0	0	37.3145979703357	3.12256049960968	0	0	0	0	0	0	0	0	0.078064012490242	0	0	0	0	0.156128024980484	0	0	0	0	31.615925058548	0	0	0.78064012490242	0	0	0.078064012490242	0.156128024980484	6.08899297423888	1.24902419984387	0	0	0	0.078064012490242	0.234192037470726	0.312256049960968	0	0	0.078064012490242	0	0	2.88836846213895	6.3231850117096	0	0.078064012490242	0
23441	40441	"Mont Roux"	46.46832	6.1616	95	"AWI"	95	4854	9440	7546	0.240963855421687	0	0	0	1.08433734939759	0.120481927710843	0.843373493975904	0	7.95180722891566	0	0	0	0	0	0	0	0	0	31.4457831325301	0.963855421686747	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120481927710843	0	0	0	0	40.7228915662651	0	0	2.16867469879518	0	0	0.120481927710843	0	5.18072289156627	1.80722891566265	0	0	0.120481927710843	0	0.120481927710843	0	0	0	0	0	0.120481927710843	1.08433734939759	5.42168674698795	0	0.120481927710843	0.240963855421687
23441	40441	"Mont Roux"	46.46832	6.1616	100	"AWI"	100	5235	9677	7986	0.104931794333683	0.104931794333683	0.104931794333683	0	0.839454354669465	0.209863588667366	0.944386149003148	0	7.76495278069255	0	0	0.104931794333683	0	0	0	0.104931794333683	0	0	26.8625393494229	0.734522560335782	0	0	0	0.104931794333683	0	0	0	0	0	0	0	0	0	0.209863588667366	0	0	0	0	46.1699895068206	0	0	1.2591815320042	0	0	0.104931794333683	0	5.45645330535152	1.36411332633788	0	0	0	0.314795383001049	0	0.209863588667366	0	0	0	0	0	1.8887722980063	4.82686253934942	0	0	0.209863588667366
23441	40441	"Mont Roux"	46.46832	6.1616	102	"AWI"	102	5339	9819	8163	0.272727272727273	0.0909090909090909	0.454545454545455	0	0.454545454545455	0	0.454545454545455	0	6	0	0	0.272727272727273	0	0	0	0.0909090909090909	0	0	29.8181818181818	0.363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272727272727273	0	0	0	0.0909090909090909	45.8181818181818	0	0	0.909090909090909	0	0	0	0	4.63636363636364	1.72727272727273	0	0	0.0909090909090909	0	0.0909090909090909	0	0	0	0.181818181818182	0	0	1.54545454545455	6.18181818181818	0	0	0.181818181818182
23441	40441	"Mont Roux"	46.46832	6.1616	104	"AWI"	104	5567	9947	8324	0.114942528735632	0.114942528735632	0.229885057471264	0	0.689655172413793	0.114942528735632	1.03448275862069	0	6.7816091954023	0	0	0	0	0	0	0	0	0	23.6781609195402	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114942528735632	0	0	0	0	46.6666666666667	0	0	3.44827586206897	0	0	0	0	5.40229885057471	2.06896551724138	0	0	0.114942528735632	0.459770114942529	0.229885057471264	0	0	0	0	0	0.114942528735632	0.919540229885057	6.4367816091954	0	0	0.114942528735632
23441	40441	"Mont Roux"	46.46832	6.1616	106	"AWI"	106	5939	9977	8450	0.0902527075812274	0.180505415162455	0.180505415162455	0	0.541516245487365	0	1.08303249097473	0	4.6028880866426	0.180505415162455	0	0.0902527075812274	0	0	0	0.0902527075812274	0	0	26.173285198556	0.992779783393502	0	0	0	0	0	0	0.0902527075812274	0	0	0	0	0	0	0.541516245487365	0	0	0	0	47.8339350180505	0	0	1.71480144404332	0	0.180505415162455	0	0	5.50541516245487	1.985559566787	0	0	0.0902527075812274	0.36101083032491	0.0902527075812274	0.0902527075812274	0	0	0.270758122743682	0	0	0.902527075812274	6.04693140794224	0	0	0.0902527075812274
23441	40441	"Mont Roux"	46.46832	6.1616	108	"AWI"	108	6319	10007	8585	0.109170305676856	0.218340611353712	0	0	0.655021834061135	0	0.764192139737991	0	5.45851528384279	0	0	0.109170305676856	0	0	0.109170305676856	0.109170305676856	0	0	20.4148471615721	0.764192139737991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109170305676856	0	0	0	0	54.6943231441048	0	0	2.51091703056769	0	0	0	0	4.03930131004367	2.40174672489083	0	0	0	0.109170305676856	0.545851528384279	0	0	0.218340611353712	0.218340611353712	0	0	0.764192139737991	5.67685589519651	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	110	"AWI"	110	6705	10043	8731	0	0.0672494956287828	0.403496973772697	0	0.403496973772697	0	0.672494956287828	0	5.64895763281775	0	0	0.134498991257566	0	0	0.201748486886348	0.0672494956287828	0	0	20.8473436449227	0.403496973772697	0	0	0	0	0	0	0	0	0.0672494956287828	0	0	0	0.0672494956287828	0.201748486886348	0.0672494956287828	0	0.0672494956287828	0	55.8170813718897	0	0	1.68123739071957	0	0	0.201748486886348	0.201748486886348	4.70746469401479	1.61398789509079	0	0	0	0.201748486886348	0.336247478143914	0.134498991257566	0	0	0	0	0	0.605245460659045	5.11096166778749	0	0.0672494956287828	0
23441	40441	"Mont Roux"	46.46832	6.1616	112	"AWI"	112	7097	10088	8872	0	0.114810562571757	0	0.114810562571757	0.918484500574053	0.114810562571757	0.229621125143513	0	6.8886337543054	0	0	0	0	0	0	0	0	0	19.0585533869116	0.918484500574053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114810562571757	0	0	0	0	55.9127439724455	0	0	1.95177956371986	0	0.229621125143513	0	0	4.82204362801378	1.83696900114811	0	0	0	0.114810562571757	0.114810562571757	0	0	0	0.114810562571757	0	0	0.574052812858783	5.74052812858783	0	0	0.114810562571757
23441	40441	"Mont Roux"	46.46832	6.1616	114	"AWI"	114	7440	10137	9011	0	0	0.246913580246914	0	0.411522633744856	0	0.493827160493827	0	4.03292181069959	0	0	0.246913580246914	0	0	0	0.0823045267489712	0	0	19.2592592592593	0.411522633744856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.9053497942387	0	0	2.30452674897119	0	0.246913580246914	0	0	3.29218106995885	0.987654320987654	0	0	0	0	0.329218106995885	0	0	0	0	0	0.164609053497942	1.23456790123457	5.26748971193416	0	0	0.0823045267489712
23441	40441	"Mont Roux"	46.46832	6.1616	116	"AWI"	116	7800	10195	9151	0.0961538461538462	0.0961538461538462	0.0961538461538462	0	0.480769230769231	0	0.192307692307692	0	4.71153846153846	0	0	0.192307692307692	0	0	0.0961538461538462	0.0961538461538462	0	0	19.1346153846154	0.673076923076923	0	0	0	0	0	0	0	0	0.0961538461538462	0	0	0	0	0.192307692307692	0	0	0	0	57.8846153846154	0	0	1.44230769230769	0	0.0961538461538462	0	0.0961538461538462	4.32692307692308	2.59615384615385	0	0	0	0.192307692307692	0.288461538461538	0	0	0	0	0	0	0.769230769230769	5.57692307692308	0.0961538461538462	0	0.480769230769231
23441	40441	"Mont Roux"	46.46832	6.1616	118	"AWI"	118	8095	10249	9291	0	0	0.200803212851406	0	0.200803212851406	0	0.602409638554217	0	4.51807228915663	0	0	0.200803212851406	0	0	0.200803212851406	0.200803212851406	0	0	18.1726907630522	1.00401606425703	0	0	0	0	0	0	0	0	0	0	0	0	0.100401606425703	0.301204819277108	0	0	0	0	56.2248995983936	0	0	2.51004016064257	0	0.200803212851406	0	0	3.5140562248996	2.61044176706827	0	0	0.100401606425703	0.502008032128514	0.502008032128514	0	0	0	0.100401606425703	0	0	1.00401606425703	6.52610441767068	0.100401606425703	0	0.401606425702811
23441	40441	"Mont Roux"	46.46832	6.1616	120	"AWI"	120	8368	10322	9451	0	0.100908173562059	0.201816347124117	0.100908173562059	0.201816347124117	0.100908173562059	0.70635721493441	0	6.86175580221998	0.100908173562059	0	0.302724520686176	0	0	0	0.201816347124117	0	0	20.3834510595358	0.302724520686176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100908173562059	0	0	0	0	54.2885973763875	0	0	1.71543895055499	0	0	0.100908173562059	0	4.33905146316852	1.61453077699294	0	0	0	0.302724520686176	0.403632694248234	0	0	0.100908173562059	0	0	0.100908173562059	0.70635721493441	6.15539858728557	0	0.302724520686176	0.201816347124117
23441	40441	"Mont Roux"	46.46832	6.1616	122	"AWI"	122	8584	10432	9610	0	0.119760479041916	0.119760479041916	0	0.119760479041916	0.119760479041916	0.359281437125749	0	4.31137724550898	0	0	0.359281437125749	0	0	0	0	0	0	15.688622754491	0.838323353293413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479041916167665	0	0	0	0	63.4730538922156	0	0	2.75449101796407	0	0	0	0	3.11377245508982	2.75449101796407	0	0	0	0	0.359281437125749	0	0	0	0.119760479041916	0	0	0.479041916167665	4.07185628742515	0	0.119760479041916	0.239520958083832
23441	40441	"Mont Roux"	46.46832	6.1616	124	"AWI"	124	8744	10573	9773	0	0	0.10183299389002	0	1.12016293279022	0	0.814663951120163	0	5.80448065173116	0	0	0.305498981670061	0	0	0.10183299389002	0	0	0	18.0244399185336	0.712830957230143	0	0	0	0	0	0	0	0.10183299389002	0	0	0	0	0	0.610997963340122	0	0	0	0	60.2851323828921	0	0	1.83299389002037	0	0	0	0	2.85132382892057	0.916496945010183	0	0	0	0.610997963340122	0.203665987780041	0	0	0.10183299389002	0.305498981670061	0.203665987780041	0	0.407331975560081	4.07331975560081	0.10183299389002	0	0.407331975560081
23441	40441	"Mont Roux"	46.46832	6.1616	126	"AWI"	126	8964	10600	9863	0.124843945068664	0	0.124843945068664	0	0.499375780274657	0.124843945068664	0.624219725343321	0	6.49188514357054	0	0	0.124843945068664	0	0	0	0.499375780274657	0	0	13.9825218476904	0.624219725343321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249687890137328	0	0	0	0	66.541822721598	0	0	2.12234706616729	0	0	0	0	2.49687890137328	1.24843945068664	0	0	0	0.124843945068664	0.124843945068664	0	0	0	0.124843945068664	0	0	0.374531835205993	2.99625468164794	0	0.374531835205993	0
23441	40441	"Mont Roux"	46.46832	6.1616	130	"AWI"	130	9347	10678	10048	0	0	0.472589792060492	0	0.756143667296786	0	0.945179584120983	0	8.50661625708885	0.0945179584120983	0	0.0945179584120983	0	0	0.189035916824197	0.0945179584120983	0	0	15.1228733459357	0.661625708884688	0	0	0	0	0	0	0	0	0	0	0	0	0.0945179584120983	0.189035916824197	0	0	0	0	60.4914933837429	0	0	3.30812854442344	0	0.283553875236295	0.0945179584120983	0.0945179584120983	2.64650283553875	1.32325141776938	0	0	0.0945179584120983	0.189035916824197	0.378071833648393	0	0	0	0.0945179584120983	0	0	0	3.78071833648393	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	132	"AWI"	132	9528	10732	10141	0	0	0.212314225053079	0	0.106157112526539	0	0.530785562632696	0	6.26326963906582	0	0	0.212314225053079	0	0	0	0.106157112526539	0	0	8.06794055201699	0.849256900212314	0.106157112526539	0	0	0	0	0	0	0	0	0	0.106157112526539	0	0	0.106157112526539	0	0	0	0	75.4777070063694	0	0	2.76008492569002	0	0.212314225053079	0.106157112526539	0	1.38004246284501	0.424628450106157	0	0	0.212314225053079	0.212314225053079	0	0	0	0	0.106157112526539	0	0	0	2.33545647558386	0	0.106157112526539	0
23441	40441	"Mont Roux"	46.46832	6.1616	134	"AWI"	134	9647	10793	10234	0	0	0	0	0.678733031674208	0	0.678733031674208	0	6.90045248868778	0	0	0.113122171945701	0	0	0.113122171945701	0.113122171945701	0	0	9.95475113122172	0.791855203619909	0	0	0.113122171945701	0	0	0	0	0	0	0	0	0	0.226244343891403	0.226244343891403	0	0	0	0	72.0588235294118	0	0	2.37556561085973	0	0	0	0	1.24434389140271	0.904977375565611	0	0	0	0.113122171945701	0	0.113122171945701	0	0	0	0	0	0.113122171945701	2.71493212669683	0	0.113122171945701	0.339366515837104
23441	40441	"Mont Roux"	46.46832	6.1616	136	"AWI"	136	9742	10875	10329	0.0758150113722517	0.0758150113722517	0.0758150113722517	0.0758150113722517	0.0758150113722517	0	0.530705079605762	0	5.00379075056861	0	0	0.303260045489007	0	0	0	0	0	0	5.76194086429113	0.379075056861259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758150113722517	0	0	0	0	79.6815769522365	0	0	2.57771038665656	0	0.303260045489007	0	0	1.36467020470053	0.758150113722517	0	0	0	0.227445034116755	0	0	0	0.0758150113722517	0.0758150113722517	0	0.0758150113722517	0	2.12282031842305	0	0	0.303260045489007
23441	40441	"Mont Roux"	46.46832	6.1616	138	"AWI"	138	9811	10973	10426	0	0	0	0.107296137339056	0.214592274678112	0.107296137339056	1.18025751072961	0	9.97854077253219	0	0	0.107296137339056	0	0	0	0.214592274678112	0	0	7.51072961373391	1.07296137339056	0	0	0.107296137339056	0	0	0.107296137339056	0	0	0	0	0	0	0	0.321888412017167	0	0	0	0	69.0987124463519	0	0	5.36480686695279	0	0	0	0	0.751072961373391	0.965665236051502	0	0	0.107296137339056	0.107296137339056	0.429184549356223	0	0	0	0.107296137339056	0	0	0	1.82403433476395	0	0	0.214592274678112
23441	40441	"Mont Roux"	46.46832	6.1616	140	"AWI"	140	9863	11092	10523	0	0	0.234192037470726	0.117096018735363	0.117096018735363	0.234192037470726	0.819672131147541	0	7.84543325526932	0	0	0.117096018735363	0	0	0.117096018735363	0.234192037470726	0	0	4.56674473067916	1.40515222482436	0	0	0	0	0	0	0	0	0.117096018735363	0	0	0	0.117096018735363	0	0	0	0	0	75.5269320843091	0	0	3.74707259953162	0	0.234192037470726	0.117096018735363	0	1.28805620608899	0.117096018735363	0	0	0	0.468384074941452	0.117096018735363	0.117096018735363	0	0	0.351288056206089	0	0.117096018735363	0	1.75644028103044	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	142	"AWI"	142	9920	11251	10614	0.0921658986175115	0	0	0	0.184331797235023	0	0.737327188940092	0	5.99078341013825	0	0	0.0921658986175115	0	0	0	0	0	0	4.42396313364055	0.829493087557604	0	0	0	0	0	0.0921658986175115	0	0.0921658986175115	0	0	0	0	0.184331797235023	0.0921658986175115	0	0	0	0	80.7373271889401	0	0	2.58064516129032	0	0.0921658986175115	0	0	0.829493087557604	0.829493087557604	0	0	0	0.0921658986175115	0.0921658986175115	0	0	0	0	0	0.0921658986175115	0	1.84331797235023	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	144	"AWI"	144	9957	11434	10704	0	0	0.0750750750750751	0	0.3003003003003	0	0.0750750750750751	0	5.25525525525526	0	0	0.0750750750750751	0	0	0.0750750750750751	0	0	0	4.95495495495495	1.5015015015015	0	0	0	0	0	0	0	0	0	0	0	0	0.3003003003003	0.0750750750750751	0	0	0	0	80.2552552552552	0	0	3.67867867867868	0	0	0	0.15015015015015	0.900900900900901	0.375375375375375	0	0	0	0.375375375375375	0.15015015015015	0	0	0	0.3003003003003	0	0	0	0.975975975975976	0	0.15015015015015	0
23441	40441	"Mont Roux"	46.46832	6.1616	146	"AWI"	146	10015	11523	10770	0	0.0975609756097561	0	0.0975609756097561	0.0975609756097561	0	0.780487804878049	0	6.14634146341463	0	0	0	0	0	0	0.0975609756097561	0	0	5.07317073170732	0.682926829268293	0	0	0	0	0	0	0	0	0	0.0975609756097561	0	0	0	0.195121951219512	0	0	0	0	81.3658536585366	0	0	3.31707317073171	0	0	0	0.0975609756097561	0.292682926829268	0.0975609756097561	0	0	0	0.292682926829268	0.195121951219512	0	0	0.0975609756097561	0.0975609756097561	0	0.0975609756097561	0	0.585365853658537	0	0	0.0975609756097561
