"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Olea"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus.evg.type"
14465	22644	"Salada Pequeña"	41.03333	-0.21667	0	"AWI"	0	-127	37	-44	0	42.0233463035019	0.194552529182879	6.03112840466926	0	0	0.194552529182879	0.194552529182879	0	0.389105058365759	0	0.194552529182879	0	0	2.52918287937743	0	19.6498054474708	0.389105058365759	11.4785992217899	0.583657587548638	16.147859922179	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	24	"AWI"	24	103	388	234	0	94.3942133815552	0	3.43580470162749	0	0	0	0	0	0	0	0	0	0	0.361663652802893	0	0	0	1.80831826401447	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	40	"AWI"	40	266	585	423	0.625	43.125	0	31.875	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	23.125	0.625	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	48	"AWI"	48	352	686	517	0	57.7464788732394	0	7.981220657277	0	0	0	0	0	0	0	0	0	0	5.16431924882629	0	0	0.469483568075117	28.6384976525822	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	56	"AWI"	56	443	780	609	0	56.9767441860465	0	11.046511627907	0	0	0	0	0	0	0	0	0	0	2.32558139534884	0	0	0.581395348837209	29.0697674418605	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	64	"AWI"	64	535	869	704	0	43.3333333333333	0	15.8333333333333	0	0.833333333333333	0	0	0	0	0	0	0	0	5	0	0.833333333333333	0	33.3333333333333	0.833333333333333	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	72	"AWI"	72	631	960	798	1.73410404624277	27.7456647398844	0	31.2138728323699	0	0	0	0	0	0	0	0	0	0	4.6242774566474	0	0	1.73410404624277	31.7919075144509	1.15606936416185	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	80	"AWI"	80	726	1049	891	0	38.2775119617225	0.478468899521531	27.2727272727273	0	0	0	0	0	0	0	0	0	0	3.82775119617225	0	0	0	29.1866028708134	0.956937799043062	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	104	"AWI"	104	1040	1279	1168	0	70	0	9.66666666666667	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	1	0.333333333333333	11.6666666666667	0.666666666666667	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	120	"AWI"	120	1217	1531	1374	0	36.5384615384615	0	14.4230769230769	0	0	0	0	0	0	0	0	0	0	13.4615384615385	0	0	0	35.5769230769231	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	128	"AWI"	128	1308	1639	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.938967136150235	0	0	0	99.0610328638498	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	136	"AWI"	136	1402	1742	1573	0.409836065573771	2.45901639344262	0	9.83606557377049	0	0	0	0	0	0	0	0	0	0	0.409836065573771	0	0	0	86.8852459016393	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	144	"AWI"	144	1500	1843	1672	0	26.7045454545455	0	17.8977272727273	0	0	0	0	0	0	0	0.284090909090909	0.284090909090909	0	1.42045454545455	0	0	0.568181818181818	51.1363636363636	1.70454545454545	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	152	"AWI"	152	1599	1942	1773	0	50.2923976608187	0	13.0604288499025	0	0	0	0	0	0.389863547758285	0	0	0.194931773879142	0	0.779727095516569	0.194931773879142	0	0.194931773879142	33.1384015594542	1.75438596491228	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	160	"AWI"	160	1698	2037	1875	0	32.6869806094183	0	16.3434903047091	0	0	0	0.277008310249307	0	0	0	0	0	0	1.93905817174515	0	0.554016620498615	0.831024930747922	47.3684210526316	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	168	"AWI"	168	1808	2129	1974	0	39.9606299212598	0.393700787401575	14.3700787401575	0	0	0	0	0	0	0	0	0	0	0.984251968503937	0	0.196850393700787	0.196850393700787	33.8582677165354	0.78740157480315	9.25196850393701	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	176	"AWI"	176	1919	2217	2073	0	35.7976653696498	0	15.3696498054475	0	0	0.194552529182879	0	0	0	0	0.583657587548638	0	0	1.75097276264591	0	0	0.583657587548638	29.3774319066148	0.389105058365759	10.5058365758755	0	5.44747081712062
14465	22644	"Salada Pequeña"	41.03333	-0.21667	184	"AWI"	184	2036	2298	2171	0.694444444444444	50.2314814814815	0	15.7407407407407	0	0	0	0	0	0.925925925925926	0	0.462962962962963	0	0	1.38888888888889	0	0.462962962962963	0.694444444444444	29.3981481481481	0	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	192	"AWI"	192	2131	2397	2269	0	61.4325068870523	0	14.0495867768595	0	0	0	0	0	0	0	0	0	0	1.10192837465565	0	0.275482093663912	0	22.5895316804408	0.550964187327824	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	200	"AWI"	200	2225	2506	2366	0.1669449081803	47.7462437395659	0	13.8564273789649	0	0	0	0	0	0.1669449081803	0	0	0.1669449081803	0	0.667779632721202	0	0	0	26.8781302170284	1.0016694490818	9.34891485809683	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	208	"AWI"	208	2315	2607	2461	0.411522633744856	44.8559670781893	0	9.46502057613169	0	0	0	0	0	0.823045267489712	0	0.823045267489712	0	0	1.23456790123457	0	0	1.23456790123457	40.7407407407407	0.411522633744856	0	0	0
14465	22644	"Salada Pequeña"	41.03333	-0.21667	216	"AWI"	216	2409	2707	2557	0.680272108843537	52.3809523809524	0	16.0997732426304	1.36054421768707	0	0	0	0	0	0	0	0	0	0.226757369614512	0.226757369614512	0	0	27.891156462585	1.13378684807256	0	0	0
