"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Montiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24268	42714	"Großer Krebssee"	52.845046	14.09915	509	"AWI"	509	3887	4232	4059	0	0	139	0	0	0	13	0	0	0	0	0	0	0	0	0	137	1	0	0	0	0	0	17	0	2	0	0	0	0	3	0	0	0	0	0	0	14	0	7	151	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	514	"AWI"	514	3906	4262	4086	0	0	108	2	0	0	11	0	0	0	0	1	0	0	0	0	93	12	0	0	0	0	0	9	0	7	0	0	0	0	2	0	1	0	0	0	0	8	0	4	255	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	6	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	518	"AWI"	518	3919	4275	4101	0	0	63	1	0	0	4	0	0	0	0	0	0	0	0	0	119	27	0	0	0	0	0	11	0	2	0	1	0	0	0	0	0	0	0	0	0	16	0	11	517	0	0	0	0	0	127	0	0	0	0	0	0	0	0	11	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	522	"AWI"	522	3937	4294	4115	0	1	140	1	0	0	21	0	0	0	0	0	0	0	0	0	86	23	0	0	0	0	0	5	0	6	0	0	0	0	4	0	0	0	0	0	0	3	0	0	205	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	6	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	526	"AWI"	526	3948	4314	4131	0	0	113	2	0	1	3	0	0	0	0	0	0	0	0	0	94	17	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	3	295	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	13	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	530	"AWI"	530	3957	4341	4146	0	0	122	2	0	0	9	0	0	0	0	0	0	0	0	0	107	9	0	0	0	0	0	7	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	189	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	534	"AWI"	534	3977	4356	4162	1	1	38	2	0	0	1	0	0	0	0	0	0	0	0	0	103	31	0	0	0	0	0	22	0	4	0	0	0	0	1	0	0	0	0	0	0	9	0	5	530	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	26	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	538	"AWI"	538	3990	4375	4177	2	0	138	1	0	0	4	0	0	0	0	0	0	0	0	0	109	10	0	0	0	0	0	17	0	6	0	0	0	0	3	0	0	0	0	0	0	8	0	4	120	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	16	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	542	"AWI"	542	3998	4395	4192	1	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	121	43	0	0	0	0	0	17	0	5	1	0	0	0	3	0	1	1	0	0	0	13	0	9	565	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	19	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	546	"AWI"	546	4005	4413	4206	1	0	121	3	0	0	5	0	0	0	0	0	0	0	0	0	98	8	0	0	0	0	0	6	0	4	0	0	0	0	6	0	0	0	0	0	0	6	0	5	154	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	15	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	550	"AWI"	550	4026	4429	4221	2	1	129	0	0	0	6	0	0	1	0	0	0	0	0	0	119	29	0	0	0	0	0	10	0	6	0	0	0	0	1	0	0	0	0	0	0	11	0	2	341	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	10	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	554	"AWI"	554	4049	4451	4238	3	0	175	1	1	1	6	0	0	1	0	0	0	0	0	0	85	8	0	0	0	0	0	8	0	6	0	0	0	0	2	1	0	0	0	0	0	5	0	5	104	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	14	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	558	"AWI"	558	4061	4469	4255	1	0	174	3	0	0	4	0	0	0	0	0	0	0	0	0	112	16	0	0	0	0	0	31	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	4	228	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	14	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	562	"AWI"	562	4072	4487	4269	1	0	167	7	0	0	3	0	0	0	0	0	0	0	0	0	89	13	0	0	0	0	0	3	0	9	0	0	0	0	2	0	0	0	1	0	0	6	0	7	213	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	10	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	566	"AWI"	566	4086	4507	4284	2	0	195	4	1	0	6	0	0	1	0	0	0	0	0	0	88	13	0	0	0	0	0	2	0	8	0	0	0	0	3	0	1	0	0	0	0	8	0	2	171	0	0	0	0	0	100	0	0	0	1	0	0	0	0	0	10	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	570	"AWI"	570	4100	4515	4299	1	0	94	3	0	0	4	0	0	1	0	0	0	0	0	0	143	11	0	0	0	0	0	10	0	6	0	0	0	0	3	0	0	0	0	0	0	11	0	7	207	0	0	0	0	0	132	0	0	0	0	0	0	0	0	14	8	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	574	"AWI"	574	4113	4531	4314	1	0	112	2	0	0	4	0	0	0	0	1	0	0	0	0	126	10	0	0	0	0	0	30	0	5	0	0	0	0	1	0	2	0	0	0	0	6	0	2	221	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	13	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	578	"AWI"	578	4122	4544	4330	1	0	142	0	0	0	5	0	0	0	0	0	0	0	0	0	91	8	0	0	0	0	0	17	0	12	0	0	0	0	1	0	0	0	0	0	0	6	0	1	163	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	9	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	582	"AWI"	582	4136	4563	4345	1	2	81	0	0	0	3	0	0	0	0	0	0	0	0	0	146	19	0	0	0	0	0	32	0	1	0	2	0	0	3	0	0	0	1	0	0	2	0	6	534	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	22	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	586	"AWI"	586	4155	4580	4361	0	0	199	5	0	0	4	0	0	0	0	0	0	0	0	0	109	14	0	0	0	0	0	7	0	6	1	0	0	0	1	0	0	0	1	0	0	1	0	1	147	0	0	0	0	0	117	0	0	0	1	0	0	0	0	0	8	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	590	"AWI"	590	4166	4597	4376	0	0	167	1	0	0	3	0	0	0	0	1	0	0	0	0	136	16	0	0	0	0	0	8	0	6	0	0	0	0	3	0	0	0	0	0	0	4	0	2	215	0	0	0	0	0	122	0	0	0	0	0	0	0	0	6	7	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	594	"AWI"	594	4179	4615	4392	0	0	143	1	0	0	3	0	0	0	0	1	0	0	0	0	124	27	0	0	0	0	0	7	0	8	0	2	0	0	2	0	0	0	0	0	0	12	0	2	187	0	0	0	0	0	126	0	0	0	0	0	0	1	0	0	5	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	598	"AWI"	598	4193	4632	4407	6	0	107	5	0	0	1	0	0	0	0	0	0	0	0	0	144	16	0	0	0	0	0	22	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	7	352	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	20	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	602	"AWI"	602	4217	4647	4424	0	0	175	1	0	0	8	0	0	1	0	0	0	0	0	0	118	8	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	8	120	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	606	"AWI"	606	4237	4654	4439	1	0	104	2	0	0	3	0	0	0	0	0	0	0	0	0	119	14	0	0	0	0	0	6	0	2	0	0	0	0	0	0	1	0	0	0	0	8	0	1	314	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	17	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	608	"AWI"	608	4244	4660	4447	2	0	158	4	0	0	2	0	0	0	0	0	0	0	0	0	109	27	0	0	0	0	0	11	0	9	0	1	0	0	3	0	1	0	0	0	0	2	0	5	353	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	23	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	609	"AWI"	609	4246	4663	4451	0	0	144	1	0	0	4	0	0	0	0	0	0	0	0	0	128	12	0	0	0	0	0	16	0	3	0	1	0	0	1	0	0	0	0	0	0	5	0	4	379	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	10	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	614	"AWI"	614	4258	4683	4472	0	0	172	2	0	0	5	0	0	0	0	0	0	0	0	0	105	8	0	0	0	0	0	11	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	3	153	0	0	0	0	0	125	0	0	0	0	0	0	0	1	0	16	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	618	"AWI"	618	4278	4695	4487	0	0	172	3	0	0	5	0	0	0	0	0	0	0	0	0	101	18	0	0	0	0	0	14	0	4	0	1	0	0	0	0	0	0	0	0	0	3	0	2	293	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	15	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	622	"AWI"	622	4296	4711	4502	0	0	159	2	0	0	3	0	0	0	0	0	0	0	0	0	91	23	0	0	0	0	0	9	0	2	0	0	0	0	2	0	1	0	0	0	0	5	0	6	241	0	0	0	0	0	117	0	0	0	0	0	0	1	0	0	10	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	626	"AWI"	626	4311	4725	4517	2	0	136	2	0	1	5	0	0	0	0	0	0	0	0	0	74	6	0	0	0	0	0	14	0	3	0	0	0	0	2	0	0	0	0	0	0	10	0	5	210	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	13	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	630	"AWI"	630	4321	4743	4532	1	0	135	5	1	0	6	0	0	0	0	0	0	0	0	0	121	17	0	0	0	0	0	3	0	10	0	0	0	0	9	0	2	0	0	0	0	4	0	7	208	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	9	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	634	"AWI"	634	4336	4754	4547	1	1	114	2	0	0	0	0	0	0	0	0	0	0	0	0	104	1	0	0	0	0	0	14	1	0	0	1	0	0	0	0	0	0	0	0	0	8	0	8	111	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	11	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	638	"AWI"	638	4360	4764	4562	0	1	118	0	1	0	2	0	0	0	0	0	0	0	0	0	71	17	0	0	0	0	0	5	0	1	0	0	0	0	3	0	1	0	0	0	0	10	0	6	290	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	642	"AWI"	642	4378	4781	4577	3	1	138	0	0	0	4	0	0	0	0	0	0	0	0	0	79	5	0	0	0	0	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	1	124	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	13	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	646	"AWI"	646	4389	4800	4593	1	0	141	1	0	0	1	0	0	0	0	0	0	0	0	0	96	11	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	2	0	0	3	0	7	165	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	15	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	650	"AWI"	650	4404	4814	4608	1	0	118	1	0	0	1	0	0	0	0	0	0	0	0	0	81	4	0	0	0	0	0	16	0	4	0	0	0	0	2	0	0	0	0	0	0	11	0	3	286	0	0	0	0	0	172	0	0	0	0	0	0	0	0	8	13	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	654	"AWI"	654	4425	4830	4621	1	0	125	1	0	0	0	0	0	0	0	0	0	0	0	0	87	13	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	7	276	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	16	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	658	"AWI"	658	4440	4841	4635	0	0	164	0	1	0	11	0	0	0	0	0	0	0	0	0	50	15	0	0	0	0	0	5	0	10	0	0	0	0	4	0	1	0	0	0	0	3	0	1	164	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	9	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	662	"AWI"	662	4455	4851	4649	0	0	167	2	0	0	8	0	0	0	0	0	0	0	0	0	123	7	0	0	0	0	0	6	0	1	0	0	0	0	2	0	0	0	0	0	0	3	0	5	146	0	0	0	0	0	122	0	0	0	1	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	666	"AWI"	666	4467	4868	4663	1	0	190	3	0	0	3	0	0	0	0	0	0	0	0	0	147	7	0	0	0	0	0	11	0	2	0	0	0	0	1	0	0	0	0	0	0	6	0	4	295	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	17	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	670	"AWI"	670	4486	4878	4679	1	1	95	2	0	0	2	0	0	0	0	0	0	0	0	0	134	13	0	0	0	0	0	18	0	2	0	1	0	0	1	2	0	0	0	0	0	6	0	10	278	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	674	"AWI"	674	4508	4885	4694	1	0	75	1	0	0	1	0	0	0	0	0	0	0	0	0	135	16	0	0	0	0	0	24	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	5	427	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	28	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	678	"AWI"	678	4524	4897	4710	1	0	176	1	0	0	6	0	0	0	0	0	0	0	0	0	95	18	0	0	0	0	0	9	0	6	0	0	0	0	4	0	0	0	1	0	0	6	0	2	132	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	11	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	682	"AWI"	682	4537	4913	4725	0	1	130	1	1	0	0	0	0	0	0	0	0	0	0	0	87	10	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	5	220	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	7	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	686	"AWI"	686	4558	4922	4739	0	2	139	6	0	0	9	0	0	0	0	0	0	0	0	0	125	16	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	6	200	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	13	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	690	"AWI"	690	4579	4935	4752	0	0	141	0	0	1	4	0	0	0	0	1	0	0	0	0	83	27	0	0	0	0	0	2	0	5	0	1	0	0	2	0	0	0	0	0	0	5	0	2	330	0	0	0	1	0	180	0	0	0	0	0	0	0	0	0	24	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	694	"AWI"	694	4598	4948	4766	0	1	188	3	0	0	5	0	0	0	0	0	0	0	0	0	107	10	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	8	116	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	9	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	698	"AWI"	698	4612	4966	4782	0	0	240	4	2	0	7	0	0	0	0	0	0	0	0	0	128	37	0	0	0	0	0	9	0	19	0	0	0	0	9	0	0	1	0	0	0	1	0	5	206	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	15	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	706	"AWI"	706	4673	4987	4807	0	0	321	6	0	0	13	0	0	0	0	0	0	0	0	0	187	4	0	0	0	0	0	13	0	3	0	1	0	0	2	0	0	0	0	0	0	5	0	10	129	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	23	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	714	"AWI"	714	4717	5005	4828	0	0	134	1	0	0	12	0	0	0	0	0	0	0	0	0	76	3	0	0	0	0	0	11	0	8	0	0	0	0	0	0	1	0	1	0	0	14	0	3	76	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	9	1
24268	42714	"Großer Krebssee"	52.845046	14.09915	718	"AWI"	718	4733	5018	4842	1	1	190	1	0	0	3	0	0	0	0	1	0	0	0	0	97	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	65	0	0	0	0	0	143	0	0	0	0	0	0	0	1	0	4	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	726	"AWI"	726	4775	5051	4884	0	0	117	0	0	0	6	0	0	0	0	0	0	0	0	0	98	2	0	0	0	0	0	11	0	3	0	0	0	0	2	0	0	0	0	0	0	2	0	4	165	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	6	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	730	"AWI"	730	4803	5081	4911	0	0	156	1	0	0	19	0	0	1	0	1	0	0	0	0	104	7	0	0	0	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	4	147	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	5	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	734	"AWI"	734	4824	5119	4934	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	6	103	0	0	0	0	0	128	0	0	0	0	0	1	0	0	0	7	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	738	"AWI"	738	4850	5130	4959	0	0	122	1	1	0	10	0	0	0	0	1	0	0	0	0	102	11	0	0	0	0	0	4	0	7	0	0	0	0	4	0	0	0	0	0	0	1	0	2	193	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	7	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	742	"AWI"	742	4867	5150	4985	0	0	127	1	0	0	8	0	0	0	0	0	0	0	0	0	113	2	0	0	0	0	0	4	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	4	267	0	0	0	0	0	113	0	0	0	1	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	746	"AWI"	746	4878	5172	5012	0	0	129	2	0	0	13	0	0	0	0	0	0	0	0	0	132	5	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	111	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	12	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	750	"AWI"	750	4886	5201	5036	0	1	143	1	0	0	11	0	0	0	0	0	0	0	0	0	136	13	0	0	0	0	0	6	0	6	0	0	0	0	3	1	0	0	0	0	0	3	0	5	413	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	11	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	754	"AWI"	754	4909	5216	5059	0	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	105	4	0	0	0	0	0	3	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	1	57	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	4	2
24268	42714	"Großer Krebssee"	52.845046	14.09915	758	"AWI"	758	4933	5226	5084	0	1	121	0	0	0	6	0	0	1	0	0	0	0	0	0	112	6	0	0	0	0	0	7	0	5	0	0	0	0	2	0	0	0	0	0	0	1	0	5	173	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	6	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	762	"AWI"	762	4947	5238	5109	0	0	138	0	0	0	1	0	0	0	0	0	0	0	0	0	123	4	0	0	0	0	0	6	0	6	0	0	0	0	1	0	0	0	0	0	0	5	0	3	135	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	7	1
24268	42714	"Großer Krebssee"	52.845046	14.09915	766	"AWI"	766	4959	5257	5134	0	0	60	0	0	1	2	0	0	1	0	0	0	0	0	0	110	5	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	4	388	0	0	0	0	0	193	0	0	1	0	0	0	0	0	10	7	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	770	"AWI"	770	5001	5277	5164	0	0	142	0	0	0	9	0	0	0	0	0	0	0	0	0	127	2	0	0	0	0	0	3	0	6	0	0	0	0	3	0	1	0	0	0	0	1	0	9	167	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	5	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	774	"AWI"	774	5058	5289	5200	0	1	100	0	0	0	2	0	0	0	0	1	0	0	0	0	116	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	222	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	8	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	782	"AWI"	782	5108	5386	5276	0	0	221	0	0	0	10	0	0	0	0	0	0	0	0	0	109	5	0	0	0	0	0	2	0	17	0	0	0	0	3	0	0	0	0	0	0	3	0	0	101	0	0	0	1	0	162	0	0	0	0	0	0	0	0	0	20	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	786	"AWI"	786	5149	5471	5316	0	2	89	0	0	0	5	0	0	0	0	0	0	0	0	0	80	2	0	0	0	0	0	4	1	9	0	0	0	0	0	1	0	0	0	0	0	1	0	5	298	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	25	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	790	"AWI"	790	5257	5518	5393	0	0	73	1	0	0	1	0	0	0	0	0	0	0	0	0	85	3	0	0	0	0	0	6	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	2	180	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	28	0
24268	42714	"Großer Krebssee"	52.845046	14.09915	794	"AWI"	794	5354	5588	5469	0	1	116	1	0	0	7	0	0	1	0	0	0	0	0	0	102	1	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5	205	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	22	0
