"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26214	45710	"Flotatjønn"	59.669884	7.540184	892	"AWI"	892	3443	4182	3812	6.56779661016949	0	0	0	0.211864406779661	0	0	0	0	0	0	2.11864406779661	0	11.0169491525424	0	0	0	0	0	0	0	0.635593220338983	0	6.56779661016949	0	0	0	0	0	67.5847457627119	0	0	0	3.17796610169492	0	0	0	0.211864406779661	0	0.211864406779661	0	0.635593220338983	0.423728813559322	0.635593220338983	0
26214	45710	"Flotatjønn"	59.669884	7.540184	896	"AWI"	896	3705	4324	3988	6.03448275862069	0	0	0	0	0	25.2155172413793	0	0	0	0	3.44827586206897	0	4.52586206896552	0	0	0	0.21551724137931	0	0	0	0.646551724137931	0	4.74137931034483	0	0	0	0	0	50.8620689655172	0	0	0	2.80172413793103	0	0	0	0.431034482758621	0	0.21551724137931	0	0.431034482758621	0.431034482758621	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	900	"AWI"	900	3958	4553	4198	9.2511013215859	0	0	0	0.220264317180617	0	0	0	0	0	0	3.30396475770925	0.220264317180617	8.37004405286344	0	0	0	0	0.440528634361234	0	0	2.6431718061674	0	7.26872246696035	0	0	0	0	0.440528634361234	61.0132158590308	0	0	0	4.62555066079295	0	0	0	0.220264317180617	0	0.220264317180617	0	0.220264317180617	1.10132158590308	0.440528634361234	0
26214	45710	"Flotatjønn"	59.669884	7.540184	904	"AWI"	904	4145	5006	4488	4.9469964664311	0	0	0	0.176678445229682	0	22.4381625441696	0	0	0	0	3.00353356890459	0	6.36042402826855	0	0	0	0	0.353356890459364	0	0	0.353356890459364	0	5.8303886925795	0.176678445229682	0	0	0	0.176678445229682	50.530035335689	0	0	0	3.53356890459364	0	0	0	0.176678445229682	0	0	0	0.530035335689046	1.23674911660777	0.176678445229682	0
26214	45710	"Flotatjønn"	59.669884	7.540184	908	"AWI"	908	4333	5401	4784	6.80272108843537	0	0	0	0	0	26.7006802721088	0	0	0	0	3.06122448979592	0	3.57142857142857	0	0	0	0	0	0	0	1.19047619047619	0	5.95238095238095	0	0	0	0	0	47.9591836734694	0	0	0	3.40136054421769	0	0	0	0	0	0.170068027210884	0	0	1.02040816326531	0.170068027210884	0
26214	45710	"Flotatjønn"	59.669884	7.540184	912	"AWI"	912	4580	5710	5091	7.50670241286863	0.268096514745308	0	0	0	0	0	0	0	0	0	2.94906166219839	0	8.31099195710456	0	0	0	0	0.804289544235925	0	0	0.804289544235925	0	6.97050938337802	0	0	0	0	0	64.8793565683646	0	0	0	5.09383378016086	0.268096514745308	0	0	0.268096514745308	0	0	0	0.536193029490617	1.07238605898123	0.268096514745308	0
26214	45710	"Flotatjønn"	59.669884	7.540184	916	"AWI"	916	4823	6025	5391	11.0032362459547	0	0	0	0.970873786407767	0	47.2491909385113	0	0	0	0	9.70873786407767	0	9.06148867313916	0	0	0	0	0	0	0	0.970873786407767	0.323624595469256	10.3559870550162	0	0	0	0	0	0	0	0	0	6.14886731391586	0	0	0	0	0	0	0.323624595469256	1.61812297734628	2.26537216828479	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	920	"AWI"	920	5094	6297	5690	6.86567164179105	0.149253731343284	0	0	0	0	19.7014925373134	0	0	0	0	2.53731343283582	0	5.07462686567164	0	0	0	0	0.149253731343284	0	0	0.447761194029851	0	4.77611940298508	0	0	0	0	0	57.1641791044776	0	0	0	1.64179104477612	0	0	0	0.149253731343284	0	0	0	0.746268656716418	0.597014925373134	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	924	"AWI"	924	5352	6550	5983	6.941431670282	0	0	0	0	0	24.295010845987	0	0	0	0	2.60303687635575	0	4.55531453362256	0	0	0	0	0.216919739696312	0	0	0.216919739696312	0	5.63991323210412	0	0	0	0	0	50.1084598698482	0	0	0.216919739696312	2.60303687635575	0	0	0	0	0	0	0	0.433839479392625	1.7353579175705	0.433839479392625	0
26214	45710	"Flotatjønn"	59.669884	7.540184	928	"AWI"	928	5639	6806	6279	16.120218579235	0	0	0	0.273224043715847	0	49.4535519125683	0	0	0	0	5.46448087431694	0	8.7431693989071	0	0	0	0	0.273224043715847	0	0	1.09289617486339	0	8.7431693989071	0	0	0	0	0	0	0	0	0	4.91803278688525	0	0	0	0.273224043715847	0	0	0	0.546448087431694	3.55191256830601	0.546448087431694	0
26214	45710	"Flotatjønn"	59.669884	7.540184	932	"AWI"	932	5987	7018	6567	14.030612244898	0	0	0	0	0	0	0	0	0	0	4.59183673469388	0	6.12244897959184	0	0	0	0	0.255102040816327	0	0	1.02040816326531	0	4.33673469387755	0	0	0	0	0	62.5	0	0	0	3.06122448979592	0	0	0	0	0	0.255102040816327	0	0.510204081632653	3.31632653061224	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	936	"AWI"	936	6332	7234	6859	20.3647416413374	0.303951367781155	0	0	0	0	46.2006079027356	0	0	0	0	7.90273556231003	0	5.16717325227964	0	0	0.303951367781155	0	0.60790273556231	0	0	1.82370820668693	0	8.81458966565349	0	0	0	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0	0	0	0.60790273556231	3.64741641337386	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	940	"AWI"	940	6755	7414	7150	11.5942028985507	0	0	0	0.181159420289855	0	26.4492753623188	0	0	0	0	3.80434782608696	0	3.07971014492754	0	0	0	0	0.36231884057971	0	0	0.36231884057971	0	7.2463768115942	0	0	0	0	0	39.8550724637681	0	0	0	2.17391304347826	0	0	0	0.72463768115942	0	0.181159420289855	0	0.36231884057971	3.26086956521739	0.36231884057971	0
26214	45710	"Flotatjønn"	59.669884	7.540184	944	"AWI"	944	7256	7604	7430	23.3576642335766	0	0	0	0	0	41.6058394160584	0	0	0	0	7.2992700729927	0	7.66423357664234	0	0	0	0	0	0	0.364963503649635	1.82481751824817	0	8.02919708029197	0	0	0	0	0	0	0	0	0	3.28467153284672	0	0	0	1.45985401459854	0	0.364963503649635	0	0	4.74452554744525	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	948	"AWI"	948	7454	8220	7770	8.13008130081301	0	0	0	0	0	23.9024390243902	0	0	0	0	2.4390243902439	0	1.78861788617886	0	0	0	0	0.650406504065041	0	0	0.813008130081301	0	6.01626016260163	0	0	0	0	0	52.520325203252	0	0	0	1.13821138211382	0	0	0	0.650406504065041	0	0.16260162601626	0	0	1.78861788617886	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	950	"AWI"	950	7595	8391	7959	15.3631284916201	0	0	0	0	0	41.0614525139665	0	0	0	0	10.3351955307263	0	5.02793296089385	0	0	0.279329608938547	0	0.279329608938547	0	0	1.11731843575419	0.279329608938547	20.6703910614525	0	0	0	0	0	0	0	0	0	2.79329608938547	0	0	0	0.279329608938547	0	0	0	0.279329608938547	2.23463687150838	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	952	"AWI"	952	7750	8572	8154	11.3821138211382	0	0	0	0	0	52.8455284552846	0	0	0	0	6.91056910569106	0	6.91056910569106	0	0	0.40650406504065	0	0	0	0	1.21951219512195	0	14.2276422764228	0	0	0	0	0	0	0	0	0	1.21951219512195	0	0	0	0.813008130081301	0	0	0	0	4.0650406504065	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	954	"AWI"	954	7939	8731	8343	4.72027972027972	0.174825174825175	0	0	0	0	31.2937062937063	0	0	0	0	4.37062937062937	0	3.32167832167832	0	0	0	0	0	0	0	0.699300699300699	0	7.34265734265734	0	0	0	0	0	43.8811188811189	0	0	0	1.04895104895105	0	0	0	0.174825174825175	0	0	0	0.524475524475524	2.0979020979021	0.34965034965035	0
26214	45710	"Flotatjønn"	59.669884	7.540184	956	"AWI"	956	8148	8859	8521	8.6848635235732	0	0	0	0	0	0	0	0	0	0	6.20347394540943	0	2.48138957816377	0	0	0.248138957816377	0	0	0	0	0.744416873449132	0	9.67741935483871	0	0	0	0	0	66.9975186104218	0	0	0	0.992555831265509	0	0	0	0.744416873449132	0	0	0	0	2.97766749379653	0.248138957816377	0
26214	45710	"Flotatjønn"	59.669884	7.540184	958	"AWI"	958	8398	8972	8701	8.31600831600832	0	0	0	0.207900207900208	0	0	0	0	0	0	5.40540540540541	0	3.53430353430353	0	0	0	0	0	0	0	1.45530145530146	0	11.8503118503119	0	0	0	0	0	65.9043659043659	0	0	0	1.45530145530146	0	0	0	0.623700623700624	0	0.415800415800416	0	0	0.831600831600832	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	960	"AWI"	960	8621	9274	8927	7.86516853932584	0	0	0	0	0	41.9475655430712	0	0	0	0	18.7265917602996	0	4.8689138576779	0	0	0	0	0	0	0	2.24719101123596	0	17.6029962546816	0	0	0	0	0	0	0	0	0	2.24719101123596	0	0	0	0.749063670411985	0	0.749063670411985	0	0	2.99625468164794	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	962	"AWI"	962	8774	9614	9163	2.15568862275449	0.119760479041916	0	0	0	0	20.5988023952096	0	0.119760479041916	0	0	6.46706586826347	0	2.15568862275449	0	0	0	0	0	0	0	0.119760479041916	0	10.7784431137725	0	0	0	0	0	54.6107784431138	0	0	0.119760479041916	1.07784431137725	0	0	0	0.598802395209581	0	0.239520958083832	0	0	0.718562874251497	0.119760479041916	0
26214	45710	"Flotatjønn"	59.669884	7.540184	964	"AWI"	964	8950	9922	9412	1.80505415162455	0	0	0.36101083032491	0	0	42.2382671480144	0	0	0	0	11.5523465703971	0	6.85920577617329	0.36101083032491	0	0	0	0	0	0	2.52707581227437	0	25.9927797833935	0	0	0	0	0	0	0	0	0	2.16606498194946	0	0	0	1.80505415162455	0	0	0	0	3.97111913357401	0.36101083032491	0
26214	45710	"Flotatjønn"	59.669884	7.540184	966	"AWI"	966	9146	10126	9673	0	0.390625	0	0	0	0	58.203125	0	0	0	0	14.0625	0	5.078125	0	0	0	0	0	0	0	0.78125	0	14.84375	0	0	0	0	0	0	0	0	0	1.953125	0	0	0	1.953125	0.390625	0	0	0	1.953125	0.390625	0
26214	45710	"Flotatjønn"	59.669884	7.540184	968	"AWI"	968	9355	10321	9941	0	0	0.843881856540084	0	0	0	41.7721518987342	0	0	0	0	22.3628691983122	0	9.28270042194093	0	0	0	0	0	0	0	1.26582278481013	0	18.1434599156118	0	0	0	0	0	0	0	0	0	1.68776371308017	0	0	0	1.26582278481013	0	0.421940928270042	0	0	2.9535864978903	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	970	"AWI"	970	9693	10423	10179	0	0	0	0	0	0	57.3033707865169	0	0	0	0	24.7191011235955	0	8.23970037453183	0.374531835205993	0	0.374531835205993	0	0	0	0	1.49812734082397	0	4.11985018726592	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49812734082397	0	0	0	0	1.87265917602996	0	0
26214	45710	"Flotatjønn"	59.669884	7.540184	972	"AWI"	972	9845	10657	10361	0	0.359712230215827	0	0	0.359712230215827	0	65.4676258992806	0	0	0	0	13.3093525179856	0	5.75539568345324	0.719424460431655	0	0	0	0.359712230215827	0	0	3.23741007194245	0	5.39568345323741	0	0	0	0	0	0	0	0	0.719424460431655	0.359712230215827	0	0	0	2.51798561151079	0	0	0	0	1.43884892086331	0	0
