"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Verbenaceae"	"Viburnum"	"Vitaceae"
3248	4216	"Logné"	47.32833	-1.50111	5	"AWI"	5	-95	78	-8	0.821917808219178	0	2.46575342465753	1.0958904109589	0.547945205479452	0.273972602739726	0	0	12.0547945205479	0	0	0	0	0	0	0	1.91780821917808	0.273972602739726	0	0	4.38356164383562	0	1.64383561643836	33.6986301369863	0	0	0	0	0	0	0	0	0	0.273972602739726	0	0	0	0.547945205479452	0	20.8219178082192	0	0	0	0.821917808219178	2.46575342465753	0	9.31506849315068	0	0	0	0	5.47945205479452	0	0.273972602739726	0	0	0	0	0.547945205479452	0	0	0	0	0	0	0.273972602739726	0	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	10	"AWI"	10	-72	158	51	1.9047619047619	0	3.49206349206349	0.952380952380952	0	0	0.634920634920635	0	0.317460317460317	0	0.634920634920635	0	0	0	0	0	5.07936507936508	0	0	0	4.12698412698413	0	1.9047619047619	44.4444444444444	0	0	0	1.26984126984127	0.317460317460317	0	0	0	0	0	0	0.317460317460317	0	0	0	6.34920634920635	0	0	0	0	2.53968253968254	0	14.9206349206349	0	0	0	0	10.1587301587302	0	0.317460317460317	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	15	"AWI"	15	-57	251	110	1.1070110701107	0	2.9520295202952	0	0	0	0.738007380073801	0	1.1070110701107	0	0.738007380073801	0	0.3690036900369	0	0	0	8.11808118081181	0	0	0	0.3690036900369	0	3.3210332103321	0	0	0	0	0.738007380073801	0	0	0	0	0	0	0	0	0	0.3690036900369	0	8.48708487084871	0	0	0	0	0.3690036900369	0	47.6014760147601	0	0	0	0	21.4022140221402	0.3690036900369	0.738007380073801	0	0	0	0	0	0	0	0.738007380073801	0	0	0	0	0.3690036900369	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	20	"AWI"	20	-46	347	168	0	0	5.06329113924051	0.421940928270042	0.421940928270042	0	0.843881856540084	0	3.37552742616034	0	0	0	0	0.843881856540084	0	0.421940928270042	3.79746835443038	0	0	0	6.75105485232067	0	2.9535864978903	0	0	0	0	2.10970464135021	0	0	0	0	0	0	0	0	0.843881856540084	0	0	15.1898734177215	0	0	1.26582278481013	0	1.26582278481013	0	28.6919831223629	0	0	0	0	24.0506329113924	0	0.421940928270042	0	0	0	0	0	0	0	0	0.421940928270042	0	0.421940928270042	0	0.421940928270042	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	25	"AWI"	25	-36	450	226	0.862068965517241	0	1.72413793103448	0.574712643678161	0.28735632183908	0	0.28735632183908	0	5.17241379310345	0	0.574712643678161	0	0	0.862068965517241	0	0.28735632183908	2.29885057471264	0	0	0	4.88505747126437	0	4.31034482758621	12.0689655172414	0.28735632183908	0	0	0.862068965517241	0.28735632183908	0	0	0	0	0.28735632183908	0	2.01149425287356	0	0.574712643678161	0	13.7931034482759	0	0	0.28735632183908	0.862068965517241	0	0	26.7241379310345	0	0.574712643678161	0	0	15.2298850574713	0	0.574712643678161	0	0	0	0	0.574712643678161	0	0	0	0.574712643678161	0.28735632183908	0	0.574712643678161	0.862068965517241	0	0	0.574712643678161
3248	4216	"Logné"	47.32833	-1.50111	30	"AWI"	30	-15	543	283	0	0	2.8	0	0	0	0.8	0	5.2	0	0.8	0	0	1.2	0	0	8.8	0	0	0	5.2	0.4	11.6	0	0	0	0	2	0.4	0	0	0	0	0.4	0	0	0.8	0	0	6.8	0	0	0.4	0	0.4	0	18.8	0	0	0	0	31.6	0	0.4	0.4	0	0	0	0.4	0	0	0	0.4	0	0	0	0	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	35	"AWI"	35	83	553	332	0.332225913621262	0	0.664451827242525	0.332225913621262	0	0.332225913621262	0	0	2.32558139534884	0	0	0.332225913621262	0.332225913621262	0.332225913621262	0	0	2.32558139534884	0	0	0	4.65116279069767	0	2.32558139534884	20.9302325581395	0	0	0	1.99335548172757	0	0	0	0	0	0	0	0.664451827242525	0	0	0	17.2757475083056	0	0	0	0	0.332225913621262	0	15.2823920265781	0	0.996677740863787	0	0	26.2458471760797	1.66112956810631	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0	0	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	40	"AWI"	40	179	566	381	0	0	1.20481927710843	0.401606425702811	0.803212851405622	0	0.401606425702811	0	2.00803212851406	0	0	0	0	0.803212851405622	0	0	4.01606425702811	0	0	0	4.01606425702811	0	4.01606425702811	0	0	0	0	1.60642570281124	0	0	0	0	0	0	0	0.803212851405622	1.60642570281124	0.401606425702811	0	19.6787148594378	0	0	0	0	0.401606425702811	0	18.4738955823293	0	0	0	0	36.5461847389558	0	0.401606425702811	0	0	0	0	0.803212851405622	0	0	0	0.401606425702811	0	0	0	1.20481927710843	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	45	"AWI"	45	273	579	430	0	0	2.52100840336134	0.420168067226891	0	0	0	0	4.20168067226891	0	0	0	0	0	0	0.420168067226891	0.840336134453782	0	0	0	4.20168067226891	0	3.78151260504202	0	0	0	0	1.68067226890756	0	0	0	0	0	0	0	0.840336134453782	0	0.420168067226891	0	13.4453781512605	0	0	0.420168067226891	0	0.420168067226891	0	32.3529411764706	0	0.840336134453782	0	0	32.3529411764706	0	0	0	0	0	0	0.420168067226891	0	0	0	0.420168067226891	0	0	0	0	0	0	0
3248	4216	"Logné"	47.32833	-1.50111	50	"AWI"	50	362	595	478	0	0	2.02429149797571	1.61943319838057	0	0	2.02429149797571	0	5.26315789473684	0	0	0	0	1.21457489878543	0	0	1.21457489878543	0	0.404858299595142	0	4.45344129554656	0	4.45344129554656	0	0	0	0	2.02429149797571	0.404858299595142	0	0	0.404858299595142	0	0	0	0	0	0.404858299595142	0	0	0	0	1.21457489878543	0	0.809716599190283	0	21.4574898785425	0	2.02429149797571	0	0	39.2712550607287	0	1.61943319838057	0	0	0	7.28744939271255	0	0	0	0	0	0	0	0	0.404858299595142	0	0	0
