"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Frangula"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Liriodendron"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13444	20160	"Notsel"	51.55417	4.76944	129	"AWI"	129	12705	13029	12833	0	0	0.325732899022801	0	0.651465798045603	0	0	8.14332247557003	0.325732899022801	0	0	0	0	0	0.325732899022801	38.1107491856677	0	0	0	0	0	0	0	0	0	0	0	0	0	38.4364820846906	0	10.4234527687296	0	0	0	0.325732899022801	0	0	0.651465798045603	0	2.28013029315961	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	130	"AWI"	130	12744	13042	12856	0	0	0.611620795107034	0	0.917431192660551	0	0	11.6207951070336	0	0	0	0	0	0.305810397553517	0.611620795107034	35.474006116208	0	0	0	0	0	0	0	0	0	0	0	0	0	43.4250764525994	0	3.97553516819572	0	0	0.611620795107034	0	0	0	0.305810397553517	0	0.917431192660551	1.22324159021407	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	131	"AWI"	131	12770	13059	12878	0	0	0	0.325732899022801	0.325732899022801	0.651465798045603	0	19.2182410423453	0	0	0	0	0	0	0	36.4820846905537	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	34.5276872964169	0	2.93159609120521	0	0	0.977198697068404	0	0	0	0.651465798045603	0	3.25732899022801	0	0	0.325732899022801	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	132	"AWI"	132	12784	13079	12901	0.374531835205993	0	1.12359550561798	0	0.749063670411985	0	0	8.61423220973783	0	0	0	0	0	0	0.374531835205993	42.3220973782771	0	0	0	0	0	0.749063670411985	0	0	0	0	0	0	0.374531835205993	37.8277153558052	0	2.99625468164794	0	0	0.374531835205993	0.749063670411985	0.374531835205993	0	0.374531835205993	0	2.24719101123596	0.374531835205993	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	133	"AWI"	133	12795	13100	12924	0	0	0	0.324675324675325	0.649350649350649	0.649350649350649	0	9.41558441558442	0.324675324675325	0	0	0	0	0	0	44.4805194805195	0	0	0	0	0	0.324675324675325	0	0	0	0	0	0	0	36.038961038961	0	4.87012987012987	0	0	0.649350649350649	0	0	0	0	0	1.2987012987013	0.649350649350649	0	0.324675324675325	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	134	"AWI"	134	12805	13126	12947	0	0	0.60790273556231	0.303951367781155	0.60790273556231	0.60790273556231	0	12.7659574468085	0.303951367781155	0	0	0	0.60790273556231	0	0	35.5623100303951	0	0	0	0	0	0	0	0	0	0.303951367781155	0	0	0	39.8176291793313	0	4.86322188449848	0	0	0.60790273556231	0.303951367781155	0	0	1.51975683890578	0	0.911854103343465	0.303951367781155	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	135	"AWI"	135	12814	13159	12970	0	0	0.304878048780488	0	1.52439024390244	0	0	9.14634146341463	0	0	0	0	0	0	0.609756097560976	53.0487804878049	0	0	0	0	0	0.304878048780488	0	0	0	0	0	0	0	28.9634146341463	0	3.65853658536585	0	0	0	0	0	0	0	0	1.82926829268293	0	0	0.609756097560976	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	136	"AWI"	136	12823	13200	12992	0	0	0.977198697068404	0.325732899022801	0	0.651465798045603	0	10.7491856677524	0	0	0	0	0	0	0.325732899022801	40.3908794788274	3.25732899022801	0	0	0	0	0.651465798045603	0	0	0	0	0	0	0	28.3387622149837	0	10.0977198697068	0	0	0.651465798045603	0	0	0	0.651465798045603	0	2.28013029315961	0.325732899022801	0	0.325732899022801	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	137	"AWI"	137	12830	13253	13014	0	0	0.980392156862745	0	0.326797385620915	0.980392156862745	0	11.1111111111111	0	0	0	0	0	0	0.326797385620915	45.0980392156863	0	0	0	0	0	0.65359477124183	0	0	0	0	0	0	0	30.0653594771242	0	4.57516339869281	0	0	0.65359477124183	0.65359477124183	0	0	0.65359477124183	0	3.26797385620915	0.65359477124183	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	138	"AWI"	138	12851	13257	13027	0	0	0.657894736842105	0	0	1.31578947368421	0	13.8157894736842	0	0	0	0	0	0	0.328947368421053	47.3684210526316	0	0	0	0	0	0.328947368421053	0	0	0	0	0	0	0	29.2763157894737	0	2.63157894736842	0	0	1.31578947368421	0	0	0	0.328947368421053	0	1.97368421052632	0	0	0.657894736842105	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	139	"AWI"	139	12872	13266	13042	0	0	0.977198697068404	0.325732899022801	0.325732899022801	0.977198697068404	0	10.4234527687296	0	0	0	0	0	0	0.325732899022801	39.413680781759	1.30293159609121	0	0	0	0	0.325732899022801	0	0	0	0	0	0.325732899022801	0.325732899022801	33.8762214983713	0	7.49185667752443	0	0	1.30293159609121	0	0	0	0.325732899022801	0	1.30293159609121	0.325732899022801	0	0.325732899022801	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	140	"AWI"	140	12891	13272	13056	0	0	0	0.709219858156028	0.709219858156028	1.77304964539007	0	26.9503546099291	0	0	0.354609929078014	0	0	0	2.83687943262411	49.645390070922	0	0	0	0	0	0.354609929078014	0	0	0	0	0	0	0	4.9645390070922	0	3.90070921985816	0	0	1.06382978723404	0	0	0	0.709219858156028	0	4.9645390070922	0.709219858156028	0	0.354609929078014	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	141	"AWI"	141	12909	13280	13070	0	0	0	0	0	3.40909090909091	0	11.3636363636364	0	0	0	0	0	0	1.13636363636364	63.6363636363636	0	0	0	0	0	1.13636363636364	0	0	0	0	0	0	0	10.2272727272727	0	3.40909090909091	0	0	1.13636363636364	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	142	"AWI"	142	12926	13288	13085	0	0	0.84985835694051	0	0	0.84985835694051	0	10.7648725212465	0.28328611898017	0	0	0	0	0	0.28328611898017	61.7563739376771	0	0	0	0	0	1.98300283286119	0	0	0.28328611898017	0	0.28328611898017	0	0	16.1473087818697	0	3.96600566572238	0	0	0.56657223796034	0	0	0	0.84985835694051	0	0.84985835694051	0	0	0.28328611898017	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	143	"AWI"	143	12939	13299	13098	0	0	0	0	0	1.81818181818182	0	5.09090909090909	0	0	0	0	0	0	0	75.6363636363636	0	0	0	0	0	1.09090909090909	0	0	0	0	0	0	0	2.54545454545455	0	6.90909090909091	0	0	0.727272727272727	0	0	0	0.727272727272727	0	4.72727272727273	0.363636363636364	0	0.363636363636364	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	144	"AWI"	144	12951	13313	13113	0	0	0.573065902578797	0	0.573065902578797	0.859598853868195	0	9.74212034383954	0.286532951289398	0	0.286532951289398	0	0	0	0.859598853868195	61.6045845272206	0.859598853868195	0	0	0	0	1.14613180515759	0	0	0	0	0	0	0.286532951289398	6.01719197707736	0	10.3151862464183	0	0	0.573065902578797	0	0	0	1.43266475644699	0	4.01146131805158	0.573065902578797	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	145	"AWI"	145	12965	13330	13127	0	0	0	0	2.53164556962025	1.26582278481013	0	8.86075949367089	0	0	0	0	0	0	0	59.4936708860759	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32911392405063	0	10.126582278481	0	0	0	0	0	0	1.26582278481013	0	10.126582278481	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	146	"AWI"	146	12976	13346	13141	0	0	1.69491525423729	0	0	0	0	5.08474576271187	0	0	0	0	0	0	1.69491525423729	74.5762711864407	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	0	1.69491525423729	0	5.08474576271187	0	0	0	0	1.69491525423729	0	0	0	3.38983050847458	1.69491525423729	0	1.69491525423729	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	147	"AWI"	147	12987	13362	13155	0	0	0	0.208333333333333	0.208333333333333	0.208333333333333	0	4.58333333333333	0.208333333333333	0	0	0	0	0	0	71.4583333333333	0.625	0	0	0	0	0.208333333333333	0	0	0	0	0	0	0	9.58333333333333	0	9.58333333333333	0.208333333333333	0	0.833333333333333	0	0.208333333333333	0	0.416666666666667	0	0.833333333333333	0.208333333333333	0	0.416666666666667	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	148	"AWI"	148	12997	13384	13170	0	0	0.420168067226891	0	0	0.210084033613445	0	6.51260504201681	0.210084033613445	0	1.05042016806723	0	0	0	0.210084033613445	77.9411764705882	0	0	0	0	0	0.630252100840336	0	0	0	0	0	0	0	3.36134453781513	0	5.88235294117647	0	0	0.420168067226891	0	0	0	0.630252100840336	0	1.89075630252101	0.210084033613445	0	0.420168067226891	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	149	"AWI"	149	13007	13409	13183	0	0	0.33003300330033	0	0	0.66006600660066	0	4.62046204620462	0	0	0	0	0	0	0	75.9075907590759	0	0	0	0	0	0.33003300330033	0	0	0	0	0	0	0	4.29042904290429	0	9.57095709570957	0	0	0	0	0	0	0.66006600660066	0	3.63036303630363	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	150	"AWI"	150	13014	13432	13197	0	0	0	0	0.170648464163823	0.511945392491468	0	8.19112627986348	1.02389078498294	0	0	0	0	0	0.170648464163823	72.6962457337884	0	0	0	0.170648464163823	0	0.853242320819113	0	0	0.170648464163823	0	0	0	0	9.04436860068259	0	4.09556313993174	0	0.170648464163823	0	0	0.170648464163823	0	0.341296928327645	0	1.5358361774744	0.341296928327645	0	0.341296928327645	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	151	"AWI"	151	13022	13461	13211	0	0	0	0	0	1.31578947368421	0	5.26315789473684	0.657894736842105	0	0	0	0	0	0	75.6578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	8.22368421052632	0	0	0.657894736842105	0	0	0	0.657894736842105	0	4.93421052631579	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	152	"AWI"	152	13029	13488	13224	0	0	0.105820105820106	0	0	0.423280423280423	0	3.7037037037037	0.423280423280423	0	0.423280423280423	0	0	0	0.211640211640212	82.3280423280423	0.317460317460317	0	0	0	0	0.740740740740741	0	0	0.105820105820106	0	0	0	0	3.38624338624339	0	4.33862433862434	0	0	0.423280423280423	0	0.105820105820106	0	0.529100529100529	0	2.01058201058201	0.317460317460317	0	0.105820105820106	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	153	"AWI"	153	13149	13556	13315	0	0	0	0	0	1.31578947368421	0	9.86842105263158	0	0	0	0	0	0	0	76.3157894736842	0	0	0	0	0	0.328947368421053	0	0	0	0	0	0	0	0.986842105263158	0	6.25	0	0	0.657894736842105	0	0	0	0	0	4.27631578947368	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	154	"AWI"	154	13263	13624	13404	0	0	0.191570881226054	0	0.191570881226054	1.53256704980843	0	10.3448275862069	0.383141762452107	0	0	0	0.191570881226054	0	0.957854406130268	70.4980842911877	0	0	0	0	0	1.14942528735632	0	0	0	0	0	0	0	6.70498084291188	0	4.59770114942529	0	0	0.191570881226054	0	0.191570881226054	0	0.383141762452107	0	1.91570881226054	0	0	0.574712643678161	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	155	"AWI"	155	13372	13693	13496	0	0	0	0	0.32051282051282	0.641025641025641	0	13.7820512820513	0.32051282051282	0	0	0	0	0	0.641025641025641	40.0641025641026	0	0	0	0	0	0.641025641025641	0	0	0	0	0	0	0	39.1025641025641	0	1.92307692307692	0	0	0.32051282051282	0	0	0	0.32051282051282	0	0.961538461538462	0	0	0.961538461538462	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	156	"AWI"	156	13476	13762	13591	0	0	0.408163265306122	0	0	0.816326530612245	0	19.1836734693878	0.408163265306122	0	0	0	0	0	0	48.1632653061224	0	0	0	0	0	0.408163265306122	0	0	0	0	0	0	0	23.6734693877551	0	3.26530612244898	0	0	0	0	0	0	0.408163265306122	0	2.85714285714286	0	0.408163265306122	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	157	"AWI"	157	13573	13833	13688	0	0	0	0.27027027027027	0.540540540540541	2.97297297297297	0	8.37837837837838	1.35135135135135	0	0	0	0.27027027027027	0	1.89189189189189	64.8648648648649	0	0	0	0	0	0.810810810810811	0	0	0	0	0	0	0	6.21621621621622	0	5.67567567567568	0	0	0	0	0	0	0.810810810810811	0	4.59459459459459	0.810810810810811	0	0.540540540540541	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	158	"AWI"	158	13662	13919	13777	0	0	0	0.0777000777000777	0	1.55400155400155	0	6.13830613830614	0	0	0	0	0	0	0	86.8686868686869	0	0	0	0	0	0.777000777000777	0	0	0	0	0	0	0	0.543900543900544	0	2.17560217560218	0	0	0	0.155400155400155	0	0	0	0.0777000777000777	1.3986013986014	0	0	0.233100233100233	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	159	"AWI"	159	13743	14020	13868	0	0	0	0	0	1.73410404624277	0	6.82080924855491	0.23121387283237	0	0	0	0	0	0.23121387283237	81.5028901734104	0	0	0	0	0	0.809248554913295	0	0	0.115606936416185	0	0	0	0	0.809248554913295	0	4.04624277456647	0	0	0.46242774566474	0.346820809248555	0	0	0.23121387283237	0	2.08092485549133	0.23121387283237	0	0.346820809248555	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	160	"AWI"	160	13818	14138	13960	0	0	0	0	0	0.938967136150235	0	8.45070422535211	0	0	0	0	0	0	0.938967136150235	81.6901408450704	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0	0	0.938967136150235	0	4.22535211267606	0	0	0	0	0	0	0	0	1.87793427230047	0	0	0.469483568075117	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	161	"AWI"	161	13890	14265	14055	0	0	0.085397096498719	0.170794192997438	0	1.7933390264731	0	5.03842869342442	0	0	0.426985482493595	0	0	0	0.512382578992314	86.5926558497011	0	0	0	0	0	0.341588385994876	0	0	0.256191289496157	0	0	0	0	0.256191289496157	0	2.2203245089667	0	0	0.085397096498719	0	0	0	0.426985482493595	0	1.11016225448335	0	0	0.683176771989752	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	162	"AWI"	162	13962	14393	14149	0	0	0.333333333333333	0.333333333333333	0	2	0	4.33333333333333	0	0	0	0	0.333333333333333	0	0	79.6666666666667	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	2.33333333333333	0	3.33333333333333	0.333333333333333	0	1.33333333333333	0	0	0	0	0	4.33333333333333	0.666666666666667	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	163	"AWI"	163	14029	14524	14242	0	0	0	0	0	0.798722044728434	0	6.23003194888179	0	0	0	0	0.159744408945687	0	0.479233226837061	82.2683706070288	0	0	0	0	0	1.75718849840256	0	0	0	0	0	0	0	0.798722044728434	0	2.71565495207668	0	0	0.159744408945687	0	0	0	0	0.319488817891374	3.35463258785942	0.159744408945687	0	0.638977635782748	0	0	0.159744408945687
13444	20160	"Notsel"	51.55417	4.76944	164	"AWI"	164	14097	14655	14335	0	0	0	0	0	1.66666666666667	0	3.66666666666667	0	0	0	0	0	0	0	85.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	3	0	0	1.33333333333333	0	0	0	0.333333333333333	0	3.33333333333333	0	0	0.666666666666667	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	165	"AWI"	165	14160	14782	14428	0	0	0	0	0	1.71102661596958	0	3.61216730038023	0	0	0	0	0.380228136882129	0	0.190114068441065	79.6577946768061	0	0	0	0	0.190114068441065	1.71102661596958	0	0	0.380228136882129	0	0	0	0	1.14068441064639	0	4.37262357414449	0	0	0	0	0.190114068441065	0	0.380228136882129	0.190114068441065	5.13307984790875	0.380228136882129	0	0.380228136882129	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	166	"AWI"	166	14226	14913	14521	0	0	0	0	0	0.993377483443709	0	2.31788079470199	0	0	0	0	0	0	0	88.7417218543046	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	2.98013245033113	0	0	0	0	0	0	0	0	3.64238410596026	0	0	0.662251655629139	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	167	"AWI"	167	14291	15046	14614	0.0732064421669107	0	0	0	0	1.53733528550512	0	2.48901903367496	0	0	0.146412884333821	0	0	0	0.146412884333821	88.9458272327965	0	0	0	0	0	1.83016105417277	0	0	0.0732064421669107	0	0	0	0	0.146412884333821	0	2.12298682284041	0	0	0	0.146412884333821	0	0	0.219619326500732	0.0732064421669107	1.75695461200586	0.0732064421669107	0	0.219619326500732	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	168	"AWI"	168	14327	15069	14644	0	0	0	0	0	0.664451827242525	0	0.332225913621262	0	0	0	0	0	0	0	88.0398671096346	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0	0.996677740863787	0	3.65448504983389	0	0	0	0	0	0	0	0	5.3156146179402	0	0	0.664451827242525	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	169	"AWI"	169	14353	15093	14672	0	0	0.188323917137476	0.188323917137476	0	2.07156308851224	0	5.83804143126177	0.376647834274953	0	0	0	0	0	0.188323917137476	72.8813559322034	0	0	0	0	0	0.564971751412429	0	0	0	0	0	0	0	1.50659133709981	0	8.47457627118644	0	0	0	0.564971751412429	0	0	0.941619585687382	0	5.27306967984934	0	0	0.941619585687382	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	170	"AWI"	170	14370	15127	14702	0	0	0.209643605870021	0	0	1.67714884696017	0	8.80503144654088	0	0	0	0	0.209643605870021	0	0.209643605870021	68.1341719077568	1.0482180293501	0	0	0	0	0.209643605870021	0	0	0	0	0	0	0	1.0482180293501	0	11.1111111111111	0	0	0.209643605870021	0	0.419287211740042	0	0.628930817610063	0.209643605870021	5.24109014675052	0	0	0.628930817610063	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	171	"AWI"	171	14390	15168	14729	0	0	0.90702947845805	0	0	0.680272108843537	0.453514739229025	6.34920634920635	0.680272108843537	0	0	0	0	0	0.90702947845805	66.2131519274376	1.8140589569161	0	0	0	0	0	0	0	0	0	0	0	0	3.6281179138322	0	10.4308390022676	0	0	0.226757369614512	0.226757369614512	0.453514739229025	0	0.226757369614512	0	6.57596371882086	0	0	0.226757369614512	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	172	"AWI"	172	14407	15204	14757	0	0	0.472813238770686	0	0	0.472813238770686	0	5.20094562647754	0.236406619385343	0	0	0	0	0	0.472813238770686	68.0851063829787	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0	0.236406619385343	7.09219858156028	0	8.51063829787234	0	0	0	0.236406619385343	0.709219858156028	0	0.236406619385343	0	7.09219858156028	0.472813238770686	0	0.236406619385343	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	173	"AWI"	173	14426	15251	14784	0	0	3.52941176470588	0	0	0.294117647058824	0	5	0	0	0	0	0	0	0.294117647058824	61.7647058823529	1.47058823529412	0	0	0	0	0.294117647058824	0	0	0.294117647058824	0	0	0	0.882352941176471	13.8235294117647	0	9.11764705882353	0	0	0	0.294117647058824	0.294117647058824	0	0	0	2.64705882352941	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	174	"AWI"	174	14447	15307	14811	0.328947368421053	0	8.22368421052632	0	0.657894736842105	1.31578947368421	1.31578947368421	7.89473684210526	0.328947368421053	0	0	0	0	0	1.31578947368421	32.5657894736842	1.97368421052632	0	0	0	0	0.328947368421053	0	0	0	0	0	0	0.328947368421053	26.9736842105263	0	13.4868421052632	0	0	0	0.328947368421053	0.328947368421053	0	0.657894736842105	0	1.64473684210526	0	0	0	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	175	"AWI"	175	14458	15377	14839	0	0	8.96551724137931	0	0	0.344827586206897	0	10.3448275862069	0.344827586206897	0	0	0	0	0	1.03448275862069	32.7586206896552	0	0	0	0	0	0	0	0	0	0	0	0.689655172413793	1.37931034482759	26.8965517241379	0	14.1379310344828	0	0	0.344827586206897	0.689655172413793	0	0	0	0	1.72413793103448	0	0	0.344827586206897	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	176	"AWI"	176	14467	15441	14866	0.949367088607595	0	7.91139240506329	0	0.316455696202532	0.949367088607595	0	6.0126582278481	0	0	0	0	0	0	0.949367088607595	25.9493670886076	11.0759493670886	0	0	0	0	0	0	0.316455696202532	0.632911392405063	0	0	0	0.949367088607595	30.0632911392405	0	12.9746835443038	0	0	0	0	0	0	0	0	0.632911392405063	0	0	0.316455696202532	0	0	0
13444	20160	"Notsel"	51.55417	4.76944	177	"AWI"	177	14479	15514	14894	0.335570469798658	0	8.7248322147651	0.671140939597315	0.335570469798658	0	0	6.04026845637584	0	0	0	0	0	0	1.00671140939597	30.8724832214765	0	0	0	0	0	0	0	0.335570469798658	0	0	0	0.335570469798658	0.671140939597315	33.8926174496644	0	14.7651006711409	0	0	0	0.671140939597315	0.335570469798658	0	0.335570469798658	0	0.335570469798658	0	0	0	0	0.335570469798658	0
13444	20160	"Notsel"	51.55417	4.76944	178	"AWI"	178	14488	15589	14924	1.2012012012012	0	4.8048048048048	0.3003003003003	0.600600600600601	0.600600600600601	0	4.2042042042042	0	0	0	0	0.3003003003003	0	1.8018018018018	29.4294294294294	7.50750750750751	0	0	0	0	0	0	0.3003003003003	0	0	0	0	1.2012012012012	35.4354354354354	0	11.1111111111111	0	0	0.3003003003003	0.3003003003003	0	0	0	0	0.600600600600601	0	0	0	0	0	0
