"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3381	4382	"Rotsee"	47.07556	8.32556	0	"AWI"	0	-140	36	-61	7.10172744721689	0.287907869481766	24.3761996161228	0	0.0959692898272553	0	0	0	3.6468330134357	0.479846449136276	0.191938579654511	0	0.191938579654511	0	0	0.0959692898272553	0	3.93474088291747	2.68714011516315	0	0	0.0959692898272553	0	6.33397312859885	0.287907869481766	2.97504798464491	0	0	0.287907869481766	1.05566218809981	0	0	0	0	0.383877159309021	5.95009596928983	6.14203454894434	0	19.7696737044146	0	0.575815738963532	9.11708253358925	0.479846449136276	0	0.191938579654511	1.82341650671785	0.479846449136276	0	0	0	0.287907869481766	0.383877159309021	0.287907869481766	0
3381	4382	"Rotsee"	47.07556	8.32556	15	"AWI"	15	-66	526	114	7.69927536231884	0.36231884057971	23.8224637681159	0.36231884057971	0.181159420289855	0	0	0	4.16666666666667	0.452898550724638	0	0	0.0905797101449275	0	0	0.181159420289855	0	4.43840579710145	1.6304347826087	0	0	0	0.996376811594203	7.51811594202899	0.181159420289855	2.08333333333333	0.0905797101449275	0	0.452898550724638	0.815217391304348	0	0	0.0905797101449275	0	0.271739130434783	7.60869565217391	5.70652173913043	1.6304347826087	17.7536231884058	0	0	7.33695652173913	0.543478260869565	0	0.0905797101449275	1.81159420289855	0.452898550724638	0.0905797101449275	0	0.0905797101449275	0.271739130434783	0.36231884057971	0.36231884057971	0
3381	4382	"Rotsee"	47.07556	8.32556	30	"AWI"	30	26	817	322	5.95947556615018	0.238379022646007	10.0119189511323	0.357568533969011	2.02622169249106	0	0.357568533969011	0	2.26460071513707	0.595947556615018	0	0	0.238379022646007	0	0	0.238379022646007	0	2.62216924910608	2.62216924910608	0	0	0	2.38379022646007	5.72109654350417	0.119189511323004	1.66865315852205	0	0	0.476758045292014	1.07270560190703	0	0	0	0	0.595947556615018	8.34326579261025	4.52920143027414	3.81406436233611	30.5125148986889	0	0	6.19785458879619	0.834326579261025	0	0.238379022646007	4.41001191895113	0.357568533969011	0.238379022646007	0	0	0.238379022646007	0.238379022646007	0.357568533969011	0.119189511323004
3381	4382	"Rotsee"	47.07556	8.32556	45	"AWI"	45	143	1069	533	4.86935866983373	0.356294536817102	6.88836104513064	0	1.90023752969121	0	0.118764845605701	0	0.712589073634204	0.118764845605701	0.237529691211401	0.118764845605701	0.831353919239905	0	0	0.118764845605701	0	3.08788598574822	5.10688836104513	0	0	0	0	5.34441805225653	0.237529691211401	1.06888361045131	0	0	0.475059382422803	0.475059382422803	0	0	0	0	0.475059382422803	4.86935866983373	5.22565320665083	5.58194774346793	42.2802850356295	0	0.118764845605701	3.68171021377672	0.475059382422803	0	0.118764845605701	4.39429928741093	0.237529691211401	0.118764845605701	0	0.118764845605701	0	0.118764845605701	0.118764845605701	0
3381	4382	"Rotsee"	47.07556	8.32556	55	"AWI"	55	214	1250	677	7.26577437858509	0.191204588910134	5.73613766730401	0.382409177820268	0.573613766730402	0	0.191204588910134	0	1.1472275334608	0	0	0	3.05927342256214	0	0	0	0	4.97131931166348	5.54493307839388	0.191204588910134	0	0	0	8.22179732313576	0	0.573613766730402	0	0	0.956022944550669	1.1472275334608	0	0	0	0	0.191204588910134	7.83938814531549	5.16252390057361	8.03059273422562	26.5774378585086	0	0	7.45697896749522	0.382409177820268	0	0.191204588910134	2.67686424474187	0.382409177820268	0	0	0	0.191204588910134	0.382409177820268	0.382409177820268	0
3381	4382	"Rotsee"	47.07556	8.32556	65	"AWI"	65	364	1349	831	6.23376623376623	0.25974025974026	7.53246753246753	0	0.649350649350649	0	0.519480519480519	0	1.16883116883117	0.25974025974026	0	0	3.24675324675325	0	0	0	0	5.84415584415584	9.48051948051948	0	0	0.12987012987013	0	5.84415584415584	0	0	0	0	1.2987012987013	1.68831168831169	0	0	0	0	0	11.6883116883117	2.72727272727273	5.45454545454545	20.6493506493507	0	0	8.96103896103896	2.20779220779221	0	0	2.98701298701299	0.779220779220779	0	0	0	0	0	0.38961038961039	0
3381	4382	"Rotsee"	47.07556	8.32556	75	"AWI"	75	459	1501	981	6.69745958429561	0.23094688221709	10.9699769053118	0	0.577367205542725	0	0	0	4.15704387990762	0.46189376443418	0	0	1.38568129330254	0	0	0.46189376443418	0	11.0854503464203	2.88683602771363	0	0	0	0	9.00692840646651	0.23094688221709	0.69284064665127	0	0	0.92378752886836	0.577367205542725	0	0	0	0	0.577367205542725	10.7390300230947	4.96535796766744	2.54041570438799	9.93071593533487	0	0	17.4364896073903	0.46189376443418	0	0	1.73210161662818	0.92378752886836	0	0	0	0.115473441108545	0	0.23094688221709	0
3381	4382	"Rotsee"	47.07556	8.32556	85	"AWI"	85	595	1576	1122	1.88679245283019	0.099304865938431	13.1082423038729	0.198609731876862	0.198609731876862	0.099304865938431	0.099304865938431	0	7.74577954319762	0.496524329692155	0	0	2.8798411122145	0	0	0.099304865938431	0	11.8172790466733	4.66732869910626	0.099304865938431	0	0.297914597815293	0	9.13604766633565	0	0.099304865938431	0	0	0.893743793445879	4.27010923535253	0	0	0	0	0.397219463753724	8.83813306852036	2.58192651439921	2.68123138033764	12.7110228401192	0	0	11.0228401191658	1.19165839126117	0	0	1.19165839126117	1.09235352532274	0	0	0	0	0	0.099304865938431	0
3381	4382	"Rotsee"	47.07556	8.32556	95	"AWI"	95	745	1686	1257	4.37262357414449	0.0950570342205323	10.4562737642586	0.0950570342205323	0.190114068441065	0	0.475285171102662	0	3.70722433460076	0.570342205323194	0	0	3.99239543726236	0	0	0.380228136882129	0	10.4562737642586	3.5171102661597	0	0	0	0	10.5513307984791	0.190114068441065	0.190114068441065	0	0.0950570342205323	1.52091254752852	1.52091254752852	0	0	0	0	0.475285171102662	4.75285171102662	1.71102661596958	2.6615969581749	17.680608365019	0	0	17.3003802281369	0.475285171102662	0	0	1.14068441064639	0.760456273764259	0	0	0	0.190114068441065	0	0.380228136882129	0.0950570342205323
3381	4382	"Rotsee"	47.07556	8.32556	105	"AWI"	105	899	1770	1399	3.22952710495963	0.115340253748558	11.6493656286044	0.115340253748558	0.922722029988466	0	0.115340253748558	0	4.72895040369089	0.346020761245675	0.115340253748558	0.115340253748558	3.69088811995386	0	0	0.461361014994233	0	11.1880046136102	3.80622837370242	0	0	0	0	7.7277970011534	0	0.230680507497116	0	0	0.461361014994233	1.26874279123414	0	0	0	0	0.69204152249135	8.99653979238754	3.57554786620531	3.69088811995386	12.1107266435986	0	0	16.4936562860438	1.03806228373702	0	0.230680507497116	1.84544405997693	0.69204152249135	0	0	0	0	0.115340253748558	0.230680507497116	0
