"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	1	"AWI"	1	-96	114	-4	0.149812734082397	0	5.91760299625468	0	0.374531835205993	0	1.27340823970037	0	0.0749063670411985	2.24719101123596	0	1.04868913857678	0	0.374531835205993	0	0.299625468164794	1.19850187265918	0	0.374531835205993	25.7677902621723	0	0	0	0	0.299625468164794	0	0	0	0.224719101123596	1.27340823970037	0	0.52434456928839	0	0	0	5.39325842696629	37.0786516853933	0	12.8089887640449	0	0	0	0.674157303370786	0	0.149812734082397	0	0.0749063670411985	0	0	0.149812734082397	0	0.0749063670411985	0	0	0.224719101123596	0	0.149812734082397	1.79775280898876	0	0
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	2.5	"AWI"	2.5	-69.5	294	55	0.068870523415978	0	3.30578512396694	0	0.34435261707989	0	0.826446280991736	0	0	1.51515151515152	0	0.619834710743802	0	0.34435261707989	0	0	0.757575757575758	0	0.206611570247934	37.0523415977961	0	0	0.34435261707989	0	0.895316804407714	0	0	0	0.068870523415978	1.92837465564738	0.068870523415978	0.550964187327824	0	0	0	4.82093663911846	30.7162534435262	0	12.7410468319559	0	0.068870523415978	0	1.2396694214876	0	0.068870523415978	0	0.137741046831956	0	0	0	0	0	0	0	0.137741046831956	0	0	1.10192837465565	0.068870523415978	0
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	5	"AWI"	5	-42	624	153	0.0683526999316473	0	7.24538619275461	0.341763499658236	0.478468899521531	0	2.05058099794942	0	0	5.19480519480519	0.0683526999316473	0.683526999316473	0	1.02529049897471	0	0.341763499658236	1.98222829801777	0	0.273410799726589	27.6144907723855	0	0	0.410116199589884	0	1.70881749829118	0	0.136705399863295	0	0.888585099111415	4.16951469583049	0	1.2987012987013	0	0	0	2.52904989747095	15.9261790840738	0	19.6855775803144	0	0	0	2.80246069719754	0	0.273410799726589	0	0.205058099794942	0	0	0.205058099794942	0	0.136705399863295	0.136705399863295	0	0.410116199589884	0	0.0683526999316473	1.50375939849624	0.0683526999316473	0.0683526999316473
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	10	"AWI"	10	69	976	412	0.125156445556946	0	3.69211514392991	0.187734668335419	0.312891113892365	0	2.44055068836045	0	0	8.26032540675845	0	0.500625782227785	0	0.938673341677096	0	0.187734668335419	1.6270337922403	0	0.563204005006258	31.1639549436796	0.0625782227784731	0	0	0	2.62828535669587	0	0	0	1.12640801001252	4.25531914893617	0	1.50187734668335	0	0	0	5.00625782227785	15.2690863579474	0	15.2690863579474	0	0	0	2.12765957446809	0	0.125156445556946	0	0.250312891113892	0	0.125156445556946	0.500625782227785	0	0	0	0.125156445556946	0.187734668335419	0	0	1.43929912390488	0	0
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	15	"AWI"	15	202	1338	680	0.524737631184408	0	4.34782608695652	0.224887556221889	0.224887556221889	0	2.7736131934033	0	0	5.32233883058471	0.0749625187406297	0.674662668665667	0	0.599700149925038	0	0.374812593703148	1.57421289355322	0	0.599700149925038	44.2278860569715	0	0	0.449775112443778	0	2.47376311844078	0	0	0	0.449775112443778	1.42428785607196	0	1.04947526236882	0	0	0	5.32233883058471	0	0	23.0884557721139	0	0	0	1.79910044977511	0	0.374812593703148	0	0.374812593703148	0	0	0	0	0	0.0749625187406297	0	0.299850074962519	0	0.149925037481259	1.12443778110945	0	0
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	20	"AWI"	20	364	1576	923	1.28205128205128	0	5.76923076923077	0.0801282051282051	0.0801282051282051	0	1.20192307692308	0	0	3.92628205128205	0	0.0801282051282051	0	0.32051282051282	0	0.16025641025641	0.32051282051282	0	0.240384615384615	14.1025641025641	0	0	0	0	3.36538461538462	0	0	0	0.641025641025641	0.0801282051282051	0	0.721153846153846	0	0	0	13.0608974358974	41.9070512820513	0	8.57371794871795	0	0	0	3.28525641025641	0	0.0801282051282051	0	0	0	0	0	0	0.16025641025641	0	0	0.0801282051282051	0.16025641025641	0	0.32051282051282	0	0
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	25	"AWI"	25	549	1826	1172	0.506649778340722	0.0633312222925903	10.2596580113996	0	0.126662444585181	0	1.51994933502217	0	0	3.79987333755542	0	0.126662444585181	0	0.0633312222925903	0	0.126662444585181	1.01329955668144	0	0.126662444585181	21.8492716909436	0	0	0	0	3.10322989233692	0	0	0	0.316656111462951	0.253324889170361	0	1.13996200126662	0	0	0	13.1095630145662	30.5256491450285	0	8.54971500949968	0	0	0	2.78657378087397	0	0.0633312222925903	0	0.126662444585181	0	0	0.126662444585181	0	0	0.0633312222925903	0	0.126662444585181	0	0.0633312222925903	0.0633312222925903	0	0
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	30	"AWI"	30	755	2057	1419	2.34986945169713	0	9.85639686684073	0	0.130548302872063	0	0.456919060052219	0	0	8.35509138381201	0	0	0	0.195822454308094	0	0.0652741514360313	0.456919060052219	0.0652741514360313	0.326370757180157	14.490861618799	0	0	0	0	3.45953002610966	0	0	0	0.391644908616188	0.0652741514360313	0	0.456919060052219	0	0	0	13.9686684073107	34.3342036553525	0	5.15665796344648	0	0	0	4.43864229765013	0	0	0	0.0652741514360313	0	0	0.0652741514360313	0	0	0.0652741514360313	0	0.130548302872063	0	0.326370757180157	0.261096605744125	0	0.0652741514360313
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	35	"AWI"	35	988	2289	1681	0.379506641366224	0	13.9784946236559	0	0.126502213788741	0	0.695762175838077	0	0	8.03289057558507	0	0.126502213788741	0	0.569259962049336	0	0.189753320683112	0.695762175838077	0	0.695762175838077	23.9721695129665	0	0	0	0	5.62934851359899	0	0	0	1.20177103099304	0.695762175838077	0	0.569259962049336	0	0	0.695762175838077	6.26185958254269	18.5325743200506	0	10.3731815306768	0	0.0632511068943706	0	4.7438330170778	0	0.126502213788741	0	0.126502213788741	0	0.0632511068943706	0.126502213788741	0	0.0632511068943706	0	0.0632511068943706	0.126502213788741	0	0.253004427577483	0.759013282732448	0	0.0632511068943706
15693	24061	"Malschötscher Hotter"	46.66611	11.45833	40	"AWI"	40	1265	2502	1932	2.15410107705054	0	13.5874067937034	0	0	0	0.994200497100249	0	0	6.87655343827672	0	0.414250207125104	0	0.165700082850041	0	0.0828500414250207	0.0828500414250207	0	1.40845070422535	17.0671085335543	0	0	0	0	5.05385252692626	0	0	0	0.579950289975145	0.911350455675228	0	0.828500414250207	0	0	0	14.8301574150787	21.8724109362055	0	8.11930405965203	0	0	0	3.72825186412593	0	0.165700082850041	0	0.248550124275062	0	0	0	0	0	0.0828500414250207	0.0828500414250207	0.0828500414250207	0	0.331400165700083	0.248550124275062	0	0
