"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Juniperus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
3140	4084	"Hälsegyl"	56.5436	14.6097	423	"AWI"	423	12908	13260	13100	0	0.371747211895911	0	2.60223048327138	0	56.8773234200744	0	0	0	0	2.41635687732342	0.185873605947955	0	3.15985130111524	0	21.5613382899628	0	6.13382899628253	0	0	0.371747211895911	0	0.185873605947955	1.48698884758364	4.08921933085502	0.371747211895911	0	0.185873605947955
3140	4084	"Hälsegyl"	56.5436	14.6097	430	"AWI"	430	13170	13503	13336	0	0.341296928327645	0	2.73037542662116	0.341296928327645	41.6382252559727	0.170648464163823	0	0	0	3.07167235494881	0	16.5529010238908	0.853242320819113	0	23.7201365187713	0.170648464163823	4.43686006825939	0.170648464163823	0	0.68259385665529	0	0	1.70648464163823	3.24232081911263	0.170648464163823	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	435	"AWI"	435	13363	13684	13516	0.168350168350168	0.505050505050505	0	4.20875420875421	0	57.7441077441077	0	0	0	0.168350168350168	2.69360269360269	0	0	1.34680134680135	0	23.5690235690236	0	2.86195286195286	0	0	0	0	0.505050505050505	1.34680134680135	4.37710437710438	0.505050505050505	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	440	"AWI"	440	13538	13885	13699	0.163132137030995	0.489396411092985	0.65252854812398	3.58890701468189	0	65.57911908646	0	0.163132137030995	0.163132137030995	0.32626427406199	1.46818923327896	0	0	1.79445350734095	0.163132137030995	14.6818923327896	0	2.93637846655791	0	0	0	0	0.65252854812398	2.61011419249592	4.07830342577488	0.489396411092985	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	443	"AWI"	443	13628	14017	13807	0.175131348511384	1.0507880910683	0.175131348511384	7.18038528896672	0	55.8669001751313	0	0	0.175131348511384	0	2.27670753064799	0	0	1.22591943957968	0	15.9369527145359	0	3.85288966725044	0.175131348511384	0	0	0	0	4.37828371278459	6.12959719789842	1.40105078809107	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	445	"AWI"	445	13690	14093	13877	0	1.45833333333333	1.04166666666667	12.9166666666667	0	36.0416666666667	0	0.208333333333333	0	0	2.5	0.416666666666667	0	3.54166666666667	0	14.7916666666667	0	6.45833333333333	0	0	0.416666666666667	0	0	10	7.5	2.70833333333333	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	447	"AWI"	447	13751	14176	13949	0.37593984962406	0.75187969924812	0.18796992481203	13.1578947368421	0	38.5338345864662	0	0	0	0.75187969924812	3.7593984962406	0	0	2.25563909774436	0	10.1503759398496	0	4.88721804511278	0	0	0	0	0.75187969924812	12.781954887218	10.9022556390977	0.75187969924812	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	449	"AWI"	449	13817	14265	14018	1.40515222482436	1.17096018735363	0.234192037470726	17.7985948477752	0	27.4004683840749	0.234192037470726	0.234192037470726	0	1.17096018735363	3.74707259953162	0.468384074941452	0	3.04449648711944	0	10.5386416861827	0	7.72833723653396	0	0.468384074941452	0.234192037470726	0	1.17096018735363	7.49414519906323	14.0515222482436	1.40515222482436	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	451	"AWI"	451	13881	14344	14090	2.61682242990654	1.49532710280374	0.934579439252336	9.34579439252336	0	32.1495327102804	0	0	0	0.560747663551402	2.80373831775701	0	0	0.934579439252336	0.186915887850467	14.5794392523364	0	7.10280373831776	0	0.186915887850467	0.373831775700935	0	0.186915887850467	14.018691588785	12.3364485981308	0.186915887850467	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	453	"AWI"	453	13949	14430	14162	2.4340770791075	1.01419878296146	0.811359026369168	6.89655172413793	0	28.6004056795132	0	0.202839756592292	0	2.02839756592292	3.44827586206897	0	0	3.04259634888438	0.405679513184584	28.3975659229209	0	9.73630831643002	0	0.202839756592292	0.202839756592292	0	0.811359026369168	1.41987829614604	10.1419878296146	0.202839756592292	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	455	"AWI"	455	14011	14510	14232	2.91095890410959	1.36986301369863	0.513698630136986	5.30821917808219	0	31.1643835616438	0	0.513698630136986	0	1.71232876712329	4.62328767123288	0	0	1.54109589041096	0.856164383561644	29.1095890410959	0	10.958904109589	0.171232876712329	0.342465753424658	0.171232876712329	0	0.684931506849315	2.56849315068493	5.13698630136986	0.342465753424658	0	0
3140	4084	"Hälsegyl"	56.5436	14.6097	458	"AWI"	458	14107	14631	14337	5.05050505050505	0.404040404040404	0.808080808080808	6.26262626262626	0	41.8181818181818	0	0	0	1.81818181818182	1.61616161616162	0	0	1.81818181818182	3.43434343434343	23.4343434343434	0	7.27272727272727	0	0.404040404040404	0	0	0.202020202020202	1.01010101010101	4.04040404040404	0.404040404040404	0.202020202020202	0
3140	4084	"Hälsegyl"	56.5436	14.6097	461	"AWI"	461	14198	14754	14444	10.0393700787402	1.18110236220472	0	3.74015748031496	0	53.5433070866142	0.196850393700787	0	0	4.13385826771654	2.36220472440945	0	0	0.984251968503937	0.590551181102362	7.48031496062992	0.196850393700787	10.0393700787402	0	0.393700787401575	0	0	0.78740157480315	0	3.54330708661417	0.196850393700787	0	0.590551181102362
